Key_0_0,Soil_Type27,Wilderness_Area1,Aspect,Horizontal_Distance_To_Hydrology,Key_1_2
k314303,0,0,178.0,962.0,k381040
k65594,0,1,155.0,0.0,k211997
k210900,0,0,36.0,190.0,k419470
k255423,0,0,320.0,600.0,k210338
k337600,0,0,177.0,0.0,k313834
k302342,0,1,40.0,272.0,k44284
k158123,0,0,204.0,285.0,k85134
k690,0,0,357.0,42.0,k228991
k217295,0,1,167.0,376.0,k5824
k57689,0,0,9.0,242.0,k233111
k160559,0,1,106.0,485.0,k307690
k4111,0,1,121.0,391.0,k80060
k159572,0,0,79.0,85.0,k193609
k120901,0,1,89.0,201.0,k145354
k376990,0,1,292.0,30.0,k175464
k420370,0,0,346.0,830.0,k261048
k219787,0,0,315.0,150.0,k386333
k30979,0,1,5.0,361.0,k288876
k203805,0,1,129.0,283.0,k228466
k125964,0,1,315.0,108.0,k223222
k346706,0,1,211.0,957.0,k119048
k282784,0,0,28.0,446.0,k2326
k357835,0,1,258.0,824.0,k31650
k350387,0,0,175.0,255.0,k313306
k189011,0,1,4.0,210.0,k392816
k406841,0,1,6.0,371.0,k240784
k25463,0,0,103.0,721.0,k51713
k388172,0,0,239.0,120.0,k194069
k125748,0,1,170.0,660.0,k198262
k182939,0,1,23.0,42.0,k52047
k163259,0,0,111.0,313.0,k348443
k365514,0,1,134.0,180.0,k145349
k356536,0,0,130.0,201.0,k200964
k332490,0,0,62.0,510.0,k354234
k275628,0,1,332.0,42.0,k153281
k208376,0,1,350.0,124.0,k126960
k319485,0,1,23.0,212.0,k1937
k233003,0,1,29.0,42.0,k244554
k270711,0,1,339.0,30.0,k315083
k115224,0,1,156.0,120.0,k406718
k110692,0,1,347.0,150.0,k312063
k42815,0,1,239.0,594.0,k239855
k111931,0,0,39.0,474.0,k304764
k79374,0,0,155.0,242.0,k209906
k256595,0,0,235.0,272.0,k331156
k221275,0,1,343.0,67.0,k164854
k181029,0,0,54.0,1347.0,k403892
k265386,0,0,45.0,162.0,k215814
k157992,0,0,214.0,726.0,k378401
k60854,0,1,81.0,67.0,k58844
k398844,0,1,12.0,162.0,k30129
k247437,0,0,151.0,210.0,k14199
k124252,0,1,52.0,283.0,k85091
k421451,0,0,83.0,0.0,k382941
k101307,0,1,29.0,0.0,k77984
k184908,0,1,50.0,404.0,k286451
k279232,0,1,348.0,60.0,k250703
k275176,0,1,315.0,30.0,k57740
k236892,0,0,283.0,30.0,k31884
k247065,0,1,40.0,90.0,k108644
k174027,0,1,304.0,134.0,k228943
k60439,0,0,207.0,150.0,k103281
k131315,0,0,110.0,30.0,k246362
k311975,0,1,227.0,834.0,k80367
k274587,0,1,18.0,524.0,k208384
k308275,0,1,82.0,240.0,k233006
k183031,0,1,29.0,30.0,k242487
k66615,0,0,135.0,306.0,k227287
k72133,0,1,153.0,170.0,k249072
k412276,0,1,105.0,85.0,k288608
k142036,0,1,82.0,210.0,k87657
k342828,0,0,1.0,395.0,k40155
k163805,0,0,169.0,0.0,k321835
k50643,0,0,121.0,218.0,k217828
k39882,0,0,40.0,67.0,k415462
k377058,0,1,213.0,150.0,k204065
k274639,0,0,25.0,531.0,k346871
k421996,0,1,335.0,67.0,k93619
k328087,0,1,336.0,0.0,k173156
k242725,0,0,193.0,331.0,k148797
k56559,0,0,128.0,277.0,k159228
k327942,0,0,11.0,351.0,k262523
k323333,0,0,291.0,400.0,k355211
k202632,0,0,125.0,600.0,k236295
k70745,0,0,15.0,342.0,k237060
k367448,0,1,73.0,190.0,k16521
k355460,0,0,296.0,577.0,k382378
k73819,0,1,345.0,30.0,k348616
k147653,0,0,320.0,424.0,k149121
k169146,0,1,77.0,134.0,k161531
k417373,1,0,143.0,579.0,k343450
k224024,0,1,282.0,255.0,k42047
k213829,0,0,191.0,537.0,k406497
k277393,0,1,67.0,488.0,k180062
k128143,0,0,6.0,391.0,k212538
k30601,0,0,132.0,175.0,k226176
k375546,0,0,130.0,0.0,k180741
k377769,0,0,22.0,95.0,k223051
k285436,0,0,180.0,300.0,k173513
k196355,0,0,12.0,510.0,k394203
k310838,0,0,147.0,42.0,k132524
k23420,0,0,73.0,67.0,k245255
k163471,0,0,35.0,319.0,k301973
k224433,0,1,123.0,150.0,k217107
k1562,0,0,227.0,170.0,k73429
k54029,0,1,18.0,218.0,k282290
k290251,0,1,90.0,379.0,k263748
k200519,0,0,17.0,319.0,k261092
k366698,0,0,48.0,212.0,k122890
k181956,0,0,66.0,150.0,k150463
k386315,0,0,13.0,582.0,k392083
k353237,0,0,199.0,800.0,k1621
k307569,0,1,349.0,324.0,k355537
k298215,0,0,71.0,492.0,k25957
k18853,0,1,189.0,551.0,k161071
k106098,0,1,354.0,350.0,k386755
k257699,0,1,225.0,420.0,k28130
k251523,0,0,17.0,240.0,k161775
k59144,0,0,0.0,201.0,k331397
k19181,0,1,108.0,134.0,k288875
k320345,0,1,13.0,0.0,k388514
k344796,0,0,337.0,216.0,k316902
k44353,0,0,93.0,95.0,k390670
k292829,0,1,40.0,95.0,k235842
k296310,0,1,49.0,283.0,k318558
k55246,0,1,98.0,331.0,k331669
k298152,0,1,153.0,60.0,k17120
k194615,0,0,158.0,335.0,k414964
k240114,0,0,334.0,218.0,k300522
k224980,0,1,340.0,210.0,k131222
k113082,0,0,357.0,234.0,k10515
k415704,0,0,69.0,711.0,k393047
k95744,0,0,257.0,566.0,k342535
k267054,0,0,46.0,268.0,k351373
k158136,0,0,319.0,150.0,k204642
k78384,0,1,356.0,90.0,k194900
k103386,0,0,209.0,190.0,k246536
k357701,0,1,124.0,216.0,k50474
k215786,0,1,15.0,162.0,k193501
k102997,0,1,343.0,268.0,k195171
k267301,0,0,333.0,277.0,k329739
k307155,0,1,306.0,162.0,k11148
k108016,0,1,305.0,376.0,k276946
k401745,0,1,164.0,234.0,k63521
k2599,0,0,62.0,331.0,k212877
k325914,0,0,48.0,150.0,k248351
k287076,0,0,91.0,390.0,k293071
k41601,0,0,5.0,323.0,k321693
k204202,0,0,59.0,485.0,k87280
k13801,0,1,120.0,283.0,k407228
k74194,0,1,96.0,366.0,k115103
k462,0,0,17.0,120.0,k160864
k346081,0,1,32.0,750.0,k216654
k16100,0,0,6.0,525.0,k142066
k226472,0,0,284.0,234.0,k3459
k399402,0,0,43.0,234.0,k396709
k404802,0,1,310.0,0.0,k400054
k210387,0,0,162.0,351.0,k156964
k161968,0,1,9.0,150.0,k380421
k75695,0,1,335.0,67.0,k382184
k64793,0,1,90.0,212.0,k102927
k121684,0,0,194.0,488.0,k268703
k161472,0,1,207.0,872.0,k362699
k138862,0,1,35.0,95.0,k22241
k399578,0,0,287.0,60.0,k412296
k63291,0,0,324.0,85.0,k210927
k289281,0,1,345.0,216.0,k202907
k260867,0,0,151.0,379.0,k310010
k159594,0,0,127.0,541.0,k109823
k5097,0,0,4.0,242.0,k29333
k174151,0,1,315.0,484.0,k234028
k306875,0,0,330.0,201.0,k403845
k277451,0,1,319.0,108.0,k310804
k287596,0,1,251.0,459.0,k331927
k286613,0,0,49.0,175.0,k102690
k280164,0,1,73.0,0.0,k288674
k216313,0,1,225.0,560.0,k400892
k53089,0,1,326.0,30.0,k69378
k91782,0,1,20.0,120.0,k70515
k240348,0,0,182.0,277.0,k52223
k69386,0,1,252.0,467.0,k110708
k120917,0,0,1.0,268.0,k260530
k66153,0,1,130.0,90.0,k382966
k345983,0,0,72.0,108.0,k300879
k347731,0,0,8.0,170.0,k368536
k163830,0,1,333.0,30.0,k31844
k210360,0,1,184.0,323.0,k71917
k202598,0,1,166.0,240.0,k247674
k305666,0,0,140.0,90.0,k388282
k98346,0,0,12.0,319.0,k371919
k246647,0,1,74.0,212.0,k279291
k97215,0,1,75.0,0.0,k396315
k181083,0,1,180.0,216.0,k297341
k422105,0,0,322.0,300.0,k41482
k256589,0,0,197.0,150.0,k317513
k179857,0,1,86.0,30.0,k331088
k398547,0,0,250.0,297.0,k264016
k356342,0,0,148.0,150.0,k87368
k79610,0,1,169.0,90.0,k108364
k368765,0,0,62.0,0.0,k306710
k316525,0,1,144.0,360.0,k370362
k409087,0,0,176.0,600.0,k206966
k383921,0,0,99.0,120.0,k82231
k216851,0,0,29.0,384.0,k217743
k46970,0,1,152.0,212.0,k148484
k34104,0,1,202.0,738.0,k178439
k272137,0,0,3.0,480.0,k215449
k139900,0,0,45.0,127.0,k269628
k347558,0,1,165.0,153.0,k213530
k106573,0,1,164.0,240.0,k145107
k49401,0,0,193.0,300.0,k408734
k248061,0,1,18.0,108.0,k340877
k155144,0,0,337.0,108.0,k257133
k147439,0,1,141.0,537.0,k1270
k294275,0,1,59.0,376.0,k403928
k173609,0,1,345.0,108.0,k93770
k278184,0,0,114.0,150.0,k288462
k190639,0,0,325.0,240.0,k406324
k3489,0,0,304.0,210.0,k244315
k65719,0,1,0.0,301.0,k42901
k142219,0,1,335.0,170.0,k312581
k334794,0,0,174.0,421.0,k138853
k195490,0,1,119.0,162.0,k57856
k391273,0,1,294.0,301.0,k392990
k282989,0,1,23.0,330.0,k199348
k179311,0,0,353.0,592.0,k42648
k92953,0,0,39.0,150.0,k319830
k217699,0,1,103.0,350.0,k361002
k415637,0,0,202.0,481.0,k248382
k57070,0,1,114.0,300.0,k164502
k124644,0,1,105.0,418.0,k320802
k294960,0,1,36.0,295.0,k65921
k83478,0,0,237.0,201.0,k355354
k220934,0,1,19.0,180.0,k414523
k227525,0,1,29.0,0.0,k89922
k71376,0,0,301.0,270.0,k119957
k162537,0,1,153.0,30.0,k333641
k60384,0,0,45.0,134.0,k69335
k26334,0,0,34.0,285.0,k140882
k51222,0,1,78.0,30.0,k307048
k399655,0,1,13.0,402.0,k100834
k249798,0,1,108.0,573.0,k111527
k8727,0,0,235.0,255.0,k254803
k115607,0,0,90.0,513.0,k54816
k272737,0,1,87.0,108.0,k223019
k255175,0,1,139.0,301.0,k60834
k192049,0,0,96.0,67.0,k96334
k252699,0,0,65.0,30.0,k91891
k208166,0,0,18.0,402.0,k276717
k232191,0,1,74.0,601.0,k80268
k374498,0,1,158.0,339.0,k374794
k399918,0,1,146.0,0.0,k220189
k173972,0,0,168.0,120.0,k410253
k212373,0,1,127.0,30.0,k363631
k296848,0,0,345.0,661.0,k27049
k232057,0,0,258.0,534.0,k62987
k181308,0,0,47.0,234.0,k203457
k273249,0,1,191.0,240.0,k329217
k181867,0,1,0.0,350.0,k294901
k114495,0,1,118.0,450.0,k28905
k380183,0,0,205.0,228.0,k172917
k298107,0,0,21.0,67.0,k299278
k194868,0,1,348.0,67.0,k51255
k249434,0,1,66.0,258.0,k415012
k7243,0,1,73.0,382.0,k249857
k51027,0,1,341.0,42.0,k307832
k330117,0,1,67.0,85.0,k386579
k151506,0,1,68.0,60.0,k419585
k34641,0,1,92.0,228.0,k36604
k20197,0,0,226.0,150.0,k28313
k221743,0,1,73.0,467.0,k126056
k281176,0,0,303.0,443.0,k320509
k16090,0,1,133.0,60.0,k5009
k207508,0,0,346.0,218.0,k35076
k79495,0,1,20.0,42.0,k56117
k296833,0,1,70.0,309.0,k3094
k190263,0,0,328.0,420.0,k241904
k224230,0,0,188.0,859.0,k51954
k389814,0,1,270.0,306.0,k69809
k12742,0,1,82.0,424.0,k400677
k44640,0,1,133.0,212.0,k287623
k101393,0,1,69.0,30.0,k242192
k95191,0,1,70.0,360.0,k200419
k308426,0,1,13.0,319.0,k68699
k373915,0,1,230.0,573.0,k326458
k328264,0,1,329.0,120.0,k263768
k394713,0,0,259.0,180.0,k339852
k107757,0,0,32.0,591.0,k239228
k393707,0,1,94.0,127.0,k111029
k391799,0,0,156.0,474.0,k231172
k72381,0,0,276.0,30.0,k409494
k341918,0,0,196.0,564.0,k396103
k193948,0,1,343.0,300.0,k309587
k197302,0,1,239.0,134.0,k30813
k387449,0,0,275.0,108.0,k7870
k317430,0,0,279.0,720.0,k376746
k123029,0,0,64.0,242.0,k421185
k418161,0,0,38.0,182.0,k222199
k398967,0,1,135.0,256.0,k384485
k149701,0,0,202.0,912.0,k82488
k225817,0,1,51.0,0.0,k174331
k151226,0,1,47.0,60.0,k237605
k312554,0,1,20.0,0.0,k280218
k46894,0,0,48.0,150.0,k397524
k384920,0,0,28.0,424.0,k73828
k416717,0,1,342.0,0.0,k405237
k420767,0,1,64.0,30.0,k207616
k348524,0,0,76.0,90.0,k229734
k111714,0,0,198.0,677.0,k46090
k140113,0,1,141.0,60.0,k168544
k293119,0,1,67.0,277.0,k417915
k200180,0,0,118.0,319.0,k292164
k375463,1,0,264.0,1230.0,k283261
k81529,0,0,151.0,0.0,k28083
k335496,0,0,143.0,437.0,k311530
k363459,0,1,65.0,60.0,k100153
k125815,0,0,328.0,270.0,k373357
k324250,0,0,196.0,228.0,k242124
k287235,0,1,180.0,330.0,k278351
k386688,0,0,356.0,67.0,k244385
k121625,0,1,247.0,510.0,k262992
k129033,0,1,348.0,30.0,k378859
k304585,0,0,126.0,0.0,k271750
k29962,0,1,107.0,454.0,k392737
k52438,0,0,73.0,67.0,k31076
k212441,0,1,123.0,451.0,k154371
k124622,0,1,42.0,524.0,k238840
k373504,0,0,55.0,0.0,k320530
k168060,0,1,100.0,361.0,k67020
k150049,0,1,84.0,201.0,k225845
k223246,0,1,153.0,240.0,k193963
k295399,0,0,123.0,85.0,k180495
k310611,0,1,119.0,240.0,k343424
k408654,0,0,353.0,750.0,k309925
k213128,0,0,48.0,153.0,k394247
k319389,0,1,27.0,306.0,k118717
k320357,0,1,108.0,390.0,k192807
k143994,0,1,42.0,182.0,k317043
k342553,0,0,220.0,60.0,k356559
k419364,0,1,138.0,182.0,k227214
k75822,0,1,113.0,85.0,k7812
k250031,0,1,88.0,30.0,k298917
k292144,0,1,198.0,309.0,k277396
k22850,0,0,8.0,134.0,k253355
k126481,0,0,167.0,162.0,k141955
k182321,0,1,56.0,488.0,k351934
k249697,0,0,358.0,175.0,k391965
k321615,0,0,90.0,42.0,k357757
k341743,0,1,39.0,330.0,k259410
k188666,0,0,41.0,297.0,k322394
k353029,0,1,111.0,402.0,k187512
k376938,0,1,54.0,497.0,k229587
k127018,0,0,125.0,234.0,k4209
k277028,0,1,6.0,560.0,k407508
k146577,0,0,251.0,30.0,k333689
k169438,0,1,79.0,589.0,k142308
k416982,0,1,236.0,371.0,k38174
k379989,0,0,190.0,283.0,k369091
k6023,0,0,74.0,85.0,k386223
k258350,0,0,295.0,607.0,k39898
k400436,0,0,45.0,256.0,k5120
k170696,0,0,250.0,408.0,k237955
k134968,0,1,315.0,170.0,k403960
k224211,0,0,90.0,85.0,k334351
k181711,0,1,45.0,300.0,k405990
k96908,0,1,4.0,466.0,k392413
k376406,0,0,153.0,212.0,k181021
k272264,0,0,116.0,150.0,k284050
k167714,0,1,62.0,492.0,k319690
k404910,0,1,32.0,234.0,k410907
k118581,0,1,25.0,60.0,k276906
k29188,0,0,359.0,794.0,k293153
k176903,0,0,57.0,573.0,k146027
k8989,0,1,95.0,162.0,k215057
k39818,0,0,15.0,1012.0,k237487
k63518,0,1,42.0,162.0,k114306
k292913,0,1,254.0,192.0,k62209
k31053,0,0,10.0,180.0,k236371
k179646,0,1,74.0,247.0,k221210
k255410,0,0,66.0,180.0,k22999
k148611,0,0,74.0,376.0,k22515
k32374,0,1,135.0,268.0,k395555
k355948,0,0,205.0,324.0,k330042
k384012,0,0,354.0,170.0,k177388
k224435,0,1,179.0,90.0,k50851
k247171,0,0,125.0,360.0,k31287
k220607,0,1,122.0,60.0,k17579
k204720,0,1,81.0,361.0,k364433
k168971,0,1,128.0,0.0,k327735
k124173,0,0,292.0,212.0,k5371
k42756,0,0,331.0,663.0,k69053
k79284,0,1,0.0,60.0,k271497
k225880,0,1,47.0,400.0,k323015
k153467,0,1,100.0,420.0,k411291
k245396,0,0,27.0,30.0,k97996
k129583,0,1,307.0,85.0,k177447
k65131,0,0,350.0,300.0,k172171
k216574,0,1,58.0,95.0,k56104
k228247,0,1,339.0,150.0,k55500
k377757,0,0,69.0,42.0,k209662
k176056,0,0,156.0,553.0,k129484
k15671,0,0,60.0,234.0,k248543
k369804,0,0,86.0,531.0,k145222
k261833,0,0,103.0,780.0,k377435
k131840,0,0,175.0,417.0,k278598
k348404,0,1,180.0,234.0,k107968
k369494,0,1,31.0,170.0,k54873
k49188,0,1,144.0,558.0,k258088
k256280,0,0,330.0,201.0,k183634
k70456,0,1,146.0,120.0,k7164
k148655,0,0,90.0,247.0,k129045
k163035,0,1,58.0,134.0,k127240
k261554,0,1,138.0,342.0,k266206
k374691,0,0,254.0,404.0,k345924
k117497,0,0,10.0,342.0,k298512
k185023,0,0,180.0,270.0,k382065
k375524,0,1,305.0,67.0,k321294
k213877,0,0,147.0,120.0,k73118
k95781,0,0,302.0,270.0,k411038
k290113,0,0,149.0,150.0,k403867
k129292,0,0,126.0,90.0,k195891
k297801,0,1,76.0,690.0,k106158
k251193,0,0,93.0,210.0,k176286
k413363,0,1,26.0,297.0,k279076
k125750,0,0,121.0,270.0,k86719
k254406,0,1,65.0,175.0,k194778
k278424,0,0,328.0,342.0,k290987
k105613,0,0,307.0,360.0,k52572
k418840,0,0,89.0,67.0,k369603
k120997,0,0,341.0,342.0,k407348
k49384,0,1,112.0,170.0,k135327
k356611,0,1,335.0,153.0,k232138
k321962,0,1,291.0,285.0,k178258
k103701,0,0,354.0,60.0,k358518
k161621,0,0,198.0,90.0,k327825
k382219,0,0,95.0,124.0,k374204
k21387,0,0,333.0,300.0,k1459
k167519,0,0,254.0,600.0,k109903
k279648,0,1,70.0,0.0,k233335
k205559,0,1,32.0,108.0,k40216
k183172,0,1,85.0,175.0,k52034
k390441,0,0,297.0,127.0,k226507
k410017,0,0,35.0,319.0,k140304
k140535,0,1,37.0,886.0,k123083
k280711,0,0,303.0,42.0,k158562
k178080,0,1,59.0,60.0,k86679
k6424,0,1,23.0,285.0,k114860
k314853,0,0,19.0,150.0,k331439
k192835,0,1,105.0,67.0,k349949
k244554,0,0,270.0,30.0,k219578
k272846,0,0,129.0,234.0,k109419
k110927,0,0,90.0,361.0,k242763
k386627,0,0,262.0,212.0,k83869
k411892,0,1,95.0,300.0,k45942
k144651,0,1,345.0,421.0,k106017
k181716,0,1,45.0,30.0,k141269
k185198,0,1,132.0,108.0,k37666
k95755,0,0,67.0,85.0,k341253
k370325,0,0,142.0,513.0,k223413
k107952,0,0,141.0,600.0,k306716
k330267,0,0,352.0,362.0,k163250
k421948,0,0,162.0,210.0,k339705
k314162,0,1,90.0,124.0,k233106
k205748,0,1,135.0,0.0,k284472
k127483,0,0,220.0,192.0,k143982
k147313,0,1,32.0,376.0,k140266
k233069,0,1,79.0,67.0,k132920
k273272,0,1,112.0,454.0,k117074
k301228,0,1,86.0,228.0,k340155
k259192,0,1,39.0,228.0,k274480
k282904,0,0,65.0,283.0,k359942
k86706,0,0,53.0,457.0,k408629
k66500,0,1,127.0,0.0,k221857
k186790,0,0,339.0,779.0,k312184
k184290,0,0,52.0,577.0,k362339
k83421,0,0,26.0,90.0,k261981
k212610,0,0,10.0,524.0,k172404
k404650,0,1,59.0,342.0,k307679
k280267,0,1,225.0,256.0,k386431
k417431,0,0,228.0,127.0,k128220
k124327,0,1,55.0,469.0,k369349
k306846,0,1,32.0,301.0,k108313
k199136,0,0,197.0,361.0,k149053
k83259,0,1,126.0,503.0,k54278
k60892,0,0,337.0,306.0,k201176
k83419,0,0,113.0,30.0,k304934
k239110,0,0,356.0,150.0,k85856
k409619,0,0,7.0,481.0,k101407
k184899,0,1,5.0,170.0,k47395
k253158,0,1,18.0,175.0,k376288
k374835,0,0,91.0,218.0,k199169
k38926,0,1,63.0,342.0,k74942
k83989,0,0,198.0,30.0,k246820
k182122,0,1,4.0,0.0,k235209
k72957,0,1,56.0,175.0,k195242
k14259,0,1,345.0,212.0,k211961
k259834,0,0,130.0,242.0,k29811
k326371,0,1,136.0,108.0,k384391
k323443,0,1,94.0,313.0,k262569
k210641,0,1,119.0,150.0,k233943
k46739,0,0,343.0,234.0,k302973
k204093,0,1,71.0,30.0,k136341
k81974,0,1,74.0,451.0,k29475
k95622,0,0,60.0,698.0,k199451
k310320,0,0,10.0,90.0,k90304
k228548,0,1,232.0,443.0,k111989
k380714,0,1,320.0,67.0,k247684
k179667,0,0,111.0,390.0,k375117
k230876,0,1,158.0,120.0,k192947
k348048,0,1,89.0,85.0,k79013
k29020,0,0,121.0,150.0,k144602
k325869,0,0,353.0,124.0,k76308
k159261,0,1,77.0,255.0,k236654
k246260,0,0,23.0,366.0,k57479
k394091,0,0,15.0,127.0,k342794
k130763,0,1,86.0,636.0,k259722
k179536,0,0,47.0,201.0,k308131
k382707,0,0,219.0,649.0,k266257
k198773,0,1,149.0,108.0,k308107
k259796,0,1,353.0,150.0,k257252
k105235,0,0,334.0,127.0,k288951
k138676,0,0,140.0,150.0,k366628
k48013,0,0,56.0,85.0,k149405
k52480,0,1,34.0,212.0,k183488
k181828,0,0,123.0,216.0,k370834
k124272,0,1,54.0,247.0,k266049
k417092,0,0,20.0,899.0,k321532
k36483,0,0,106.0,268.0,k273778
k105066,0,0,68.0,150.0,k334820
k408454,0,1,66.0,511.0,k316493
k197575,0,0,58.0,335.0,k120881
k395834,0,1,34.0,408.0,k321879
k42034,0,0,140.0,42.0,k157912
k174137,0,0,310.0,180.0,k160959
k319079,0,1,175.0,960.0,k231543
k419559,0,0,1.0,633.0,k129427
k423164,0,0,145.0,30.0,k94918
k126187,0,0,103.0,272.0,k282344
k248751,0,0,169.0,417.0,k95375
k25187,0,0,236.0,90.0,k77398
k143091,0,0,86.0,30.0,k416535
k142136,0,0,250.0,175.0,k85470
k71990,0,1,185.0,95.0,k162900
k268636,0,1,122.0,153.0,k70816
k211801,0,1,301.0,95.0,k286457
k147954,0,0,157.0,95.0,k43709
k211893,0,1,241.0,150.0,k362573
k110553,0,1,128.0,175.0,k278493
k279266,0,1,129.0,60.0,k274418
k287184,0,0,83.0,626.0,k120712
k49972,0,0,290.0,42.0,k100786
k61678,0,1,315.0,30.0,k175998
k402146,0,1,339.0,150.0,k75224
k189092,0,1,97.0,127.0,k358578
k369978,0,0,17.0,323.0,k274430
k215027,0,1,15.0,570.0,k45378
k352611,0,0,95.0,247.0,k280539
k357692,0,0,87.0,446.0,k215242
k293257,0,1,74.0,180.0,k67700
k59566,0,1,328.0,240.0,k85960
k230898,0,0,333.0,350.0,k388742
k227902,0,0,290.0,210.0,k361274
k124185,0,1,106.0,42.0,k296478
k381550,0,1,95.0,85.0,k88110
k290439,0,0,45.0,162.0,k421899
k408536,0,1,126.0,150.0,k372276
k171539,0,1,310.0,150.0,k367562
k290037,0,1,162.0,30.0,k17422
k268033,0,1,165.0,949.0,k46655
k355964,0,0,87.0,90.0,k168994
k285106,0,0,141.0,570.0,k93074
k392994,0,0,43.0,659.0,k82848
k47729,0,1,229.0,362.0,k220997
k80582,0,1,43.0,408.0,k406210
k12104,0,0,215.0,212.0,k54236
k389879,0,0,29.0,124.0,k155638
k1790,0,0,29.0,150.0,k85050
k311767,0,1,108.0,382.0,k335159
k125682,0,0,73.0,162.0,k329443
k216602,0,0,326.0,534.0,k375859
k331220,0,1,156.0,324.0,k268603
k169398,0,1,357.0,537.0,k5292
k24165,0,1,249.0,655.0,k65773
k18048,0,1,316.0,150.0,k191660
k333321,0,0,349.0,162.0,k364112
k202742,0,0,266.0,485.0,k410027
k135924,0,0,345.0,330.0,k314457
k400159,0,0,172.0,511.0,k420199
k350274,0,0,13.0,589.0,k266180
k381182,0,0,6.0,180.0,k70106
k382790,0,1,180.0,30.0,k94672
k103322,0,1,345.0,162.0,k257092
k354044,0,0,266.0,882.0,k271134
k227513,0,1,155.0,228.0,k91779
k16531,0,1,359.0,127.0,k283387
k122839,0,1,0.0,175.0,k338085
k211128,0,0,277.0,30.0,k69164
k46614,0,0,263.0,127.0,k165600
k196945,0,0,150.0,124.0,k366511
k64546,0,0,23.0,390.0,k369962
k56243,0,0,44.0,127.0,k415146
k341182,0,0,93.0,492.0,k365343
k167611,0,1,5.0,190.0,k999
k303391,0,1,112.0,300.0,k326228
k3542,0,0,49.0,324.0,k264008
k187029,0,0,311.0,192.0,k254201
k153864,0,1,223.0,484.0,k361294
k309472,0,1,147.0,589.0,k383570
k258925,0,0,301.0,390.0,k183478
k378078,0,1,8.0,153.0,k35790
k211075,0,1,37.0,258.0,k206160
k198268,0,1,337.0,170.0,k368729
k2245,0,1,284.0,446.0,k190006
k10703,0,1,63.0,90.0,k409147
k48427,0,1,187.0,272.0,k117290
k24402,0,0,143.0,42.0,k315011
k369678,0,1,333.0,495.0,k210608
k64596,0,1,153.0,90.0,k195829
k138741,0,1,313.0,67.0,k289389
k180741,0,0,44.0,255.0,k38201
k240813,0,1,110.0,67.0,k407588
k139502,0,1,90.0,474.0,k341967
k87129,0,1,62.0,240.0,k291674
k302387,0,1,109.0,339.0,k83536
k357452,0,0,180.0,306.0,k197133
k85746,0,0,8.0,323.0,k332274
k337727,0,0,19.0,351.0,k331135
k219612,0,1,106.0,335.0,k31221
k155400,0,0,148.0,85.0,k110232
k413327,0,1,62.0,192.0,k111230
k58225,0,1,76.0,124.0,k362890
k214883,0,1,300.0,190.0,k302369
k216746,0,0,292.0,240.0,k381437
k403419,0,1,304.0,120.0,k389999
k286922,0,0,72.0,277.0,k217037
k52722,0,0,59.0,256.0,k261144
k322414,0,0,0.0,604.0,k361150
k382128,0,1,103.0,547.0,k184000
k264874,0,0,116.0,0.0,k249287
k274341,0,1,6.0,234.0,k238000
k346910,0,0,307.0,283.0,k58475
k410953,0,1,95.0,60.0,k28752
k94177,0,1,171.0,335.0,k357134
k58637,0,1,39.0,175.0,k90112
k90735,0,1,157.0,0.0,k335590
k303862,0,1,236.0,127.0,k139861
k22106,0,1,341.0,300.0,k296265
k139287,0,0,188.0,170.0,k378926
k219918,0,0,76.0,256.0,k149056
k380450,0,1,332.0,108.0,k356408
k332300,0,1,184.0,270.0,k194763
k142659,0,0,308.0,285.0,k287031
k130944,0,1,116.0,30.0,k146607
k289647,0,0,182.0,162.0,k311172
k91492,0,0,325.0,306.0,k82943
k410983,0,1,244.0,874.0,k130172
k397582,0,1,111.0,240.0,k313523
k185191,0,0,6.0,60.0,k55274
k391165,0,1,135.0,247.0,k60612
k409952,0,0,98.0,424.0,k148263
k302984,0,0,355.0,700.0,k355955
k158442,0,0,343.0,190.0,k213475
k315241,0,0,324.0,201.0,k173109
k101322,0,1,105.0,85.0,k302341
k216137,0,1,86.0,420.0,k61190
k227102,0,0,208.0,170.0,k373600
k417722,0,0,214.0,404.0,k117677
k218078,0,1,337.0,90.0,k353794
k135830,0,1,145.0,242.0,k277298
k65531,0,1,87.0,42.0,k236576
k18040,0,0,34.0,277.0,k25905
k248991,0,1,123.0,404.0,k319976
k208157,0,1,11.0,474.0,k378995
k191008,0,1,173.0,361.0,k160272
k304141,0,0,29.0,256.0,k113572
k66682,0,1,319.0,67.0,k221181
k333803,0,0,94.0,60.0,k172619
k159229,0,0,175.0,979.0,k196684
k217345,0,1,157.0,0.0,k137583
k201127,0,1,343.0,67.0,k148910
k177350,0,0,99.0,641.0,k89440
k211529,0,0,14.0,319.0,k93248
k144700,0,1,121.0,108.0,k330969
k31595,0,1,70.0,190.0,k374306
k316959,0,1,149.0,85.0,k260509
k123542,0,0,6.0,201.0,k57563
k186242,0,0,291.0,216.0,k261777
k382629,0,1,294.0,95.0,k264121
k349810,0,1,301.0,242.0,k216304
k171713,0,0,133.0,300.0,k296866
k104204,0,0,23.0,306.0,k65610
k6230,0,1,40.0,134.0,k81424
k26023,0,1,19.0,67.0,k313594
k127988,0,1,140.0,108.0,k241287
k134709,0,1,241.0,319.0,k161846
k304659,0,1,81.0,134.0,k78857
k111738,0,1,120.0,180.0,k407961
