Key_0_0,Soil_Type31,Soil_Type16,Soil_Type17,Wilderness_Area3,Key_1_3
k345370,0,0,0,1,k10778
k133851,0,0,0,0,k214068
k4575,0,0,0,1,k157338
k11661,0,0,0,1,k199965
k277462,0,0,0,0,k404576
k278568,0,0,0,1,k69605
k254824,0,0,0,0,k19763
k4874,0,0,0,0,k382701
k102004,0,0,0,0,k45803
k114800,0,0,0,1,k314311
k329896,0,0,0,1,k29369
k226110,0,0,0,1,k270981
k263510,0,0,0,1,k278828
k206745,1,0,0,1,k389368
k277253,0,0,0,1,k395424
k183465,0,0,0,0,k284117
k338468,0,0,0,0,k310107
k219708,0,0,0,0,k27778
k233770,0,0,0,1,k384185
k149339,0,0,0,1,k230660
k395345,0,0,0,0,k51153
k69060,0,0,0,1,k83572
k216126,0,0,0,0,k187729
k207238,0,0,0,0,k2100
k215116,0,0,0,0,k347997
k47031,0,0,0,0,k198199
k198404,0,0,0,0,k267358
k81707,0,0,0,0,k322276
k36480,0,0,0,0,k200605
k148155,0,0,0,1,k344471
k267963,0,0,0,0,k400228
k63782,0,0,0,0,k113786
k207962,0,0,0,0,k204392
k168931,0,0,0,0,k195288
k293033,0,0,0,1,k139477
k5320,0,0,0,0,k304070
k165649,1,0,0,1,k184383
k338758,0,0,0,1,k120644
k141581,1,0,0,1,k326392
k56684,0,0,0,0,k246646
k389083,0,0,0,0,k122816
k239046,0,0,0,0,k265025
k371626,0,0,0,1,k168927
k92770,0,0,0,0,k238676
k405900,0,0,0,1,k346167
k353966,0,0,0,0,k21588
k19144,0,0,0,1,k10132
k410749,0,0,0,1,k188731
k300237,0,0,0,1,k145347
k371244,0,0,0,1,k287624
k383639,0,0,0,0,k350192
k233993,0,0,0,1,k113374
k16487,0,0,0,0,k226277
k286366,0,0,0,1,k65377
k279367,1,0,0,1,k297413
k220605,0,0,0,1,k307060
k77509,0,0,0,1,k179830
k286071,0,0,0,0,k100381
k405146,0,0,0,1,k330237
k204372,0,0,0,1,k146033
k298832,0,0,0,1,k353280
k191198,0,0,0,1,k97418
k212317,0,0,0,0,k296740
k98781,0,0,0,0,k337607
k67900,0,0,0,1,k364610
k29901,0,0,0,0,k354656
k287378,0,0,0,1,k346958
k80887,0,0,0,0,k405347
k201295,0,0,0,1,k225334
k72437,0,0,0,0,k417476
k87551,0,0,0,0,k331626
k390081,0,0,0,0,k77168
k188366,0,0,0,0,k329539
k239579,0,0,0,0,k268172
k2785,0,0,0,0,k41292
k40948,0,0,0,1,k370993
k240184,0,0,0,0,k285533
k399774,0,0,0,1,k31605
k277004,0,0,0,1,k103052
k231126,0,0,0,1,k405465
k272054,0,0,0,0,k48938
k401058,0,0,0,1,k275468
k387950,0,0,0,1,k286323
k158195,1,0,0,1,k66065
k302652,0,0,0,1,k191139
k104636,0,0,0,0,k379480
k255082,0,0,0,0,k73057
k170456,0,0,0,0,k279484
k282473,0,0,0,0,k90909
k322332,0,0,0,1,k214913
k217623,0,0,0,1,k118443
k115841,0,0,0,0,k155359
k420337,0,0,0,1,k277698
k322357,0,0,0,1,k282780
k239171,0,0,0,1,k99951
k275792,0,0,0,0,k362456
k290310,0,0,0,0,k308225
k234617,0,0,0,0,k269551
k329562,0,0,0,0,k153589
k379776,0,0,0,1,k59257
k153687,0,0,0,1,k211063
k247871,0,0,0,0,k351522
k35268,0,0,0,0,k361399
k304343,0,0,0,0,k261362
k90432,0,0,0,1,k347030
k178910,0,0,0,0,k225568
k177030,0,0,0,0,k194423
k63402,0,0,0,1,k421624
k40682,0,0,0,1,k163748
k419669,0,0,0,0,k403695
k309733,0,0,0,1,k25396
k73304,0,0,0,0,k32853
k224815,0,0,0,1,k388830
k83867,0,0,0,0,k410332
k346499,0,0,0,0,k115245
k103349,0,0,0,1,k80417
k417671,0,0,0,1,k265769
k397359,0,0,0,0,k64547
k309109,0,0,0,0,k339835
k283996,0,0,0,0,k368837
k353046,0,0,0,0,k127456
k37904,0,0,0,1,k67556
k54610,0,0,0,0,k161018
k103846,0,0,0,1,k310452
k1101,0,1,0,0,k271512
k293585,0,0,0,1,k273750
k66663,0,0,0,0,k152793
k13491,0,0,0,1,k281142
k205098,0,0,0,0,k20732
k266533,0,0,0,1,k5764
k194858,0,0,0,0,k282942
k180852,0,0,0,1,k246672
k220502,0,0,0,1,k300225
k189904,0,0,0,1,k295361
k170649,0,0,0,0,k132654
k42593,0,0,0,0,k379901
k238451,0,0,0,1,k131901
k38364,0,0,0,1,k372438
k161593,0,0,0,0,k75087
k70288,0,0,0,0,k140152
k379770,0,0,0,1,k351263
k76580,0,0,0,1,k58225
k422236,0,0,0,0,k321878
k3481,0,0,0,1,k419205
k369858,0,0,0,1,k28834
k113766,0,0,0,0,k423132
k264922,0,0,0,1,k409372
k83022,0,0,0,0,k37712
k265099,0,0,0,1,k158627
k81309,0,0,0,1,k204519
k255001,0,0,0,0,k415811
k346772,0,0,0,0,k400432
k237494,0,0,0,0,k171829
k357249,0,0,0,0,k122597
k91171,0,0,0,1,k417216
k105314,0,0,0,1,k30951
k227129,0,0,0,0,k97259
k177537,0,0,0,0,k81523
k184456,0,0,0,0,k149517
k236216,0,0,0,0,k230112
k2334,0,0,0,0,k214523
k397372,0,0,0,0,k124095
k419438,0,0,0,0,k267484
k125348,1,0,0,1,k245164
k387546,0,0,0,0,k350308
k48214,0,0,0,0,k133532
k353667,0,0,0,0,k4389
k197084,0,0,0,0,k65101
k62546,0,0,0,1,k313645
k329298,0,0,0,1,k304312
k181587,0,0,0,1,k301296
k60329,0,0,0,0,k359054
k373516,0,0,0,1,k344661
k116379,0,0,0,0,k133671
k116136,0,0,0,0,k224216
k127572,0,0,0,1,k283723
k13971,1,0,0,1,k61787
k416776,0,0,0,0,k20812
k249570,0,0,0,0,k37811
k294203,0,0,0,0,k274967
k62845,1,0,0,1,k407997
k383423,0,0,0,1,k297518
k190270,1,0,0,1,k331248
k120918,0,0,0,0,k193737
k381223,0,0,0,0,k396834
k56566,0,0,0,0,k298822
k32933,0,0,0,1,k118091
k154858,0,0,0,1,k260769
k269815,0,0,0,1,k247688
k79375,1,0,0,1,k272813
k209569,0,0,0,1,k11620
k335880,0,0,0,1,k326935
k356858,0,0,0,1,k242321
k9975,0,0,0,1,k197492
k305392,0,0,0,1,k119632
k163918,1,0,0,1,k264175
k307024,0,0,0,0,k46743
k191199,0,0,0,1,k235767
k203555,0,0,0,0,k317620
k63526,0,0,0,1,k406216
k148990,0,0,0,0,k327092
k380094,0,0,0,0,k279352
k21926,0,0,0,0,k388216
k30266,0,0,0,0,k239299
k166740,0,0,0,0,k121067
k212630,0,0,0,0,k37599
k394802,0,0,0,0,k341011
k365555,0,0,0,0,k242762
k361191,0,0,0,0,k238468
k344887,0,0,0,1,k255893
k385289,0,0,0,0,k269272
k388478,0,0,0,0,k58462
k391275,0,0,0,0,k122390
k314825,0,0,0,0,k124408
k250382,0,0,0,0,k280701
k31979,0,0,0,1,k259505
k373272,0,0,0,0,k61174
k301752,0,0,0,0,k403601
k72492,0,0,0,1,k102231
k107219,0,0,0,1,k369339
k118636,0,0,0,1,k101083
k222544,0,0,0,1,k30625
k331850,0,0,0,1,k158940
k389267,0,0,0,1,k148080
k109183,0,0,0,1,k25154
k219825,1,0,0,1,k396108
k22155,0,0,0,0,k408004
k179843,0,0,0,1,k151200
k254187,0,0,0,1,k196469
k317535,0,0,0,1,k358200
k85586,0,0,0,0,k302609
k418250,0,0,0,0,k58537
k423409,0,0,0,0,k20645
k386326,0,0,0,0,k237696
k289583,0,0,0,0,k55150
k202820,0,0,0,0,k330963
k296955,0,0,0,0,k348563
k391131,0,0,0,1,k74035
k204936,0,0,0,1,k242842
k229780,0,0,0,1,k381494
k149404,0,0,0,0,k190434
k271491,0,0,0,0,k384037
k181354,0,0,0,0,k337464
k385547,0,0,0,1,k7098
k357309,0,0,0,1,k343324
k57077,0,0,0,1,k306911
k287283,0,0,0,1,k10850
k399798,0,0,0,0,k9408
k92512,0,0,0,0,k419186
k339983,0,0,0,1,k75548
k421988,0,0,0,1,k305521
k337893,0,0,0,0,k309890
k99853,0,0,0,0,k28275
k56609,0,0,0,1,k211107
k262597,0,0,0,0,k253760
k373483,0,0,0,0,k408424
k124555,0,0,0,0,k4732
k248601,1,0,0,1,k114994
k233501,0,0,0,0,k196454
k339040,0,0,0,0,k64645
k287136,1,0,0,1,k76690
k55392,0,0,0,1,k288134
k355147,0,0,0,0,k404656
k44778,0,0,0,0,k399222
k199717,0,0,0,0,k252253
k334534,0,0,0,1,k31925
k42560,0,0,0,0,k85501
k295503,0,0,0,0,k375370
k85173,0,0,0,1,k4626
k165207,0,0,0,1,k322492
k82364,0,0,0,0,k305389
k89640,0,0,0,0,k415611
k98261,0,0,0,0,k27117
k194503,0,0,0,0,k396938
k378691,0,0,0,1,k141155
k400234,0,0,0,1,k99279
k311654,0,0,0,0,k415119
k139841,0,0,0,0,k247201
k277513,0,0,0,1,k375061
k80352,0,0,0,1,k174126
k138989,0,0,0,0,k50317
k158502,0,0,0,1,k411576
k224482,0,0,0,1,k353401
k67216,0,0,0,0,k285550
k331,0,0,0,0,k151876
k141532,0,0,0,1,k87861
k99620,1,0,0,1,k297154
k77097,0,0,0,0,k186794
k271382,0,0,0,0,k214805
k53383,0,0,0,0,k320138
k30961,0,0,0,0,k176457
k38068,0,0,0,1,k282014
k27220,0,0,0,0,k172091
k359589,0,0,0,1,k346992
k152837,0,0,0,0,k233431
k48999,0,0,0,0,k254312
k353153,0,0,0,1,k37116
k3598,0,0,0,1,k163182
k383471,0,0,0,1,k264481
k60511,0,0,0,0,k189843
k224126,0,0,0,1,k22234
k237901,0,0,0,0,k164850
k255018,0,1,0,0,k356537
k81317,0,0,0,1,k3547
k275102,0,0,0,0,k282800
k88793,0,0,0,0,k37587
k328510,0,0,0,1,k298750
k56872,0,0,0,1,k302052
k362407,0,0,0,0,k104965
k207077,0,0,0,0,k247031
k176556,0,0,0,0,k386559
k119100,0,0,0,1,k218258
k71784,1,0,0,1,k247738
k405672,0,0,0,0,k17389
k119336,0,0,0,1,k57551
k151453,0,0,0,0,k201143
k64063,0,0,0,0,k74121
k62906,0,0,0,0,k271601
k196895,0,0,0,0,k93284
k363518,0,0,0,0,k408492
k403220,0,0,0,1,k5506
k30814,0,0,0,1,k367827
k67382,0,0,0,0,k313565
k319768,0,0,0,1,k298509
k119656,0,0,0,1,k227351
k67196,0,0,0,1,k374207
k278372,0,0,0,0,k246771
k97745,0,0,0,0,k34557
k393460,0,0,0,0,k210605
k418718,0,0,0,0,k31674
k417650,0,0,0,0,k260395
k287455,0,0,0,1,k390085
k416415,0,0,0,0,k242828
k180562,0,0,0,1,k243244
k81847,0,0,0,0,k178078
k358321,0,0,0,1,k179062
k352094,0,0,0,0,k76446
k189694,0,0,0,1,k363856
k130180,0,0,0,0,k107454
k172810,0,0,0,0,k35569
k35011,0,0,0,1,k136665
k415556,0,0,0,0,k122385
k119050,0,0,0,0,k57060
k332993,0,0,0,1,k407298
k241915,0,0,0,0,k231573
k405505,0,0,0,1,k59640
k277078,0,0,0,0,k302594
k219039,1,0,0,1,k345055
k338269,0,0,0,0,k5275
k268321,0,0,0,1,k280838
k263468,1,0,0,1,k64998
k266931,0,0,0,0,k295218
k695,0,0,0,1,k122691
k372749,0,0,0,1,k170150
k222654,0,0,0,0,k174003
k131800,0,0,0,0,k358012
k387890,0,0,0,1,k273925
k37459,0,0,0,0,k366948
k248448,0,1,0,0,k156426
k141453,0,0,0,1,k178990
k226485,1,0,0,1,k126466
k313320,0,0,0,0,k324166
k166347,0,0,0,0,k190669
k41433,0,0,0,1,k239850
k19079,0,0,0,1,k407383
k301952,1,0,0,1,k51198
k24749,0,0,0,1,k19225
k18898,0,0,0,0,k16908
k127893,0,0,0,1,k83789
k66833,0,0,0,1,k337228
k188596,1,0,0,1,k33047
k418613,0,0,0,0,k330152
k310688,0,0,0,1,k379987
k331012,0,0,0,0,k182622
k368773,0,0,0,1,k240813
k118845,0,0,0,0,k230094
k207759,0,0,0,0,k122803
k260016,0,0,0,1,k328255
k9420,0,0,0,1,k205800
k327908,0,0,0,0,k138523
k34591,0,0,0,1,k174524
k22536,0,0,0,1,k134996
k119077,0,0,0,1,k279231
k34893,0,0,0,1,k131998
k67089,0,0,0,1,k4469
k167257,0,0,0,1,k99630
k158365,0,0,0,1,k158706
k93075,0,0,0,1,k175326
k110982,0,0,0,0,k301527
k392716,0,0,0,0,k298963
k252067,1,0,0,1,k393017
k285367,0,0,0,1,k49478
k86119,0,0,0,1,k88933
k17923,0,0,0,0,k240418
k402448,0,0,0,0,k129538
k131895,0,0,0,0,k209881
k278823,0,0,0,0,k251404
k415143,0,0,0,1,k330837
k249141,0,0,0,0,k352348
k315811,0,0,0,0,k143047
k388570,0,0,0,0,k227482
k315345,0,0,0,0,k307251
k250133,0,0,0,0,k160150
k252416,0,0,0,0,k58313
k92005,0,0,0,1,k224931
k322023,0,0,0,0,k342228
k239319,0,0,0,1,k411391
k76455,0,0,0,0,k411481
k357602,0,0,0,1,k171863
k350371,0,0,0,0,k419619
k169552,0,0,0,0,k8979
k277927,1,0,0,1,k279803
k411044,0,0,0,1,k309229
k90842,0,0,0,0,k377766
k60306,0,0,0,0,k253247
k169819,0,0,0,0,k61252
k189774,0,0,0,0,k256447
k105273,0,0,0,0,k146165
k172601,0,0,0,0,k380544
k55102,0,0,0,0,k251948
k119725,0,0,0,0,k186695
k390412,0,0,0,1,k1168
k355797,0,0,0,1,k361043
k288349,0,0,0,0,k254494
k350872,0,0,0,1,k277973
k319259,0,0,0,1,k405245
k241478,0,0,0,0,k324150
k257986,0,0,0,1,k202115
k62587,0,0,0,0,k404714
k376161,0,0,0,0,k422681
k74890,0,0,0,0,k13021
k75237,0,0,0,0,k199564
k58432,0,0,0,0,k28096
k399312,0,0,0,0,k336293
k53134,0,0,0,0,k284712
k161179,1,0,0,1,k300589
k94507,0,0,0,0,k102119
k301487,0,0,0,1,k60136
k223133,0,0,0,0,k386345
k202354,0,0,0,0,k106447
k215561,0,0,0,0,k29108
k401428,0,0,0,0,k37633
k289857,0,0,0,1,k380173
k49893,0,0,0,0,k188387
k276993,0,0,0,0,k377548
k90063,0,0,0,0,k283393
k385929,0,0,0,0,k295349
k112976,0,0,0,1,k221051
k258214,0,0,0,1,k126864
k118608,0,0,0,1,k119013
k317220,0,0,0,0,k42751
k298345,0,0,0,0,k103221
k62966,0,0,0,1,k337787
k178405,0,0,0,0,k208385
k342378,0,0,0,1,k112787
k139077,0,0,0,1,k121528
k135483,0,0,0,0,k246008
k199036,0,0,0,0,k337143
k77191,0,0,0,0,k63203
k20923,0,0,0,1,k250585
k223513,1,0,0,1,k182214
k165938,0,0,0,1,k59300
k41547,0,0,0,0,k65491
k267410,0,0,0,1,k241218
k240452,0,0,0,1,k245301
k398816,0,0,0,1,k362363
k242471,0,0,0,1,k386068
k213375,0,0,0,1,k179358
k14613,0,0,0,0,k241428
k103759,0,0,0,0,k86798
k419241,0,0,0,1,k222230
k229937,0,0,0,0,k112584
k364895,0,0,0,0,k241651
k416432,0,0,0,0,k104400
k9408,0,0,0,1,k141465
k302646,0,0,0,0,k143883
k341115,0,0,0,0,k310589
k272008,0,0,0,0,k87535
k365331,0,0,0,0,k223329
k106559,0,0,0,1,k195882
k341629,0,0,0,0,k365722
k276664,0,0,0,1,k382797
k230425,0,0,0,1,k249063
k293976,0,0,0,0,k154179
k39694,1,0,0,1,k186460
k177529,0,0,0,1,k420362
k189028,0,0,0,1,k146654
k147077,0,0,0,1,k400193
k282633,0,0,0,1,k19553
k154236,0,0,0,0,k50217
k144291,0,0,0,0,k219960
k317168,0,0,0,1,k56366
k398362,0,0,0,1,k285767
k17212,0,0,0,0,k23020
k387631,0,0,0,1,k362762
k394023,1,0,0,1,k155782
k43629,0,0,0,0,k246621
k248885,0,0,0,0,k231472
k30463,0,0,0,0,k246294
k127009,0,0,0,1,k332899
k373582,0,0,0,1,k398194
k75528,0,0,0,1,k858
k295443,0,0,0,0,k242365
k19158,0,0,0,0,k277637
k357520,0,0,0,0,k391951
k241345,0,0,0,0,k12581
k329566,0,0,0,0,k211695
k17223,0,0,0,1,k173274
k399465,0,0,0,0,k144285
k335780,0,0,0,0,k307566
k179738,0,0,0,1,k160710
k316756,0,0,0,0,k50467
k115204,0,0,0,0,k387960
k326933,0,0,0,0,k215695
k130520,0,0,0,1,k158401
k62068,0,0,0,0,k98282
k170435,0,0,0,0,k245386
k97643,0,0,0,0,k329195
k56404,0,0,0,0,k181416
k217943,0,0,0,1,k92586
k134488,0,0,0,1,k36686
k242540,0,0,0,1,k384537
k298981,1,0,0,1,k220865
k279547,0,0,0,0,k31846
k276840,0,0,0,0,k140381
k294760,0,0,0,0,k387683
k99440,0,0,0,1,k15718
k344439,0,0,0,1,k93701
k419116,0,0,0,1,k54731
k144937,0,0,0,1,k39143
k306921,0,0,0,0,k101784
k94741,0,0,0,0,k14089
k308818,0,0,0,1,k210635
k58713,1,0,0,1,k289039
k410763,0,0,0,1,k410093
k154010,0,0,0,0,k187136
k417610,0,0,0,1,k189541
k307817,0,0,0,1,k419297
k374141,0,0,0,0,k375231
k309744,0,0,0,1,k306505
k388362,0,0,0,0,k379334
k275818,0,0,0,0,k386513
k123290,0,0,0,1,k32144
k81092,0,0,0,0,k170753
k290903,0,0,0,0,k319608
k162638,0,0,0,0,k55250
k356455,0,0,0,0,k279825
k169132,0,0,0,0,k193954
k169465,1,0,0,1,k252031
k109528,0,0,0,1,k231009
k177757,0,0,0,0,k271505
k159198,0,0,0,0,k30889
k277851,0,0,0,0,k136401
k105261,0,0,0,1,k121081
k150826,0,0,0,0,k85367
k327411,0,0,0,0,k225463
k316376,0,0,0,1,k306713
k273957,0,0,0,0,k51110
k199249,0,0,0,1,k312569
k73890,0,0,0,1,k414721
k285330,0,0,0,0,k390961
k225992,1,0,0,1,k282844
k220960,0,0,0,1,k231704
k7287,0,0,0,1,k389906
k135265,0,0,0,1,k225774
k417152,1,0,0,1,k397506
k181065,0,0,0,0,k168879
k176611,0,0,0,0,k243476
k189151,0,0,0,0,k333991
k207316,0,0,0,1,k172992
k291869,0,0,0,0,k371333
k131666,0,0,0,0,k415278
k257822,0,0,0,0,k200747
k188368,0,0,0,1,k410772
k108428,1,0,0,1,k403970
k241072,0,0,0,1,k266892
k384726,0,0,0,1,k219917
k129465,0,0,0,0,k151015
k85369,0,0,0,0,k405674
k124011,0,0,0,0,k423088
k41700,0,0,0,1,k283431
k299575,0,0,0,1,k295848
k127546,0,0,0,1,k249118
k242045,0,0,0,1,k21093
k323954,0,0,0,0,k212048
k138679,0,0,0,0,k80490
k296027,0,0,0,1,k148168
k312557,0,0,0,0,k330726
k380017,0,0,0,0,k389342
k16158,0,0,0,0,k29408
k282614,0,0,0,1,k325572
k320219,0,0,0,0,k51353
k141154,0,0,0,1,k248620
k420134,0,0,0,0,k406128
k160634,0,0,0,0,k64177
k353347,0,0,0,0,k270069
k318019,0,0,0,0,k21928
k158290,0,1,0,0,k237531
k169496,0,0,0,0,k337214
k418976,0,0,0,0,k124197
k419607,0,0,0,0,k366867
k406292,0,0,0,1,k356264
k241583,1,0,0,1,k344332
k306038,0,0,0,1,k301746
k360622,0,0,0,1,k227982
k140722,0,0,0,0,k88836
k341541,0,0,0,0,k221993
k5402,1,0,0,1,k244494
k324817,0,0,0,0,k361568
k162920,0,0,0,1,k165438
k10663,0,0,0,1,k35618
k336098,0,0,0,1,k250043
k259491,0,0,0,0,k127366
k130080,0,0,0,0,k17229
k394081,0,0,0,1,k248128
k146994,0,0,0,0,k227989
k189068,0,0,0,1,k304207
k136784,0,0,0,0,k198195
k181148,1,0,0,1,k841
k405929,0,0,0,0,k81867
k398326,0,0,0,0,k17686
k238660,0,0,0,1,k56023
k90345,0,0,0,0,k20898
k321865,0,0,0,0,k268066
k246460,0,0,0,0,k278832
k172446,0,0,0,0,k314587
k310346,0,0,0,0,k94067
k275185,0,0,0,1,k335153
k129482,0,0,0,1,k175787
k187137,0,0,0,0,k298156
k90803,0,0,0,1,k252370
k258907,0,0,0,0,k423468
k51085,0,0,0,0,k389869
k282756,0,0,0,1,k234639
k62019,0,0,0,0,k22795
k293594,0,0,0,0,k46732
k71143,0,0,0,1,k362180
k380532,0,0,0,1,k302713
k282540,0,0,0,0,k36058
k233054,0,0,0,1,k79284
k95322,0,0,0,0,k25796
k78222,0,0,0,0,k115919
k91604,0,0,0,0,k50064
k196012,0,0,0,1,k65685
k220554,0,0,0,1,k352214
k222822,0,0,0,1,k305868
k231046,0,0,0,0,k155298
k245209,1,0,0,1,k375664
k279250,0,0,0,0,k248228
k37705,0,0,0,0,k228943
k12949,0,0,0,0,k160968
k73689,0,0,0,0,k388944
k296496,0,0,0,1,k294823
k162921,0,0,0,1,k169250
k170672,0,0,0,0,k74879
k176946,0,0,0,0,k358022
k215693,0,0,0,0,k49502
k223793,0,0,0,0,k132643
k101345,0,0,0,1,k214647
k349698,0,0,0,0,k280302
k146928,0,0,0,0,k171955
k32513,0,0,0,1,k379826
k162149,0,0,0,0,k226645
k179469,0,0,0,0,k282904
k123996,0,0,0,1,k414583
k32472,0,0,0,1,k321561
k190283,1,0,0,1,k87992
k249084,0,0,0,1,k308177
k271223,0,0,0,0,k288141
k217608,0,0,0,0,k369013
k289697,0,0,0,1,k4737
k167549,0,0,0,1,k225981
k24038,0,0,0,1,k105355
k217144,0,0,0,1,k24913
k175589,0,0,0,1,k236169
k396665,0,0,0,1,k203546
k418235,0,0,0,0,k224399
k182393,0,0,0,0,k80322
k92521,0,0,0,1,k244018
k244709,0,0,0,1,k378675
k127605,0,0,0,0,k298277
k98515,0,0,0,0,k191985
k100864,0,0,0,0,k106918
k224217,0,0,0,0,k119842
k227656,0,0,0,0,k166010
k229471,0,0,0,1,k246685
k306203,0,0,0,1,k29419
k378356,0,0,0,1,k246673
k402845,0,0,0,0,k338831
k75359,0,0,0,0,k283376
k163041,0,0,0,0,k183649
k359933,0,0,0,1,k368643
k176265,0,0,0,1,k219305
k243045,0,0,0,0,k63746
k110066,0,0,0,0,k318626
k177433,0,0,0,0,k406522
k25404,0,0,0,0,k275546
k95479,0,0,0,1,k396503
k289565,0,0,0,0,k355553
k208232,0,0,0,1,k296388
k358222,0,0,0,0,k11206
k12465,0,0,0,0,k217241
k344400,0,0,0,0,k297323
k82618,0,0,0,1,k317152
k150755,0,0,0,1,k417691
k146803,0,0,0,0,k15221
k302733,0,0,0,1,k408774
k327586,0,0,0,0,k284162
k84663,0,0,0,1,k415136
k193334,0,0,0,1,k141017
k275703,0,0,0,1,k395814
k393554,0,0,0,0,k35304
k248171,0,0,0,1,k184167
k374967,0,0,0,0,k52772
k11475,0,0,0,1,k143504
k86569,0,0,0,1,k191474
k226488,0,0,0,0,k16865
k222604,0,0,0,0,k401422
k141808,0,0,0,1,k298664
k423593,0,0,0,0,k414646
k83809,0,0,0,0,k129191
k279991,0,0,0,0,k357481
k96617,0,0,0,0,k281391
k117385,0,0,0,0,k272951
k50338,0,0,0,1,k314108
k302285,1,0,0,1,k42194
k332370,0,0,0,1,k89273
k55190,0,0,0,0,k247261
k29526,0,0,0,0,k99365
k202779,0,0,0,1,k269444
k372214,0,0,0,1,k138967
k108271,0,0,0,0,k97140
k282394,0,0,0,0,k255631
k179699,0,0,0,0,k119629
k399474,1,0,0,1,k123183
k7386,0,0,0,1,k155650
k114940,0,0,0,1,k288432
k59793,0,0,0,0,k183577
k221642,0,0,0,1,k272082
k232766,0,0,0,0,k83060
k418906,0,0,0,1,k154631
k25921,0,0,0,0,k41352
k97587,1,0,0,1,k165422
k98748,0,0,0,1,k363711
k213707,1,0,0,1,k275639
k90468,0,0,0,0,k33961
k223849,0,0,0,1,k353870
k309516,0,0,0,0,k1581
k117957,0,0,0,0,k124089
k250800,0,0,0,1,k140069
k177453,0,0,0,0,k329545
k40581,0,0,0,1,k64893
k98654,0,0,0,0,k212655
k100419,0,0,0,1,k32783
k169492,0,0,0,1,k228448
k208201,0,0,0,0,k42373
k198442,0,0,0,1,k346946
k45343,0,0,0,0,k276244
k159510,0,0,0,0,k201474
k317662,0,0,0,1,k235382
k172419,1,0,0,1,k30195
k165240,0,0,0,1,k1808
k214189,0,0,0,1,k319564
k49888,0,0,0,1,k210166
k227450,0,0,0,1,k8981
k389069,0,0,0,1,k394083
k100231,0,0,0,0,k176814
k201995,0,0,0,1,k96497
k172014,0,0,0,1,k152107
k296350,0,0,0,1,k27056
k158035,0,0,0,0,k235068
k44350,0,0,0,0,k418838
k212911,0,0,0,1,k349038
k388984,0,0,0,0,k16218
k200703,0,0,0,1,k336673
k67104,1,0,0,1,k327232
k222904,0,0,0,0,k319310
k238502,0,0,0,0,k386523
k295484,0,0,0,0,k153685
k66625,0,0,0,1,k80792
k302358,0,0,0,0,k221513
k62236,0,0,0,0,k119564
k200709,0,0,0,1,k403042
k407773,0,0,0,0,k242808
k228413,0,0,0,0,k87098
k106056,0,0,0,0,k50168
k201102,0,0,0,0,k185728
k395263,0,0,0,1,k320479
k243832,0,0,0,0,k131021
k235022,0,0,0,1,k74597
k370856,0,1,0,0,k186968
k91201,0,0,0,1,k118228
k212569,1,0,0,1,k61670
k123641,0,0,0,1,k174282
k332826,0,0,0,0,k77569
k125948,1,0,0,1,k145473
k56730,0,0,0,0,k18411
k225696,0,0,0,1,k2372
k409633,0,0,0,0,k96846
k71955,0,0,0,1,k38394
k236659,0,0,0,1,k291411
k304724,0,0,0,1,k303540
k37394,0,0,0,0,k419711
k249504,0,0,0,1,k258467
k136244,0,0,0,0,k330680
k396255,0,0,0,0,k370741
k128388,0,0,0,0,k231726
k205852,0,0,0,1,k83143
k183602,0,0,0,0,k370521
k287401,0,0,0,1,k371095
k12840,0,0,0,1,k219846
k289229,0,0,0,0,k208298
k377755,0,0,0,0,k271419
k70643,0,0,0,1,k51969
k217194,0,0,0,0,k404421
k259448,0,0,0,0,k142478
k198383,0,0,0,1,k307606
k376432,0,0,0,1,k153601
k326633,0,0,0,0,k118976
k225439,0,0,0,0,k71342
k121794,0,0,0,0,k73807
k375282,0,0,0,1,k268351
k51073,0,0,0,0,k251569
k206457,0,1,0,0,k299529
k238452,0,0,0,0,k62054
k315793,0,0,0,1,k125116
k397816,0,0,0,1,k20545
k4172,0,0,0,1,k421271
k420181,0,0,0,1,k165963
k54054,1,0,0,1,k6644
k253197,0,0,0,1,k356758
k107183,0,0,0,1,k51177
k159411,1,0,0,1,k111192
k126839,0,0,0,1,k136428
k326610,0,0,0,1,k144131
k193026,0,0,0,0,k269041
k58859,0,0,0,0,k227001
k317830,0,0,0,1,k280031
k148083,0,0,0,0,k284407
k302567,0,0,0,0,k20214
k301436,0,0,0,0,k64929
k71120,0,0,0,0,k196651
k364960,0,0,0,0,k101795
k38718,0,0,0,0,k359143
k388569,0,0,0,0,k290583
k71905,0,0,0,1,k381171
k191519,0,0,0,0,k177873
k416752,0,0,0,1,k35210
k400375,0,0,0,0,k284500
k247972,0,0,0,0,k269100
k291672,0,0,0,1,k55855
k329122,0,0,0,0,k75149
k267250,0,0,0,0,k221095
k280470,0,0,0,1,k301088
k99883,0,0,0,1,k125295
k197539,0,0,0,1,k378450
k387364,0,0,0,0,k213899
k411005,0,0,0,1,k4693
k19344,0,0,0,0,k312953
k264376,0,0,0,0,k346107
k109253,0,0,0,1,k9893
k277151,0,0,0,0,k64583
k57304,0,0,0,0,k397287
k91696,0,0,0,0,k130410
k150009,0,0,0,1,k31327
k252078,0,0,0,0,k10511
k360970,0,0,0,1,k416039
k219691,0,0,0,0,k313751
k210231,0,0,0,0,k160116
k243811,0,0,0,1,k275835
k322452,0,0,0,0,k12534
k394089,0,0,0,0,k245036
