Key_1_3,Elevation,Soil_Type1,Soil_Type5,Soil_Type14,Soil_Type15,Soil_Type37
k30964,3284.0,0,0,0,0,0
k81443,2692.0,0,0,0,0,0
k144073,3008.0,0,0,0,0,0
k4212,3161.0,0,0,0,0,0
k200488,2880.0,0,0,0,0,0
k110054,2863.0,0,0,0,0,0
k205388,2975.0,0,0,0,0,0
k182406,2878.0,0,0,0,0,0
k150965,3306.0,0,0,0,0,0
k165474,2965.0,0,0,0,0,0
k65546,2926.0,0,0,0,0,0
k154220,2982.0,0,0,0,0,0
k325742,3243.0,0,0,0,0,0
k234454,3284.0,0,0,0,0,0
k329117,2987.0,0,0,0,0,0
k356806,3102.0,0,0,0,0,0
k60860,2850.0,0,0,0,0,0
k47719,3201.0,0,0,0,0,0
k112855,2613.0,0,0,0,0,0
k248814,2732.0,0,0,0,0,0
k395292,3004.0,0,0,0,0,0
k384760,2822.0,0,0,0,0,0
k66520,2781.0,0,0,0,0,0
k268947,2941.0,0,0,0,0,0
k130560,3052.0,0,0,0,0,0
k354967,2820.0,0,0,0,0,0
k71371,3157.0,0,0,0,0,0
k401300,3118.0,0,0,0,0,0
k333845,2932.0,0,0,0,0,0
k305863,2941.0,0,0,0,0,0
k177213,3126.0,0,0,0,0,0
k317494,2543.0,0,0,0,0,0
k299681,3008.0,0,0,0,0,0
k172697,3131.0,0,0,0,0,0
k326185,2926.0,0,0,0,0,0
k36039,2907.0,0,0,0,0,0
k63575,2540.0,0,0,0,0,0
k308357,3046.0,0,0,0,0,0
k79296,3162.0,0,0,0,0,0
k5791,2629.0,0,0,0,0,0
k65699,2877.0,0,0,0,0,0
k288360,3150.0,0,0,0,0,0
k18339,2952.0,0,0,0,0,0
k272351,2671.0,0,0,0,0,0
k224340,3288.0,0,0,0,0,0
k54387,2657.0,0,0,0,0,0
k270125,2745.0,0,0,0,0,0
k92093,2555.0,0,0,0,0,0
k117688,2888.0,0,0,0,0,0
k198395,3115.0,0,0,0,0,0
k13318,3010.0,0,0,0,0,0
k142602,3161.0,0,0,0,0,0
k138242,3050.0,0,0,0,0,0
k155313,2898.0,0,0,0,0,0
k365137,2709.0,0,0,0,0,0
k261612,2959.0,0,0,0,0,0
k333376,3062.0,0,0,0,0,0
k192255,2524.0,0,0,0,0,0
k335546,2884.0,0,0,0,0,0
k321301,2998.0,0,0,0,0,0
k112979,2884.0,0,0,0,0,0
k382316,2953.0,0,0,0,0,0
k416858,2834.0,0,0,0,0,0
k193887,3041.0,0,0,0,0,0
k158527,3126.0,0,0,0,0,0
k362,2894.0,0,0,0,0,0
k366183,3364.0,0,0,0,0,0
k418296,2972.0,0,0,0,0,0
k3053,3003.0,0,0,0,0,0
k421093,3131.0,0,0,0,0,0
k11693,3140.0,0,0,0,0,0
k255682,2995.0,0,0,0,0,0
k308631,2753.0,0,0,0,0,0
k162009,2780.0,0,0,0,0,0
k155837,3034.0,0,0,0,0,0
k89493,2915.0,0,0,0,0,0
k332148,2979.0,0,0,0,0,0
k22538,3194.0,0,0,0,0,0
k390969,2640.0,0,0,0,0,0
k87054,3189.0,0,0,0,0,0
k295916,2835.0,0,0,0,0,0
k164221,2597.0,0,0,0,0,0
k411149,2898.0,0,0,0,0,0
k351611,2811.0,0,0,0,0,0
k204739,2888.0,0,0,0,0,0
k333933,2792.0,0,0,0,0,0
k262327,3041.0,0,0,0,0,0
k242271,2955.0,0,0,0,0,0
k12320,2962.0,0,0,0,0,0
k223024,2956.0,0,0,0,0,0
k83327,2554.0,0,0,0,0,0
k87105,3268.0,0,0,0,0,0
k127965,2774.0,0,0,0,0,0
k290306,3091.0,0,0,0,0,0
k374390,2936.0,0,0,0,0,0
k8870,2985.0,0,0,0,0,0
k28083,2841.0,0,0,0,0,0
k190484,3116.0,0,0,0,0,0
k130409,2757.0,0,0,0,0,0
k169780,2904.0,0,0,0,0,0
k73841,2683.0,0,0,0,0,0
k228078,3027.0,0,0,0,0,0
k221647,3106.0,0,0,0,0,0
k28783,3252.0,0,0,0,0,0
k26839,3050.0,0,0,0,0,0
k79693,2831.0,0,0,0,0,0
k37191,3183.0,0,0,0,0,0
k200821,2924.0,0,0,0,0,0
k145904,2814.0,0,0,0,0,0
k107897,2813.0,0,0,0,0,0
k286824,2887.0,0,0,0,0,0
k281480,2965.0,0,0,0,0,0
k279123,3069.0,0,0,0,0,0
k273802,2649.0,0,0,0,0,0
k174716,3320.0,0,0,0,0,0
k71185,2589.0,0,0,0,0,0
k341687,2953.0,0,0,0,0,0
k420528,3004.0,0,0,0,0,0
k172105,2743.0,0,0,0,0,0
k253027,2722.0,0,0,0,0,0
k77510,2926.0,0,0,0,0,0
k304597,2708.0,0,0,0,0,0
k110391,3086.0,0,0,0,0,0
k91273,2930.0,0,0,0,0,0
k170436,2859.0,0,0,0,0,0
k222113,2763.0,0,0,0,0,0
k269850,2955.0,0,0,0,0,0
k127516,3009.0,0,0,0,0,0
k82013,2979.0,0,0,0,0,0
k101214,2795.0,0,0,0,0,0
k35753,2842.0,0,0,0,0,0
k274123,2830.0,0,0,0,0,0
k323553,2818.0,0,0,0,0,0
k269000,3119.0,0,0,0,0,0
k311089,2811.0,0,0,0,0,0
k151913,2755.0,0,0,0,0,0
k163986,3018.0,0,0,0,0,0
k208066,2494.0,0,0,0,0,0
k142692,2783.0,0,0,0,0,0
k206919,2601.0,0,0,0,0,0
k260416,3038.0,0,0,0,0,0
k212666,2895.0,0,0,0,0,0
k179072,3027.0,0,0,0,0,0
k374598,3035.0,0,0,0,0,0
k271128,2995.0,0,0,0,0,0
k103887,2763.0,0,0,0,0,0
k3675,2972.0,0,0,0,0,0
k254628,3181.0,0,0,0,0,0
k43719,3198.0,0,0,0,0,0
k196349,2968.0,0,0,0,0,0
k49872,2871.0,0,0,0,0,0
k51790,2895.0,0,0,0,0,0
k216325,3126.0,0,0,0,0,0
k341941,2926.0,0,0,0,0,0
k16669,2771.0,0,0,0,0,0
k365542,2951.0,0,0,0,0,0
k231650,2649.0,0,0,0,0,0
k75061,2781.0,0,0,0,0,0
k149932,3240.0,0,0,0,0,0
k185326,2904.0,0,0,0,0,0
k53773,2960.0,0,0,0,0,0
k409992,3077.0,0,0,0,0,0
k144168,2866.0,0,0,0,0,0
k149297,3187.0,0,0,0,0,0
k276,2666.0,0,0,0,0,0
k168421,3192.0,0,0,0,0,0
k400111,2915.0,0,0,0,0,0
k133958,2525.0,0,0,0,0,0
k254716,3199.0,0,0,0,0,0
k343424,2884.0,0,0,0,0,0
k76093,3152.0,0,0,0,0,0
k3582,3254.0,0,0,0,0,0
k227739,2954.0,0,0,0,0,0
k333367,3004.0,0,0,0,0,0
k356011,2896.0,0,0,0,0,0
k360876,3037.0,0,0,0,0,0
k96669,2929.0,0,0,0,0,0
k217917,2677.0,0,0,0,0,0
k358934,2752.0,0,0,0,0,0
k377175,3236.0,0,0,0,0,0
k330225,2865.0,0,0,0,0,0
k123616,2724.0,0,0,0,0,0
k116457,2628.0,0,0,0,0,0
k98449,2932.0,0,0,0,0,0
k56991,3222.0,0,0,0,0,0
k127022,2901.0,0,0,0,0,0
k118514,2914.0,0,0,0,0,0
k348140,3151.0,0,0,0,0,0
k373510,2905.0,0,0,0,0,0
k117404,3189.0,0,0,0,0,0
k201744,2732.0,0,0,0,0,0
k119591,2991.0,0,0,0,0,0
k11546,2990.0,0,0,0,0,0
k126863,2991.0,0,0,0,0,0
k160065,3108.0,0,0,0,0,0
k362717,2831.0,0,0,0,0,0
k258881,3018.0,0,0,0,0,0
k264815,2562.0,0,0,0,0,0
k393718,2935.0,0,0,0,0,0
k254399,2954.0,0,0,0,0,0
k390788,2950.0,0,0,0,0,0
k153841,2675.0,0,0,0,0,0
k329399,3039.0,0,0,0,0,0
k11156,2914.0,0,0,0,0,0
k275498,3015.0,0,0,0,0,0
k174357,2935.0,0,0,0,0,0
k66814,2951.0,0,0,0,0,0
k398392,2976.0,0,0,0,0,0
k177023,2539.0,0,0,0,0,0
k413082,2991.0,0,0,0,0,0
k9528,2961.0,0,0,0,0,0
k166143,3144.0,0,0,0,0,0
k141020,3038.0,0,0,0,0,0
k104823,3204.0,0,0,0,0,0
k347363,2703.0,0,0,0,0,0
k211439,3069.0,0,0,0,0,0
k93148,2553.0,0,0,0,0,0
k192304,2946.0,0,0,0,0,0
k317906,3355.0,0,0,0,0,0
k376535,2691.0,0,0,0,0,0
k161416,3005.0,0,0,0,0,0
k28857,3155.0,0,0,0,0,0
k335801,2819.0,0,0,0,0,0
k417879,3027.0,0,0,0,0,0
k140297,3021.0,0,0,0,0,0
k78490,2658.0,0,0,0,0,0
k98599,2836.0,0,0,0,0,0
k404292,3225.0,0,0,0,0,0
k138314,2842.0,0,0,0,0,0
k386531,2864.0,0,0,0,0,0
k353270,2706.0,0,0,0,0,0
k411896,2749.0,0,0,0,0,0
k88994,2728.0,0,0,0,0,0
k200523,3136.0,0,0,0,0,0
k189607,2855.0,0,0,0,0,0
k29666,2677.0,0,0,0,0,0
k95131,2573.0,0,0,0,0,0
k53587,2987.0,0,0,0,0,0
k271177,2804.0,0,0,0,0,0
k8930,3131.0,0,0,0,0,0
k316780,2680.0,0,0,0,0,0
k297713,2687.0,0,0,0,0,0
k282979,3094.0,0,0,0,0,0
k320167,3015.0,0,0,0,0,0
k131177,3148.0,0,0,0,0,0
k2570,3066.0,0,0,0,0,0
k12666,3024.0,0,0,0,0,0
k103479,2987.0,0,0,0,0,0
k18337,2951.0,0,0,0,0,0
k106188,3046.0,0,0,0,0,0
k210008,2946.0,0,0,0,0,0
k340659,2576.0,0,0,0,0,0
k257864,3307.0,0,0,0,0,0
k294357,2968.0,0,0,0,0,0
k242509,2541.0,0,0,0,0,0
k189339,2962.0,0,0,0,0,0
k57405,2809.0,0,0,0,0,0
k240924,2615.0,0,0,0,0,0
k371223,3044.0,0,0,0,0,0
k53226,3380.0,0,0,0,0,0
k185470,2838.0,0,0,0,0,0
k98713,2764.0,0,0,0,0,0
k358439,2827.0,0,0,0,0,0
k4988,2697.0,0,0,0,0,0
k229895,3034.0,0,0,0,0,0
k233365,2883.0,0,0,0,0,0
k75170,3038.0,0,0,0,0,0
k199630,2995.0,0,0,0,0,0
k27735,2919.0,0,0,0,0,0
k247465,2551.0,0,0,0,0,0
k4034,2606.0,0,0,0,0,0
k131503,3137.0,0,0,0,0,0
k183066,2820.0,0,0,0,0,0
k342257,3052.0,0,0,0,0,0
k6566,3267.0,0,0,0,0,0
k7182,2777.0,0,0,0,0,0
k221267,2922.0,0,0,0,0,0
k394780,2969.0,0,0,0,0,0
k334383,2972.0,0,0,0,0,0
k270572,2928.0,0,0,0,0,0
k196624,2683.0,0,0,0,0,0
k268125,2610.0,0,0,0,0,0
k331235,3194.0,0,0,0,0,0
k11257,2936.0,0,0,0,0,0
k229016,2909.0,0,0,0,0,0
k107238,2999.0,0,0,0,0,0
k23502,2572.0,0,0,0,0,0
k389077,2858.0,0,0,0,0,0
k43513,3040.0,0,0,0,0,0
k84201,3054.0,0,0,0,0,0
k20312,2918.0,0,0,0,0,0
k288446,3201.0,0,0,0,0,0
k223216,3073.0,0,0,0,0,0
k115859,3142.0,0,0,0,0,0
k297861,2697.0,0,0,0,0,0
k281840,2848.0,0,0,0,0,0
k261203,2496.0,0,0,0,0,0
k213519,2840.0,0,0,0,0,0
k373758,3086.0,0,0,0,0,0
k42306,2892.0,0,0,0,0,0
k100625,3409.0,0,0,0,0,0
k330235,2762.0,0,0,0,0,0
k92302,2861.0,0,0,0,0,0
k112374,2908.0,0,0,0,0,0
k377443,2650.0,0,0,0,0,0
k119048,2853.0,0,0,0,0,0
k142720,2944.0,0,0,0,0,0
k68391,2867.0,0,0,0,0,0
k408904,2710.0,0,0,0,0,0
k146832,2944.0,0,0,0,0,0
k378001,3024.0,0,0,0,0,0
k100249,2541.0,0,0,0,0,0
k354769,2692.0,0,0,0,0,0
k413186,3069.0,0,0,0,0,0
k368949,2665.0,0,0,0,0,0
k71356,2985.0,0,0,0,0,0
k380922,2976.0,0,0,0,0,0
k393359,2782.0,0,0,0,0,0
k384249,2808.0,0,0,0,0,0
k212972,3008.0,0,0,0,0,0
k175427,2945.0,0,0,0,0,0
k398493,2965.0,0,0,0,0,0
k242142,2882.0,0,0,0,0,0
k81907,2857.0,0,0,0,0,0
k316484,3001.0,0,0,0,0,0
k185303,2521.0,0,0,0,0,0
k322465,2939.0,0,0,0,0,0
k253936,2629.0,0,0,0,0,0
k401226,3216.0,0,0,0,0,0
k85644,2985.0,0,0,0,0,0
k364775,2998.0,0,0,0,0,0
k357952,2970.0,0,0,0,0,0
k273303,2834.0,0,0,0,0,0
k416131,3113.0,0,0,0,0,0
k417442,2858.0,0,0,0,0,0
k176398,3009.0,0,0,0,0,0
k371817,3063.0,0,0,0,0,0
k216764,2680.0,0,0,0,0,0
k177651,3170.0,0,0,0,0,0
k131172,2798.0,0,0,0,0,0
k150535,2539.0,0,0,0,0,0
k314924,2913.0,0,0,0,0,0
k106369,3017.0,0,0,0,0,0
k44883,2945.0,0,0,0,0,0
k280231,2991.0,0,0,0,0,0
k91553,3108.0,0,0,0,0,0
k143828,2931.0,0,0,0,0,0
k148796,3102.0,0,0,0,0,0
k402190,2867.0,0,0,0,0,0
k69938,2592.0,0,0,0,0,0
k308822,2936.0,0,0,0,0,0
k99814,3063.0,0,0,0,0,0
k250498,2945.0,0,0,0,0,0
k296830,3066.0,0,0,0,0,0
k387663,2875.0,0,0,0,0,0
k3369,3031.0,0,0,0,0,0
k28915,3296.0,0,0,0,0,0
k204997,2933.0,0,0,0,0,0
k397510,2821.0,0,0,0,0,0
k32983,3130.0,0,0,0,0,0
k339256,2944.0,0,0,0,0,0
k123353,3025.0,0,0,0,0,0
k377587,2521.0,0,0,0,0,0
k343648,3181.0,0,0,0,0,0
k401890,3241.0,0,0,0,0,0
k248401,2941.0,0,0,0,0,0
k45759,2834.0,0,0,0,0,0
k119046,3129.0,0,0,0,0,0
k67883,2766.0,0,0,0,0,0
k54513,2772.0,0,0,0,0,0
k5594,2975.0,0,0,0,0,0
k359474,3059.0,0,0,0,0,0
k189587,2888.0,0,0,0,0,0
k36393,3008.0,0,0,0,0,0
k391505,3093.0,0,0,0,0,0
k168319,2899.0,0,0,0,0,0
k153368,3015.0,0,0,0,0,0
k271209,3048.0,0,0,0,0,0
k25090,2528.0,0,0,0,0,0
k340414,2748.0,0,0,0,0,0
k351908,2818.0,0,0,0,0,0
k135157,3000.0,0,0,0,0,0
k33756,2672.0,0,0,0,0,0
k78007,3041.0,0,0,0,0,0
k291164,2892.0,0,0,0,0,0
k75994,3014.0,0,0,0,0,0
k309002,2794.0,0,0,0,0,0
k245491,2968.0,0,0,0,0,0
k22623,2905.0,0,0,0,0,0
k192471,2997.0,0,0,0,0,0
k313438,3254.0,0,0,0,0,0
k288670,2939.0,0,0,0,0,0
k349557,3021.0,0,0,0,0,0
k28088,3010.0,0,0,0,0,0
k318127,2991.0,0,0,0,0,0
k238843,2730.0,0,0,0,0,0
k113110,2956.0,0,0,0,0,0
k94330,2761.0,0,0,0,0,0
k400021,3018.0,0,0,0,0,0
k409850,2670.0,0,0,0,0,0
k21238,2892.0,0,0,0,0,0
k75216,3058.0,0,0,0,0,0
k257295,3256.0,0,0,0,0,0
k293045,2819.0,0,0,0,0,0
k3746,2623.0,0,0,0,0,0
k340253,2960.0,0,0,0,0,0
k220770,2848.0,0,0,0,0,0
k113167,2708.0,0,0,0,0,0
k255777,2581.0,0,0,0,0,0
k104472,3006.0,0,0,0,0,0
k278138,3159.0,0,0,0,0,0
k349717,2793.0,0,0,0,0,0
k33369,2997.0,0,0,0,0,0
k119431,3078.0,0,0,0,0,0
k352928,2255.0,0,0,0,0,0
k346389,3047.0,0,0,0,0,0
k161907,2728.0,0,0,0,0,0
k188187,2846.0,0,0,0,0,0
k153269,3057.0,0,0,0,0,0
k322773,2682.0,0,0,0,0,0
k61232,2919.0,0,0,0,0,0
k175399,2785.0,0,0,0,0,0
k265799,3276.0,0,0,0,0,0
k79442,3079.0,0,0,0,0,0
k176377,3018.0,0,0,0,0,0
k340355,2904.0,0,0,0,0,0
k40141,3222.0,0,0,0,0,0
k210700,2949.0,0,0,0,0,0
k216351,2651.0,0,0,0,0,0
k6940,2522.0,0,0,0,0,0
k52623,2969.0,0,0,0,0,0
k339001,2941.0,0,0,0,0,0
k368847,2981.0,0,0,0,0,0
k333233,2886.0,0,0,0,0,0
k248295,2965.0,0,0,0,0,0
k85898,2934.0,0,0,0,0,0
k287304,2953.0,0,0,0,0,0
k82670,3120.0,0,0,0,0,0
k94920,3033.0,0,0,0,0,0
k297179,2487.0,0,0,0,0,0
k114295,2988.0,0,0,0,0,0
k369318,2802.0,0,0,0,0,0
k343723,2888.0,0,0,0,0,0
k89420,2866.0,0,0,0,0,0
k20597,2912.0,0,0,0,0,0
k308718,2761.0,0,0,0,0,0
k229698,2663.0,0,0,0,0,0
k226584,3079.0,0,0,0,0,0
k116683,3244.0,0,0,0,0,0
k117495,2661.0,0,0,0,0,0
k354247,2794.0,0,0,0,0,0
k174122,2606.0,0,0,0,0,0
k49086,3097.0,0,0,0,0,0
k260106,3034.0,0,0,0,0,0
k14084,2983.0,0,0,0,0,0
k355508,2769.0,0,0,0,0,0
k421981,2926.0,0,0,0,0,0
k273759,3044.0,0,0,0,0,0
k239709,2648.0,0,0,0,0,0
k266771,3284.0,0,0,0,0,0
k379847,2696.0,0,0,0,0,0
k106215,3012.0,0,0,0,0,0
k100835,3212.0,0,0,0,0,0
k18956,2694.0,0,0,0,0,0
k333801,2729.0,0,0,0,0,0
k14017,3109.0,0,0,0,0,0
k370663,2693.0,0,0,0,0,0
k269616,2814.0,0,0,0,0,0
k131737,2634.0,0,0,0,0,0
k196490,3138.0,0,0,0,0,0
k283124,2916.0,0,0,0,0,0
k55126,2834.0,0,0,0,0,0
k80800,2827.0,0,0,0,0,0
k228261,3027.0,0,0,0,0,0
k235831,2962.0,0,0,0,0,0
k52492,2930.0,0,0,0,0,0
k335197,2772.0,0,0,0,0,0
k91755,3147.0,0,0,0,0,0
k355121,2721.0,0,0,0,0,0
k377324,2564.0,0,0,0,0,0
k163631,3135.0,0,0,0,0,0
k43958,2599.0,0,0,0,0,0
k88882,2424.0,0,0,0,0,0
k181683,2864.0,0,0,0,0,0
k256851,2506.0,0,0,0,0,0
k185416,2556.0,0,0,0,0,0
k87805,2917.0,0,0,0,0,0
k370029,2828.0,0,0,0,0,0
k298807,2839.0,0,0,0,0,0
k413366,2962.0,0,0,0,0,0
k310887,2780.0,0,0,0,0,0
k82106,2729.0,0,0,0,0,0
k200588,2899.0,0,0,0,0,0
k11220,2719.0,0,0,0,0,0
k283420,2716.0,0,0,0,0,0
k315978,2872.0,0,0,0,0,0
k213548,3151.0,0,0,0,0,0
k251329,2731.0,0,0,0,0,0
k366747,2726.0,0,0,0,0,0
k131710,2681.0,0,0,0,0,0
k315854,2972.0,0,0,0,0,0
k18955,2783.0,0,0,0,0,0
k30287,3152.0,0,0,0,0,0
k120883,2870.0,0,0,0,0,0
k126477,3022.0,0,0,0,0,0
k26159,2997.0,0,0,0,0,0
k282586,2536.0,0,0,0,0,0
k420527,2818.0,0,0,0,0,0
k200817,3130.0,0,0,0,0,0
k376339,3204.0,0,0,0,0,0
k320292,3211.0,0,0,0,0,0
k24976,2588.0,0,0,0,0,0
k70175,2976.0,0,0,0,0,0
k375097,3014.0,0,0,0,0,0
k122733,2887.0,0,0,0,0,0
k191510,3194.0,0,0,0,0,0
k392533,2801.0,0,0,0,0,0
k249512,2932.0,0,0,0,0,0
k327099,2977.0,0,0,0,0,0
k295036,2639.0,0,0,0,0,0
k187205,2601.0,0,0,0,0,0
k39060,3007.0,0,0,0,0,0
k273215,2944.0,0,0,0,0,0
k347845,2527.0,0,0,0,0,0
k55365,2969.0,0,0,0,0,0
k13986,2890.0,0,0,0,0,0
k272016,3038.0,0,0,0,0,0
k224672,3030.0,0,0,0,0,0
k315415,2687.0,0,0,0,0,0
k419667,3288.0,0,0,0,0,0
k104350,3058.0,0,0,0,0,0
k309390,2818.0,0,0,0,0,0
k155911,2722.0,0,0,0,0,0
k376845,2747.0,0,0,0,0,0
k309098,2602.0,0,0,0,0,0
k189198,2600.0,0,0,0,0,0
k221035,3115.0,0,0,0,0,0
k353024,2951.0,0,0,0,0,0
k116040,2631.0,0,0,0,0,0
k420485,3014.0,0,0,0,0,0
k263294,3206.0,0,0,0,0,0
k256467,3001.0,0,0,0,0,0
k258227,3060.0,0,0,0,0,0
k363028,2509.0,0,0,0,0,0
k258868,2729.0,0,0,0,0,0
k278646,2582.0,0,0,0,0,0
k131473,3262.0,0,0,0,0,0
k369333,2902.0,0,0,0,0,0
k5006,3173.0,0,0,0,0,0
k43461,2926.0,0,0,0,0,0
k74847,2767.0,0,0,0,0,0
k306118,3144.0,0,0,0,0,0
k149338,3251.0,0,0,0,0,0
k357281,3134.0,0,0,0,0,0
k351495,2892.0,0,0,0,0,0
k372112,3211.0,0,0,0,0,0
k235762,3215.0,0,0,0,0,0
k375549,2968.0,0,0,0,0,0
k304872,3047.0,0,0,0,0,0
k197143,2747.0,0,0,0,0,0
k335272,3011.0,0,0,0,0,0
k180281,2646.0,0,0,0,0,0
k334785,3020.0,0,0,0,0,0
k301340,2714.0,0,0,0,0,0
k106934,2571.0,0,0,0,0,0
k49238,2990.0,0,0,0,0,0
k327121,2814.0,0,0,0,0,0
k152617,3159.0,0,0,0,0,0
k166029,2945.0,0,0,0,0,0
k325305,2743.0,0,0,0,0,0
k16316,2792.0,0,0,0,0,0
k236136,2743.0,0,0,0,0,0
k419780,2520.0,0,0,0,0,0
k84765,2977.0,0,0,0,0,0
k9706,2873.0,0,0,0,0,0
k203625,2883.0,0,0,0,0,0
k334441,2928.0,0,0,0,0,0
k381955,2935.0,0,0,0,0,0
k149816,2711.0,0,0,0,0,0
k264458,3063.0,0,0,0,0,0
k71641,3018.0,0,0,0,0,0
k247209,2651.0,0,0,0,0,0
k68270,3210.0,0,0,0,0,0
k87114,3093.0,0,0,0,0,0
k393544,2655.0,0,0,0,0,0
k251529,3147.0,0,0,0,0,0
k184904,2993.0,0,0,0,0,0
k263688,2809.0,0,0,0,0,0
k314462,2536.0,0,0,0,0,0
k394847,3115.0,0,0,0,0,0
k194814,2618.0,0,0,0,0,0
k38840,2951.0,0,0,0,0,0
k221436,2857.0,0,0,0,0,0
k254585,2911.0,0,0,0,0,0
k260762,2975.0,0,0,0,0,0
k373097,2911.0,0,0,0,0,0
k215643,3038.0,0,0,0,0,0
k118527,2813.0,0,0,0,0,0
k202240,2847.0,0,0,0,0,0
k128426,3200.0,0,0,0,0,0
k408581,2771.0,0,0,0,0,0
k88802,2617.0,0,0,0,0,0
k358187,2891.0,0,0,0,0,0
k297602,3201.0,0,0,0,0,0
k418120,2902.0,0,0,0,0,0
k196276,2840.0,0,0,0,0,0
k108915,2948.0,0,0,0,0,0
k181146,2740.0,0,0,0,0,0
k288462,2770.0,0,0,0,0,0
k329575,3254.0,0,0,0,0,0
k106003,2913.0,0,0,0,0,0
k388493,3058.0,0,0,0,0,0
k154157,3098.0,0,0,0,0,0
k141305,3132.0,0,0,0,0,0
k11253,3161.0,0,0,0,0,0
k129792,3114.0,0,0,0,0,0
k159668,3006.0,0,0,0,0,0
k2497,2725.0,0,0,0,0,0
k218583,2969.0,0,0,0,0,0
k249337,2990.0,0,0,0,0,0
k160856,2590.0,0,0,0,0,0
k139550,3191.0,0,0,0,0,0
k71764,2842.0,0,0,0,0,0
k63109,2990.0,0,0,0,0,0
k73360,3028.0,0,0,0,0,0
k69080,2593.0,0,0,0,0,0
k73412,3028.0,0,0,0,0,0
k299011,3060.0,0,0,0,0,0
k163757,3227.0,0,0,0,0,0
k24998,2977.0,0,0,0,0,0
k237002,3314.0,0,0,0,0,0
k239710,2881.0,0,0,0,0,0
k79913,2936.0,0,0,0,0,0
k57462,2813.0,0,0,0,0,0
k199311,2879.0,0,0,0,0,0
k89342,2879.0,0,0,0,0,0
k114561,3018.0,0,0,0,0,0
k134250,3037.0,0,0,0,0,0
k237893,2896.0,0,0,0,0,0
k235119,3037.0,0,0,0,0,0
k93092,2896.0,0,0,0,0,0
k19597,3013.0,0,0,0,0,0
k103507,2835.0,0,0,0,0,0
k347334,2615.0,0,0,0,0,0
k343091,2922.0,0,0,0,0,0
k169660,3205.0,0,0,0,0,0
k390572,3094.0,0,0,0,0,0
k347797,2916.0,0,0,0,0,0
k399402,2640.0,0,0,0,0,0
k126867,2578.0,0,0,0,0,0
k236763,2998.0,0,0,0,0,0
k67201,2505.0,0,0,0,0,0
k133099,3005.0,0,0,0,0,0
k17295,3230.0,0,0,0,0,0
k53930,2749.0,0,0,0,0,0
k374754,2929.0,0,0,0,0,0
k335148,2886.0,0,0,0,0,0
k291831,2916.0,0,0,0,0,0
k311848,2884.0,0,0,0,0,0
k236137,3121.0,0,0,0,0,0
k114792,2838.0,0,0,0,0,0
k369566,3194.0,0,0,0,0,0
k392899,2646.0,0,0,0,0,0
k354473,3018.0,0,0,0,0,0
k216927,2939.0,0,0,0,0,0
k15994,2949.0,0,0,0,0,0
k47236,3192.0,0,0,0,0,0
k247922,2471.0,0,0,0,0,0
k403521,3275.0,0,0,0,0,0
k337276,2665.0,0,0,0,0,0
k19613,2794.0,0,0,0,0,0
k203732,2930.0,0,0,0,0,0
k199612,2797.0,0,0,0,0,0
k120233,3179.0,0,0,0,0,0
k350782,2930.0,0,0,0,0,0
k283211,3185.0,0,0,0,0,0
k341995,2849.0,0,0,0,0,0
k115580,3184.0,0,0,0,0,0
k43392,3008.0,0,0,0,0,0
k181587,2919.0,0,0,0,0,0
k159900,2815.0,0,0,0,0,0
k153701,2879.0,0,0,0,0,0
k317603,3345.0,0,0,0,0,0
k58869,2774.0,0,0,0,0,0
k229039,2863.0,0,0,0,0,0
k138798,2933.0,0,0,0,0,0
k296425,2985.0,0,0,0,0,0
k77373,3168.0,0,0,0,0,0
k245923,2951.0,0,0,0,0,0
k137385,2962.0,0,0,0,0,0
k117837,2506.0,0,0,0,0,0
k274676,2724.0,0,0,0,0,0
k301492,2778.0,0,0,0,0,0
k52981,2936.0,0,0,0,0,0
k294135,2582.0,0,0,0,0,0
k6424,2876.0,0,0,0,0,0
k59493,2844.0,0,0,0,0,0
k133806,2754.0,0,0,0,0,0
k392390,2754.0,0,0,0,0,0
k383943,2766.0,0,0,0,0,0
k93899,2830.0,0,0,0,0,0
k41487,2689.0,0,0,0,0,0
k174433,2893.0,0,0,0,0,0
k224879,2708.0,0,0,0,0,0
k221217,2682.0,0,0,0,0,0
k147580,2753.0,0,0,0,0,0
k80040,2330.0,0,0,0,0,0
k39052,2988.0,0,0,0,0,0
k357629,2920.0,0,0,0,0,0
k356805,3001.0,0,0,0,0,0
k276336,2791.0,0,0,0,0,0
k87202,3039.0,0,0,0,0,0
k26432,3077.0,0,0,0,0,0
k86684,2932.0,0,0,0,0,0
k295816,2959.0,0,0,0,0,0
k399031,2815.0,0,0,0,0,0
k306549,3019.0,0,0,0,0,0
k285462,2988.0,0,0,0,0,0
k296099,2866.0,0,0,0,0,0
k359319,3117.0,0,0,0,0,0
k172878,2477.0,0,0,0,0,0
k50805,2903.0,0,0,0,0,0
k392912,3000.0,0,0,0,0,0
k306931,3276.0,0,0,0,0,0
k377853,3080.0,0,0,0,0,0
k188735,2757.0,0,0,0,0,0
k282867,2585.0,0,0,0,0,0
k288525,3262.0,0,0,0,0,0
k11204,2809.0,0,0,0,0,0
k269251,3097.0,0,0,0,0,0
k143073,3277.0,0,0,0,0,0
k30592,2883.0,0,0,0,0,0
k412924,2973.0,0,0,0,0,0
k85816,2946.0,0,0,0,0,0
