Key_1_2,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Roadways,Soil_Type29,Soil_Type4
k120423,1855.0,2423.0,0,0
k47972,698.0,1273.0,0,0
k395653,2252.0,824.0,0,0
k20804,872.0,4584.0,1,0
k112307,1260.0,1027.0,0,0
k396502,1107.0,1260.0,1,0
k113555,990.0,570.0,0,0
k116606,2317.0,2256.0,0,0
k110307,4664.0,4919.0,0,0
k132515,582.0,3260.0,0,0
k375085,6024.0,5788.0,1,0
k352706,2222.0,6119.0,1,0
k245145,2636.0,2455.0,1,0
k343636,4680.0,2761.0,1,0
k254170,5041.0,4590.0,0,0
k86042,1679.0,2291.0,0,0
k174595,1296.0,2320.0,0,0
k191465,1515.0,4402.0,0,0
k110157,1395.0,2123.0,0,0
k351076,2863.0,1872.0,1,0
k289605,1050.0,3419.0,0,0
k190294,5978.0,3694.0,0,0
k232582,765.0,1939.0,0,0
k371412,2493.0,589.0,0,0
k364793,6051.0,323.0,1,0
k45534,4152.0,1575.0,1,0
k14068,3066.0,283.0,0,0
k55735,1678.0,636.0,0,0
k47808,1441.0,1511.0,0,0
k265481,4335.0,1624.0,1,0
k99839,807.0,3383.0,0,0
k178796,1231.0,541.0,0,0
k35682,552.0,4749.0,0,0
k9338,1773.0,1001.0,0,0
k141929,1742.0,1482.0,0,0
k121581,2703.0,2728.0,0,0
k67590,2550.0,1572.0,1,0
k305517,1615.0,1449.0,0,0
k391727,6274.0,1158.0,1,0
k324713,816.0,1637.0,0,0
k25124,1307.0,1687.0,0,0
k186159,1022.0,3152.0,0,0
k365079,1908.0,1036.0,1,0
k361766,2220.0,1099.0,0,0
k31251,1368.0,4679.0,1,0
k135529,4407.0,3948.0,0,0
k330693,1379.0,2967.0,0,1
k288062,842.0,2431.0,0,0
k204735,1231.0,3065.0,0,0
k113296,1650.0,3341.0,1,0
k95991,6388.0,3739.0,0,0
k185947,1231.0,216.0,0,0
k387917,2230.0,552.0,1,0
k377138,1082.0,2255.0,0,0
k151552,2379.0,2640.0,0,0
k124314,2546.0,2162.0,0,0
k53094,5841.0,5550.0,1,0
k401716,1120.0,3144.0,0,0
k204459,918.0,1406.0,0,0
k265739,2769.0,1172.0,1,0
k9785,618.0,933.0,0,0
k20979,1530.0,1112.0,0,0
k118513,1170.0,1350.0,0,0
k127275,1984.0,745.0,0,0
k120755,1994.0,2915.0,0,0
k158978,1254.0,503.0,0,0
k396797,2151.0,2160.0,0,0
k5822,2203.0,2281.0,1,0
k140638,404.0,2443.0,0,0
k378672,900.0,1310.0,0,0
k330638,2200.0,2713.0,0,0
k260538,1910.0,957.0,0,0
k406329,3619.0,3314.0,0,0
k333231,1406.0,3684.0,0,0
k355766,1304.0,3810.0,0,0
k127615,2951.0,1798.0,0,0
k251359,511.0,270.0,0,0
k364041,5600.0,752.0,1,0
k139963,362.0,883.0,1,0
k156561,2940.0,1840.0,0,0
k95499,3062.0,4194.0,0,0
k105852,3375.0,5211.0,0,0
k306509,4549.0,4589.0,1,0
k375288,1590.0,845.0,0,0
k278793,1950.0,955.0,0,0
k197935,3844.0,4352.0,1,0
k23938,2037.0,3636.0,1,0
k334474,2355.0,2574.0,0,0
k110770,992.0,3240.0,0,0
k51380,3280.0,5711.0,1,0
k250453,726.0,1873.0,0,0
k149979,871.0,5194.0,1,0
k234636,1425.0,5995.0,0,0
k75928,513.0,1299.0,0,0
k32171,2173.0,1095.0,0,0
k388782,2549.0,3955.0,1,0
k106335,853.0,2197.0,0,0
k343795,1321.0,3763.0,1,0
k73637,1116.0,1892.0,0,0
k176339,2151.0,2023.0,0,0
k209015,2205.0,1806.0,0,0
k134851,1892.0,1638.0,0,0
k94742,2065.0,1128.0,1,0
k17859,560.0,1236.0,0,0
k328432,426.0,2760.0,0,0
k175364,1550.0,1316.0,1,0
k47469,1342.0,2220.0,0,0
k222212,2900.0,3962.0,0,0
k415251,808.0,1261.0,0,0
k217926,2071.0,4562.0,1,0
k385250,1679.0,2881.0,0,0
k316773,2619.0,2761.0,0,0
k138711,2078.0,1891.0,1,0
k15448,2372.0,1822.0,1,0
k20325,1443.0,2915.0,0,0
k300428,604.0,912.0,0,0
k337656,1170.0,430.0,0,0
k228568,2514.0,1208.0,0,0
k296153,1057.0,3762.0,1,0
k130034,2467.0,926.0,0,0
k24526,4763.0,4236.0,1,0
k134860,1266.0,3330.0,0,0
k16505,959.0,270.0,0,0
k5755,2984.0,5550.0,0,0
k38554,2524.0,5581.0,0,0
k76840,3073.0,3042.0,0,0
k349570,1184.0,5102.0,1,0
k313559,2469.0,4588.0,1,0
k264520,1954.0,702.0,1,0
k153886,834.0,2251.0,0,0
k160737,1789.0,4086.0,0,0
k64432,1634.0,1006.0,0,0
k96977,6015.0,4766.0,0,0
k171999,603.0,2596.0,0,0
k197592,2731.0,5341.0,0,0
k42733,591.0,1020.0,0,0
k202970,2739.0,6110.0,1,0
k104039,5214.0,4293.0,1,0
k278680,2397.0,999.0,1,0
k75843,2910.0,3294.0,0,0
k251160,1554.0,571.0,0,0
k113210,6152.0,3247.0,1,0
k212740,1384.0,3120.0,0,0
k66508,2457.0,1101.0,0,0
k386146,1839.0,2730.0,1,0
k371877,1956.0,1945.0,0,0
k106396,6379.0,4739.0,1,0
k360308,3210.0,1883.0,0,0
k383803,895.0,658.0,0,1
k178579,2205.0,1860.0,0,0
k227476,3758.0,2932.0,1,0
k74888,3599.0,6186.0,1,0
k161941,1426.0,1530.0,0,1
k135115,792.0,3400.0,1,0
k270030,2126.0,4685.0,1,0
k128459,1768.0,1167.0,0,0
k169957,1455.0,3087.0,0,0
k50386,1377.0,2257.0,0,0
k253039,4690.0,2271.0,0,0
k202238,4053.0,4250.0,1,0
k72254,738.0,1710.0,0,0
k255616,1374.0,960.0,0,0
k262821,277.0,60.0,0,0
k296885,1794.0,930.0,0,0
k259190,1521.0,127.0,1,0
k380244,2729.0,5515.0,0,0
k188609,1276.0,853.0,0,0
k341258,3331.0,2946.0,0,0
k337714,1819.0,5836.0,0,0
k171157,1500.0,1641.0,0,0
k158528,3151.0,1348.0,0,0
k43816,1521.0,391.0,0,0
k88344,1848.0,1110.0,0,0
k288212,1841.0,684.0,1,0
k148446,721.0,408.0,0,0
k158712,2283.0,3944.0,0,0
k364002,1230.0,2045.0,0,0
k235578,2333.0,1136.0,0,0
k279192,1698.0,2175.0,1,0
k198978,3013.0,6575.0,1,0
k269550,659.0,1397.0,0,0
k266790,1974.0,4478.0,0,0
k268762,1624.0,1786.0,0,0
k230854,1626.0,319.0,0,0
k167882,1464.0,3115.0,0,0
k148924,711.0,1140.0,0,0
k368429,3048.0,2378.0,0,0
k38374,1734.0,3350.0,0,0
k7295,1645.0,1776.0,0,0
k298122,4222.0,2014.0,0,0
k98731,1006.0,330.0,0,0
k419766,3283.0,2873.0,0,0
k223316,4801.0,4284.0,0,0
k341233,5316.0,4740.0,0,0
k171028,1480.0,190.0,0,0
k174549,808.0,713.0,0,0
k108843,1434.0,967.0,0,0
k144049,1490.0,6061.0,0,0
k103424,1507.0,5110.0,0,0
k16476,1917.0,918.0,1,0
k401619,1740.0,1433.0,1,0
k351398,1341.0,371.0,0,0
k84699,2147.0,2316.0,0,0
k274311,853.0,2298.0,0,0
k177364,1370.0,1939.0,0,0
k127167,4170.0,4255.0,1,0
k159064,5791.0,4656.0,0,0
k357289,1872.0,3084.0,0,0
k42457,3483.0,5148.0,0,0
k149173,1142.0,4116.0,1,0
k81184,1747.0,819.0,1,0
k159000,2575.0,5850.0,0,0
k153134,1890.0,537.0,0,0
k305652,2382.0,2041.0,0,0
k372839,920.0,576.0,0,0
k25927,2316.0,524.0,0,0
k234659,2334.0,854.0,0,0
k267016,424.0,1112.0,0,0
k122640,2026.0,765.0,0,0
k267211,2018.0,4560.0,0,0
k200720,408.0,331.0,0,0
k3478,2195.0,2546.0,0,0
k401248,459.0,3944.0,1,0
k5094,3907.0,1621.0,0,0
k371935,6129.0,4019.0,0,0
k381957,2290.0,3111.0,0,0
k13609,2230.0,2852.0,0,0
k7806,924.0,3000.0,1,0
k420675,2307.0,2221.0,0,0
k57822,792.0,752.0,0,0
k34313,1110.0,42.0,0,0
k105210,953.0,3144.0,0,0
k40825,1832.0,702.0,1,0
k276542,892.0,1107.0,1,0
k228380,601.0,3150.0,0,0
k249115,5878.0,3967.0,1,0
k241527,2630.0,1618.0,1,0
k6767,859.0,1234.0,0,0
k383675,2920.0,976.0,0,0
k75321,888.0,2936.0,0,0
k52621,4986.0,4725.0,0,0
k36193,595.0,1782.0,0,0
k304011,1602.0,1020.0,0,0
k87962,3810.0,6125.0,1,0
k18383,1756.0,957.0,0,0
k292770,977.0,2047.0,0,0
k134193,6177.0,5160.0,0,0
k184503,3759.0,255.0,0,0
k390944,1380.0,5559.0,0,0
k220126,2979.0,458.0,0,0
k230766,272.0,1282.0,0,0
k104904,2630.0,1213.0,0,0
k263705,1080.0,2826.0,0,0
k250721,780.0,485.0,0,0
k383847,860.0,2483.0,0,0
k235095,3024.0,5332.0,0,0
k38133,1262.0,616.0,0,0
k36285,834.0,5428.0,1,0
k178042,2032.0,4628.0,1,0
k112062,408.0,1357.0,0,0
k291766,1195.0,3434.0,0,0
k354079,1019.0,1310.0,0,0
k318501,2724.0,2522.0,0,0
k299724,2197.0,2135.0,0,0
k260485,1395.0,2230.0,0,0
k321434,1693.0,6340.0,1,0
k69961,2581.0,1567.0,0,0
k345647,2894.0,3260.0,0,0
k188338,3161.0,1622.0,0,0
k327599,1679.0,3208.0,0,0
k375124,1889.0,1657.0,0,0
k94709,4670.0,5466.0,0,0
k228972,1380.0,2270.0,0,0
k124542,1670.0,3568.0,1,0
k155800,2118.0,524.0,1,0
k43272,685.0,1354.0,0,0
k398083,2843.0,1549.0,1,0
k266861,1677.0,1620.0,0,0
k416136,2122.0,979.0,1,0
k390092,2729.0,6731.0,1,0
k392764,2594.0,1953.0,0,0
k31191,1732.0,811.0,0,0
k44924,4006.0,1554.0,0,0
k349086,912.0,2106.0,0,0
k264718,1663.0,658.0,0,0
k377406,3000.0,1891.0,1,0
k392982,789.0,5091.0,1,0
k294587,693.0,1206.0,0,0
k195147,2684.0,1221.0,0,0
k356126,1020.0,1284.0,0,0
k194354,6120.0,3090.0,0,0
k51103,696.0,2167.0,0,0
k420387,2307.0,1872.0,0,0
k312970,2137.0,3048.0,0,0
k347294,351.0,350.0,0,0
k167703,1044.0,1321.0,0,0
k65290,1087.0,1530.0,1,0
k46279,1570.0,376.0,1,0
k257519,1138.0,3113.0,0,0
k36069,1231.0,1167.0,0,0
k58240,3573.0,5530.0,1,0
k30123,3013.0,2588.0,0,0
k34225,2804.0,4944.0,1,0
k194198,1027.0,2067.0,0,0
k13172,4715.0,4119.0,0,0
k306539,6218.0,2516.0,0,0
k109743,1952.0,6031.0,1,0
k285142,2456.0,2808.0,0,0
k358119,2313.0,5950.0,0,0
k157049,2297.0,1831.0,0,0
k258006,277.0,510.0,0,0
k366543,933.0,842.0,0,0
k304200,6280.0,3905.0,1,0
k56983,808.0,841.0,0,0
k277257,726.0,1595.0,0,0
k213434,2989.0,598.0,1,0
k242928,2671.0,1383.0,0,0
k216583,1148.0,892.0,0,0
k209686,306.0,825.0,0,0
k147240,2062.0,2989.0,1,0
k42592,1869.0,2670.0,0,0
k322686,721.0,190.0,0,0
k1624,4241.0,6107.0,1,0
k207767,2718.0,3818.0,1,0
k75739,1158.0,4190.0,1,0
k276418,2632.0,5053.0,1,0
k357881,6041.0,3369.0,0,0
k349172,3021.0,5761.0,0,0
k173410,866.0,5496.0,0,0
k236993,1921.0,4855.0,1,0
k372990,2186.0,1894.0,0,0
k47987,1833.0,660.0,0,0
k389740,1940.0,1269.0,0,0
k288890,1224.0,3152.0,0,0
k415853,5586.0,2992.0,0,0
k192835,2447.0,90.0,1,0
k334686,2642.0,1328.0,0,0
k163446,2288.0,3857.0,0,0
k68371,1833.0,1489.0,0,0
k181455,1129.0,2925.0,0,0
k230443,4944.0,6069.0,0,0
k70429,2290.0,2451.0,0,0
k274209,1651.0,5538.0,1,0
k353366,2140.0,1159.0,0,0
k30407,2112.0,1315.0,0,0
k350481,618.0,4283.0,1,0
k286998,3388.0,5251.0,1,0
k337518,2402.0,2460.0,0,0
k411515,2672.0,4140.0,1,0
k204192,2259.0,2556.0,0,0
k89753,1082.0,768.0,0,0
k224811,1015.0,592.0,0,0
k123780,1333.0,3378.0,0,0
k184616,2270.0,2448.0,1,0
k259978,2836.0,5996.0,0,0
k332793,2866.0,1883.0,1,0
k326747,2056.0,5836.0,1,0
k1217,2280.0,955.0,0,0
k348525,871.0,1282.0,0,0
k291649,1566.0,277.0,0,0
k262516,4773.0,5683.0,0,0
k333279,674.0,2269.0,0,0
k19770,1140.0,2059.0,1,0
k397990,1898.0,1897.0,0,0
k206902,1463.0,684.0,0,0
k169089,258.0,3070.0,0,0
k311646,2214.0,3074.0,1,0
k117118,1410.0,1731.0,0,0
k24059,3829.0,5766.0,1,0
k9194,3001.0,5465.0,0,0
k414757,3234.0,2230.0,0,0
k380095,564.0,888.0,0,0
k153761,4314.0,2475.0,0,0
k55751,3274.0,1577.0,0,0
k404697,1671.0,1279.0,0,0
k416219,4283.0,5711.0,1,0
k415375,3005.0,2163.0,0,0
k128314,2483.0,4952.0,1,0
k395561,2224.0,4536.0,1,0
k233949,2461.0,2160.0,0,0
k211729,1906.0,2683.0,1,0
k390043,6225.0,3658.0,1,0
k208573,888.0,759.0,0,0
k269998,2916.0,3212.0,0,0
k62324,1742.0,767.0,0,0
k348120,2167.0,1832.0,0,0
k386698,1172.0,2547.0,0,0
k286685,513.0,2110.0,0,0
k386742,3398.0,3492.0,0,0
k204353,1756.0,1114.0,0,0
k65449,2045.0,1396.0,0,0
k233709,1693.0,2230.0,0,0
k145147,2393.0,242.0,0,0
k419109,2917.0,1761.0,1,0
k356373,912.0,934.0,0,0
k292848,2377.0,1061.0,0,0
k280116,5811.0,3207.0,1,0
k232329,966.0,510.0,0,0
k258310,1298.0,984.0,0,0
k419425,1237.0,1233.0,0,0
k176782,1930.0,3763.0,1,0
k17974,2207.0,1455.0,0,0
k90736,1613.0,1053.0,0,0
k334545,3087.0,6746.0,0,0
k217687,2789.0,2389.0,0,0
k73732,430.0,5131.0,0,0
k330977,1020.0,3913.0,1,0
k21646,1844.0,2080.0,0,0
k333605,3576.0,4492.0,1,0
k39093,1867.0,1215.0,0,0
k194152,4754.0,3048.0,0,0
k332949,1291.0,774.0,0,0
k197447,2469.0,1518.0,0,0
k128484,2944.0,3082.0,0,0
k39218,3866.0,488.0,0,0
k139698,3369.0,5734.0,1,0
k211483,1095.0,1519.0,0,0
k183228,1920.0,404.0,1,0
k192283,1082.0,2045.0,0,0
k106559,2148.0,1262.0,0,0
k85295,1296.0,2610.0,0,0
k186152,2311.0,247.0,0,0
k197639,5474.0,3260.0,1,0
k369717,741.0,1440.0,0,0
k185537,1036.0,2984.0,0,0
k363255,1222.0,957.0,0,0
k372396,1549.0,1252.0,0,0
k151407,5923.0,4328.0,0,0
k419724,2469.0,1919.0,1,0
k62525,6416.0,4460.0,0,0
k211548,2358.0,1606.0,0,0
k195104,2695.0,1906.0,0,0
k219557,1758.0,3150.0,1,0
k262905,5184.0,4513.0,1,0
k302784,1622.0,2571.0,0,0
k17438,2022.0,2639.0,1,0
k23199,1771.0,3350.0,0,0
k10999,1756.0,1524.0,0,0
k128456,2640.0,3168.0,0,0
k44354,3960.0,5426.0,0,0
k183770,1291.0,3397.0,0,0
k74879,1546.0,2792.0,0,0
k65285,5461.0,5897.0,1,0
k416117,6429.0,4014.0,0,0
k231080,2070.0,1233.0,0,0
k82645,1242.0,730.0,0,0
k32577,1742.0,2609.0,0,0
k118724,1477.0,696.0,0,0
k331177,2114.0,2362.0,0,0
k361266,430.0,2016.0,0,0
k63259,2866.0,5272.0,0,0
k285842,2279.0,2676.0,0,0
k208709,5622.0,1401.0,1,0
k263568,888.0,646.0,0,0
k309021,3509.0,6540.0,1,0
k299521,2125.0,858.0,1,0
k351402,2040.0,1724.0,0,0
k390164,604.0,2948.0,0,0
k265033,2843.0,1784.0,0,0
k284712,1332.0,1615.0,0,0
k338736,4295.0,1114.0,0,0
k123264,5115.0,4564.0,0,0
k163595,2460.0,4801.0,1,0
k36944,2475.0,1380.0,0,0
k83882,1825.0,3181.0,1,0
k48679,4771.0,4344.0,0,0
k99009,1764.0,1353.0,0,0
k288486,564.0,577.0,0,0
k67929,1622.0,1740.0,0,0
k312585,1383.0,1565.0,0,0
k275069,1690.0,3573.0,1,0
k83893,1574.0,4507.0,0,0
k205622,365.0,4686.0,0,0
k8641,5583.0,511.0,0,0
k391854,1489.0,2505.0,0,0
k163217,1965.0,2338.0,0,0
k235164,2657.0,1215.0,0,0
k68899,4252.0,2525.0,0,0
k394667,1465.0,1867.0,0,1
k243044,1292.0,2505.0,0,0
k16560,5799.0,1106.0,1,0
k41353,2347.0,3716.0,0,0
k125151,1616.0,2142.0,0,0
k263043,983.0,720.0,0,0
k50834,1530.0,2079.0,1,0
k186264,2577.0,1689.0,0,0
k191836,3354.0,860.0,0,0
k108969,560.0,2308.0,0,0
k287518,1140.0,1182.0,0,0
k362753,999.0,703.0,0,0
k210736,1008.0,297.0,0,0
k83225,446.0,283.0,0,0
k365846,3711.0,2248.0,0,0
k282747,5373.0,3260.0,0,0
k133271,2181.0,4179.0,1,0
k63257,4414.0,5766.0,0,0
k327750,3388.0,5394.0,1,0
k234152,636.0,1179.0,0,0
k36195,4952.0,1412.0,0,0
k138901,2077.0,684.0,1,0
k16162,938.0,1048.0,0,0
k327340,924.0,150.0,0,0
k210228,4971.0,5172.0,0,0
k252903,1477.0,1201.0,0,0
k369387,2592.0,6603.0,1,0
k115517,2516.0,2547.0,0,0
k259877,997.0,2279.0,0,0
k56811,663.0,150.0,0,0
k399011,1772.0,1167.0,0,0
k92650,2355.0,1826.0,0,0
k349964,1057.0,1473.0,0,0
k138469,2076.0,1853.0,0,0
k116952,1509.0,918.0,0,0
k212731,5181.0,1150.0,0,0
k46120,466.0,1243.0,1,0
k253368,2067.0,4269.0,0,0
k56543,2103.0,2910.0,0,0
k275809,2308.0,1189.0,0,0
k254,934.0,3290.0,0,0
k227546,1072.0,1034.0,0,0
k322105,702.0,1077.0,1,0
k16511,1687.0,1154.0,0,0
k390297,2007.0,2496.0,0,0
k379582,5017.0,3150.0,1,0
k387889,2270.0,720.0,1,0
k154262,1318.0,6153.0,1,0
k150963,2659.0,618.0,0,0
k420826,1230.0,4146.0,1,0
k218361,1836.0,713.0,1,0
k284124,1290.0,1565.0,0,0
k263540,1972.0,2766.0,1,0
k129343,1380.0,1385.0,0,0
k89643,1500.0,5894.0,1,0
k185808,2938.0,1992.0,0,0
k63473,912.0,966.0,1,0
k412931,2271.0,1897.0,0,0
k78413,295.0,2263.0,0,0
k368747,1411.0,968.0,0,0
k399341,1926.0,503.0,0,0
k253043,1299.0,3630.0,0,0
k305904,666.0,819.0,0,0
k135045,875.0,5501.0,1,0
k406321,1410.0,1026.0,0,0
k225150,2115.0,3050.0,0,0
k15802,1239.0,2805.0,0,0
k142287,2193.0,1253.0,0,0
k374970,3143.0,6472.0,1,0
k215943,2073.0,3967.0,0,0
k207680,1061.0,3032.0,1,0
k34116,6405.0,4989.0,0,0
k27478,1020.0,3936.0,1,0
k413826,2706.0,1207.0,0,0
k48237,2160.0,3287.0,1,0
k291668,2155.0,1809.0,1,0
k308754,677.0,2101.0,0,0
k133808,2137.0,1294.0,0,0
k67319,781.0,4615.0,0,0
k137680,912.0,1149.0,0,0
k89564,2322.0,1448.0,1,0
k377448,2118.0,2684.0,0,0
k189197,5201.0,5855.0,0,0
k282095,2048.0,4250.0,0,0
k284719,5933.0,5599.0,1,0
k18414,1387.0,2184.0,0,0
k29571,2343.0,1560.0,0,0
k43981,2011.0,3967.0,0,0
k390046,990.0,5149.0,1,0
k257592,1237.0,1723.0,0,0
k192395,595.0,351.0,0,0
k324482,2083.0,1697.0,1,0
k258972,1020.0,1189.0,1,0
k67772,834.0,1106.0,0,0
k339771,1691.0,541.0,0,0
k332479,2898.0,4735.0,0,0
k115435,1289.0,2296.0,0,0
k109426,1463.0,2547.0,0,0
k87915,1385.0,1136.0,0,0
k117835,721.0,2291.0,0,0
k74224,2572.0,525.0,0,0
k301585,1271.0,2010.0,0,0
k252422,755.0,693.0,0,0
k243954,1387.0,700.0,0,0
k249696,1307.0,2880.0,0,0
k66169,2701.0,2754.0,0,0
k22380,1262.0,912.0,0,0
k352865,1914.0,5822.0,1,0
k391371,2446.0,1690.0,0,0
k70583,2906.0,3225.0,0,0
k66687,6640.0,2925.0,0,0
k80768,1650.0,2563.0,0,0
k186829,3967.0,446.0,0,0
k40067,516.0,1060.0,0,0
k197372,1172.0,4049.0,0,0
k79747,2081.0,626.0,1,0
k35663,2160.0,1342.0,0,0
k1267,1604.0,2975.0,0,0
k320682,1535.0,1259.0,0,0
k270707,2287.0,5520.0,0,0
k200054,2467.0,1947.0,1,0
k195705,1415.0,2790.0,0,0
k385322,1664.0,1622.0,1,0
k180421,1702.0,4673.0,1,0
k223522,1261.0,1131.0,0,0
k118002,2737.0,3645.0,1,0
k64564,5526.0,4073.0,0,0
k294893,3150.0,3424.0,0,0
k355774,1639.0,3279.0,0,0
k134721,2976.0,551.0,0,0
k373440,1958.0,4616.0,0,0
k363637,1663.0,1666.0,0,0
k211457,3167.0,3296.0,0,0
k277348,876.0,3095.0,0,0
k274685,1704.0,2520.0,0,0
k253124,1328.0,335.0,0,0
k187977,1099.0,4607.0,0,0
k159577,4926.0,3061.0,0,0
k392031,560.0,1282.0,0,0
k353284,2667.0,3004.0,0,0
k336675,362.0,3842.0,1,0
k175537,983.0,5584.0,1,0
k380955,1974.0,2771.0,0,0
k212565,5416.0,1982.0,1,0
k337813,4522.0,2890.0,0,0
k61184,1544.0,4179.0,0,0
k149075,912.0,3100.0,0,0
k82244,2014.0,2778.0,1,0
k204936,518.0,2270.0,0,0
k401926,2743.0,1891.0,0,0
k120368,1837.0,3136.0,1,0
k75640,1654.0,819.0,0,0
k34019,2346.0,2700.0,0,0
k240419,1231.0,212.0,1,0
k364030,3479.0,5237.0,1,0
k411944,2483.0,3075.0,0,0
k41466,3960.0,1544.0,0,0
k384353,4227.0,6240.0,0,0
k196274,805.0,335.0,0,0
k93913,3583.0,2549.0,0,0
k235111,1262.0,1048.0,1,0
k83275,789.0,1398.0,0,0
k29879,4438.0,2257.0,0,0
k30089,408.0,480.0,0,0
k232215,3466.0,2333.0,0,0
k239790,2007.0,2366.0,0,0
k272000,603.0,1745.0,0,0
k378899,4738.0,1385.0,0,0
k157673,365.0,603.0,0,0
k283194,2081.0,819.0,0,0
k130253,3316.0,1100.0,0,0
k212524,2908.0,932.0,0,0
k254911,1065.0,4350.0,1,0
k18102,1209.0,1657.0,0,0
k409957,2555.0,360.0,0,0
k353298,577.0,228.0,0,0
k366556,454.0,631.0,0,0
k398058,1448.0,192.0,0,0
k333501,607.0,2760.0,0,0
k282186,2348.0,418.0,1,0
k375079,1988.0,2743.0,0,0
k277350,866.0,1622.0,0,0
k287889,3004.0,731.0,1,0
k377484,4394.0,1691.0,1,0
k150485,247.0,2010.0,0,0
k14041,2903.0,162.0,1,0
k128564,390.0,1172.0,0,0
k22667,3034.0,2285.0,0,0
k260315,1814.0,2508.0,0,0
k334404,745.0,1676.0,0,0
k122378,2651.0,1191.0,0,0
k412099,2461.0,4054.0,1,0
k42533,2462.0,1831.0,0,0
k36349,1900.0,2599.0,0,0
k113421,2128.0,5520.0,0,0
k2238,2563.0,6698.0,1,0
k296696,6729.0,2725.0,0,0
k210708,4631.0,2970.0,1,0
k53132,3228.0,5821.0,1,0
k386148,5006.0,3361.0,1,0
k15003,1282.0,661.0,0,0
k384019,1917.0,1716.0,0,0
k270286,895.0,5496.0,1,0
k51083,582.0,990.0,0,0
k117548,1861.0,2250.0,0,0
k113589,2174.0,1577.0,0,1
k182181,361.0,540.0,0,0
k123066,1560.0,3055.0,0,0
k189454,4227.0,2960.0,1,0
k259874,2398.0,1132.0,0,0
k230900,4592.0,4843.0,0,0
k123357,1140.0,1308.0,0,0
k9431,1484.0,2851.0,0,0
k128814,1337.0,1784.0,0,1
k103286,1259.0,2222.0,0,0
k17577,1872.0,2385.0,0,0
k98278,2289.0,2750.0,1,0
k228992,1395.0,1507.0,0,0
k6478,2554.0,1198.0,0,0
k162064,900.0,3185.0,0,0
k357399,3154.0,3588.0,0,0
k237456,2591.0,2140.0,0,0
k322375,5576.0,4546.0,0,0
k132264,1470.0,1358.0,0,0
k4747,2416.0,2871.0,0,0
k173430,6254.0,4091.0,0,0
k303174,582.0,4848.0,1,0
k258042,1660.0,1668.0,0,0
k314076,1590.0,552.0,0,0
k21740,1310.0,1639.0,0,0
k399773,1054.0,3017.0,0,0
k52702,812.0,1194.0,0,0
k137252,547.0,782.0,0,0
k87909,5651.0,3264.0,1,0
k370500,4981.0,1063.0,0,0
k97961,1045.0,1900.0,0,0
k136631,1381.0,1531.0,0,0
k209464,1591.0,2877.0,0,0
k73797,3280.0,2522.0,0,0
k314189,4403.0,4669.0,1,0
k240288,1433.0,1500.0,0,1
k58935,573.0,4588.0,1,0
k136181,1670.0,660.0,0,0
k358781,4400.0,5408.0,1,0
k58093,1106.0,2750.0,0,0
k396330,1738.0,1879.0,0,0
k331977,4611.0,5972.0,0,0
k320640,1559.0,3504.0,0,0
k204344,1691.0,3438.0,0,0
k347732,3393.0,5337.0,1,0
k124090,1822.0,1511.0,0,0
k272616,2305.0,1382.0,1,0
k59613,3234.0,5871.0,1,0
k357753,1022.0,618.0,1,0
k403225,3572.0,780.0,1,0
k376011,2236.0,698.0,0,0
k178543,1989.0,1062.0,0,0
k37670,4105.0,5496.0,1,0
k324500,1584.0,3089.0,0,0
k210637,3118.0,3124.0,0,0
k339116,1905.0,2334.0,0,0
k168870,511.0,767.0,0,0
k116772,4755.0,3543.0,1,0
k34618,1025.0,577.0,0,0
k276624,2568.0,2076.0,0,0
k262974,1682.0,272.0,0,0
k91421,2121.0,2697.0,1,0
k263632,2213.0,6602.0,1,0
k391385,540.0,5182.0,1,0
k378531,2255.0,1544.0,0,0
k63751,6266.0,5359.0,1,0
k391291,2848.0,3071.0,0,0
k412361,2483.0,5724.0,0,0
k292211,1900.0,674.0,1,0
k298251,1784.0,1181.0,0,0
k284067,5547.0,4834.0,0,0
k113714,1738.0,999.0,0,0
k355234,1383.0,742.0,0,0
k349672,2340.0,2527.0,1,0
k91356,2324.0,2291.0,1,0
k184995,5965.0,3555.0,1,0
k42617,1012.0,335.0,0,0
k257671,503.0,2460.0,0,0
k206275,616.0,937.0,0,0
k39999,2967.0,6856.0,0,0
k34794,1961.0,1983.0,0,0
k18428,3227.0,1064.0,0,0
k210423,750.0,1224.0,1,0
k10697,2376.0,3220.0,0,0
k224543,591.0,2045.0,0,0
k123352,2970.0,1234.0,0,0
k149369,2162.0,1282.0,0,0
k411539,5977.0,4742.0,0,0
k74718,3204.0,1415.0,0,0
k363182,2893.0,1899.0,0,0
k48912,960.0,95.0,1,0
k266944,1785.0,3445.0,1,0
k51889,4686.0,4242.0,0,0
k406680,2372.0,2442.0,1,0
k89230,4625.0,2318.0,0,0
k369355,1556.0,994.0,0,0
k411678,277.0,4884.0,1,0
k45382,768.0,765.0,0,0
k899,2219.0,426.0,0,0
k236036,2014.0,90.0,0,0
k157259,1050.0,1233.0,1,0
k283455,2483.0,1266.0,0,0
k174454,2758.0,1509.0,1,0
k411543,811.0,1489.0,0,0
k340733,1549.0,531.0,0,0
k205957,2911.0,3673.0,1,0
k141745,1279.0,5047.0,1,0
k76160,2096.0,816.0,0,0
