Key_0_0,Soil_Type8,Soil_Type25,Hillshade_3pm,Soil_Type7,Key_1_1
k324397,0,0,171.0,0,k416448
k87438,0,0,190.0,0,k126946
k62436,0,0,113.0,0,k415255
k310662,0,0,163.0,0,k164505
k54090,0,0,161.0,0,k234338
k202129,0,0,155.0,0,k174343
k414960,0,0,99.0,0,k180884
k68699,0,0,196.0,0,k71319
k84734,0,0,123.0,0,k165555
k95671,0,0,139.0,0,k53568
k56612,0,0,134.0,0,k399509
k327819,0,0,137.0,0,k328012
k325883,0,0,126.0,0,k322058
k138046,0,0,183.0,0,k412942
k65639,0,0,170.0,0,k397292
k242226,0,0,150.0,0,k158608
k244693,0,0,93.0,0,k166162
k402342,0,0,114.0,0,k15570
k360630,0,0,178.0,0,k290545
k400428,0,0,153.0,0,k266437
k26320,0,0,134.0,0,k169818
k291304,0,0,171.0,0,k96264
k96899,0,0,145.0,0,k221289
k288587,0,0,204.0,0,k275040
k336539,0,0,143.0,0,k344887
k167880,0,0,186.0,0,k115561
k399818,0,0,170.0,0,k184166
k218244,0,0,123.0,0,k341117
k4274,0,0,174.0,0,k248210
k177639,0,0,107.0,0,k374929
k61416,0,0,197.0,0,k363443
k199995,0,0,144.0,0,k266351
k76091,0,0,105.0,0,k346279
k180684,0,0,112.0,0,k280236
k86096,0,0,149.0,0,k275850
k32628,0,0,187.0,0,k41889
k20186,0,0,75.0,0,k415351
k343583,0,0,183.0,0,k415821
k190044,0,0,126.0,0,k404719
k276054,0,0,107.0,0,k25606
k213080,0,0,130.0,0,k36544
k34250,0,0,140.0,0,k245272
k144945,0,0,201.0,0,k411870
k26252,0,0,128.0,0,k93927
k241754,0,0,69.0,0,k348724
k372641,0,0,136.0,0,k237715
k86893,0,0,121.0,0,k53208
k317378,0,0,124.0,0,k389445
k153050,0,0,152.0,0,k100367
k270373,0,0,137.0,0,k29035
k116474,0,0,190.0,0,k310205
k139005,0,0,98.0,0,k279120
k409407,0,0,175.0,0,k372356
k72329,0,0,201.0,0,k32982
k274842,0,0,177.0,0,k317769
k136739,0,0,131.0,0,k361445
k156931,0,0,116.0,0,k136859
k233550,0,0,199.0,0,k114811
k36138,0,0,138.0,0,k311207
k302495,0,0,132.0,0,k120003
k91756,0,0,150.0,0,k322918
k209074,0,0,81.0,0,k79522
k83174,0,0,113.0,0,k339463
k8948,0,0,63.0,0,k356627
k5177,0,0,160.0,0,k186345
k224842,0,0,171.0,0,k402134
k29392,0,0,103.0,0,k400458
k344851,0,0,134.0,0,k6464
k298276,0,0,180.0,0,k189249
k11657,0,0,110.0,0,k266519
k302198,0,0,162.0,0,k344178
k384078,0,0,158.0,0,k301252
k380087,0,0,161.0,0,k249195
k93479,0,0,125.0,0,k102680
k1265,0,0,153.0,0,k162450
k299982,0,0,147.0,0,k270503
k276325,0,0,158.0,0,k232598
k421861,0,0,226.0,0,k177848
k131793,0,0,187.0,0,k190358
k39066,0,0,154.0,0,k108517
k46908,0,0,131.0,0,k418860
k98786,0,0,95.0,0,k329418
k301149,0,0,208.0,0,k68642
k105433,0,0,165.0,0,k17998
k309457,0,0,175.0,0,k927
k336135,0,0,183.0,0,k310297
k369885,0,0,155.0,0,k45003
k212874,0,0,137.0,0,k310005
k208702,0,0,94.0,0,k380902
k72983,0,0,126.0,0,k82397
k227107,0,0,126.0,0,k176083
k127749,0,0,146.0,0,k192091
k193399,0,0,155.0,0,k81042
k358530,0,0,72.0,0,k215384
k148350,0,0,106.0,0,k236508
k226893,0,0,107.0,0,k207736
k323177,0,0,121.0,0,k5463
k6386,0,0,205.0,0,k266365
k161991,0,0,132.0,0,k389218
k378835,0,0,136.0,0,k301675
k380348,0,0,129.0,0,k30619
k381011,0,0,176.0,0,k401413
k73781,0,0,95.0,0,k17703
k311911,0,0,106.0,0,k371127
k173547,0,0,165.0,0,k314719
k249777,0,0,136.0,0,k405374
k47207,0,0,177.0,0,k98022
k277502,0,0,220.0,0,k14031
k225290,0,0,171.0,0,k377598
k298703,0,0,145.0,0,k162071
k258729,0,0,105.0,0,k210667
k318516,0,0,111.0,0,k129888
k136164,0,0,131.0,0,k371822
k35191,0,0,125.0,0,k49157
k199928,0,0,99.0,0,k54950
k104712,0,0,125.0,0,k195060
k46243,0,0,140.0,0,k172506
k169101,0,0,95.0,0,k24658
k14549,0,0,159.0,0,k38843
k153099,0,0,163.0,0,k284952
k347205,0,0,191.0,0,k298764
k298490,0,0,147.0,0,k43156
k152594,0,0,73.0,0,k343404
k235389,0,0,89.0,0,k217024
k118819,0,1,74.0,0,k407678
k110652,0,0,71.0,0,k12185
k405933,0,0,163.0,0,k203544
k82138,0,0,103.0,0,k275895
k274331,0,0,159.0,0,k95626
k369625,0,0,97.0,0,k166196
k312597,0,0,177.0,0,k344908
k137380,0,0,77.0,0,k29604
k402014,0,0,180.0,0,k364244
k309941,0,0,156.0,0,k9671
k249130,0,0,128.0,0,k70892
k136587,0,0,156.0,0,k17605
k127378,0,0,150.0,0,k270425
k56400,0,0,166.0,0,k336312
k211840,0,0,156.0,0,k365203
k48200,0,0,154.0,0,k386436
k238004,0,0,116.0,0,k256818
k235582,0,0,191.0,0,k170918
k124137,0,0,142.0,0,k241600
k407496,0,0,161.0,0,k59673
k91665,0,0,129.0,0,k164132
k220877,0,0,143.0,0,k392566
k223709,0,0,178.0,0,k326290
k373674,0,0,150.0,0,k197328
k325010,0,0,108.0,0,k89559
k350789,0,0,165.0,0,k59629
k373638,0,0,152.0,0,k46049
k404522,0,0,104.0,0,k20304
k58066,0,0,187.0,0,k261421
k323183,0,0,157.0,0,k394859
k99420,0,0,105.0,0,k131049
k289909,0,0,194.0,0,k142122
k203308,0,0,138.0,0,k198086
k54722,0,0,140.0,0,k170309
k1978,0,0,122.0,0,k389539
k17275,0,0,175.0,0,k108430
k240383,0,0,104.0,0,k81209
k363203,0,0,132.0,0,k385839
k361850,0,0,177.0,0,k409094
k49737,0,0,130.0,0,k121358
k181665,0,0,102.0,0,k256263
k152991,0,0,144.0,0,k78009
k45304,0,0,167.0,0,k239577
k313692,0,0,82.0,0,k409383
k394117,0,0,180.0,0,k47086
k205357,0,0,145.0,0,k38407
k121005,0,0,132.0,0,k174228
k172287,0,0,179.0,0,k12176
k183464,0,0,76.0,0,k218378
k378537,0,0,157.0,0,k218507
k5940,0,0,97.0,0,k416346
k745,0,0,154.0,0,k55486
k116111,0,0,175.0,0,k176202
k122802,0,0,214.0,0,k257256
k109172,0,0,131.0,0,k370175
k399013,0,0,192.0,0,k193252
k32862,0,0,140.0,0,k25376
k185943,0,0,134.0,0,k6634
k38535,0,0,87.0,0,k331941
k385737,0,0,192.0,0,k276957
k76152,0,0,123.0,0,k365003
k128046,0,0,94.0,0,k375721
k125766,0,0,196.0,0,k279867
k62619,0,0,182.0,0,k347493
k317043,0,0,192.0,0,k258241
k331063,0,0,163.0,0,k135780
k98331,0,0,210.0,0,k413838
k190447,0,0,156.0,0,k77380
k202682,0,0,156.0,0,k109214
k65071,0,0,195.0,0,k135447
k159344,0,0,122.0,0,k65895
k352034,0,0,155.0,0,k41859
k115606,0,0,154.0,0,k219075
k147947,0,0,168.0,0,k127923
k146788,0,0,157.0,0,k653
k252935,0,1,119.0,0,k209381
k35442,0,0,161.0,0,k20592
k11113,0,0,147.0,0,k366246
k306929,0,0,34.0,0,k85053
k107648,0,0,169.0,0,k368871
k210138,0,0,229.0,0,k334034
k241969,0,0,139.0,0,k354326
k176753,0,0,160.0,0,k321621
k215211,0,0,147.0,0,k369752
k61958,0,0,83.0,0,k194275
k208961,0,0,140.0,0,k274135
k331030,0,0,138.0,0,k155953
k199849,0,0,121.0,0,k224014
k385404,0,0,117.0,0,k42266
k390598,0,0,132.0,0,k316730
k33948,0,0,99.0,0,k156639
k341016,0,0,132.0,0,k178936
k345853,0,0,111.0,0,k365367
k284209,0,0,149.0,0,k234451
k117728,0,0,130.0,0,k422192
k27747,0,0,112.0,0,k284432
k70754,0,0,140.0,0,k193494
k282593,0,0,186.0,0,k362003
k300007,0,0,140.0,0,k259697
k336582,0,0,143.0,0,k166195
k288282,0,0,116.0,0,k383148
k421687,0,0,132.0,0,k356597
k324501,0,0,141.0,0,k74020
k242037,0,0,150.0,0,k308112
k119881,0,0,182.0,0,k8718
k13292,0,0,140.0,0,k281416
k93495,0,0,164.0,0,k338559
k49564,0,0,104.0,0,k244271
k141471,0,0,182.0,0,k327407
k385412,0,0,210.0,0,k305575
k413618,0,0,143.0,0,k117569
k274215,0,0,189.0,0,k261376
k84747,0,0,118.0,0,k307601
k252074,0,0,133.0,0,k166113
k242465,0,0,161.0,0,k25459
k114129,0,0,141.0,0,k23005
k366102,0,0,158.0,0,k252685
k209528,0,0,164.0,0,k390338
k312027,0,0,130.0,0,k417235
k362193,0,0,172.0,0,k302045
k351539,0,0,152.0,0,k214358
k30080,0,0,169.0,0,k168828
k396918,0,0,107.0,0,k264839
k289360,0,0,99.0,0,k49397
k312158,0,0,65.0,0,k223198
k172436,0,0,171.0,0,k310508
k10770,0,0,196.0,0,k395220
k178153,0,0,127.0,0,k415867
k398859,0,0,38.0,0,k12369
k340418,0,0,128.0,0,k341097
k354788,0,0,151.0,0,k77611
k98259,0,0,142.0,0,k24644
k260361,0,0,186.0,0,k87396
k376214,0,0,199.0,0,k373792
k149525,0,0,211.0,0,k223823
k12922,0,0,110.0,0,k418803
k242926,0,0,73.0,0,k239474
k10220,0,0,122.0,0,k173519
k82451,0,0,140.0,0,k367340
k117918,0,0,137.0,0,k191593
k148179,0,0,111.0,0,k225907
k295864,0,0,131.0,0,k311987
k308931,0,0,137.0,0,k233093
k211827,0,0,127.0,0,k385883
k187038,0,0,178.0,0,k395222
k60996,0,0,178.0,0,k10897
k111358,0,0,147.0,0,k305001
k352572,0,0,156.0,0,k321157
k309856,0,0,164.0,0,k5719
k176250,0,0,150.0,0,k104888
k295233,0,0,161.0,0,k21057
k97353,0,0,35.0,0,k9483
k18585,0,0,98.0,0,k47338
k417336,0,0,123.0,0,k305089
k119926,0,0,129.0,0,k312606
k208191,0,0,221.0,0,k360940
k23511,0,0,137.0,0,k295898
k30485,0,0,189.0,0,k409223
k47919,0,0,166.0,0,k364996
k38855,0,0,151.0,0,k187204
k94227,0,0,170.0,0,k332074
k365131,0,0,159.0,0,k412801
k87493,0,0,165.0,0,k364282
k388460,0,0,203.0,0,k250466
k324881,0,0,132.0,0,k117836
k80187,0,0,34.0,0,k416608
k80755,0,0,130.0,0,k56135
k346547,0,0,96.0,0,k296868
k343012,0,0,106.0,0,k124431
k198118,0,0,142.0,0,k127640
k389570,0,0,161.0,0,k379333
k366316,0,0,103.0,0,k329005
k326863,0,0,184.0,0,k218955
k95953,0,0,132.0,0,k23073
k121194,0,0,133.0,0,k294145
k145878,0,0,137.0,0,k169574
k202693,0,0,156.0,0,k159823
k386095,0,0,173.0,0,k185333
k160340,0,0,101.0,0,k37188
k392413,0,0,154.0,0,k196967
k335320,0,0,132.0,0,k137896
k282580,0,0,208.0,0,k159040
k26012,0,0,122.0,0,k355166
k239392,0,0,77.0,0,k329686
k405506,0,0,169.0,0,k202053
k283631,0,0,124.0,0,k57741
k110928,0,0,95.0,0,k224163
k161954,0,0,126.0,0,k333275
k134121,0,0,137.0,0,k401509
k225387,0,0,103.0,0,k29491
k11598,0,0,161.0,0,k161633
k97654,0,0,201.0,0,k94490
k29770,0,0,167.0,0,k286720
k10680,0,0,179.0,0,k173769
k420860,0,0,141.0,0,k142534
k407971,0,0,131.0,0,k300526
k56672,0,0,151.0,0,k72790
k133845,0,0,154.0,0,k407919
k73862,0,0,124.0,0,k116796
k229725,0,0,156.0,0,k228516
k203897,0,0,199.0,0,k404727
k41975,0,0,153.0,0,k97615
k410488,0,0,185.0,0,k42227
k47734,0,0,178.0,0,k355408
k17790,0,0,130.0,0,k224510
k106938,0,0,163.0,0,k307433
k303126,0,0,166.0,0,k28698
k188233,0,0,166.0,0,k17492
k67311,0,0,213.0,0,k177904
k306747,0,0,166.0,0,k112235
k226528,0,0,136.0,0,k52710
k383408,0,0,182.0,0,k346513
k50153,0,0,147.0,0,k60967
k231583,0,0,151.0,0,k124958
k304398,0,0,139.0,0,k264912
k94317,0,0,164.0,0,k238793
k198499,0,0,125.0,0,k158546
k412155,0,0,124.0,0,k212713
k3008,0,0,135.0,0,k309586
k247260,0,0,225.0,0,k406146
k400312,0,0,145.0,0,k402483
k383234,0,0,170.0,0,k203812
k404087,0,0,124.0,0,k127714
k273189,0,0,132.0,0,k401489
k302325,0,0,165.0,0,k162002
k57095,0,0,99.0,0,k1634
k156607,0,0,196.0,0,k82633
k140520,0,0,73.0,0,k59206
k38351,0,0,103.0,0,k914
k304273,0,0,237.0,0,k102779
k418159,0,0,137.0,0,k98731
k49480,0,0,131.0,0,k364771
k248150,0,0,170.0,0,k377701
k227175,0,0,170.0,0,k305126
k178764,0,0,195.0,0,k298560
k132559,0,0,40.0,0,k134728
k324689,0,0,188.0,0,k396684
k84219,0,0,120.0,0,k355035
k5414,0,0,103.0,0,k293255
k281516,0,0,148.0,0,k386057
k11964,0,0,119.0,0,k275094
k337486,0,0,206.0,0,k1313
k344743,0,0,94.0,0,k232599
k182869,0,0,138.0,0,k305817
k42563,0,0,181.0,0,k275227
k258234,0,0,60.0,0,k265264
k222300,0,0,155.0,0,k291150
k1086,0,0,145.0,0,k422797
k31077,0,0,175.0,0,k242667
k206845,0,0,97.0,0,k365586
k385608,0,0,215.0,0,k255419
k376239,0,0,165.0,0,k171071
k1907,0,0,181.0,0,k213976
k273512,0,0,151.0,0,k422822
k46078,0,0,164.0,0,k135969
k96279,0,0,78.0,0,k377623
k23529,0,0,118.0,0,k67543
k317930,0,0,96.0,0,k236248
k186607,0,0,135.0,0,k362966
k127358,0,0,110.0,0,k272845
k309773,0,0,191.0,0,k42526
k3698,0,0,142.0,0,k401010
k126896,0,0,92.0,0,k141063
k344277,0,0,124.0,0,k417203
k196414,0,0,137.0,0,k218691
k104802,0,0,117.0,0,k201704
k150878,0,0,133.0,0,k88875
k273846,0,1,109.0,0,k193369
k32569,0,0,141.0,0,k349831
k351774,0,0,157.0,0,k404941
k96112,0,0,93.0,0,k167002
k96967,0,0,148.0,0,k116169
k147765,0,0,125.0,0,k176237
k278714,0,0,110.0,0,k400877
k351038,0,0,170.0,0,k196841
k1174,0,0,191.0,0,k75023
k95442,0,0,109.0,0,k333691
k71074,0,0,150.0,0,k324381
k321555,0,0,211.0,0,k420045
k11246,0,0,123.0,0,k356041
k108864,0,0,168.0,0,k277735
k269227,0,0,138.0,0,k422101
k305753,0,0,156.0,0,k399202
k6381,0,0,79.0,0,k269979
k409996,0,0,51.0,0,k269845
k136331,0,0,219.0,0,k107441
k2067,0,0,149.0,0,k206792
k394040,0,0,181.0,0,k133021
k2614,0,0,172.0,0,k308900
k317779,0,0,121.0,0,k164367
k385451,0,0,181.0,0,k9937
k38276,0,0,210.0,0,k228464
k265391,0,0,202.0,0,k389323
k96306,0,0,182.0,0,k58355
k8820,0,0,143.0,0,k76008
k306394,0,0,197.0,0,k214844
k41598,0,0,186.0,0,k113506
k104426,0,0,114.0,0,k236424
k237541,0,0,174.0,0,k62303
k391582,0,0,91.0,0,k225814
k220943,0,0,143.0,0,k215651
k375243,0,0,158.0,0,k248866
k43438,0,0,111.0,0,k343924
k70238,0,0,161.0,0,k340480
k170288,0,0,85.0,0,k415315
k10113,0,0,96.0,0,k298223
k144686,0,0,135.0,0,k85296
k367279,0,0,173.0,0,k135630
k238490,0,0,119.0,0,k166094
k290511,0,0,141.0,0,k277022
k120149,0,0,151.0,0,k79819
k153194,0,0,118.0,0,k413845
k354676,0,0,163.0,0,k50108
k386378,0,0,194.0,0,k388525
k361945,0,0,90.0,0,k413403
k126543,0,0,144.0,0,k99276
k97997,0,0,193.0,0,k251371
k195841,0,0,115.0,0,k140827
k265463,0,0,190.0,0,k409547
k133376,0,0,205.0,0,k365714
k107691,0,0,115.0,0,k122147
k231090,0,0,111.0,0,k25637
k130278,0,0,131.0,0,k54799
k27563,0,0,185.0,0,k358864
k347596,0,0,103.0,0,k201069
k15986,0,0,188.0,0,k26506
k292173,0,0,55.0,0,k417452
k157247,0,0,184.0,0,k182067
k126744,0,0,112.0,0,k301695
k329323,0,0,161.0,0,k402646
k405007,0,0,117.0,0,k83871
k125930,0,0,174.0,0,k113763
k20867,0,0,152.0,0,k388080
k127228,0,0,113.0,0,k209438
k341708,0,0,117.0,0,k156698
k240245,0,0,207.0,0,k287833
k347518,0,0,140.0,0,k331267
k168051,0,0,115.0,0,k311181
k98547,0,0,203.0,0,k171947
k322496,0,0,158.0,0,k362812
k251685,0,0,92.0,0,k7859
k37222,0,0,141.0,0,k88973
k145399,0,0,194.0,0,k184816
k68597,0,0,53.0,0,k83034
k258194,0,0,127.0,0,k337264
k295281,0,0,47.0,0,k254576
k338467,0,0,135.0,0,k64018
k245488,0,0,120.0,0,k336883
k172396,0,0,150.0,0,k302150
k314775,0,0,131.0,0,k259769
k405684,0,0,161.0,0,k4731
k393073,0,0,146.0,0,k45942
k411927,0,0,90.0,0,k412025
k379544,0,0,156.0,1,k133060
k80542,0,0,152.0,0,k356625
k83216,0,0,113.0,0,k266319
k349238,0,0,71.0,0,k375431
k369903,0,0,154.0,0,k260582
k236572,0,0,139.0,0,k91213
k34644,0,0,162.0,0,k168265
k403845,0,0,211.0,0,k71792
k201281,0,0,193.0,0,k4334
k226677,0,0,147.0,0,k423556
k247046,0,0,190.0,0,k262202
k200249,0,0,121.0,0,k306587
k28798,0,0,196.0,0,k368870
k175266,0,0,104.0,0,k313207
k30063,0,0,77.0,0,k20251
k402058,0,0,132.0,0,k150334
k153118,0,0,155.0,0,k182276
k400133,0,0,158.0,0,k265984
k374820,0,0,121.0,0,k349486
k289148,0,0,154.0,0,k390321
k210717,0,0,59.0,0,k233031
k266603,0,0,161.0,0,k63274
k404683,0,0,109.0,0,k352025
k417894,0,0,78.0,0,k331692
k68401,0,0,125.0,0,k301024
k236518,0,0,150.0,0,k137044
k385677,0,0,113.0,0,k270043
k101784,0,0,185.0,0,k329378
k275941,0,0,152.0,0,k415978
k253436,0,0,112.0,0,k32754
k18243,0,0,176.0,0,k333548
k232649,0,0,201.0,0,k173970
k197871,0,0,147.0,0,k220521
k230370,0,0,116.0,0,k142281
k23352,0,0,68.0,0,k239958
k6874,0,0,131.0,0,k301991
k373862,0,0,63.0,0,k274066
k266282,0,0,106.0,0,k135887
k179821,0,0,134.0,0,k234567
k267061,0,0,169.0,0,k93427
k337882,0,0,53.0,0,k48696
k155331,0,0,137.0,0,k160493
k153124,0,0,144.0,0,k81916
k341384,0,0,160.0,0,k208327
k4268,0,0,134.0,0,k303511
k148539,0,0,140.0,0,k204692
k36935,0,0,135.0,0,k399472
k208252,0,0,45.0,0,k248977
k321279,0,0,216.0,0,k282873
k274268,0,0,151.0,0,k166408
k303923,0,0,182.0,0,k405160
k383823,0,0,65.0,0,k36091
k402797,0,0,126.0,0,k59428
k371795,0,0,152.0,0,k102372
k20445,0,0,99.0,0,k400270
k309499,0,0,171.0,0,k77725
k422599,0,0,159.0,0,k366664
k61656,0,0,197.0,0,k12740
k6624,0,0,143.0,0,k29100
k100457,0,0,118.0,0,k91358
k53494,0,0,86.0,0,k16007
k103392,0,0,159.0,0,k306521
k138431,0,0,114.0,0,k405741
k102506,0,0,212.0,0,k366576
k118537,0,0,126.0,0,k411066
k127360,0,0,89.0,0,k56846
k213304,0,0,198.0,0,k172879
k391830,0,0,156.0,0,k325962
k325838,0,0,175.0,0,k97513
k272177,0,0,184.0,0,k333909
k154209,0,0,118.0,0,k323951
k28197,0,0,147.0,0,k271454
k104056,0,0,190.0,0,k120740
k78507,0,0,184.0,0,k280038
k104934,0,0,87.0,0,k291421
k171933,0,0,220.0,0,k167605
k137357,0,0,156.0,0,k389288
k95101,0,0,111.0,0,k54220
k220026,0,0,226.0,0,k192185
k326429,0,0,125.0,0,k307822
k232414,0,0,128.0,0,k257625
k90654,0,0,142.0,0,k399413
k17372,0,0,161.0,0,k20139
k149461,0,0,135.0,0,k77165
k396817,0,0,124.0,0,k410040
k329619,0,0,140.0,0,k318113
k5904,0,0,161.0,0,k400220
k116058,0,0,171.0,0,k38340
k411481,0,0,149.0,0,k185438
k358250,0,0,54.0,0,k138524
k53349,0,0,117.0,0,k422323
k218302,0,0,184.0,0,k395509
k55467,0,0,149.0,0,k364451
k288327,0,0,120.0,0,k415232
k414573,0,0,104.0,0,k368788
k289574,0,0,166.0,0,k52707
k46761,0,0,173.0,0,k259853
k219870,0,0,123.0,0,k338521
k36810,0,0,174.0,0,k377362
k365049,0,0,147.0,0,k177942
k339234,0,0,141.0,0,k414907
k197313,0,0,87.0,0,k313187
k244293,0,0,157.0,0,k269463
k5767,0,0,129.0,0,k240331
k154250,0,0,174.0,0,k105072
k273181,0,0,176.0,0,k314542
k223654,0,0,55.0,0,k264044
k288628,0,0,169.0,0,k210852
k383204,0,0,112.0,0,k347341
k391291,0,0,218.0,0,k370781
k274494,0,0,157.0,0,k109871
k58712,0,0,166.0,0,k357612
k220419,0,0,72.0,0,k270160
k84662,0,0,103.0,0,k124043
k24547,0,0,109.0,0,k177727
k199142,0,0,154.0,0,k49319
k11551,0,0,143.0,0,k237894
k217261,0,0,166.0,0,k350596
k179302,0,0,135.0,0,k90269
k254495,0,0,162.0,0,k271418
k211778,0,0,168.0,0,k2631
k58100,0,0,176.0,0,k158129
k185412,0,0,136.0,0,k173828
k12774,0,0,149.0,0,k27764
k97688,0,0,151.0,0,k383664
k48848,0,0,67.0,0,k13223
k109924,0,0,189.0,0,k88324
k400351,0,0,129.0,0,k368498
k380268,0,0,195.0,0,k380283
k270183,0,0,163.0,0,k311537
k191820,0,0,129.0,0,k23077
k350504,0,0,150.0,0,k133722
k311455,0,0,162.0,0,k205359
k100943,0,0,225.0,0,k179362
k228825,0,0,168.0,0,k338892
k66353,0,0,155.0,0,k269481
k248846,0,0,126.0,0,k337949
k415484,0,0,146.0,0,k186610
k6090,0,0,168.0,0,k223387
k264326,0,0,166.0,0,k283576
k184173,0,0,129.0,0,k43373
k271699,0,0,185.0,0,k55965
k299163,0,0,141.0,0,k216667
k179849,0,0,99.0,0,k238321
k158125,0,0,113.0,0,k204842
k178847,0,0,94.0,0,k104599
k379844,0,0,198.0,0,k280381
k250557,0,0,156.0,0,k195858
k260224,0,0,178.0,0,k204163
k90009,0,0,192.0,0,k278277
k27715,0,0,172.0,0,k122376
k13155,0,0,106.0,0,k206803
k187954,0,0,147.0,0,k266863
k382981,0,0,122.0,0,k317019
k315159,0,0,114.0,0,k140972
k177359,0,0,96.0,0,k293251
k400202,0,0,110.0,0,k371080
k322221,0,0,122.0,0,k290596
k240162,0,0,118.0,0,k296842
k349055,0,0,108.0,0,k66440
k405980,0,0,130.0,0,k123648
k237119,0,0,148.0,0,k196016
k332391,0,0,120.0,0,k43259
k238565,0,0,185.0,0,k414248
k23344,0,0,119.0,0,k85656
k358011,0,0,162.0,0,k22943
k198054,0,0,127.0,0,k310965
k187875,0,0,203.0,0,k327679
k273789,0,0,83.0,0,k191738
k363126,0,0,117.0,0,k378896
k122962,0,0,108.0,0,k293220
k129669,0,0,93.0,0,k306274
k172618,0,0,140.0,0,k288550
k126305,0,0,177.0,0,k226429
k38052,0,0,207.0,0,k10790
k365056,0,0,153.0,0,k413630
k314034,0,0,100.0,0,k238502
k362356,0,0,180.0,0,k232741
k254713,0,0,146.0,0,k32484
k268711,0,0,152.0,0,k254498
k90795,0,0,93.0,0,k288245
k202199,0,0,132.0,0,k48864
k330550,0,0,116.0,0,k412469
k330890,0,0,186.0,0,k235900
k203966,0,0,162.0,0,k365762
k202731,0,0,172.0,0,k246921
k270340,0,0,178.0,0,k351996
k19518,0,0,174.0,0,k112018
k141771,0,0,225.0,0,k157737
k360251,0,0,98.0,0,k202084
k194489,0,0,177.0,0,k122876
k147721,0,0,171.0,0,k339738
k299236,0,0,139.0,0,k240015
k3670,0,0,217.0,0,k60207
k106417,0,0,198.0,0,k94297
k253787,0,0,133.0,0,k203635
k355326,0,0,149.0,0,k369617
k413828,0,0,134.0,0,k224531
k356139,0,0,180.0,0,k337451
k408235,0,0,229.0,0,k186109
k142567,0,0,131.0,0,k206304
k40589,0,0,129.0,0,k315602
k236673,0,0,185.0,0,k174793
k182427,0,0,121.0,0,k361803
k288018,0,0,95.0,0,k181826
k365753,0,0,128.0,0,k216610
k268533,0,0,114.0,0,k110659
k199163,0,0,170.0,0,k131475
k284416,0,0,174.0,0,k362068
k318626,0,0,164.0,0,k210976
k347580,0,0,129.0,0,k245408
k182625,0,0,105.0,0,k141658
k284884,0,1,91.0,0,k357872
k134242,0,0,143.0,0,k245925
k228686,0,0,181.0,0,k63383
k354232,0,0,102.0,0,k253784
k23252,0,0,172.0,0,k94709
k123850,0,0,184.0,0,k20329
k14074,0,0,92.0,0,k189287
k367802,0,0,198.0,0,k157851
k191854,0,0,138.0,0,k274201
k279587,0,0,119.0,0,k306025
k280304,0,0,142.0,0,k287899
k44396,0,0,143.0,0,k300119
k409467,0,0,200.0,0,k189849
k133456,0,0,158.0,0,k59179
k382553,0,0,160.0,0,k417563
k55251,0,0,139.0,0,k188305
k79328,0,0,116.0,0,k256601
k295390,0,0,126.0,0,k166588
k51554,0,0,190.0,0,k199981
k398058,0,0,108.0,0,k32296
k24372,0,0,152.0,0,k60932
k422131,0,0,195.0,0,k53619
k240703,0,0,141.0,0,k360113
k35728,0,0,134.0,0,k377901
k219026,0,0,192.0,0,k310278
k280425,0,0,205.0,0,k419534
k396973,0,0,104.0,0,k78512
k273530,0,0,111.0,0,k342018
k243610,0,0,167.0,0,k147566
k252654,0,0,124.0,0,k266642
k344901,0,0,178.0,0,k318648
k89033,0,0,147.0,0,k356085
k234173,0,0,138.0,0,k163841
k138566,0,0,95.0,0,k278306
k401367,0,0,146.0,0,k255959
k210555,0,0,182.0,0,k360741
k328190,0,0,144.0,0,k237865
k339448,0,0,117.0,0,k171403
k233260,0,0,226.0,0,k65331
k313812,0,0,172.0,0,k238214
k49315,0,0,78.0,0,k3903
k233788,0,0,159.0,0,k226518
k32198,0,0,95.0,0,k67502
k412732,0,0,146.0,0,k103001
k407771,0,0,187.0,0,k265329
k307751,0,0,204.0,0,k320632
k271906,0,0,132.0,0,k52693
k112108,0,0,160.0,0,k291388
k194948,0,0,195.0,0,k9581
k23787,0,0,185.0,0,k27606
k170910,0,0,132.0,0,k29047
k366160,0,0,201.0,0,k343107
k5530,0,0,159.0,0,k29046
k121467,0,0,135.0,0,k381934
k275653,0,0,144.0,0,k227997
k40099,0,0,78.0,0,k216142
k322366,0,0,135.0,0,k47314
k293866,0,0,96.0,0,k381504
k402496,0,0,117.0,0,k360769
k62729,0,0,113.0,0,k399332
k211929,0,0,150.0,0,k8952
k67337,0,0,76.0,0,k95882
k384233,0,0,209.0,0,k53078
k26056,0,0,173.0,0,k96513
k333095,0,0,137.0,0,k100465
k304763,0,0,136.0,0,k163114
k172858,0,0,143.0,0,k408101
k81110,0,0,190.0,0,k207606
k401279,0,0,90.0,0,k125071
k289762,0,0,156.0,0,k314202
k195942,0,0,168.0,0,k412327
k278089,0,0,162.0,0,k19254
k355401,0,0,104.0,0,k252019
k246007,0,0,86.0,0,k146689
k187910,0,0,134.0,0,k408130
k217840,0,0,144.0,0,k319307
k421172,0,0,138.0,0,k241334
k328357,0,0,185.0,0,k252236
k402696,0,0,205.0,0,k30158
k200139,0,0,194.0,0,k63094
k399712,0,0,130.0,0,k241211
k383321,0,0,125.0,0,k183200
k231635,0,0,181.0,0,k280233
k245001,0,0,156.0,0,k341090
k284720,0,0,66.0,0,k401427
k144963,0,0,111.0,0,k365718
