Key_1_1,Soil_Type21,Soil_Type34,Soil_Type24,Soil_Type3
k169051,0,0,0,0
k85725,0,0,0,0
k299967,0,0,0,0
k82475,0,0,0,0
k95836,0,0,0,0
k238235,0,0,0,0
k384884,0,0,0,0
k373832,0,0,0,0
k159879,0,0,0,0
k350192,0,0,0,0
k320335,0,0,0,0
k265002,0,0,0,0
k361225,0,0,0,0
k358750,0,0,0,0
k71313,0,0,0,0
k153461,0,0,0,0
k125945,0,0,0,0
k411089,0,0,0,0
k41757,0,0,0,0
k228017,0,0,0,0
k55388,0,0,0,0
k26408,0,0,0,0
k394324,0,0,0,0
k298091,0,0,0,0
k42066,0,0,0,0
k198205,0,0,0,0
k99385,0,0,0,0
k397797,0,0,0,0
k403850,0,0,0,0
k245315,0,0,0,0
k404519,0,0,0,0
k8162,0,0,0,1
k182973,0,0,0,0
k316712,0,0,0,0
k333657,0,0,0,0
k297333,0,0,0,0
k326592,0,0,0,0
k109847,0,0,0,0
k361310,0,0,0,0
k378169,0,0,0,0
k268264,0,0,0,0
k381429,0,0,0,0
k65827,0,0,1,0
k86066,0,0,0,0
k130897,0,0,1,0
k1934,0,0,1,0
k4293,0,0,0,0
k21075,0,0,0,0
k147216,0,0,0,0
k35416,0,0,1,0
k205120,0,0,0,0
k105691,0,0,0,0
k131480,0,0,0,0
k33129,0,0,0,0
k368269,0,0,0,0
k261653,0,0,0,0
k279513,0,0,0,0
k348057,0,0,0,0
k18557,0,0,0,0
k237975,0,0,0,0
k180792,0,0,0,0
k106575,0,0,0,0
k342110,0,0,0,0
k218968,0,0,0,0
k25283,0,0,0,0
k267236,0,0,0,0
k88933,0,0,0,0
k145932,0,0,0,0
k262806,0,0,0,0
k327460,0,0,0,0
k406724,0,0,0,0
k52321,0,0,0,0
k104156,0,0,0,0
k143691,0,0,0,0
k45129,0,0,0,0
k391499,0,0,0,0
k193546,0,0,0,0
k401471,0,0,0,0
k186539,0,0,0,0
k131303,0,0,0,0
k162034,0,0,0,0
k243616,0,0,0,0
k400898,0,0,0,0
k333078,0,0,0,0
k51548,0,0,0,0
k362130,0,0,0,0
k393085,0,0,0,0
k383135,0,0,0,0
k203643,0,0,0,0
k93496,0,0,0,0
k194861,0,0,0,0
k418211,0,0,0,0
k280780,0,0,0,0
k409440,0,0,0,0
k386060,0,0,0,0
k157335,0,0,0,0
k418658,0,0,0,0
k409062,0,0,0,0
k203568,0,0,0,0
k186324,0,0,0,0
k352902,0,0,0,0
k182571,0,0,0,0
k290867,0,0,0,0
k125813,0,0,0,0
k194895,0,0,0,0
k394785,0,0,0,0
k72724,0,0,0,0
k52988,0,0,0,0
k352322,0,0,0,0
k244133,0,0,0,0
k241623,0,0,0,0
k328251,0,0,0,0
k216721,0,0,0,1
k284449,0,0,0,0
k271825,0,0,0,0
k263548,0,0,0,0
k104586,0,0,0,0
k325435,0,0,0,0
k405811,0,0,0,0
k269405,0,0,0,0
k383471,0,0,0,0
k145587,0,0,0,0
k265998,0,0,0,0
k410027,0,0,0,0
k265151,0,0,0,0
k394888,0,0,0,0
k136296,0,0,0,0
k332721,0,0,0,0
k315239,0,0,0,0
k155997,0,0,0,0
k54355,0,0,0,0
k364154,0,0,0,0
k50656,0,0,0,1
k187279,0,0,0,0
k57707,0,0,0,0
k260659,0,0,0,0
k294268,0,0,0,0
k219469,0,0,0,0
k313,0,0,0,0
k76342,0,0,0,0
k393625,0,0,0,0
k55879,0,0,0,0
k373557,0,0,0,0
k333392,0,0,0,0
k99897,0,0,0,0
k17734,0,0,0,0
k126964,0,0,0,0
k85691,0,0,0,0
k262061,0,0,0,0
k392286,0,0,0,0
k173061,0,0,0,0
k303124,0,0,0,0
k416157,0,0,0,0
k416659,0,0,0,0
k408556,0,0,0,0
k352196,0,0,0,0
k289483,0,0,0,0
k410417,0,0,0,0
k338337,0,0,0,0
k421430,0,0,0,0
k195614,0,0,0,0
k148160,0,0,0,0
k15145,0,0,0,0
k113775,0,0,0,0
k342775,0,0,0,0
k66802,0,0,0,0
k414487,0,0,0,0
k126441,0,0,0,0
k266754,0,0,0,0
k282876,0,0,0,0
k344308,0,0,0,0
k321284,0,0,0,0
k199941,0,0,0,0
k399537,0,0,0,0
k376325,0,0,0,0
k250683,0,0,0,0
k90061,0,0,0,0
k66087,0,0,0,0
k209518,0,0,0,0
k3177,0,0,0,0
k331079,0,0,0,0
k16501,0,0,0,0
k221385,0,0,0,0
k195578,0,0,0,0
k387876,0,0,0,0
k206858,0,0,0,0
k13217,0,0,0,0
k172463,0,0,0,0
k354620,0,0,0,0
k27933,0,0,0,0
k193028,0,0,0,0
k2790,0,0,0,0
k101111,0,0,0,0
k408851,0,0,0,0
k290912,0,0,0,0
k45319,0,0,0,0
k396571,0,0,0,0
k368104,0,0,0,0
k257043,0,0,0,0
k314520,0,0,0,0
k168020,0,0,0,0
k116089,0,0,0,0
k364490,0,0,0,0
k259755,0,0,0,0
k309044,0,0,0,0
k309023,0,0,0,0
k229972,0,0,0,0
k241020,0,0,0,0
k101946,0,0,0,0
k379106,0,0,0,0
k392115,0,0,0,0
k12652,0,0,0,0
k151248,0,0,0,0
k112393,0,0,0,0
k292813,0,0,0,0
k64847,0,0,0,0
k67109,0,0,0,0
k311331,0,0,0,0
k216562,0,0,0,0
k250176,0,0,0,0
k340638,0,0,0,0
k322406,0,0,0,0
k323696,0,0,0,0
k345342,0,0,0,0
k93126,0,0,0,0
k112631,0,0,0,0
k39187,0,0,0,0
k250065,0,0,0,0
k75477,0,0,0,0
k13131,0,0,0,0
k193396,0,0,0,0
k275326,0,0,0,0
k25611,0,0,0,0
k126309,0,0,0,0
k365739,0,0,0,0
k348176,0,0,0,0
k157511,0,0,0,0
k330237,0,0,0,0
k396046,0,0,0,0
k131600,0,0,0,0
k50027,0,0,0,0
k114250,0,0,0,0
k410356,0,0,0,0
k236609,0,0,0,0
k88967,0,0,0,0
k419046,0,0,0,0
k411,0,0,0,0
k180921,0,0,0,0
k378359,0,0,0,0
k80113,0,0,0,0
k195533,0,0,0,0
k21242,0,0,0,0
k390382,0,0,0,0
k144266,0,0,1,0
k59684,0,0,0,0
k397225,0,0,0,0
k151742,0,0,0,0
k22324,0,0,0,0
k128579,0,0,0,0
k238176,0,0,0,0
k140339,0,0,0,0
k123344,0,0,0,0
k179216,0,0,0,0
k129489,0,0,0,0
k391448,0,0,0,0
k386831,0,0,0,1
k156382,0,0,0,0
k202029,0,0,0,0
k278359,0,0,0,0
k402166,0,0,0,0
k329055,0,0,0,0
k272439,0,0,0,0
k228126,0,0,0,0
k63035,0,0,0,0
k32098,0,0,0,1
k247946,0,0,0,0
k232063,0,0,0,0
k262762,0,0,0,0
k226528,0,0,0,0
k347593,0,0,0,0
k230897,0,0,0,0
k420724,0,0,0,0
k389685,0,0,0,0
k413768,0,0,0,0
k343575,0,0,0,0
k60544,0,0,0,0
k307159,0,0,0,0
k318749,0,0,0,0
k89160,0,0,0,0
k250803,0,0,0,0
k70914,0,0,0,0
k391891,0,0,0,0
k38151,0,0,0,0
k385732,0,0,0,0
k156183,0,0,0,0
k303004,0,0,0,0
k407417,0,0,0,0
k149668,0,0,0,0
k283860,0,0,0,0
k177426,0,0,0,0
k37238,0,0,1,0
k303469,0,0,0,0
k28309,0,0,0,0
k234969,0,0,0,0
k229644,0,0,0,0
k57106,0,0,0,0
k56835,0,0,0,0
k144758,0,0,0,0
k219451,0,0,0,0
k409347,0,0,0,0
k40347,0,0,0,0
k165163,0,0,0,0
k295891,0,0,0,0
k417139,0,0,0,0
k237155,0,0,0,0
k135232,0,0,0,0
k226560,0,0,0,0
k42811,0,0,0,0
k140317,0,0,0,0
k411946,0,0,0,0
k300787,0,0,0,0
k78189,0,1,0,0
k120794,0,0,0,0
k149739,0,0,0,0
k331193,0,0,0,0
k315117,0,0,0,0
k41164,0,0,0,0
k241750,0,0,0,0
k412831,0,0,0,0
k87875,0,0,0,0
k41829,0,0,0,0
k379381,0,0,0,0
k313869,0,0,0,0
k137799,0,0,0,0
k412311,0,0,0,0
k343872,0,0,0,0
k261804,0,0,0,0
k360780,0,0,0,0
k283833,0,0,0,0
k395075,0,0,0,0
k333242,0,0,0,0
k51930,0,0,0,0
k109163,0,0,0,0
k23842,0,0,0,0
k233650,0,0,0,0
k317407,0,0,1,0
k383290,0,0,0,0
k236348,0,0,0,0
k332401,0,0,0,0
k348952,0,0,0,0
k373721,0,0,0,0
k138383,0,0,0,0
k314974,0,0,0,0
k59096,0,0,0,0
k146664,0,0,0,0
k194863,0,0,0,0
k237364,0,0,1,0
k94246,0,0,0,0
k212570,0,0,0,0
k95652,0,0,0,0
k413666,0,0,0,0
k328041,0,0,0,0
k352414,0,0,0,0
k209009,0,0,0,0
k95081,0,0,1,0
k191284,0,0,0,0
k169675,0,0,0,0
k389584,0,0,0,0
k233219,0,0,0,0
k258268,0,0,0,0
k12589,0,0,1,0
k376704,0,0,0,0
k65662,0,0,0,0
k278834,0,0,0,0
k102312,0,0,0,0
k309206,0,0,0,0
k205186,0,0,0,0
k255280,0,0,0,0
k326273,0,0,0,0
k273159,0,0,0,0
k285594,0,0,0,0
k15785,0,0,0,0
k374164,0,0,0,0
k300213,0,0,0,0
k390890,0,0,0,0
k161708,0,0,0,0
k362525,0,0,0,0
k15959,0,0,0,0
k314804,0,0,0,0
k37565,0,0,0,0
k229292,0,0,0,0
k393521,0,0,0,0
k361870,0,0,0,0
k404217,0,0,0,0
k357393,0,0,0,0
k95511,0,0,0,0
k37530,0,0,0,0
k196739,0,0,0,0
k374076,0,0,0,0
k409986,0,0,0,0
k335006,0,0,0,0
k224235,0,0,0,0
k259141,0,0,0,0
k70604,0,0,0,0
k286797,0,0,0,0
k57743,0,0,0,0
k105601,0,0,0,0
k20196,0,0,0,0
k9521,0,0,0,0
k345484,0,0,0,0
k58384,0,0,0,0
k206881,0,0,0,0
k87101,0,0,0,0
k406359,0,0,0,0
k25074,0,0,0,0
k34802,0,0,0,0
k130472,0,0,0,0
k63828,0,0,0,0
k414453,0,0,0,0
k320835,0,0,0,0
k102231,0,0,0,0
k259812,0,0,0,0
k378088,0,0,0,0
k223041,0,0,0,0
k185126,0,0,0,0
k322179,0,0,0,0
k366457,0,0,0,0
k269776,0,0,0,0
k248121,0,0,0,0
k384357,0,0,0,0
k155838,0,0,0,0
k190653,0,0,0,0
k360966,0,0,0,0
k324533,0,0,0,0
k282724,0,0,0,0
k358119,0,0,0,0
k191058,0,0,0,0
k247534,0,0,0,0
k297086,0,0,0,0
k273910,0,0,0,0
k226420,0,0,0,0
k126771,0,0,0,0
k348384,0,0,0,0
k204386,0,0,0,0
k182648,0,0,0,0
k250760,0,0,0,0
k96369,0,0,0,0
k233571,0,0,0,0
k81714,0,0,0,0
k143649,0,0,0,0
k299038,0,0,0,0
k387517,0,0,0,0
k298587,0,0,0,0
k382322,0,0,0,0
k122797,0,0,0,0
k89122,0,0,0,0
k77922,0,0,0,0
k39650,0,0,0,0
k117081,0,0,0,0
k41238,0,0,0,0
k181126,0,0,0,0
k186754,0,0,0,0
k197897,0,0,1,0
k150101,0,0,0,0
k38237,0,0,0,0
k365831,0,0,0,0
k188603,0,0,0,0
k309581,0,0,0,0
k309961,0,0,0,0
k197234,0,0,0,0
k360370,0,0,0,0
k160103,0,0,0,0
k334924,0,0,0,0
k88141,0,0,0,0
k236214,0,0,0,0
k10750,0,0,0,0
k165280,0,0,0,0
k98172,0,0,0,0
k99819,0,0,0,0
k314511,0,0,0,0
k290967,0,0,1,0
k401440,0,0,0,0
k385942,0,0,0,0
k403182,0,0,0,0
k268095,0,0,0,0
k265184,0,0,0,0
k402245,0,0,0,0
k420,0,0,0,0
k2388,0,0,0,0
k375029,0,0,0,0
k320004,0,0,0,0
k123624,0,0,0,0
k418950,0,0,0,0
k196570,0,0,0,0
k24878,0,0,1,0
k29746,0,0,0,0
k166321,0,0,0,0
k370741,0,0,0,0
k302337,0,0,0,0
k97722,0,0,0,0
k185788,0,0,0,0
k333361,0,0,0,0
k293952,0,0,0,0
k187358,0,0,0,0
k151402,0,0,0,0
k275017,0,0,0,0
k331633,0,0,0,0
k252488,0,0,0,0
k346119,0,0,0,0
k345362,0,0,0,0
k134921,0,0,0,0
k295353,0,0,0,0
k59345,0,0,0,0
k75903,0,0,0,0
k231483,0,0,0,0
k207126,0,0,0,0
k114333,0,0,0,0
k265974,0,0,0,0
k43081,0,0,1,0
k254259,0,0,0,0
k12538,0,0,0,0
k1405,0,0,0,0
k71452,0,0,0,0
k60655,0,0,0,0
k153268,0,0,0,0
k186447,0,0,0,0
k421658,0,0,0,0
k80565,0,0,0,0
k285521,0,0,0,0
k212096,0,0,0,0
k282672,0,0,0,0
k57385,0,0,0,0
k197549,0,0,0,0
k126499,0,0,0,0
k28870,0,0,0,0
k34824,0,0,0,0
k87910,0,0,0,0
k167697,0,0,0,0
k370386,0,0,0,0
k162563,0,0,0,0
k49805,0,0,0,0
k246759,0,0,0,0
k375830,0,0,0,0
k214212,0,0,1,0
k1508,0,0,0,0
k220544,0,0,0,0
k272674,0,0,0,0
k416128,0,0,0,0
k132123,0,0,0,0
k6766,0,0,0,0
k22076,0,0,0,0
k83054,0,0,0,0
k335427,0,0,0,0
k422217,0,0,0,0
k333846,0,0,0,0
k164556,0,0,0,0
k79372,0,0,0,0
k43944,0,0,0,0
k370360,0,0,0,0
k212846,0,0,0,0
k188765,0,0,0,0
k293603,0,0,0,0
k362255,0,0,0,0
k262669,0,0,1,0
k113454,0,0,0,0
k204469,0,0,0,0
k18957,0,0,0,0
k33694,0,0,0,0
k189394,0,0,0,0
k89387,0,0,0,0
k133148,0,0,0,0
k36093,0,0,0,0
k114635,0,0,0,0
k182286,0,0,0,0
k78331,0,0,0,0
k191245,0,0,0,0
k74608,0,0,0,0
k412935,0,0,1,0
k287579,0,0,0,0
k220322,0,0,0,0
k343023,0,0,0,0
k57325,0,0,0,0
k296234,0,0,0,0
k373625,0,0,0,0
k357899,0,0,0,0
k218974,0,0,0,0
k4755,0,0,0,0
k176779,0,0,0,0
k194191,0,0,0,0
k58392,0,0,0,0
k82964,0,0,0,0
k165249,0,0,0,0
k316555,0,0,0,0
k386394,0,0,0,0
k334361,0,0,0,0
k252917,0,0,0,0
k123709,0,0,0,0
k74107,0,0,0,0
k132770,0,0,0,0
k99000,0,0,0,0
k393295,0,0,0,0
k244272,0,0,1,0
k172727,0,0,0,0
k395469,0,0,0,0
k385141,0,0,0,0
k227303,0,0,0,0
k65382,0,0,0,0
k412284,0,0,0,0
k84422,0,0,0,0
k61454,0,0,0,0
k46637,0,0,0,0
k352833,0,0,0,0
k398707,0,0,0,0
k214607,0,0,0,0
k259022,0,0,0,0
k394847,0,0,0,0
k310683,0,0,0,0
k271335,0,0,0,0
k321185,0,0,0,0
k78182,0,0,0,0
k319365,0,0,0,0
k284552,0,0,0,0
k159889,0,0,0,0
k13235,0,0,0,0
k403844,0,0,0,0
k32578,0,0,0,0
k6845,0,0,0,0
k414989,0,0,0,0
k304842,0,0,0,0
k122219,0,0,0,0
k261699,0,0,0,0
k353668,0,0,0,0
k143026,0,0,0,0
k207260,0,0,0,0
k399834,0,0,0,0
k312912,0,0,0,0
k348313,0,0,0,0
k41641,0,0,0,0
k392042,0,0,0,0
k45859,0,0,0,0
k383337,0,0,0,0
k117149,0,0,0,0
k26705,0,0,0,0
k350588,0,0,0,0
k410368,0,0,0,0
k266009,0,0,0,0
k222065,0,0,0,0
k335332,0,0,0,0
k142700,0,0,0,0
k41949,0,0,0,0
k90540,0,0,0,0
k229034,0,0,0,0
k260963,0,0,0,0
k179540,0,0,0,0
k39601,0,0,0,0
k185450,0,0,0,0
k282677,0,0,0,0
k184368,0,0,0,0
k100852,0,0,0,0
k422677,0,0,0,0
k366859,0,0,0,0
k265415,0,0,1,0
k388913,0,0,0,0
k167843,0,0,0,0
k368344,0,0,0,0
k109027,0,0,0,0
k211895,0,0,0,0
k335161,0,0,0,0
k169547,0,0,0,0
k306991,0,0,0,0
k368912,0,0,0,0
k46770,0,0,0,0
k392150,0,0,0,0
k27188,0,0,0,0
k209601,0,0,0,0
k227430,0,0,0,0
k18572,0,0,0,0
k351335,0,0,0,0
k405569,0,0,0,0
k377176,0,0,0,0
k256645,0,0,0,0
k311027,0,0,0,0
k347839,0,0,0,0
k1553,0,0,0,0
k176095,0,0,0,0
k329054,0,0,0,0
k360152,0,0,0,0
k222159,0,0,0,0
k117629,0,0,0,0
k233305,0,0,0,0
k367693,0,0,0,0
k39861,0,0,0,0
k334654,0,0,0,0
k125543,0,0,0,0
k301259,0,0,1,0
k324869,0,0,0,0
k146143,0,0,0,0
k361459,0,0,0,0
k196114,0,0,0,0
k314113,0,0,0,0
k74850,0,0,0,0
k129799,0,0,0,0
k379990,0,0,0,0
k168390,0,0,0,0
k241758,0,0,0,0
k397260,0,0,0,0
k370575,0,0,0,0
k212860,0,0,0,0
k203747,0,0,0,0
k16771,0,0,0,0
k41048,0,0,0,0
k129960,0,0,0,0
k212494,0,0,0,0
k164525,0,0,0,0
k307690,0,0,0,0
k330358,0,0,0,0
k88936,0,0,0,0
k273061,0,0,0,0
k417717,0,0,0,0
k167805,0,0,0,0
k18290,0,0,0,0
k60023,0,0,0,0
k288453,0,0,0,0
k225196,0,0,0,0
k385776,0,0,0,0
k294830,0,0,0,0
k59332,0,0,0,0
k344872,0,0,0,0
k312139,0,0,0,0
k80207,0,0,0,0
k102408,0,0,0,0
k95584,0,0,0,0
k138441,0,0,0,0
k337974,0,0,0,0
k47299,0,0,0,0
k327165,0,0,0,0
k409038,0,0,1,0
k7878,0,0,0,0
k286327,0,0,0,0
k388008,0,0,0,0
k42032,0,0,0,0
k282412,0,0,0,0
k210951,0,0,0,0
k259170,0,0,1,0
k115300,0,0,0,0
k142427,0,0,0,0
k187876,0,0,0,0
k377442,0,0,1,0
k186630,0,0,0,0
k149132,0,0,0,0
k211150,0,0,0,0
k116176,0,0,0,0
k29629,0,0,0,0
k12457,0,0,0,0
k13669,0,0,0,0
k246817,0,0,0,0
k64309,0,0,0,0
k273976,0,0,1,0
k208918,0,0,0,0
k288713,0,0,0,0
k151595,0,0,0,0
k86565,0,0,0,0
k368270,0,0,0,0
k242784,0,0,0,0
k19320,0,0,0,0
k408783,0,0,0,0
k3360,0,0,0,0
k796,0,0,0,0
k155085,0,0,0,0
k127455,0,0,0,0
k365880,0,0,0,0
k364081,0,0,0,0
k135460,0,0,0,0
k14370,0,0,0,0
k274711,0,0,0,0
k336354,0,0,0,0
k127103,0,0,0,0
k404153,0,0,0,1
k362202,0,0,0,0
k390833,0,0,0,0
k298533,0,0,1,0
k142411,0,0,0,0
k165560,0,0,0,0
k142172,0,0,0,0
k274838,0,0,0,0
k11928,0,0,0,0
k417770,0,0,0,0
k115290,0,0,0,0
k79660,0,0,0,0
k339364,0,0,0,0
k125459,0,0,0,0
k1480,0,0,0,0
k354274,0,0,0,0
k367952,0,0,0,0
k220133,0,0,0,0
k68028,0,0,0,0
k44879,0,0,0,0
k401169,0,0,0,0
k294294,0,0,0,0
k89418,0,0,0,0
k197690,0,0,0,0
k113228,0,0,0,0
k270919,0,0,0,0
k273386,0,0,0,0
k336502,0,0,0,0
k237503,0,0,0,0
k62533,0,0,0,0
k363396,0,0,0,0
k361860,0,0,0,0
k61317,0,0,0,0
k113628,0,0,0,0
k100963,0,0,0,0
k73986,0,0,0,0
k143483,0,0,0,0
k299211,0,0,0,0
k340376,0,0,0,0
k324939,0,0,0,0
k169367,0,0,0,0
k278672,0,0,1,0
k146299,0,0,0,0
k281296,0,0,0,0
k167559,0,0,0,0
k69190,0,0,0,0
k181737,0,0,0,0
k253062,0,0,0,0
k11508,0,0,0,0
k393092,0,0,0,0
k189555,0,0,0,0
k240950,0,0,0,0
k258520,0,0,0,0
k232150,0,0,1,0
k258117,0,0,0,0
k120626,0,0,0,0
k364462,0,0,0,0
k50767,0,0,0,0
k283472,0,0,0,0
k349873,0,0,0,0
k9787,0,0,0,0
k128769,0,0,0,0
k40510,0,0,0,0
k198175,0,0,0,0
k248967,0,0,0,0
k116898,0,0,0,0
k8132,0,0,0,0
k153007,0,0,0,0
k364304,0,0,0,0
k226006,0,0,0,0
k30982,0,0,0,0
k157505,0,0,0,0
k37216,0,0,0,0
k145192,0,0,0,0
k318285,0,0,0,0
k81243,0,0,0,0
k352191,0,0,0,0
k390824,0,0,0,0
k333315,0,0,0,0
k294067,0,0,0,0
k421728,0,0,0,0
k330057,0,0,0,0
k344973,0,0,0,0
k365325,0,0,0,0
k200953,0,0,0,0
k93725,0,0,0,0
k316140,0,0,0,0
k221969,0,0,0,0
k186834,0,0,0,0
k207689,0,0,0,0
k276719,0,0,0,0
k361070,0,0,0,0
k360418,0,0,0,0
k275812,0,0,0,0
k126927,0,0,0,0
k82835,0,0,0,0
k166030,0,0,0,0
k281797,0,0,0,0
k240230,0,0,0,0
k350071,0,0,0,0
k93158,0,0,0,0
k377330,0,0,0,0
k333314,0,0,0,0
k205593,0,0,0,0
k194296,0,0,0,0
k189360,0,0,0,0
k363139,0,0,0,0
k138416,0,0,0,0
k135207,0,0,0,0
k353964,0,0,0,0
k277084,0,0,0,0
k22850,0,0,0,0
k224232,0,0,0,0
k70458,0,0,0,0
k244215,0,0,0,0
k767,0,0,0,0
k311462,0,0,0,0
k379683,0,0,0,0
k27595,0,0,0,0
k235837,0,0,0,0
k169617,0,0,0,0
k52316,0,0,1,0
k10423,0,0,0,0
k225959,0,0,0,0
k245298,0,0,0,0
k386162,0,0,0,0
k135036,0,0,0,0
k85376,0,0,0,0
k362095,0,0,0,0
k132948,0,0,0,0
k205305,0,0,0,0
k265675,0,0,0,0
k381863,0,0,0,0
k297776,0,0,0,0
k195192,0,1,0,0
k1670,0,0,0,0
k166238,0,0,0,0
k44380,0,0,0,0
k344599,0,0,0,0
k206259,0,0,0,0
k348916,0,0,0,0
k285165,0,0,0,0
k147048,0,0,0,0
k231724,0,0,0,0
k415853,0,0,0,0
k331387,0,0,0,0
k339012,0,0,0,0
k193990,0,0,0,0
k351988,0,0,0,0
k28586,0,0,0,0
k72200,0,0,1,0
k161888,0,0,0,0
k314250,0,0,0,0
k353385,0,0,0,0
k124934,0,0,0,0
k185751,0,0,0,0
k376126,0,0,0,0
k409458,0,0,0,0
k140261,0,0,0,0
k71258,0,0,0,0
k154778,0,0,0,0
k281565,0,0,0,0
k115454,0,0,0,0
k420470,0,0,0,0
k187339,0,0,0,0
k179532,0,0,0,0
k10486,0,0,0,0
k231153,0,0,0,0
k191674,0,0,0,0
k273526,0,0,0,0
k264550,0,0,0,0
k353172,0,0,0,0
k19283,0,0,1,0
k928,0,0,0,0
k251308,0,0,0,0
k168409,0,0,0,0
k190261,0,0,0,0
k207193,0,0,0,0
k89357,0,0,1,0
k300574,0,0,0,0
k217544,0,0,0,1
k384320,0,0,0,0
k49123,0,0,0,0
k29304,0,0,0,0
k237162,0,0,0,0
k299187,0,0,0,0
k414619,0,0,0,0
k382862,0,0,0,0
k14345,0,0,0,0
k120257,0,0,0,0
k336395,0,0,0,0
k25663,0,0,0,0
k303643,0,0,0,0
k141690,0,0,0,0
k29056,0,0,0,0
k126596,0,0,0,0
k402371,0,0,0,0
k283477,0,0,0,0
k128604,0,0,0,0
k314917,0,0,0,0
k373707,0,0,0,0
k164223,0,0,0,0
k158403,0,0,0,0
k24170,0,0,0,0
k189150,0,0,0,0
k186055,0,0,0,0
k314993,0,0,0,0
k90333,0,0,1,0
k267722,0,0,0,0
k255686,0,0,0,0
k358698,0,0,0,0
k14793,0,0,0,0
k16417,0,0,0,0
k248791,0,0,0,0
k12912,0,0,0,0
k122800,0,0,0,0
k68646,0,0,0,0
k14308,0,0,0,0
k44285,0,0,0,0
k232642,0,0,0,0
k266056,0,0,0,0
k341120,0,0,0,0
k27430,0,0,0,0
k150971,0,0,0,0
k362090,0,0,0,0
k292197,0,0,0,0
k119685,0,0,0,0
k411708,0,0,0,0
k137640,0,0,0,0
k338478,0,0,0,0
k290725,0,0,0,0
k96524,0,0,0,0
k93772,0,0,0,0
k136192,0,0,0,0
k347936,0,0,0,0
k152078,0,0,0,0
k360182,0,0,0,0
k307615,0,0,0,0
k339781,0,0,0,0
k74736,0,0,0,0
k303313,0,0,0,0
k21788,0,0,0,0
k115604,0,0,0,0
k122037,0,0,0,0
k348021,0,0,0,0
k422958,0,0,0,0
k177578,0,0,0,0
k328449,0,0,0,0
k91220,0,0,0,0
k278250,0,0,0,0
k407408,0,0,0,0
k281292,0,0,0,0
k23383,0,0,0,0
k407797,0,0,0,0
k143028,0,0,0,0
k390019,0,0,0,0
k408916,0,0,0,0
k79976,0,0,0,0
k683,0,0,0,0
k418114,0,0,0,0
k202815,0,0,1,0
k325550,0,0,0,0
k420868,0,0,0,0
k324434,0,0,0,0
k62441,0,0,0,0
k36204,0,0,0,0
k407874,0,0,0,0
k217396,0,0,0,0
k414300,0,0,0,0
k26700,0,0,0,0
k358427,0,0,0,0
k240759,0,0,0,0
k651,0,0,1,0
k305075,0,0,0,0
k172517,0,0,0,0
k187677,0,0,0,0
k407243,0,0,0,0
k114659,0,0,0,0
k87340,0,0,0,0
k213718,0,0,0,0
k252412,0,0,0,0
k164236,0,0,0,0
k273939,0,0,0,0
k292140,0,0,0,0
k59251,0,0,0,0
k156654,0,0,0,0
k389576,0,0,0,0
k315439,0,0,0,0
k181950,0,0,0,0
k117829,0,0,0,0
k258110,0,0,0,0
k321030,0,0,0,0
k327067,0,0,0,0
k142150,0,0,0,0
k379536,0,0,0,0
k276299,0,0,0,0
k354328,0,0,0,0
k257733,0,0,0,0
k278822,0,0,0,1
k46819,0,0,0,0
k40966,0,0,0,0
k268256,0,0,0,0
k397947,0,0,0,0
k271734,0,0,0,0
k372058,0,0,0,0
k198723,0,0,0,0
k213589,0,0,0,0
k21191,0,0,1,0
k68363,0,0,0,0
k231229,0,0,0,0
k265318,0,0,0,0
k120369,0,0,0,0
k46486,0,0,0,0
k42655,0,0,0,0
k86829,0,0,0,0
k310516,0,0,0,0
k38876,0,0,1,0
k411554,0,0,0,0
k85026,0,0,0,0
k359259,0,0,0,0
k55072,0,0,0,0
k242066,0,0,1,0
k12206,0,0,0,0
k33916,0,0,0,0
k312460,0,0,0,0
k68294,0,0,0,0
k145775,0,0,0,0
k174354,0,0,0,0
k68374,0,0,0,0
k157089,0,0,0,0
k157124,0,0,0,0
k338413,0,0,0,0
k401956,0,0,0,0
k263403,0,0,0,0
k301242,0,0,0,0
k124026,0,0,0,0
k397992,0,0,0,0
k369822,0,0,0,0
k288987,0,0,0,0
k159769,0,0,0,0
k211483,0,0,0,0
k233782,0,0,0,0
k70753,0,0,0,0
k39270,0,0,0,0
k211938,0,0,0,0
k230422,0,0,0,0
k350974,0,0,0,0
k102205,0,0,0,0
k9763,0,0,0,0
k131717,0,0,0,0
k21680,0,0,0,0
k294306,0,0,0,0
k248206,0,0,0,0
k405403,0,0,0,0
k305847,0,0,0,0
k73477,0,0,0,0
k296757,0,0,0,0
k84227,0,0,0,0
k46697,0,0,0,0
k205295,0,0,0,0
k54788,0,0,0,0
k331947,0,0,0,0
k1519,0,0,0,0
k414903,0,0,0,0
k84809,0,0,0,0
k244263,0,0,0,0
k30587,0,0,0,0
k236213,0,0,0,0
k63515,0,0,0,0
k418865,0,0,0,0
k281592,0,0,0,0
k25731,0,0,0,0
k284200,0,0,0,0
k225054,0,0,0,0
k254804,0,0,0,0
k45347,0,0,0,0
k18294,0,0,0,0
k393747,0,0,0,0
k365493,0,0,0,0
k212474,0,0,0,0
k129707,0,0,0,0
k379869,0,0,0,0
k390745,0,0,0,0
k36408,0,0,0,0
k417243,0,0,0,0
k133743,0,0,0,0
k188568,0,0,0,0
