Key_2_4,ParticleID_2,ParticleID_41,ParticleID_26,ParticleID_22,ParticleID_15
k61286,131.83,-38.2477,142.357,71.2193,709.248
k44762,141.384,-43.6301,148.214,96.5267,684.6460000000001
k31834,128.86,-26.9725,137.793,37.2906,630.516
k29922,144.048,-18.9079,143.917,57.2605,829.9789999999999
k17619,41.4914,-43.6207,6.7694,43.1629,689.503
k27227,123.021,-32.4458,128.969,33.6578,544.7959999999999
k1604,24.6448,-15.3763,6.6178300000000005,32.1405,462.653
k71707,189.016,-34.9682,129.909,63.7843,1060.98
k43470,161.789,-69.8098,129.709,46.6302,728.6419999999999
k4472,91.3783,-31.5998,113.777,53.2359,543.672
k2132,110.556,-52.9543,92.8471,23.2487,589.693
k1026,50.5272,-42.8686,107.195,75.8811,691.845
k24623,0.590896,-79.3408,95.0181,57.1757,309.075
k57363,97.2604,7.52469,85.2554,63.8988,1200.34
k54344,78.0051,-15.5182,125.061,54.8418,641.0369999999999
k58203,128.894,-32.1971,152.167,84.3935,705.686
k8530,24.8854,-24.8342,79.5284,58.0788,531.5169999999999
k7773,62.9473,-52.6664,99.1432,11.5404,439.797
k44139,111.843,22.7462,64.8206,74.3158,1405.56
k68206,44.7469,-46.2926,221.6,161.15,2073.57
k14267,172.332,-36.1135,161.958,27.2075,536.894
k53785,162.745,-22.5133,173.076,22.1519,556.828
k34341,20.2766,-8.57208,19.9006,35.2565,523.705
k16035,141.86,-32.7377,139.01,40.8575,527.498
k65742,122.81,-257.091,70.8553,6.330080000000001,395.023
k9875,24.8677,2.07619,127.869,73.2444,799.26
k32792,128.295,-46.4219,135.543,47.6691,672.8969999999999
k3247,116.294,-29.7852,136.445,65.7566,686.62
k32298,162.06799999999998,-48.8391,135.735,71.3678,1017.04
k57153,190.188,-39.7541,181.359,22.2177,728.9010000000001
k59723,145.341,-28.0228,199.098,59.5615,976.834
k57326,148.684,6.28736,123.616,41.7489,740.279
k11621,40.2392,-48.1703,69.0491,7.0156,504.941
k42844,132.512,26.3458,75.1485,16.846,575.864
k30754,49.3699,-9.24457,49.344,61.569,717.305
k23254,59.5715,-12.8012,124.17,30.6881,331.07800000000003
k49566,164.40599999999998,-56.3874,168.741,110.439,973.195
k19210,129.68200000000002,-28.4231,8.38097,36.4305,542.594
k29485,48.3446,-42.7209,8.35648,67.0742,406.327
k22842,129.243,-48.4533,1.47859,39.4715,468.02
k32500,139.275,-36.6266,204.428,87.4055,999.445
k28518,99.0161,26.8375,132.009,54.2816,368.994
k12422,22.0101,8.12508,146.05100000000002,84.0455,1596.96
k43365,153.045,-30.8162,179.294,72.974,460.304
k5828,93.8135,-56.9317,111.096,67.8188,881.1339999999999
k5362,106.535,-27.509,104.014,36.1686,900.064
k66747,117.267,-29.6829,118.99,22.8459,377.43
k31361,136.17,-44.6137,138.46200000000002,29.9952,501.864
k50069,112.129,-45.7013,109.669,51.6053,635.351
k32141,153.236,-54.1156,154.84,26.3839,558.418
k16433,109.055,-9.0334,136.454,53.207,580.345
k8430,58.2377,-35.7141,114.347,23.9263,507.855
k46238,73.3911,-27.711,173.0,39.0344,745.439
k59881,151.053,-33.7866,132.657,12.604,561.5840000000001
k18836,100.589,-11.6534,117.771,36.7334,694.4989999999999
k61050,137.93200000000002,-39.428,149.59,46.423,1077.56
k71797,124.715,-40.3026,143.659,33.8942,734.3389999999999
k59686,26.2036,-85.948,24.3871,6.648739999999999,481.674
k28146,125.096,-60.2034,152.138,43.0865,652.573
k24937,143.046,-41.8507,133.424,51.4655,634.789
k72234,48.5469,-7.39613,111.607,37.456,387.72
k49673,111.552,-32.1684,72.466,8.79743,269.072
k61900,155.917,-20.5964,73.7962,34.5402,496.106
k55908,115.24,29.6978,54.9809,27.7734,731.814
k22815,33.4682,-71.1278,104.257,22.8236,536.265
k56034,98.269,-1.90081,128.688,34.0226,719.855
k57316,126.69,-22.6236,185.774,76.15,708.132
k47685,21.2479,-20.2402,2.7515400000000003,35.7937,434.175
k29035,140.079,-38.3241,152.91899999999998,43.469,724.695
k50138,150.406,-4.72321,49.232,57.9734,672.933
k39987,113.252,-40.3139,147.81,53.3953,652.065
k52410,98.7431,5.52313,103.89,38.9479,680.1519999999999
k67538,120.322,-20.6962,135.607,78.9989,955.302
k49408,127.215,2.55284,43.074,40.0617,675.195
k66753,101.036,-40.762,120.53,57.9057,712.738
k7212,187.324,-58.9972,206.973,73.6408,1171.87
k27452,83.2571,-47.9826,168.252,52.2294,663.404
k48017,83.4873,-33.3397,106.764,257.742,2294.66
k57368,12.4233,-32.232,75.9591,33.0905,301.915
k66289,64.6908,-26.5007,136.18200000000002,45.5205,515.136
k17663,117.809,-15.3717,86.9091,38.6014,750.622
k41938,121.629,-12.8514,10.8467,88.7615,601.255
k37257,47.4708,-32.0916,66.769,23.3965,501.655
k1183,120.119,-2.01768,190.873,113.917,1279.62
k61362,47.052,-51.7294,113.99,45.6767,772.428
k40108,161.408,26.8013,140.04399999999998,58.1663,846.4
k34435,73.9783,-5.20073,191.235,39.6468,640.974
k4971,150.505,-33.714,142.3,85.5124,693.44
k10066,74.6889,22.7401,46.8034,32.9266,765.045
k72584,82.7554,22.3891,86.0017,53.3705,783.497
k3836,8.97321,-8.848130000000001,11.5533,32.6972,645.589
k16778,587.404,4.76941,71.8306,83.1807,1257.27
k39645,135.519,-31.233,159.679,38.3477,646.315
k23125,72.7621,7.97095,155.33100000000002,62.1339,810.062
k71638,41.2451,-21.9697,26.3217,38.5829,680.7539999999999
k65403,53.5575,-35.8929,113.034,32.045,436.944
k62861,0.333238,-25.387,4.82106,29.9418,372.265
k40916,62.6804,-41.1307,108.541,17.6884,380.7480000000001
k6073,110.724,-53.4722,106.23,37.4781,816.706
k58723,80.2598,-12.8866,152.921,20.6515,664.534
k47318,186.436,-66.8808,194.864,76.0352,1508.87
k42135,73.5062,3.41746,86.4046,59.8291,975.111
k43938,22.2738,-52.8313,81.9992,33.3737,243.261
k35431,139.42,-56.3003,145.82,58.0052,812.27
k44148,71.2063,-51.112,97.8723,22.6566,507.975
k41171,116.874,-3.9808,137.04399999999998,32.7743,501.957
k27254,134.07299999999998,-12.3899,3.94565,48.4536,589.757
k6460,252.721,-27.3291,249.577,75.3427,1198.75
k48724,74.5509,-53.1257,111.98,50.3436,691.7389999999999
k46864,96.4229,-46.2659,135.536,58.0315,973.87
k25143,78.7547,-59.894,205.069,143.655,972.705
k67805,97.3447,-68.991,102.546,36.3152,430.739
k10691,142.98,-39.5812,117.39,190.93,1401.77
k53661,119.788,-0.3889559999999999,225.017,44.6074,836.9639999999999
k26494,132.47899999999998,-7.392119999999999,160.579,69.2399,788.686
k54538,4.25381,-10.757,60.2321,74.7362,869.552
k72534,10.462,-47.322,48.5172,52.3928,886.5360000000001
k35918,128.033,-41.764,148.58100000000002,74.9063,810.051
k5317,128.7,-17.484,113.225,51.7081,865.097
k27589,119.723,-41.3534,137.326,24.0946,916.693
k52930,97.1046,-16.4313,3.88813,45.7893,538.715
k71067,53.3509,-56.4248,110.732,30.751,524.984
k70904,68.0507,-47.7114,103.543,25.1455,544.875
k39226,94.5436,-32.9384,153.80100000000002,87.2722,1272.13
k56939,124.987,-14.5884,34.176,125.838,864.8939999999999
k56728,4.10233,-5.27877,91.8555,44.2893,357.45
k71296,62.2691,-23.9677,25.5703,52.9387,817.326
k60026,103.7,-30.5418,117.717,35.4231,508.235
k19726,141.325,-24.1158,128.583,25.4137,716.432
k33640,120.243,-24.484,5.88628,29.843,773.8969999999999
k35050,59.399,-59.9967,149.135,66.6992,747.948
k61366,133.084,-179.076,166.032,41.8917,851.0210000000001
k26596,137.95,-38.9873,139.502,34.7673,672.665
k21047,131.009,-47.1008,132.881,20.532,473.233
k39732,128.30100000000002,40.86,113.957,16.4674,567.734
k25185,118.172,-31.4122,121.44,41.3634,466.408
k38255,118.771,9.90891,91.4789,50.469,657.427
k29362,78.9773,-50.8683,129.638,42.7692,847.857
k21059,118.002,-41.1176,99.2101,22.0643,641.134
k48984,75.5592,-56.9998,134.322,59.4687,787.845
k44371,149.11,-39.9219,3.04403,46.9358,644.981
k18318,92.3591,-41.113,8.33504,50.3168,905.33
k22285,84.7927,2.36391,18.2014,11.9028,544.668
k44804,19.3665,-89.2671,75.6855,30.389,400.92
k14970,54.3026,-21.7175,122.617,70.8767,649.1990000000001
k8680,111.708,8.3886,49.6959,95.9244,1298.88
k35146,123.087,-17.3509,124.96,25.2555,498.105
k71622,114.45,-35.1494,94.023,47.6824,637.354
k72982,132.555,4.88025,154.064,30.4741,540.52
k6552,78.4378,-25.3265,9.44056,50.8807,426.904
k55353,160.825,-30.647,26.0156,76.4187,530.7280000000001
k8066,181.021,16.0412,217.028,94.6989,650.377
k27627,159.444,-8.25722,133.865,82.8196,939.543
k27088,46.5032,5.67437,43.6228,100.636,1115.08
k5124,109.05,-23.6722,19.2725,165.84900000000002,1387.83
k61263,141.181,-13.1186,155.658,37.6357,637.497
k28497,149.925,-56.4245,123.352,77.2277,1049.07
k15644,122.687,-24.5131,7.48632,45.7447,676.225
k55234,141.481,-42.8032,150.85,11.0791,680.823
k50660,127.277,-39.608,174.16099999999997,119.0,1019.8
k26276,138.3,-17.2764,121.523,80.1802,579.2230000000001
k66116,164.438,-45.7948,131.72799999999998,49.7052,1186.57
k72415,117.551,-30.5673,160.905,66.797,694.322
k19190,307.349,17.0828,166.31799999999998,52.2399,452.208
k9553,131.44299999999998,-52.821,137.34799999999998,41.8976,611.673
k53647,153.681,-14.9797,151.155,19.9283,468.663
k12574,77.5478,-26.9409,205.446,58.4295,756.362
k8893,188.919,-4.03446,174.655,48.7868,744.2860000000001
k66509,127.665,-30.0183,145.048,49.4544,793.2539999999999
k61907,101.15,-65.4494,83.7587,20.1679,464.232
k36073,51.8274,-49.647,77.6482,111.358,500.149
k14149,141.534,-50.9766,144.559,42.2961,507.766
k45816,150.994,-9.24676,135.893,93.4173,1146.88
k29139,104.243,-26.4428,121.022,32.5309,819.685
k26162,29.4084,-63.4252,37.5681,49.6611,514.75
k12758,127.542,-33.9962,119.924,65.7992,593.428
k24494,106.395,14.2182,35.7295,57.7516,597.326
k63498,163.72,-20.8998,135.715,84.6777,796.815
k21538,176.639,-46.653,203.344,40.5907,978.047
k72295,93.2646,-18.4058,98.8349,17.2493,350.53
k12091,119.836,-16.1851,115.75,40.588,622.849
k47393,211.65,-72.9473,94.7079,15.1352,570.303
k20791,1302.87,27.0231,64.0233,79.7946,1803.06
k813,122.531,-40.7035,135.523,29.8467,626.41
k22719,118.331,-32.7065,141.64700000000002,114.243,916.314
k36462,62.7308,-42.7495,100.279,63.8515,789.784
k29255,24.2916,-44.0803,172.37900000000002,71.857,772.05
k15062,229.449,-41.0081,204.026,70.1023,1091.15
k2201,124.473,-12.956,96.2978,91.7189,714.673
k54276,210.765,-27.9837,99.754,42.6179,826.87
k43153,127.976,-22.3787,224.435,83.4004,984.729
k16980,158.762,-41.6385,163.77200000000002,89.6082,1211.47
k66329,138.843,-22.3999,190.091,276.491,1410.1
k6731,90.7854,-52.2649,111.771,52.4978,689.806
k43557,146.88299999999998,-3.78484,153.952,61.3997,802.577
k43691,131.688,-10.3131,167.405,46.7255,617.8480000000001
k33306,52.1097,-0.408423,185.114,64.4601,561.442
k15366,125.332,-24.8401,42.5947,50.2369,627.883
k31616,106.46,-11.7207,149.436,34.6498,505.36
k70426,169.49900000000002,18.2126,115.985,37.7324,242.359
k70787,142.202,-21.0769,126.764,56.0977,622.8380000000001
k61701,121.002,-69.8834,135.023,22.6154,737.393
k34088,112.865,21.2959,18.434,44.3645,697.752
k42064,150.58700000000002,-52.1929,147.05200000000002,16.9893,556.37
k4313,120.626,-23.3329,21.748,118.05,1145.34
k20155,15.9286,-14.0212,128.661,67.0084,586.011
k39290,51.2715,-61.197,161.998,46.4543,944.052
k71847,108.125,-18.62,161.32399999999998,34.1499,635.327
k70352,2.66252,-21.8407,144.131,56.1055,476.429
k20122,159.532,-14.8872,65.6135,27.6939,484.8130000000001
k68042,139.52700000000002,-17.5375,156.194,39.7893,494.161
k42490,105.783,-72.3642,180.817,43.2384,1102.31
k21714,92.0761,32.7826,110.106,17.4178,551.9159999999999
k39492,39.2944,-58.5005,23.2813,30.5371,576.191
k64620,111.143,-38.2723,131.33700000000002,26.6122,496.427
k36468,134.654,-20.4222,165.747,71.9106,773.8639999999999
k65765,106.88,-83.3555,145.497,32.4044,789.645
k64372,81.4845,-84.1124,171.813,74.699,1057.15
k29839,677.312,-45.74,404.195,133.499,3310.67
k9009,133.834,-36.8962,141.086,35.3205,646.1990000000001
k26226,120.815,-37.1011,139.846,47.6885,528.325
k20907,100.661,-13.6369,122.369,38.4981,494.103
k28459,115.957,4.6155800000000005,120.127,86.4637,559.249
k9571,158.356,-28.5886,188.788,36.6982,630.401
k57686,69.3285,-43.6793,95.0851,8.91647,409.952
k71095,176.028,-53.3462,130.666,22.7491,594.715
k4684,114.67,-51.0638,86.2824,41.4087,652.269
k12698,166.48,-21.6962,73.2755,38.6457,617.36
k1341,97.2201,-48.7022,120.853,41.9146,563.5169999999999
k42820,190.681,-50.7091,118.331,11.1919,441.503
k5173,550.758,-37.5492,196.74400000000003,61.8744,1184.35
k23147,118.411,-55.2967,145.909,90.7124,1413.38
k64642,127.065,-8.838239999999999,154.017,105.901,906.814
k48889,103.954,-5.78495,88.7227,65.5925,927.585
k38032,128.535,-40.8906,122.945,51.623,742.76
k17010,129.1,19.4992,132.531,19.718,534.729
k47529,80.7688,-11.3052,129.29399999999998,66.0361,685.436
k37844,98.862,-78.8232,10.1437,37.9247,690.5139999999999
k30427,66.5482,-60.8849,48.9712,15.2698,609.486
k19694,132.695,-33.8921,127.513,55.6085,979.463
k35582,125.947,-50.9123,136.745,49.6989,690.801
k46491,121.35,-35.421,138.761,51.2156,588.873
k42095,15.7805,12.5829,157.138,92.448,875.668
k30836,113.927,-12.265,148.47299999999998,66.1783,755.061
k2714,128.33,15.889,88.2045,24.7754,562.629
k41530,91.4521,-71.0944,116.323,46.2924,727.301
k35203,82.6587,17.1834,188.89,91.7117,1171.39
k13125,87.4385,-30.3434,66.6673,28.7929,670.148
k68474,99.3707,-270.681,0.0,25.9231,552.443
k63520,31.3848,-72.9464,114.3,15.3839,632.552
k59958,31.4632,-35.7254,48.7101,44.7597,689.7739999999999
k5174,112.492,-37.2156,190.176,63.2985,1024.85
k72302,133.12,34.2453,231.827,112.272,880.034
k42246,28.5994,4.90997,76.9714,19.7534,402.681
k33095,137.452,-33.9842,0.333413,85.6844,490.92
k60947,70.5573,-278.119,110.438,28.7105,816.8580000000001
k55512,99.4767,-50.7615,143.48,65.1209,940.105
k29694,61.1157,0.691721,22.8965,134.31799999999998,1739.15
k37957,115.013,-46.6647,142.769,38.4093,716.0169999999999
k33896,141.685,-55.0375,149.691,22.5461,764.217
k32925,0.37499,-26.6422,31.9111,7.144539999999999,254.258
k47606,439.011,-71.178,165.803,85.0481,1538.19
k16464,69.2196,-25.3678,85.4871,28.4139,361.701
k41593,108.679,-58.3372,138.571,40.5559,750.1610000000001
k43543,137.305,-28.1874,142.196,88.6034,738.4019999999999
k60523,43.3593,-42.892,162.69,109.75,860.049
k2400,2.27717,-6.8041100000000005,47.8685,16.4468,322.776
k25330,130.469,-14.8488,134.10399999999998,126.299,1352.27
k14959,115.355,-25.5134,167.095,31.5836,783.936
k55749,141.98,-8.922939999999999,162.971,62.9365,982.062
k63061,26.2002,-10.9636,332.153,201.82,1066.89
k21226,150.144,-5.93336,140.78799999999998,41.4767,713.895
k30514,50.7739,40.1414,93.6495,61.5147,955.629
k50476,127.874,-17.9148,147.095,89.1324,716.312
k34573,244.416,-40.1804,108.458,29.9824,1038.66
k7019,117.84,5.94639,131.959,61.0445,803.995
k53156,112.375,-12.5034,84.7055,5.47077,901.161
k63919,116.465,-63.9497,132.82299999999998,190.385,1529.38
k14165,68.4718,12.2119,68.422,40.5621,563.707
k72382,234.2,-12.5675,261.967,115.785,1064.48
k20189,152.64,-7.453819999999999,105.652,12.3368,386.209
k71106,121.586,-29.1526,116.618,30.2455,564.592
k29966,75.8239,-16.9455,116.468,34.3495,510.466
k39531,135.681,-0.77241,114.693,75.0305,810.3589999999999
k33173,55.1679,1.30665,56.976,62.6061,1452.96
k34042,155.474,-18.0557,166.02700000000002,22.8346,521.1
k48669,71.9748,-6.02407,127.635,31.0269,562.877
k15521,217.544,-26.7328,91.8353,63.8827,995.41
k43997,115.839,-28.8616,196.026,123.123,644.852
k36935,92.7098,-31.5092,143.659,101.673,826.2310000000001
k58587,81.6337,-9.95031,15.2587,78.6249,691.2330000000001
k4878,137.618,-58.5423,140.08700000000002,39.5961,526.448
k24925,121.586,10.064,158.689,18.904,781.5930000000001
k23135,27.5829,-36.4158,54.8369,17.3398,351.689
k50419,31.8154,14.8729,95.2066,14.5572,287.015
k43594,110.084,-3.90055,88.2128,47.8577,533.011
k7331,118.298,-21.3507,145.51,25.8314,468.481
k56886,114.243,-15.9146,149.174,54.1401,713.1410000000001
k432,117.433,-19.4134,144.31,102.579,719.0239999999999
k4179,23.6132,-30.3637,104.873,78.5034,596.161
k6430,114.34,-50.9314,106.206,24.2409,510.11
k9144,103.194,-16.7442,145.421,72.7991,471.295
k10347,37.2155,5.9969,122.569,170.764,1556.03
k14651,36.0832,-9.38575,83.5266,33.6876,368.751
k29795,357.25800000000004,-2.00908,151.369,97.8072,784.283
k11749,128.982,-15.577,0.856691,80.0675,587.232
k11950,116.762,-28.6693,127.642,35.0713,522.014
k24864,24.2439,-0.588526,85.0254,93.5109,495.304
k54216,10.3078,1.47538,64.3024,28.2469,441.712
k68775,205.693,-43.4136,102.9,43.3957,657.684
k33762,45.2011,30.3777,9.07966,231.82,879.804
k11365,26.8828,-33.9536,65.8798,41.5769,305.588
k45342,161.056,-60.5287,140.984,42.2061,977.692
k1839,504.703,-12.91,375.259,269.317,1497.5
k54399,153.055,-39.7932,186.526,57.1648,619.3430000000001
k7869,123.786,-33.7154,124.007,59.1091,677.06
k32517,15.5147,10.2858,30.4526,9.37784,166.987
k55501,129.306,-11.2357,142.246,31.589,408.936
k52828,98.1338,-30.8265,152.726,60.2311,803.275
k51084,34.3221,-53.2193,142.136,51.3889,406.591
k19336,138.113,40.3907,115.937,49.3452,900.613
k30618,122.337,-51.1086,124.79,36.2713,692.992
k47534,61.3995,-40.645,139.91899999999998,38.362,519.96
k3872,141.703,-82.9097,158.421,46.7533,698.65
k29443,84.5435,-52.4838,95.4061,34.4411,607.33
k69563,32.8229,-26.1492,70.5438,31.2414,431.032
k18317,24.9098,-23.0417,100.423,20.1309,471.155
k15174,116.368,-24.574,1.70701,46.4293,560.976
k61464,98.4916,-24.2148,1.85857,58.8366,620.89
k37863,137.329,-49.5023,117.808,20.3289,620.326
k38987,181.11900000000003,14.5928,243.35,145.155,1892.82
k68581,131.004,-66.0787,164.63,45.2866,846.637
k14531,184.151,-50.6301,127.491,40.3636,842.625
k38632,38.9343,-57.9146,128.828,28.335,769.125
k62299,120.784,-28.6717,13.212,40.5244,633.105
k38534,71.9022,-42.0131,95.8653,32.7388,526.266
k72797,107.284,-6.8942,124.707,141.135,565.5219999999999
k18999,46.3891,-44.4537,111.681,11.571,385.694
k10659,127.779,-45.4932,138.365,26.917,394.526
k64460,71.0618,-38.7191,81.2355,37.7339,468.996
k44438,102.602,2.15908,9.47271,36.5202,756.315
k13191,72.723,-25.9141,48.4808,62.7748,574.322
k50415,143.576,-299.142,48.3829,8.45006,484.236
k69044,-999.0,-999.0,-999.0,-999.0,-999.0
k42880,156.974,-34.7703,172.614,78.9285,834.74
k36229,124.241,-56.224,128.997,52.5886,559.094
k11275,98.935,-12.5012,98.2002,29.3169,648.134
k69485,90.5644,-81.8872,90.1244,29.0425,476.587
k14738,155.506,-33.6612,229.855,105.623,789.245
k62581,137.924,-3.79744,139.055,43.5653,636.498
k33893,102.027,1.85508,162.312,48.3828,1242.04
k72849,173.88099999999997,-36.4466,60.3247,56.6248,781.697
k2352,146.497,-64.8665,174.27,113.926,775.202
k37041,24.0054,-16.0148,92.3274,93.8241,406.591
k57439,150.685,-34.4292,117.256,55.4265,527.125
k66321,48.4917,-10.8785,23.9192,128.062,1569.65
k69099,114.673,-6.49281,112.182,29.9001,591.534
k71077,116.681,4.26845,111.005,75.2284,937.179
k32312,129.909,-22.6138,2.6289,35.7541,564.302
k54212,155.616,-25.8335,158.289,161.584,1107.37
k59716,148.63,-10.4047,83.7923,98.1012,1568.48
k62547,78.599,-86.3655,106.816,75.8329,858.1410000000001
k8528,145.983,-30.1456,101.605,30.9885,491.184
k16374,127.839,-26.1583,123.918,53.8157,677.966
k55721,0.0468255999999999,-29.4883,16.46,12.045,465.99
k12441,109.615,-27.7812,156.811,26.1884,866.7139999999999
k54927,13.5438,-16.2075,136.766,60.8792,847.6339999999999
k71225,0.8385299999999999,7.017289999999999,2.40161,19.8587,241.354
k17072,173.84599999999998,-13.3515,202.216,151.658,619.887
k19592,54.4959,-24.1148,164.34,42.9315,476.282
k61624,165.293,-22.8824,4.02009,84.9385,1142.85
k42250,113.038,-77.9208,150.74,23.2191,629.339
k31153,20.507,-47.4778,76.8428,34.5774,356.871
k27279,58.3109,-41.5353,146.869,117.011,1431.16
k41139,128.94299999999998,-26.1172,121.049,29.0437,649.832
k12615,145.72299999999998,-74.0223,103.85,60.3946,510.571
k61219,70.2054,13.9902,121.255,22.5877,413.6830000000001
k50130,131.092,-10.8846,77.7896,174.93900000000002,1452.9
k68618,93.701,-54.6594,1.89099,47.3736,557.395
k9275,122.981,-12.4833,104.062,48.3343,463.617
k32928,120.571,-9.27496,59.1871,55.9794,641.511
k53944,153.099,-49.5627,188.315,54.2331,665.627
k23812,128.886,-24.9647,139.84799999999998,46.1311,577.659
k54923,115.696,-22.3021,141.369,96.0992,807.938
k14466,60.32,7.9452,117.435,38.6155,681.666
k52327,125.683,49.615,66.8457,74.6387,552.232
k38629,44.0828,27.0438,135.03799999999998,189.642,1439.57
k7687,21.4199,2.62929,64.9333,52.9334,604.456
k12944,133.257,-30.4809,12.7421,133.439,886.0
k39724,109.54,-21.1886,116.472,84.4334,874.424
k65876,131.369,-50.5649,146.19799999999998,19.8189,452.435
k16513,145.031,-25.1766,120.078,38.0047,620.672
k19899,34.4537,7.208,175.533,99.5666,681.819
k55644,102.364,0.551411,113.584,24.2248,488.564
k69341,106.241,-18.0499,163.489,99.3691,1248.81
k65993,130.414,-49.0097,148.319,41.5331,659.706
k66648,161.055,-8.895380000000001,178.294,53.0231,930.602
k17726,102.927,-80.7783,166.97,135.234,699.198
k36888,609.752,-38.7323,160.843,41.2018,1203.1
k40651,19.3331,-10.4934,68.5793,36.904,469.266
k19590,102.091,-5.84609,77.2279,33.1081,841.546
k8289,116.947,43.9283,157.259,87.2889,818.971
k19135,121.682,-56.6085,148.086,26.9217,631.631
k56184,12.6468,-13.4673,121.7,78.5339,642.453
k65466,88.1265,-36.5336,145.97299999999998,73.4509,913.59
k59497,211.453,-7.195069999999999,68.933,3.89284,843.5110000000001
