Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
k3394,-0.1048,1,72.8371,1878
k7043,0.0632,1,49.366,6896
k6111,0.1171,1,33.5596,7288
k6695,1.5457,0,69.3992,390
k6772,0.1495,1,195.0449,903
k7356,0.1392,1,76.4412,6797
k3832,0.114,1,88.8651,6261
k6077,0.0958,1,143.782,1841
k7238,0.9081,1,49.6614,4684
k4365,0.2743,0,46.7172,1162
k4001,0.734,1,68.1561,18
k2861,0.1605,1,28.8531,7301
k7589,0.116,0,76.7219,662
k6262,-0.4219,1,53.782,3537
k6768,0.169,1,70.445,5132
k3692,0.0482,1,31.8944,5232
k7186,0.132,1,38.2394,6818
k132,0.19,1,55.0295,7459
k5828,-0.0327,1,75.8716,2968
k1801,-0.0193,1,58.2409,688
k1965,0.25,1,22.6991,2234
k4062,0.2565,1,11.4018,1398
k2613,0.0313,1,24.5459,957
k3220,0.2192,1,53.782,6266
k6536,0.1135,1,27.6134,3455
k4756,0.2718,1,64.3273,3586
k3343,0.2249,1,79.267,7242
k4360,0.9667,1,23.7065,1936
k1242,0.0742,1,84.0119,259
k6994,0.1722,1,59.2558,6782
k5278,0.308,1,44.4438,969
k3340,0.3301,1,51.6962,7575
k170,0.2806,1,74.3135,2293
k2647,-0.1435,0,50.2245,6084
k7228,0.066,1,54.7951,2100
k5233,0.2633,1,97.5718,2209
k1532,0.0441,1,183.4973,1218
k5746,0.1205,0,28.2179,960
k4274,0.136,0,135.0926,1350
k4195,0.1052,0,123.1463,5373
k4429,0.1268,1,45.0111,111
k2669,0.0295,0,75.2213,5669
k6811,1.5777,1,47.0106,3377
k2846,0.1245,1,52.5095,6272
k3982,0.0498,1,103.7714,3443
k1043,0.0703,0,73.5017,5064
k5774,0.0775,1,34.6771,190
k5757,0.0956,1,87.122,558
k3272,0.2216,1,20.5548,4174
k7090,0.36,1,20.1556,846
k114,0.0409,1,61.4003,1112
k3645,0.139,1,104.5108,5273
k6807,0.0309,1,62.8908,5491
k4602,0.1396,1,143.0122,4884
k5966,0.2091,1,26.3865,1512
k6523,0.0787,1,100.5547,2466
k2301,0.1655,1,32.7452,7123
k6449,0.1391,1,56.2228,453
k1445,0.1816,1,21.2132,4362
k5675,0.1791,1,7.6485,3715
k5649,0.0591,1,84.2511,6291
k7030,0.2299,1,3.5355,6505
k4695,0.052,1,61.002,2244
k1461,0.0125,1,80.5248,4587
k995,0.1542,1,127.7155,1150
k3895,0.1067,1,43.7978,4923
k953,0.0642,1,47.9296,887
k3973,-0.0159,0,43.983,1671
k7564,0.0327,1,103.982,4022
k2376,0.3074,1,45.6508,4859
k3574,0.0954,1,90.0125,596
k2581,0.1477,1,49.3964,1165
k3725,0.1208,1,93.3408,2683
k6928,0.2431,1,35.107,742
k7365,0.175,1,149.5535,5375
k7309,1.1726,1,56.5796,3535
k4773,0.1739,0,61.5081,270
k4025,0.3818,1,90.6697,717
k6539,0.0663,1,96.5829,5939
k1609,0.0901,1,24.8395,2883
k5301,0.1258,1,112.4389,1645
k2506,0.0176,1,136.0588,1075
k4053,0.734,1,61.8324,1580
k4883,0.1765,1,44.9055,2039
k3511,0.7296,1,83.86,1835
k5958,0.2364,0,111.2048,6148
k4113,0.0231,1,91.9361,3346
k5056,-0.0086,1,20.9881,2495
k1695,0.1472,1,45.0139,1965
k4913,0.081,0,103.1431,7194
k6258,0.212,1,65.0577,4776
k5166,0.1761,1,68.5292,652
k26,0.199,1,26.6693,3938
k6381,0.3554,1,45.467,3315
k6861,0.1433,1,29.3471,3686
k6495,0.047,1,90.2898,3055
k3137,0.2235,1,52.7376,2940
k2670,0.048,1,66.1154,4949
k6518,0.076,1,41.4367,6127
k7267,0.2671,1,47.7074,5419
k2888,0.2954,0,45.7056,3681
k5468,0.0813,0,89.5014,2802
k877,0.131,1,89.1137,6094
k6153,0.1812,1,57.8468,5463
k1779,0.5301,1,39.08,5875
k695,0.2176,1,36.3077,4427
k3159,0.2561,1,135.9458,5696
k487,-0.0029,0,53.1154,4488
k7206,0.1171,1,48.3037,5307
k16,0.0886,0,43.2695,1370
k4061,0.1886,0,54.0023,3489
k5622,0.085,1,52.8015,2913
k2550,0.0449,1,88.3233,6223
k23,-0.1086,1,32.5346,5431
k6218,0.0446,1,81.5414,4682
k3954,0.2229,1,21.1483,284
k399,1.3045,1,37.9111,5172
k6292,0.35,1,21.5523,2177
k6548,0.1879,0,162.5192,3639
k96,0.8061,1,78.3901,6345
k1107,0.0952,1,150.9346,5469
k451,0.1398,1,90.2441,1225
k3415,0.1131,1,75.9539,869
k6061,0.1468,1,130.5613,5011
k1070,0.1162,1,103.8809,970
k1556,0.2658,1,21.225,1844
k2274,0.0844,0,17.1026,6780
k267,0.3163,1,20.9404,2829
k1564,-0.0331,1,48.5412,2009
k6663,0.1737,1,76.5,915
k5910,0.2282,0,81.1542,6197
k2605,0.1467,1,51.1077,2443
k3520,-0.0927,1,26.8328,3598
k2220,0.2284,1,59.439,6868
k4186,0.1383,1,46.768,6
k4116,0.1189,1,73.6817,4805
k7191,0.2184,1,71.5017,7241
k694,0.1099,1,60.7988,6944
k4748,0.1893,1,67.4685,2445
k642,1.1726,1,21.9317,4061
k5680,0.2198,1,45.6755,2527
k1493,0.2307,1,24.135,7274
k3250,0.0494,0,148.5698,6604
k5835,-0.0149,1,98.1542,5348
k5044,0.2622,0,49.9625,1445
k6030,0.1628,1,79.4119,74
k3348,0.059,1,56.1427,1754
k783,0.1352,1,74.6274,1532
k7151,0.0862,1,40.2647,1017
k5900,1.2976,1,115.1629,1320
k7187,0.494,1,43.1335,5117
k6410,0.0406,1,48.5644,3501
k7326,0.1386,1,51.7929,3808
k5165,0.2521,1,53.3385,173
k1417,0.0311,1,72.94,5326
k6423,0.0703,0,16.6208,2636
k409,0.1465,0,101.2744,4277
k6231,0.106,1,169.7771,4913
k2403,0.6906,0,14.0089,2133
k6320,0.0437,0,28.0446,2668
k94,0.0943,1,61.3514,6519
k717,0.1723,1,62.1631,6254
k315,0.1121,1,68.0018,751
k7577,0.3838,1,38.0789,4820
k3837,0.0526,1,33.3804,3823
k6535,0.0086,1,53.5023,5025
k235,0.1053,0,3.5355,6576
k2040,0.1887,1,40.4753,6598
k5849,0.0394,0,75.2363,2787
k3778,0.981,0,182.2224,1101
k4502,0.2263,1,66.8824,4117
k4507,0.0831,1,48.2312,1084
k2262,0.003,1,95.8188,7494
k2377,0.2316,1,26.5424,4789
k2051,0.2608,1,20.5548,5943
k2307,0.1347,1,59.1354,6708
k6884,0.1041,1,163.1456,607
k192,0.3822,1,49.5101,4671
k2368,0.034,1,51.3128,7384
k4470,0.0793,1,72.5017,5231
k2532,0.1187,1,56.5685,4221
k4835,0.1352,1,83.3607,1195
k6447,0.0123,0,50.7174,3693
k5457,0.2689,0,29.0043,1895
k3030,0.1052,1,45.9619,471
k2412,0.106,1,13.2098,3166
k4464,0.1761,1,21.587,2522
k1263,0.0913,1,61.5731,950
k1452,2.7764,0,112.661,1380
k5246,0.9162,0,80.8084,1190
k521,0.263,1,149.0008,5794
k5360,0.162,0,38.0789,6951
k6043,0.2036,1,239.669,1188
k7594,0.2027,1,89.9236,6733
k6590,0.1404,1,71.1688,4931
k4316,0.0835,1,50.9215,2554
k4155,0.2923,1,118.273,2318
k6630,-0.07,1,84.0536,50
k1087,0.128,1,46.2088,4094
k4432,0.2923,1,217.5178,6774
k2808,0.9915,1,101.9865,5224
k6510,0.1458,1,46.2196,4169
k495,0.12,1,196.1434,6244
k2299,0.0707,1,94.681,4349
k6242,0.3012,0,28.8531,4528
k7207,0.1882,1,132.7074,5353
k6051,0.3554,0,39.2938,2603
k2765,0.374,1,101.4852,5077
k6219,0.1211,1,56.6414,4980
k7150,-0.1907,1,57.4913,1930
k2610,-0.0834,0,36.8782,4151
k3424,0.0666,1,81.0494,6705
k1284,0.1846,1,191.579,2545
k4866,0.0559,1,84.7127,1141
k4942,0.0786,1,59.5504,4031
k5871,0.1014,0,67.5074,1302
k1427,0.3191,1,140.3041,2685
k5254,0.2587,1,70.7001,7492
k4685,1.5457,1,907.5365,6415
k1588,0.2214,1,35.3412,119
k2092,0.1315,1,66.9795,5509
k3946,0.1706,1,1126.335,3054
k2832,-0.2613,1,66.2873,3359
k2876,0.1138,1,108.7589,7505
k7165,0.1924,1,110.0023,760
k1988,0.1845,1,75.4321,712
k2679,-0.009,0,14.151,5247
k177,-0.0316,0,70.3651,543
k7508,0.1944,1,40.7707,5637
k3742,0.4056,1,36.6742,5834
k7257,0.0395,1,21.1009,815
k7243,-0.4743,1,54.8179,6681
k6601,0.1425,1,34.7635,385
k1274,-0.429,1,28.2002,4135
k1319,0.127,1,106.0047,6206
k2724,0.1039,1,45.0111,7172
k3426,0.0132,1,86.1757,479
k1233,1.3989,0,13.9463,4109
k6619,0.212,1,81.1187,1705
k3685,0.0359,0,41.1886,572
k3273,0.1191,0,37.855,4412
k2246,0.154,1,57.4913,4635
k506,-0.0956,1,55.084,7498
k5383,1.5602,0,178.8701,4079
k1279,0.3235,1,68.0312,5483
k6150,0.1487,1,28.4297,6706
k1680,0.4182,0,69.78,7580
k2177,0.0441,1,34.3402,4844
k4268,0.1961,1,86.6444,4676
k5175,0.122,1,18.1177,2429
k4212,0.1744,1,69.5881,333
k5269,0.1113,0,163.5581,1917
k2515,0.0301,0,23.0054,1312
k848,0.3047,1,50.3115,6967
k1134,-0.0343,0,59.808,3843
k4792,0.0388,1,56.2694,4900
k811,-0.0501,1,43.9118,3991
k4856,0.0798,1,67.9743,1305
k1123,0.1591,0,39.5,7525
k126,0.1386,1,66.772,6106
k6179,0.089,1,43.8634,971
k2088,-0.0002,1,80.3648,2630
k3592,0.2257,1,107.8355,716
k7328,0.0271,0,69.9893,3643
k4348,0.0814,1,9.3408,2518
k6901,0.0047,1,145.8784,569
k5743,0.404,1,102.5305,1386
k6866,0.1098,1,28.9353,1825
k5540,0.0798,1,177.1278,7501
k5199,0.2337,0,9.6177,5139
k599,1.748,1,34.5145,7397
k2105,-0.1566,0,101.6919,6490
k2117,0.0524,0,60.5083,7389
k7480,0.3303,0,12.855,5641
k7157,0.1309,1,64.5368,4992
k3114,0.0887,1,89.4343,28
k4019,0.3002,1,45.1054,4694
k1178,0.0489,1,89.6172,6874
k1309,0.407,1,72.5069,4026
k2015,0.0464,1,27.0416,4397
k3296,0.1385,1,54.5367,7092
k2775,0.0783,0,106.265,7232
k2761,1.5822,1,58.9406,6586
k6032,0.066,1,82.5015,7400
k5048,0.1383,1,56.4646,6614
k6700,-0.0108,1,8.6023,6732
k5950,0.0165,1,62.5,6923
k2107,0.2104,1,79.4512,958
k6925,-0.0272,1,73.7462,2035
k781,0.1165,1,96.7988,23
k249,1.2217,1,71.1425,2703
k6151,0.1745,1,123.8275,2223
k3727,0.0971,1,56.5199,7099
k3688,0.1001,1,34.2527,3633
k6053,-0.0188,1,96.2873,5954
k6572,0.0509,0,51.2884,6980
k1828,0.1443,1,93.1719,5756
k5646,0.2118,1,49.2468,240
k7027,0.4267,1,59.7537,2215
k7072,0.0997,1,33.4253,5406
k6723,0.0437,0,67.8565,5392
k691,0.1271,1,74.4312,4195
k3835,-0.0328,1,58.1055,3045
k7555,0.0222,1,31.1488,2838
k1646,0.1063,1,66.3042,6794
k4926,0.4981,1,48.8185,5346
k1819,0.2659,1,39.2747,4124
k6750,0.2141,1,49.6488,6032
k3422,0.1271,1,33.4701,3324
k7142,0.1787,0,59.3633,3945
k5346,0.1432,1,17.2192,1623
k6522,0.0869,0,91.8286,1738
k7097,0.0231,1,38.5519,2709
k4228,0.147,1,59.0529,1725
k5785,0.1611,1,51.3079,812
k6294,-0.2253,1,82.134,3290
k3675,0.1386,1,55.7001,5912
k2454,0.1464,1,102.0441,3758
k6251,0.1446,1,79.9078,3227
k928,0.1172,1,88.3883,1584
k1567,0.0694,1,129.0475,7096
k3294,0.1151,1,49.1248,834
k1870,-0.0175,0,78.8575,1476
k988,0.1592,1,69.9893,4503
k7358,0.1054,1,15.5322,849
k4904,0.1008,1,108.0058,7320
k3932,0.0351,1,44.0965,4893
k7175,-0.0143,1,51.6769,5359
k4154,0.2174,1,142.5491,5428
k6056,0.1487,1,71.507,762
k2509,0.1386,1,42.6058,5134
k5676,0.1538,0,67.6849,34
k1869,0.1682,0,39.6611,5283
k7333,-0.0453,1,38.6588,6188
k2504,0.2126,1,78.9763,6707
k5101,0.1737,1,90.5677,7170
k3473,0.1771,1,38.0132,3523
k3349,0.3684,1,40.1808,7109
k7438,0.0635,0,42.5441,3838
k1367,0.1448,1,69.916,1945
k6509,0.1135,1,161.9089,6785
k1399,0.7296,1,22.2092,4792
k5999,0.19,1,108.9151,3069
k1740,-0.0682,0,94.6375,842
k2486,0.2868,1,71.0106,1908
k5587,0.2713,1,52.9741,7035
k7366,0.2119,0,80.5373,1444
k3781,0.0663,1,81.8917,7544
k747,0.199,1,11.7047,53
k5650,-1.067,1,98.326,2910
k2169,0.2082,1,56.8705,4961
k4797,0.0419,0,91.5014,7462
k2784,0.2352,1,78.5064,3344
k5333,0.2556,1,65.0481,5345
k2081,0.2388,0,82.3772,1097
k65,-0.0595,1,106.4202,2031
k574,0.0899,1,73.2564,5646
k7428,-0.0332,1,118.4673,2560
k4780,0.0552,1,70.214,5801
k6038,0.1706,0,156.5288,4258
k5015,0.0284,1,58.4059,2029
k5439,0.0833,1,87.6641,1545
k339,0.2298,1,109.276,2824
k6560,0.2591,1,98.0319,2870
k4232,0.2587,0,17.2047,5965
k2837,0.0639,1,13.5831,3664
k2577,0.2667,0,25.5392,7347
k3338,-0.0122,1,43.5115,485
k2962,-0.8475,1,51.6962,4056
k3728,-0.007,0,36.9121,1275
k3089,0.3884,1,52.7684,6740
k223,0.1618,1,108.5104,1783
k2122,0.15,1,198.2076,4284
k896,0.1855,1,59.1291,6997
k2335,0.4645,1,63.3482,6702
k5939,-0.0216,0,70.9542,2099
k3227,-1.1465,1,92.8924,1446
k7370,0.0143,1,32.9014,1574
k1423,0.2813,1,48.2105,942
k4057,0.0561,0,57.4913,1480
k6216,0.0675,1,118.596,2676
k2880,0.074,0,50.7986,3087
k1571,0.1878,0,57.3149,6567
k5667,0.0169,1,71.1372,2237
k3553,0.0775,1,48.5412,5942
k3409,0.0701,1,42.7376,1363
k1636,0.2446,1,111.4955,7477
k4518,-0.5825,0,48.1041,6800
k3557,0.1294,1,19.78,5150
k6970,1.2187,0,97.788,973
k7071,0.2085,1,170.6055,1036
k2906,0.0621,0,48.1664,210
k6891,0.1267,1,49.8197,138
k7325,1.1076,0,89.56,952
k657,-0.0127,1,51.2299,7064
k1115,0.0463,1,44.9444,7308
k1010,0.0466,1,60.7968,2463
k2319,0.3553,1,43.5574,1946
k3345,0.1326,0,73.2547,336
k3534,0.2786,0,62.6598,2725
k1817,0.2211,1,133.7647,7216
k1121,0.1821,1,95.0789,6283
k6888,0.1327,1,49.3584,6792
k1436,0.1428,0,33.5261,5461
k4610,0.12,1,67.574,6368
k373,0.1441,1,59.7599,3027
k1590,0.2271,1,87.6727,2108
k6432,0.207,1,59.6699,6729
k5604,1.5457,1,119.0599,6532
k1356,1.0804,0,55.933,4268
k1537,0.2087,1,71.353,710
k4717,0.1906,1,101.1496,3306
k3615,0.0941,1,93.8203,3723
k6940,0.2298,1,63.4606,4306
k2188,0.1212,1,34.0771,809
k867,0.1936,1,11.068,3380
k5276,1.4802,1,45.0694,1212
k360,-0.0089,0,92.8924,6437
k4176,0.2182,1,114.011,3915
k2316,0.0983,1,40.078,4891
k4906,0.1092,1,16.8077,2666
k2776,0.4335,1,126.002,5045
k7549,0.103,1,56.4845,2050
k6301,0.0837,1,13.2098,5445
k5344,0.7796,1,156.237,4909
k6477,0.0785,1,110.0182,1831
k1239,-1.113,1,15.1162,7074
k815,0.197,0,73.8241,6257
k6556,0.0731,1,40.5771,6380
k3757,-0.0067,1,70.7142,7041
k6454,0.3462,1,69.5701,6096
k6427,0.287,1,59.036,1019
k5513,-0.0629,1,85.5132,655
k3042,0.6028,1,81.4647,3473
k5268,0.1493,0,492.2949,275
k2545,0.2591,1,19.2938,7592
k17,0.3229,1,53.0212,6284
k7525,0.1916,1,73.5136,3006
k4367,0.1288,0,51.8097,2868
k2258,0.2051,1,56.5553,3531
k669,0.2141,1,50.6014,5382
k1753,-0.0193,1,98.0319,2260
k7285,0.36,1,108.5415,2135
k2871,-0.0004,1,47.5026,7540
k2153,0.0825,1,48.5412,2337
k5695,0.2422,1,134.0457,1771
k2019,-0.0728,1,35.4154,741
k3126,0.0921,1,34.0331,3026
k5733,0.3241,1,6.5765,2837
k7436,0.0805,1,49.6488,6498
k2263,0.1755,1,162.2906,408
k1065,1.0372,1,140.0089,5281
k6559,0.0354,1,25.5441,5110
k2340,0.1938,1,32.8101,3653
k1332,0.128,1,24.6982,1465
k4219,-0.0422,1,89.0295,7312
k830,0.0843,0,33.3242,2456
k587,0.0885,1,44.0596,2083
k7361,0.0825,1,49.2062,1779
k7080,0.0265,1,54.2333,7298
k5309,0.2565,1,69.161,4474
k2161,0.2142,1,25.8118,4289
k872,0.1428,1,52.7873,4692
k7397,0.3006,0,20.2485,7047
k2593,0.1676,1,61.6644,1163
k5240,0.212,1,47.4052,1751
k4590,0.0696,1,6.1033,5044
k1654,0.1385,1,65.6201,6176
k2637,0.1059,1,89.3784,609
k3408,0.3651,1,136.0606,4271
k3462,0.0981,1,120.5508,1140
k2473,0.1042,1,67.4852,1933
k6838,0.2055,1,81.5843,6482
k2866,0.0058,1,48.2701,5956
k6312,0.1154,0,59.877,3052
k2924,0.3893,1,123.0041,4421
k6346,1.5351,0,50.045,5887
k5700,0.1802,1,2.5495,4299
k2373,0.1308,1,137.4345,397
k5997,0.1775,1,15.4434,4778
k424,0.0263,1,59.0529,2158
k4971,0.3359,1,49.98,1593
k990,0.2583,1,86.977,6979
k3029,0.1487,1,25.1645,6314
k3365,0.1435,1,116.0269,2218
k7036,0.2041,1,83.4641,7473
k2346,0.3791,1,34.6591,5867
k5259,0.0927,0,127.2331,7063
k505,-0.1278,1,69.0018,109
k2718,0.4978,1,34.9178,5891
k4882,0.1698,1,63.5079,4150
k3086,0.2647,1,76.0148,3887
k762,0.2081,1,7.6322,6527
k2072,0.1348,1,44.0965,6295
k2039,0.1166,1,58.5235,5457
k1244,0.1394,1,11.1018,730
k4624,0.1008,1,35.609,7097
k5178,0.2086,1,115.9321,7027
k4947,0.0463,1,73.7987,5078
k825,-0.0848,1,74.6408,7166
k4086,0.0682,1,45.2383,4435
k248,0.0714,1,36.225,5663
k2564,0.2227,1,12.51,3750
k54,0.3162,1,31.8002,7412
k7264,0.0869,1,47.3524,3512
k3705,0.2215,1,30.9233,5100
k1995,-0.0173,1,90.2843,638
k6347,1.4196,1,82.0244,1299
k4124,-0.025,1,59.0191,2274
k5870,0.1545,1,131.9735,3121
k7068,0.154,1,59.5504,6086
k5941,-0.0023,1,69.4262,6088
k736,0.2443,1,107.912,2203
k303,0.0445,1,71.8923,5180
k1345,0.2587,1,66.017,1310
k3389,0.0129,1,85.6519,6483
k522,-0.0499,0,30.2076,4675
k662,0.3077,0,74.6073,7046
k5562,0.0006,1,9.4868,7056
k6351,0.2116,0,55.0205,7256
k5362,0.2247,0,55.3828,2304
k1637,0.2253,1,87.2769,1818
k4456,0.1458,1,65.7362,4654
k2392,0.0913,1,81.7588,6037
k1998,0.117,1,139.0081,1680
k5823,0.1723,1,81.5966,4888
k6234,1.0012,1,34.0147,5284
k4901,0.0854,1,92.4392,6142
k6106,0.1853,1,139.8946,7159
k907,0.2235,1,5.8523,4723
k6977,0.0216,1,63.7358,6076
k5326,0.153,1,55.8144,1846
k6389,0.1876,1,67.6702,2867
k333,0.0681,0,61.1903,5737
k5467,0.2401,1,101.5972,6628
k7520,0.4221,1,200.8538,3232
k3994,1.4717,1,19.2419,747
k2892,0.2104,1,83.5464,6869
k1674,0.0126,1,84.0967,4516
k3572,-0.0422,1,62.8828,2690
k5545,1.525,1,72.3205,5381
k7099,0.0924,1,90.4129,2917
k1607,0.0182,1,202.5025,5517
k432,0.1882,1,52.2805,613
k905,1.7037,0,56.8705,2186
k3195,0.1785,0,45.5906,2361
k2811,0.2805,1,166.6591,5310
k3132,0.0425,1,44.3424,5292
k4009,0.0693,1,68.6477,6814
k7581,0.2062,1,66.1154,4796
k2067,0.25,1,86.5924,3234
k2912,0.4406,1,103.1722,6903
k1044,0.9425,1,72.5483,3831
k2337,-0.1466,1,41.7642,2711
k2146,0.1192,1,103.0946,1031
k738,0.0199,1,83.0241,6140
k5933,0.3939,1,78.6527,1053
k531,0.0854,0,116.9658,786
k5517,0.0571,0,78.8543,6605
k1074,0.5365,1,85.821,4216
k2025,0.1546,1,70.0179,5223
k739,0.1672,1,116.0905,6936
k4963,-0.0585,1,31.1006,6211
k7314,0.2002,1,190.4442,7460
k1234,0.2631,1,19.6787,4665
k1164,0.0621,0,15.1822,708
k3216,0.0835,1,32.3187,3236
k7378,0.0396,1,36.9628,181
k3662,0.0954,1,102.0992,6017
k5530,0.0815,1,77.9295,3250
k1117,0.0016,0,85.9069,5004
k2708,0.2133,0,13.4164,2471
k512,0.0901,1,58.7218,69
k2272,0.1021,1,38.6005,3515
k4845,0.0411,1,54.9386,5208
k5749,-0.0639,1,32.6267,4023
k1403,0.105,1,71.8088,5222
k2556,0.2029,1,7.3824,799
k7091,0.3729,1,75.2861,7118
k5603,0.3262,1,63.0099,3223
k515,0.2037,1,84.6537,620
k4191,0.1307,1,102.4207,1239
k3756,0.2554,1,54.2517,2178
k5852,0.9659,1,140.6103,919
k2027,0.0724,0,69.1158,4882
k4359,0.0653,0,96.7497,2038
k955,0.0006,1,42.4264,5395
k2857,0.1043,1,104.1729,1070
k4096,0.105,1,121.394,3621
k5609,-0.0268,1,62.3258,628
k3170,0.0883,1,74.609,4845
k2490,0.0946,0,19.906,2272
k4310,0.1189,0,195.8552,580
k5080,-0.0165,1,73.9899,5414
k5083,0.233,1,26.0768,3089
k3986,0.2126,1,103.8484,1500
k375,0.124,1,90.6601,4274
k4309,-0.0127,0,51.6841,4797
k2148,0.1533,0,33.3804,5240
k14,0.4999,1,67.7366,1637
k297,0.3738,1,46.3249,5914
k4410,0.1237,1,49.7318,1544
k5507,0.2052,1,1279.2742,417
k5751,0.19,1,84.8999,3765
k6597,0.1587,1,50.7986,6806
k306,0.0755,0,62.7415,617
k1060,0.3034,1,72.7066,4824
k6029,0.0541,0,208.1538,345
k5202,0.2418,1,21.36,1712
k752,0.0721,1,86.3264,1493
k2654,0.0767,0,97.0696,6565
k1758,0.0617,0,85.2482,2012
k2974,1.4612,1,26.6833,3389
k7494,-0.0328,1,146.113,1000
k7008,0.4603,1,71.1073,225
k5841,0.1523,0,112.1885,3108
k5125,0.1872,1,29.2104,370
k1611,1.7537,1,66.9123,7471
k6250,0.029,1,41.0,661
k2586,0.0901,1,30.7937,1869
k7158,0.3426,1,44.3847,2229
k2217,0.2126,1,36.5308,3862
k6363,0.0437,1,56.0022,2379
k4749,0.1467,0,65.0692,7114
k6158,0.3484,0,47.1832,3452
k182,0.024,0,59.2663,5356
k3442,0.0385,1,81.2665,4492
k3633,0.0194,1,65.6601,3450
k1531,0.2446,1,124.5251,6081
k7504,0.2544,1,56.3494,7045
k1447,0.3472,1,47.8566,6847
k6594,0.2229,1,21.0297,3322
k3673,-0.0812,1,64.9173,1345
k352,0.2565,1,99.0669,5806
k6676,0.081,1,125.7875,1992
k2889,0.018,1,42.7112,541
k890,0.135,1,73.9797,1485
k5409,0.0228,1,85.5132,4376
k1185,0.0683,1,65.0077,1170
k6073,0.4803,1,45.3349,505
k4757,0.0591,1,78.7353,4123
k3067,0.0107,0,74.027,2673
k4194,0.1748,1,72.3395,3628
k5592,0.124,1,85.6052,10
k6413,-0.1273,1,26.7255,5539
k2175,0.0664,0,72.4034,2785
k6489,0.3438,0,21.9317,2161
k4338,0.0915,1,58.3545,3345
k7440,0.1656,0,18.1108,3695
k7519,-0.0515,1,74.4648,750
k7126,0.0396,1,109.492,3718
k5172,0.2128,1,102.2399,2606
k7498,0.1987,1,98.1835,7177
k2178,0.0845,1,82.0747,2247
k4188,1.0317,1,154.2077,4982
k6386,-0.1038,1,59.785,7220
k5308,0.2216,1,12.6491,1379
k7497,0.9425,1,59.0191,6621
k7463,0.0736,1,125.4611,1454
k5084,0.0195,0,47.0239,1100
k2858,0.1102,1,54.9409,4807
k2511,0.1708,1,45.8394,6189
k7062,0.1285,1,38.2001,1767
k6201,0.0129,1,38.1608,1494
k4295,0.0978,1,142.5491,6917
k4793,0.0015,1,70.7407,1368
k4675,0.0681,1,14.5344,5703
k2158,0.1507,1,37.2626,4636
k4751,0.0208,1,84.9264,6682
k2103,0.1385,1,16.9189,3415
k59,0.2213,1,78.9589,610
k6393,0.314,1,11.7154,6113
k1790,0.0395,0,205.548,860
k447,0.8442,0,62.5,1045
k3199,0.0677,1,39.856,5205
k255,0.023,1,97.0052,1323
k29,0.0524,1,122.8678,3872
k3448,1.6561,1,88.0696,1708
k2744,-0.0469,0,81.0139,2564
k5389,0.1526,0,38.1608,1693
k1678,-0.0143,1,82.9473,4540
k7539,0.1786,1,99.0404,4209
k4296,0.065,1,98.1899,7271
k6655,0.3397,1,50.01,3384
k2933,0.0065,1,84.5991,7363
k3699,0.0812,1,46.6074,5760
k7454,0.1008,1,82.0747,2430
k4769,0.2364,0,31.8904,6478
k4902,0.0932,0,213.115,1756
k5866,0.1821,1,65.4866,6534
k6019,0.085,1,73.2547,1655
k1116,0.2023,1,75.1166,3859
k5306,-0.0343,1,121.1827,4086
k992,0.0067,0,115.1271,3140
k7081,0.1985,1,204.1678,1174
k169,0.1352,1,15.0416,147
k2606,0.3768,0,51.4782,1596
k7252,0.1523,1,69.9232,273
k5961,-0.1004,1,59.298,427
k2297,0.2312,1,53.1272,5642
k6972,0.1054,1,69.5881,4855
k1376,0.0861,1,21.783,6541
k6361,0.1755,1,22.2991,988
k2961,0.1441,0,46.5027,3880
k359,0.089,1,45.3542,2572
k1089,0.0386,1,37.6198,4200
k5237,0.1437,1,28.5044,5595
k7145,0.0617,1,100.8067,4856
k892,0.2242,1,68.9003,3421
k4958,0.2442,0,44.6374,5824
k6215,0.0008,1,30.6105,1760
k4384,0.0463,1,111.3833,6713
k4847,0.1764,1,12.0416,5391
k5730,0.1097,1,48.0677,4234
k3856,0.3498,1,54.9932,1811
k6990,0.2396,1,40.9695,6552
k7372,-0.1939,1,44.6878,6039
k3404,0.9667,1,41.7612,6125
k2183,0.1382,1,49.8448,3961
k7239,0.1651,1,27.0601,5555
k4012,0.2192,0,43.1393,7069
k3124,0.0464,1,79.0569,4039
k3556,0.3167,1,67.7588,5810
k7357,-0.0421,0,64.2067,4965
k7192,0.0096,1,16.0078,3277
k3189,0.1545,0,63.5472,3194
k265,0.35,0,89.1095,771
k3880,0.1408,1,126.6462,6612
k1647,0.4253,1,110.1919,277
k1486,-0.0591,0,54.722,5565
k2543,0.3593,1,75.9605,2018
k2693,0.2907,1,141.2834,6752
k1950,0.1239,1,58.9513,6407
k665,0.0423,1,129.1559,5107
k5256,0.1245,1,63.4232,6357
k5764,0.0989,0,68.3411,2539
k4158,0.1737,1,24.0832,1569
k5656,0.2781,1,42.8981,4708
k6048,0.361,1,111.5706,2440
k2562,0.267,1,1119.3503,6955
k4077,-0.0503,1,68.1487,5759
k4852,-0.3369,1,91.5123,2609
k3134,0.185,0,30.2696,625
k6037,0.8051,1,84.4334,174
k1019,0.017,1,78.0256,1790
k3521,0.1053,0,83.5419,7534
k1448,0.1464,1,66.3363,6045
k2604,0.1183,1,26.4008,3544
k5878,1.1056,1,66.547,2320
k3942,0.1193,1,96.9149,2607
