Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
k2989,80.0,179.0,119.0,k5218
k2167,239.0,119.0,99.0,k2091
k822,139.0,338.0,139.0,k3270
k1148,99.0,99.0,139.0,k1863
k2723,159.0,298.0,179.0,k1387
k2043,199.0,219.0,239.0,k3576
k4860,119.0,139.0,219.0,k5728
k673,99.0,159.0,159.0,k4308
k518,179.0,20.0,199.0,k445
k514,80.0,80.0,99.0,k3515
k2706,298.0,219.0,278.0,k3036
k5082,99.0,139.0,239.0,k5656
k5026,259.0,139.0,179.0,k675
k6099,179.0,119.0,139.0,k2533
k6321,119.0,159.0,139.0,k2559
k5908,298.0,199.0,199.0,k3111
k1130,477.0,219.0,139.0,k4338
k1496,139.0,119.0,199.0,k200
k5536,179.0,139.0,119.0,k1043
k7287,100.0,219.0,199.0,k214
k6915,199.0,139.0,179.0,k2668
k702,357.0,99.0,99.0,k4056
k6879,80.0,119.0,100.0,k1530
k6778,99.0,119.0,80.0,k6372
k90,219.0,199.0,179.0,k2557
k3790,139.0,238.0,179.0,k3014
k3800,99.0,119.0,119.0,k3558
k1676,80.0,139.0,80.0,k5123
k6140,179.0,239.0,179.0,k810
k7133,179.0,179.0,179.0,k6138
k2641,80.0,80.0,139.0,k3033
k2569,398.0,298.0,179.0,k3476
k4067,199.0,259.0,239.0,k5527
k6720,119.0,99.0,80.0,k1639
k6338,259.0,99.0,139.0,k4284
k7337,139.0,219.0,99.0,k4175
k1565,278.0,219.0,239.0,k5634
k5170,139.0,99.0,139.0,k7021
k146,219.0,99.0,238.0,k237
k4508,80.0,179.0,239.0,k4412
k1503,80.0,139.0,99.0,k668
k684,219.0,119.0,119.0,k3836
k4320,99.0,99.0,99.0,k1741
k41,338.0,199.0,199.0,k3844
k7154,179.0,239.0,159.0,k2234
k3607,199.0,0.0,139.0,k4249
k5417,278.0,139.0,119.0,k5193
k4356,119.0,99.0,199.0,k1302
k2367,80.0,159.0,119.0,k4529
k5863,179.0,139.0,139.0,k752
k2979,339.0,199.0,179.0,k515
k2754,279.0,120.0,219.0,k3535
k2306,139.0,100.0,139.0,k1867
k4182,299.0,0.0,319.0,k4076
k2629,179.0,199.0,139.0,k2761
k80,139.0,119.0,298.0,k6923
k1412,80.0,99.0,139.0,k355
k5728,199.0,119.0,199.0,k2934
k5916,159.0,179.0,119.0,k4199
k4641,199.0,179.0,259.0,k75
k3464,338.0,119.0,179.0,k2415
k260,239.0,199.0,199.0,k4173
k5107,179.0,99.0,99.0,k1633
k2242,637.0,20.0,219.0,k1202
k5499,119.0,99.0,139.0,k3888
k6033,99.0,99.0,139.0,k5314
k134,159.0,139.0,278.0,k5022
k5284,179.0,99.0,358.0,k3782
k7591,199.0,139.0,199.0,k2921
k1625,337.0,139.0,99.0,k6316
k121,119.0,219.0,159.0,k5973
k2268,179.0,179.0,239.0,k7549
k1426,219.0,179.0,179.0,k4889
k2820,239.0,99.0,99.0,k6364
k946,139.0,99.0,199.0,k5633
k3119,179.0,139.0,99.0,k3942
k1716,99.0,80.0,99.0,k759
k4949,139.0,99.0,119.0,k3803
k821,139.0,219.0,219.0,k3053
k1660,379.0,359.0,199.0,k2601
k2150,199.0,199.0,199.0,k5350
k6957,139.0,80.0,80.0,k448
k1395,99.0,219.0,179.0,k6312
k5930,199.0,159.0,139.0,k7164
k7190,219.0,179.0,139.0,k547
k4645,219.0,259.0,438.0,k987
k2257,199.0,139.0,119.0,k6310
k7400,199.0,159.0,159.0,k2447
k804,139.0,199.0,159.0,k1109
k7049,99.0,119.0,239.0,k1657
k1807,179.0,99.0,219.0,k1578
k3342,119.0,119.0,119.0,k6725
k3394,179.0,239.0,179.0,k5746
k7043,159.0,119.0,179.0,k4105
k6111,199.0,99.0,119.0,k3002
k6695,219.0,359.0,199.0,k569
k6772,736.0,119.0,199.0,k6250
k7356,219.0,239.0,139.0,k6454
k3832,139.0,139.0,80.0,k4217
k6077,99.0,199.0,119.0,k2436
k7238,239.0,199.0,140.0,k479
k4365,99.0,119.0,80.0,k4456
k4001,199.0,140.0,219.0,k2629
k2861,139.0,119.0,80.0,k672
k7589,219.0,179.0,99.0,k318
k6262,259.0,219.0,259.0,k5777
k6768,99.0,99.0,119.0,k1031
k3692,139.0,179.0,139.0,k1267
k7186,100.0,179.0,99.0,k1223
k132,20.0,379.0,179.0,k7258
k5828,159.0,258.0,139.0,k4334
k1801,179.0,219.0,159.0,k697
k1965,179.0,239.0,259.0,k4176
k4062,199.0,318.0,179.0,k5342
k2613,199.0,199.0,99.0,k2988
k3220,298.0,139.0,99.0,k4297
k6536,219.0,99.0,179.0,k2910
k4756,139.0,139.0,139.0,k3459
k3343,239.0,0.0,199.0,k5965
k4360,179.0,199.0,20.0,k6050
k1242,199.0,318.0,219.0,k6952
k6994,99.0,139.0,99.0,k2613
k5278,298.0,258.0,239.0,k694
k3340,160.0,119.0,119.0,k5738
k170,119.0,199.0,139.0,k4597
k2647,219.0,278.0,258.0,k328
k7228,100.0,99.0,258.0,k1133
k5233,99.0,0.0,99.0,k453
k1532,139.0,139.0,179.0,k2824
k5746,199.0,99.0,338.0,k2697
k4274,219.0,239.0,338.0,k3591
k4195,219.0,199.0,80.0,k1752
k4429,199.0,80.0,159.0,k2916
k2669,80.0,179.0,119.0,k1625
k6811,179.0,20.0,140.0,k6196
k2846,318.0,119.0,219.0,k7225
k3982,159.0,179.0,139.0,k323
k1043,119.0,139.0,99.0,k2528
k5774,537.0,139.0,139.0,k944
k5757,139.0,298.0,99.0,k4757
k3272,199.0,199.0,139.0,k7183
k7090,299.0,179.0,319.0,k3715
k114,159.0,179.0,199.0,k3767
k3645,139.0,179.0,99.0,k7262
k6807,199.0,0.0,238.0,k631
k4602,238.0,80.0,199.0,k3012
k5966,159.0,298.0,417.0,k2943
k6523,159.0,119.0,80.0,k7000
k2301,258.0,179.0,239.0,k1514
k6449,100.0,258.0,100.0,k3905
k1445,358.0,179.0,159.0,k1691
k5675,139.0,258.0,179.0,k3072
k5649,179.0,139.0,99.0,k1271
k7030,159.0,179.0,99.0,k3334
k4695,199.0,239.0,179.0,k6690
k1461,279.0,199.0,199.0,k902
k995,437.0,358.0,80.0,k6613
k3895,119.0,80.0,119.0,k6398
k953,258.0,99.0,139.0,k7133
k3973,219.0,80.0,179.0,k779
k7564,100.0,139.0,139.0,k2421
k2376,199.0,80.0,119.0,k4702
k3574,417.0,139.0,119.0,k6948
k2581,139.0,80.0,139.0,k3946
k3725,159.0,239.0,139.0,k4384
k6928,159.0,179.0,100.0,k683
k7365,20.0,219.0,199.0,k3910
k7309,438.0,259.0,239.0,k6816
k4773,99.0,99.0,139.0,k4380
k4025,180.0,0.0,159.0,k5689
k6539,139.0,119.0,80.0,k5346
k1609,418.0,139.0,238.0,k5855
k5301,298.0,219.0,139.0,k6323
k2506,179.0,100.0,119.0,k5873
k4053,139.0,279.0,219.0,k7437
k4883,119.0,80.0,179.0,k651
k3511,279.0,20.0,379.0,k862
k5958,457.0,99.0,99.0,k7455
k4113,219.0,139.0,199.0,k66
k5056,219.0,80.0,159.0,k446
k1695,80.0,119.0,99.0,k4723
k4913,179.0,179.0,238.0,k3702
k6258,139.0,139.0,139.0,k3793
k5166,219.0,199.0,139.0,k5205
k26,159.0,179.0,159.0,k7223
k6381,278.0,0.0,100.0,k4404
k6861,338.0,99.0,119.0,k67
k6495,219.0,139.0,99.0,k1240
k3137,377.0,457.0,139.0,k1209
k2670,179.0,99.0,99.0,k753
k6518,179.0,159.0,99.0,k1611
k7267,496.0,119.0,139.0,k6517
k2888,139.0,119.0,139.0,k2298
k5468,199.0,80.0,159.0,k2209
k877,179.0,119.0,179.0,k585
k6153,80.0,219.0,239.0,k1061
k1779,258.0,119.0,298.0,k2747
k695,139.0,238.0,258.0,k2105
k3159,80.0,80.0,139.0,k312
k487,99.0,80.0,99.0,k802
k7206,199.0,0.0,99.0,k1522
k16,139.0,119.0,119.0,k3087
k4061,219.0,99.0,80.0,k5339
k5622,80.0,99.0,99.0,k3293
k2550,219.0,119.0,179.0,k5784
k23,219.0,238.0,179.0,k2367
k6218,318.0,219.0,119.0,k5040
k3954,139.0,219.0,159.0,k6368
k399,179.0,199.0,199.0,k4871
k6292,338.0,139.0,80.0,k5386
k6548,159.0,139.0,119.0,k2742
k96,160.0,558.0,279.0,k2117
k1107,278.0,139.0,139.0,k3011
k451,159.0,119.0,99.0,k7029
k3415,238.0,298.0,139.0,k2669
k6061,99.0,139.0,179.0,k1090
k1070,179.0,179.0,238.0,k308
k1556,238.0,119.0,99.0,k1973
k2274,119.0,139.0,199.0,k2966
k267,139.0,99.0,139.0,k4237
k1564,100.0,0.0,179.0,k6563
k6663,119.0,119.0,99.0,k129
k5910,198.0,119.0,119.0,k4718
k2605,80.0,139.0,199.0,k5356
k3520,179.0,159.0,179.0,k5956
k2220,139.0,139.0,179.0,k7520
k4186,298.0,298.0,358.0,k4822
k4116,219.0,278.0,179.0,k2156
k7191,239.0,80.0,139.0,k5979
k694,477.0,278.0,179.0,k5247
k4748,99.0,139.0,80.0,k4163
k642,259.0,179.0,438.0,k874
k5680,119.0,119.0,159.0,k1379
k1493,99.0,179.0,258.0,k1590
k3250,159.0,159.0,159.0,k5679
k5835,99.0,80.0,139.0,k7563
k5044,179.0,139.0,258.0,k4728
k6030,139.0,0.0,139.0,k1707
k3348,139.0,258.0,159.0,k2476
k783,298.0,278.0,139.0,k2645
k7151,278.0,139.0,99.0,k3751
k5900,180.0,319.0,279.0,k3312
k7187,239.0,258.0,239.0,k1735
k6410,199.0,239.0,338.0,k6911
k7326,139.0,179.0,199.0,k2685
k5165,99.0,80.0,179.0,k3707
k1417,179.0,199.0,179.0,k2429
k6423,80.0,99.0,199.0,k6804
k409,139.0,199.0,278.0,k2551
k6231,417.0,179.0,139.0,k598
k2403,219.0,478.0,299.0,k2488
k6320,99.0,139.0,298.0,k108
k94,318.0,139.0,259.0,k2291
k717,139.0,159.0,179.0,k5398
k315,179.0,139.0,179.0,k537
k7577,179.0,139.0,99.0,k5316
k3837,279.0,159.0,537.0,k1077
k6535,139.0,358.0,179.0,k5737
k235,80.0,179.0,80.0,k6961
k2040,258.0,119.0,119.0,k1189
k5849,219.0,119.0,99.0,k5347
k3778,598.0,100.0,419.0,k5970
k4502,119.0,219.0,119.0,k670
k4507,159.0,139.0,179.0,k2469
k2262,99.0,239.0,199.0,k661
k2377,80.0,179.0,199.0,k6494
k2051,239.0,139.0,119.0,k2660
k2307,179.0,99.0,159.0,k637
k6884,119.0,139.0,139.0,k3199
k192,199.0,239.0,179.0,k120
k2368,139.0,298.0,258.0,k6730
k4470,258.0,358.0,179.0,k760
k2532,258.0,99.0,119.0,k606
k4835,258.0,119.0,199.0,k3406
k6447,219.0,179.0,159.0,k1849
k5457,80.0,179.0,139.0,k4707
k3030,278.0,0.0,219.0,k3122
k2412,139.0,199.0,179.0,k4029
k4464,179.0,99.0,199.0,k6489
k1263,80.0,139.0,179.0,k3126
k1452,299.0,179.0,199.0,k4078
k5246,259.0,359.0,279.0,k284
k521,377.0,99.0,199.0,k7145
k5360,99.0,139.0,99.0,k4167
k6043,179.0,139.0,119.0,k6796
k7594,100.0,99.0,139.0,k6842
k6590,219.0,159.0,139.0,k321
k4316,915.0,0.0,159.0,k2186
k4155,139.0,139.0,119.0,k1505
k6630,99.0,80.0,199.0,k663
k1087,298.0,100.0,99.0,k7535
k4432,119.0,139.0,139.0,k1521
k2808,598.0,219.0,239.0,k7334
k6510,139.0,139.0,139.0,k219
k495,218.0,298.0,318.0,k3094
k2299,179.0,99.0,159.0,k5896
k6242,80.0,199.0,139.0,k194
k7207,159.0,159.0,219.0,k4982
k6051,239.0,159.0,139.0,k4049
k2765,735.0,119.0,278.0,k5396
k6219,299.0,239.0,159.0,k4527
k7150,159.0,139.0,239.0,k307
k2610,239.0,199.0,179.0,k1701
k3424,119.0,119.0,99.0,k6734
k1284,258.0,199.0,238.0,k7039
k4866,139.0,199.0,139.0,k1127
k4942,398.0,0.0,159.0,k2515
k5871,219.0,119.0,99.0,k4022
k1427,119.0,139.0,199.0,k444
k5254,259.0,119.0,99.0,k5674
k4685,159.0,0.0,199.0,k2287
k1588,99.0,179.0,139.0,k5592
k2092,318.0,179.0,139.0,k1494
k3946,199.0,100.0,179.0,k4162
k2832,339.0,159.0,159.0,k3988
k2876,139.0,139.0,119.0,k6930
k7165,99.0,159.0,80.0,k5554
k1988,119.0,99.0,179.0,k6752
k2679,278.0,139.0,219.0,k2472
k177,199.0,20.0,199.0,k1812
k7508,99.0,179.0,100.0,k1295
k3742,358.0,238.0,199.0,k5930
k7257,119.0,179.0,179.0,k7253
k7243,239.0,199.0,279.0,k4141
k6601,119.0,119.0,159.0,k489
k1274,179.0,20.0,20.0,k290
k1319,378.0,159.0,179.0,k2272
k2724,259.0,99.0,179.0,k1386
k3426,139.0,139.0,139.0,k193
k1233,219.0,379.0,179.0,k6338
k6619,80.0,99.0,99.0,k3249
k3685,179.0,99.0,219.0,k3575
k3273,99.0,179.0,80.0,k4948
k2246,99.0,99.0,119.0,k5753
k506,318.0,99.0,298.0,k4508
k5383,438.0,20.0,219.0,k1609
k1279,99.0,99.0,119.0,k7036
k6150,258.0,278.0,656.0,k2376
k1680,99.0,338.0,378.0,k1906
k2177,120.0,140.0,259.0,k6421
k4268,179.0,179.0,219.0,k5215
k5175,99.0,139.0,239.0,k2221
k4212,179.0,179.0,119.0,k4473
k5269,139.0,80.0,139.0,k4865
k2515,278.0,139.0,80.0,k7285
k848,139.0,0.0,99.0,k1186
k1134,139.0,139.0,119.0,k4765
k4792,159.0,0.0,159.0,k7177
k811,139.0,139.0,159.0,k1754
k4856,99.0,119.0,278.0,k7026
k1123,139.0,239.0,239.0,k2009
k126,199.0,179.0,199.0,k6057
k6179,99.0,99.0,199.0,k5499
k2088,80.0,179.0,179.0,k6791
k3592,199.0,139.0,199.0,k4417
k7328,119.0,139.0,219.0,k4726
k4348,239.0,219.0,199.0,k2112
k6901,1114.0,0.0,199.0,k1880
k5743,139.0,179.0,99.0,k7162
k6866,80.0,139.0,159.0,k3794
k5540,278.0,159.0,199.0,k4650
k5199,100.0,219.0,199.0,k4219
k599,319.0,219.0,239.0,k4142
k2105,199.0,239.0,299.0,k3206
k2117,139.0,179.0,219.0,k1035
k7480,159.0,119.0,318.0,k5153
k7157,318.0,139.0,258.0,k7603
k3114,100.0,0.0,99.0,k2181
k4019,239.0,298.0,119.0,k7430
k1178,199.0,179.0,80.0,k1954
k1309,219.0,99.0,99.0,k516
k2015,139.0,139.0,119.0,k1991
k3296,278.0,139.0,80.0,k3258
k2775,159.0,139.0,159.0,k2455
k2761,179.0,239.0,179.0,k2884
k6032,219.0,99.0,99.0,k4698
k5048,358.0,298.0,179.0,k5444
k6700,179.0,99.0,179.0,k6527
k5950,119.0,0.0,119.0,k7542
k2107,179.0,80.0,100.0,k2502
k6925,179.0,99.0,199.0,k5563
k781,139.0,139.0,278.0,k224
k249,219.0,299.0,199.0,k3663
k6151,179.0,239.0,179.0,k5101
k3727,179.0,139.0,159.0,k4847
k3688,418.0,0.0,159.0,k3740
k6053,278.0,0.0,159.0,k1492
k6572,239.0,119.0,258.0,k3858
k1828,337.0,139.0,219.0,k3606
k5646,238.0,159.0,199.0,k6184
k7027,179.0,298.0,80.0,k5773
k7072,239.0,219.0,99.0,k6295
k6723,139.0,159.0,99.0,k1934
k691,179.0,119.0,139.0,k2170
k3835,338.0,99.0,219.0,k5384
k7555,179.0,0.0,99.0,k2389
k1646,119.0,199.0,278.0,k4285
k4926,119.0,80.0,199.0,k795
k1819,179.0,99.0,139.0,k4224
k6750,139.0,179.0,159.0,k3726
k3422,119.0,199.0,179.0,k6684
k7142,258.0,80.0,139.0,k2989
k5346,278.0,219.0,139.0,k7113
k6522,99.0,159.0,119.0,k165
k7097,119.0,199.0,139.0,k5581
k4228,139.0,119.0,159.0,k2177
k5785,179.0,139.0,139.0,k630
k6294,159.0,298.0,179.0,k5142
k3675,199.0,199.0,139.0,k3298
k2454,258.0,80.0,99.0,k5628
k6251,139.0,179.0,139.0,k7134
k928,298.0,99.0,99.0,k6389
k1567,219.0,298.0,238.0,k3349
k3294,179.0,80.0,179.0,k342
k1870,179.0,219.0,199.0,k7353
k988,80.0,139.0,99.0,k5190
k7358,199.0,179.0,139.0,k3077
k4904,219.0,80.0,238.0,k3361
k3932,318.0,139.0,219.0,k18
k7175,80.0,179.0,119.0,k5467
k4154,240.0,159.0,99.0,k4875
k6056,278.0,139.0,258.0,k3669
k2509,318.0,139.0,139.0,k3711
k5676,179.0,159.0,239.0,k4349
k1869,199.0,219.0,219.0,k1638
k7333,219.0,80.0,99.0,k6211
k2504,239.0,159.0,278.0,k1785
k5101,159.0,139.0,119.0,k2711
k3473,179.0,139.0,199.0,k6005
k3349,179.0,99.0,338.0,k5603
k7438,80.0,179.0,119.0,k2007
k1367,139.0,119.0,119.0,k1013
k6509,99.0,139.0,99.0,k2377
k1399,379.0,279.0,339.0,k2193
k5999,179.0,20.0,319.0,k7197
k1740,80.0,80.0,80.0,k2065
k2486,80.0,119.0,99.0,k7277
k5587,139.0,199.0,99.0,k2766
k7366,119.0,99.0,258.0,k6720
k3781,99.0,278.0,179.0,k3005
k747,179.0,179.0,258.0,k820
k5650,259.0,159.0,120.0,k3730
k2169,279.0,179.0,259.0,k7054
k4797,99.0,199.0,179.0,k62
k2784,99.0,119.0,119.0,k6659
k5333,99.0,219.0,139.0,k7296
k2081,139.0,199.0,99.0,k1052
k65,100.0,139.0,179.0,k4810
k574,80.0,119.0,119.0,k6095
k7428,218.0,199.0,119.0,k7191
k4780,179.0,139.0,139.0,k644
k6038,159.0,99.0,100.0,k6779
k5015,139.0,139.0,179.0,k5518
k5439,139.0,258.0,179.0,k1909
k339,179.0,99.0,80.0,k1428
k6560,80.0,219.0,239.0,k1843
k4232,100.0,179.0,139.0,k4700
k2837,199.0,139.0,258.0,k2276
k2577,139.0,179.0,219.0,k3105
k3338,99.0,179.0,99.0,k6284
k2962,239.0,20.0,219.0,k4397
k3728,99.0,159.0,298.0,k36
k3089,179.0,338.0,179.0,k1711
k223,258.0,139.0,99.0,k3621
k2122,298.0,139.0,239.0,k1871
k896,199.0,119.0,219.0,k6802
k2335,119.0,99.0,119.0,k5389
k5939,179.0,139.0,199.0,k1795
k3227,279.0,0.0,239.0,k1472
k7370,219.0,259.0,298.0,k7428
k1423,139.0,199.0,139.0,k5167
k4057,139.0,119.0,139.0,k1093
k6216,219.0,199.0,199.0,k2359
k2880,139.0,99.0,219.0,k6238
k1571,199.0,139.0,258.0,k7477
k5667,219.0,179.0,179.0,k2548
k3553,139.0,199.0,119.0,k27
k3409,159.0,119.0,179.0,k1290
k1636,179.0,199.0,139.0,k2814
k4518,179.0,239.0,259.0,k4784
k3557,238.0,139.0,258.0,k7450
k6970,179.0,159.0,20.0,k3507
k7071,179.0,259.0,139.0,k1358
k2906,139.0,99.0,199.0,k2857
k6891,139.0,179.0,99.0,k5714
k7325,179.0,219.0,179.0,k256
k657,179.0,119.0,99.0,k7284
k1115,219.0,80.0,99.0,k579
k1010,159.0,99.0,557.0,k7532
k2319,239.0,219.0,239.0,k7325
k3345,238.0,338.0,199.0,k850
k3534,239.0,239.0,119.0,k6352
k1817,199.0,298.0,239.0,k3137
k1121,159.0,159.0,159.0,k2702
k6888,139.0,258.0,139.0,k180
k1436,437.0,139.0,119.0,k4462
k4610,298.0,179.0,99.0,k6549
k373,199.0,358.0,119.0,k4168
k1590,198.0,139.0,80.0,k1983
k6432,139.0,99.0,139.0,k6133
k5604,319.0,0.0,199.0,k292
k1356,319.0,558.0,180.0,k990
k1537,298.0,219.0,99.0,k6426
k4717,298.0,219.0,99.0,k3692
k3615,99.0,119.0,219.0,k815
k6940,258.0,99.0,179.0,k3142
k2188,179.0,159.0,179.0,k2696
k867,99.0,238.0,159.0,k3784
k5276,239.0,279.0,180.0,k2381
k360,80.0,99.0,139.0,k3301
k4176,99.0,139.0,239.0,k2602
k2316,119.0,119.0,159.0,k6967
k4906,278.0,179.0,179.0,k3853
k2776,299.0,239.0,239.0,k3891
k7549,139.0,159.0,80.0,k4862
k6301,139.0,139.0,159.0,k1836
k5344,279.0,299.0,20.0,k7471
k6477,179.0,99.0,179.0,k6466
k1239,219.0,339.0,379.0,k4764
k815,80.0,119.0,80.0,k1972
k6556,338.0,258.0,199.0,k1682
k3757,99.0,99.0,80.0,k614
k6454,218.0,80.0,99.0,k3614
k6427,239.0,80.0,119.0,k7035
k5513,179.0,239.0,219.0,k5220
k3042,179.0,139.0,517.0,k28
k5268,219.0,159.0,139.0,k3042
k2545,239.0,278.0,159.0,k255
k17,119.0,139.0,119.0,k704
k7525,139.0,139.0,119.0,k5918
k4367,378.0,139.0,119.0,k6844
k2258,100.0,139.0,139.0,k6102
k669,219.0,139.0,179.0,k3401
k1753,159.0,99.0,219.0,k2372
k7285,179.0,179.0,299.0,k5624
k2871,139.0,139.0,80.0,k7042
k2153,139.0,199.0,139.0,k1508
k5695,198.0,119.0,119.0,k6244
k2019,298.0,0.0,199.0,k6794
k3126,219.0,239.0,139.0,k2045
k5733,258.0,139.0,199.0,k3640
k7436,278.0,99.0,139.0,k4257
k2263,318.0,80.0,139.0,k777
k1065,239.0,359.0,199.0,k4092
k6559,139.0,179.0,159.0,k1201
k2340,298.0,219.0,119.0,k7564
k1332,99.0,159.0,258.0,k5083
k4219,219.0,0.0,239.0,k7220
k830,238.0,159.0,80.0,k3391
k587,80.0,119.0,80.0,k3630
k7361,258.0,139.0,318.0,k1424
k7080,119.0,179.0,179.0,k7286
k5309,378.0,199.0,239.0,k6572
k2161,80.0,179.0,139.0,k6644
k872,99.0,99.0,80.0,k3890
k7397,258.0,219.0,139.0,k1289
k2593,219.0,139.0,199.0,k2398
k5240,99.0,139.0,99.0,k6506
k4590,179.0,258.0,199.0,k3040
k1654,179.0,179.0,139.0,k2546
k2637,179.0,298.0,119.0,k4790
k3408,99.0,119.0,80.0,k7405
k3462,199.0,199.0,159.0,k3064
k2473,80.0,99.0,80.0,k5015
k6838,80.0,0.0,258.0,k1546
k2866,139.0,99.0,100.0,k1332
k6312,179.0,139.0,119.0,k625
k2924,139.0,139.0,179.0,k755
k6346,518.0,219.0,159.0,k6609
k5700,139.0,258.0,139.0,k4895
k2373,80.0,139.0,99.0,k998
k5997,258.0,139.0,298.0,k2152
k424,258.0,258.0,179.0,k138
k4971,80.0,139.0,159.0,k5723
k990,99.0,219.0,179.0,k597
k3029,398.0,199.0,179.0,k3294
k3365,199.0,99.0,139.0,k6940
k7036,199.0,80.0,258.0,k6434
k2346,159.0,99.0,80.0,k5092
k5259,199.0,219.0,199.0,k6883
k505,179.0,199.0,179.0,k2153
k2718,119.0,99.0,99.0,k1058
k4882,179.0,159.0,99.0,k3427
k3086,179.0,139.0,159.0,k7196
k762,278.0,99.0,199.0,k1968
k2072,119.0,159.0,179.0,k3352
k2039,219.0,139.0,80.0,k510
k1244,219.0,179.0,199.0,k5940
k4624,159.0,100.0,119.0,k3188
k5178,199.0,0.0,99.0,k6025
k4947,99.0,219.0,199.0,k7297
k825,179.0,0.0,159.0,k6177
k4086,338.0,199.0,179.0,k7101
k248,219.0,100.0,139.0,k103
k2564,338.0,99.0,119.0,k4068
k54,99.0,159.0,159.0,k2016
k7264,119.0,0.0,80.0,k2247
k3705,159.0,159.0,179.0,k1988
k1995,139.0,139.0,119.0,k1980
k6347,438.0,140.0,199.0,k3698
k4124,219.0,199.0,119.0,k4013
k5870,179.0,179.0,100.0,k590
k7068,80.0,80.0,100.0,k4064
k5941,179.0,80.0,99.0,k6158
k736,80.0,139.0,99.0,k6650
k303,199.0,219.0,179.0,k4703
k1345,99.0,259.0,80.0,k3892
k3389,159.0,258.0,139.0,k1221
k522,99.0,179.0,298.0,k100
k662,99.0,139.0,278.0,k4081
k5562,159.0,99.0,238.0,k5626
k6351,100.0,219.0,338.0,k4890
k5362,99.0,179.0,80.0,k7577
k1637,179.0,99.0,100.0,k3151
k4456,238.0,159.0,139.0,k526
k2392,139.0,159.0,80.0,k6584
k1998,219.0,179.0,199.0,k4124
k5823,139.0,278.0,139.0,k1339
k6234,119.0,179.0,238.0,k2543
k4901,298.0,298.0,238.0,k7333
k6106,80.0,0.0,179.0,k1012
k907,139.0,238.0,159.0,k866
k6977,139.0,259.0,139.0,k4393
k5326,219.0,0.0,179.0,k5731
k6389,139.0,179.0,179.0,k5922
k333,298.0,119.0,139.0,k5732
k5467,139.0,119.0,298.0,k7579
k7520,438.0,20.0,239.0,k2163
k3994,319.0,219.0,100.0,k7511
k2892,378.0,298.0,179.0,k2813
k1674,99.0,298.0,159.0,k1721
k3572,298.0,239.0,139.0,k684
k5545,319.0,179.0,219.0,k4973
k7099,298.0,119.0,199.0,k2001
k1607,338.0,159.0,99.0,k6876
k432,298.0,199.0,159.0,k5949
k905,319.0,20.0,279.0,k1519
k3195,458.0,239.0,239.0,k6227
k2811,99.0,99.0,219.0,k3721
k3132,299.0,0.0,179.0,k6275
k4009,179.0,159.0,219.0,k5298
k7581,99.0,99.0,99.0,k1634
k2067,199.0,199.0,139.0,k1473
k2912,139.0,80.0,139.0,k6223
k1044,558.0,179.0,219.0,k1792
k2337,119.0,100.0,139.0,k5423
k2146,139.0,0.0,80.0,k2419
k738,179.0,199.0,159.0,k7368
k5933,199.0,139.0,199.0,k7239
k531,139.0,238.0,219.0,k4806
k5517,258.0,159.0,80.0,k6731
k1074,398.0,119.0,179.0,k2118
k2025,119.0,139.0,80.0,k4655
k739,1037.0,159.0,199.0,k3261
k4963,179.0,398.0,159.0,k4188
k7314,139.0,139.0,159.0,k2780
k1234,80.0,139.0,80.0,k5379
k1164,199.0,179.0,179.0,k6243
k3216,218.0,199.0,318.0,k302
k7378,238.0,239.0,199.0,k6526
k3662,199.0,139.0,119.0,k5538
k5530,139.0,219.0,219.0,k1650
k1117,199.0,298.0,239.0,k3376
k2708,239.0,119.0,119.0,k3762
k512,179.0,80.0,100.0,k6267
k2272,179.0,199.0,278.0,k6012
k4845,159.0,139.0,298.0,k2893
k5749,139.0,219.0,159.0,k951
k1403,80.0,159.0,159.0,k1747
k2556,139.0,159.0,139.0,k467
k7091,20.0,80.0,279.0,k3419
k5603,179.0,199.0,159.0,k3494
k515,139.0,159.0,99.0,k1149
k4191,139.0,0.0,99.0,k422
k3756,398.0,0.0,100.0,k6672
k5852,438.0,279.0,339.0,k1023
k2027,139.0,139.0,139.0,k3390
k4359,139.0,80.0,139.0,k1866
k955,238.0,159.0,99.0,k6515
k2857,159.0,119.0,179.0,k6947
k4096,99.0,80.0,99.0,k92
k5609,80.0,139.0,179.0,k5521
k3170,139.0,159.0,338.0,k1716
k2490,139.0,199.0,139.0,k1382
k4310,159.0,119.0,258.0,k1427
k5080,179.0,378.0,100.0,k544
k5083,199.0,159.0,139.0,k20
k3986,239.0,199.0,159.0,k2739
k375,198.0,159.0,80.0,k5397
k4309,139.0,139.0,139.0,k5358
k2148,80.0,139.0,139.0,k2022
k14,179.0,279.0,80.0,k5727
k297,259.0,219.0,179.0,k4312
k4410,119.0,159.0,99.0,k1982
k5507,119.0,139.0,179.0,k2920
k5751,378.0,219.0,199.0,k599
k6597,139.0,258.0,258.0,k7463
k306,199.0,139.0,199.0,k5590
k1060,239.0,99.0,159.0,k584
k6029,338.0,179.0,179.0,k5871
k5202,159.0,99.0,219.0,k6249
k752,318.0,99.0,99.0,k2384
k2654,357.0,139.0,100.0,k5100
k1758,99.0,238.0,139.0,k2154
k2974,139.0,219.0,259.0,k7130
k7494,139.0,0.0,100.0,k2106
k7008,80.0,119.0,99.0,k3167
k5841,159.0,179.0,179.0,k6170
