Key_1_1,regressDur,prevFixPos,titleNo,wordNo,nextWordRegress
k6029,0.0,216.7602,9.0,1.0,0
k991,0.0,111.5706,1.0,3.0,0
k85,0.0,74.2428,10.0,2.0,0
k412,0.0,106.2121,1.0,2.0,0
k3943,0.0,240.1687,5.0,4.0,0
k265,0.0,49.2443,3.0,4.0,0
k1233,99.0,320.0,4.0,4.0,0
k3251,0.0,128.0352,4.0,3.0,1
k602,0.0,109.9864,1.0,1.0,0
k3008,0.0,519.8317,1.0,2.0,0
k3071,0.0,126.5701,7.0,3.0,1
k1391,0.0,0.0,6.0,1.0,0
k3832,219.0,192.0937,1.0,2.0,0
k7388,199.0,63.1506,2.0,4.0,0
k1119,596.0,194.4351,2.0,4.0,0
k635,992.0,469.3847,3.0,1.0,1
k4936,1188.0,181.7278,1.0,3.0,0
k808,0.0,98.4784,3.0,3.0,0
k5539,199.0,114.7258,7.0,2.0,1
k867,0.0,0.0,3.0,1.0,0
k2633,359.0,164.0732,2.0,3.0,0
k789,299.0,114.2322,2.0,3.0,1
k6614,4343.0,190.3733,5.0,1.0,0
k2214,80.0,525.2904,4.0,2.0,0
k2162,139.0,95.0842,9.0,1.0,1
k1151,0.0,159.8124,4.0,6.0,1
k3739,0.0,74.3236,6.0,1.0,0
k6206,792.0,442.6511,1.0,6.0,0
k3733,0.0,201.9926,3.0,5.0,1
k3566,0.0,158.9119,6.0,7.0,0
k6420,0.0,421.019,7.0,7.0,0
k7106,119.0,66.1287,3.0,2.0,0
k1782,1490.0,57.5587,4.0,2.0,0
k2801,0.0,0.0,1.0,2.0,0
k5698,0.0,250.002,4.0,8.0,0
k4069,0.0,90.7855,7.0,2.0,0
k4649,100.0,202.0223,8.0,3.0,1
k162,0.0,133.0601,3.0,4.0,0
k1285,0.0,95.901,3.0,3.0,0
k7529,0.0,38.4708,1.0,4.0,0
k1468,199.0,32.311,2.0,2.0,0
k5312,358.0,165.4358,8.0,5.0,0
k3644,0.0,34.0,3.0,2.0,0
k5701,0.0,365.5708,6.0,1.0,0
k1475,0.0,294.2414,7.0,7.0,0
k1938,99.0,583.5975,2.0,2.0,1
k3291,0.0,315.4838,7.0,1.0,0
k4303,100.0,81.5843,9.0,4.0,1
k2317,159.0,129.7575,3.0,1.0,1
k7235,0.0,139.517,3.0,3.0,1
k2257,4861.0,294.2006,6.0,2.0,1
k3127,0.0,684.8073,10.0,1.0,0
k4805,517.0,59.0339,3.0,2.0,0
k7122,199.0,342.9475,2.0,4.0,1
k2734,0.0,0.0,4.0,1.0,0
k5749,0.0,194.7434,10.0,8.0,0
k6585,337.0,243.4625,9.0,6.0,1
k1818,417.0,145.5816,8.0,1.0,1
k2062,0.0,313.6399,4.0,2.0,0
k6548,1075.0,38.833,2.0,2.0,1
k3772,0.0,95.3362,9.0,2.0,0
k3523,80.0,175.0943,1.0,3.0,0
k2111,219.0,562.0854,7.0,1.0,0
k7350,0.0,82.0975,1.0,3.0,0
k3241,0.0,152.1217,6.0,1.0,0
k6109,338.0,66.9403,2.0,3.0,0
k6768,219.0,147.3126,4.0,2.0,1
k4277,0.0,126.9212,4.0,3.0,0
k1537,0.0,237.6826,7.0,7.0,0
k3629,0.0,70.7107,4.0,4.0,0
k4908,0.0,174.2871,3.0,2.0,0
k5632,0.0,410.7578,7.0,1.0,0
k4445,0.0,77.3886,7.0,3.0,0
k1451,0.0,334.5983,2.0,1.0,0
k5577,0.0,0.0,1.0,1.0,0
k2135,139.0,239.0188,1.0,1.0,1
k6182,0.0,163.6001,8.0,1.0,0
k6704,139.0,0.0,1.0,2.0,0
k3107,794.0,156.205,2.0,2.0,1
k1310,0.0,297.4357,10.0,3.0,0
k5765,819.0,41.0,10.0,3.0,1
k5789,0.0,95.4149,6.0,1.0,0
k4514,0.0,30.8869,4.0,4.0,0
k6937,0.0,145.0,5.0,3.0,0
k1462,100.0,139.0036,3.0,2.0,0
k1394,259.0,115.0695,1.0,6.0,0
k6575,0.0,130.9809,6.0,5.0,0
k1292,238.0,84.8764,5.0,1.0,0
k4853,0.0,118.2582,3.0,2.0,0
k6939,0.0,141.6757,8.0,6.0,0
k7198,0.0,701.0235,7.0,2.0,0
k6985,873.0,123.3207,2.0,4.0,0
k4085,0.0,344.9203,10.0,2.0,0
k213,0.0,80.7217,5.0,1.0,0
k3826,0.0,138.7552,10.0,3.0,0
k3867,0.0,174.0115,8.0,3.0,0
k6131,80.0,82.6075,5.0,3.0,0
k6322,0.0,90.6697,9.0,3.0,0
k372,0.0,97.7446,1.0,3.0,0
k4495,199.0,0.0,4.0,2.0,1
k5210,0.0,546.3122,6.0,1.0,0
k5465,318.0,69.7782,3.0,6.0,0
k1869,0.0,274.0073,4.0,7.0,0
k4072,0.0,62.5859,5.0,5.0,0
k890,0.0,217.8095,7.0,1.0,0
k2569,0.0,130.1384,8.0,6.0,0
k6382,180.0,19.6469,7.0,2.0,1
k274,219.0,140.8013,5.0,2.0,1
k2150,0.0,73.0068,7.0,4.0,0
k6862,0.0,674.505,5.0,1.0,0
k682,0.0,80.6226,10.0,3.0,1
k3484,0.0,410.2999,5.0,6.0,1
k2942,0.0,782.2154,8.0,1.0,0
k1250,0.0,293.1706,1.0,4.0,0
k6636,0.0,255.7851,2.0,1.0,0
k6401,0.0,69.0652,7.0,3.0,0
k1318,0.0,197.0178,8.0,10.0,0
k1264,0.0,0.0,4.0,4.0,0
k1217,0.0,155.0806,2.0,3.0,0
k5611,139.0,590.5726,4.0,2.0,1
k5218,0.0,781.1716,9.0,1.0,0
k2091,0.0,284.7385,10.0,1.0,0
k3270,0.0,95.0053,9.0,2.0,1
k1863,0.0,270.0019,7.0,5.0,0
k1387,0.0,149.7732,10.0,2.0,0
k3576,0.0,40.05,5.0,2.0,0
k5728,99.0,63.2851,5.0,2.0,0
k4308,0.0,33.541,6.0,4.0,1
k445,0.0,107.5639,3.0,2.0,0
k3515,80.0,86.5332,1.0,7.0,0
k3036,298.0,226.1791,9.0,6.0,0
k5656,99.0,333.1501,3.0,4.0,0
k675,3462.0,189.0238,2.0,5.0,0
k2533,0.0,182.5842,6.0,3.0,0
k2559,119.0,108.0046,8.0,2.0,1
k3111,298.0,254.9216,5.0,1.0,0
k4338,0.0,180.8535,6.0,1.0,0
k200,278.0,118.33,9.0,1.0,1
k1043,0.0,130.0154,2.0,2.0,0
k214,100.0,189.4518,7.0,6.0,1
k2668,0.0,29.1548,1.0,6.0,0
k4056,119.0,519.824,1.0,2.0,1
k1530,318.0,27.7849,3.0,4.0,0
k6372,0.0,536.4066,5.0,2.0,0
k2557,0.0,79.404,1.0,1.0,0
k3014,199.0,74.0608,4.0,6.0,0
k3558,0.0,189.2644,10.0,5.0,0
k5123,0.0,628.996,8.0,3.0,0
k810,179.0,148.0135,3.0,3.0,0
k6138,179.0,156.4161,1.0,3.0,1
k3033,0.0,69.857,7.0,3.0,0
k3476,0.0,689.8956,4.0,1.0,0
k5527,478.0,49.8197,1.0,2.0,0
k1639,0.0,148.7179,6.0,1.0,0
k4284,0.0,119.6035,7.0,3.0,0
k4175,954.0,70.5762,3.0,4.0,1
k5634,80.0,82.3286,9.0,1.0,0
k7021,0.0,46.5725,10.0,3.0,0
k237,0.0,99.2824,1.0,1.0,0
k4412,0.0,78.8543,3.0,5.0,0
k668,80.0,70.7107,8.0,8.0,0
k3836,1213.0,136.1947,3.0,2.0,1
k1741,0.0,102.4207,1.0,5.0,0
k3844,676.0,920.0658,2.0,1.0,0
k2234,0.0,81.0247,6.0,6.0,0
k4249,2224.0,0.0,1.0,1.0,0
k5193,378.0,106.5317,3.0,1.0,1
k1302,0.0,15.0,10.0,5.0,0
k4529,80.0,278.4044,5.0,3.0,0
k752,0.0,120.9339,5.0,6.0,0
k515,1016.0,125.1958,7.0,4.0,1
k3535,0.0,298.6855,4.0,1.0,0
k1867,179.0,731.4349,3.0,2.0,0
k4076,0.0,0.0,1.0,1.0,0
k2761,0.0,706.785,3.0,2.0,0
k6923,0.0,29.1548,8.0,3.0,0
k355,0.0,405.2222,3.0,3.0,0
k2934,199.0,142.1443,4.0,5.0,0
k4199,0.0,153.0,7.0,3.0,0
k75,0.0,40.8534,1.0,3.0,0
k2415,0.0,614.1181,4.0,1.0,0
k4173,0.0,79.6994,10.0,2.0,0
k1633,0.0,188.3215,8.0,5.0,0
k1202,836.0,286.4001,2.0,2.0,0
k3888,119.0,225.02,2.0,1.0,0
k5314,0.0,458.2685,6.0,1.0,0
k5022,477.0,355.0,9.0,1.0,0
k3782,0.0,137.0584,5.0,6.0,0
k2921,477.0,78.032,1.0,4.0,1
k6316,0.0,176.2073,2.0,1.0,0
k5973,0.0,275.9601,7.0,4.0,1
k7549,0.0,104.7378,9.0,6.0,0
k4889,438.0,24.5967,3.0,3.0,0
k6364,219.0,225.6103,1.0,1.0,0
k5633,0.0,141.6616,5.0,4.0,0
k3942,0.0,106.9205,7.0,6.0,0
k759,99.0,129.1898,3.0,4.0,0
k3803,0.0,86.0233,8.0,4.0,0
k3053,278.0,164.003,3.0,6.0,0
k2601,379.0,332.9399,10.0,1.0,0
k5350,4861.0,132.0,6.0,2.0,1
k448,318.0,74.1687,4.0,3.0,1
k6312,238.0,109.7725,5.0,1.0,0
k7164,398.0,59.0339,3.0,7.0,0
k547,0.0,37.7359,1.0,7.0,0
k987,0.0,41.1096,9.0,2.0,0
k6310,0.0,101.3163,3.0,1.0,0
k2447,0.0,759.2338,7.0,6.0,1
k1109,0.0,366.1175,7.0,1.0,0
k1657,139.0,185.0432,10.0,4.0,0
k1578,0.0,265.0679,8.0,5.0,0
k6725,0.0,182.2361,10.0,3.0,0
k5746,179.0,37.054,4.0,2.0,1
k4105,159.0,190.4442,3.0,3.0,0
k3002,199.0,112.969,3.0,4.0,1
k569,796.0,155.129,2.0,3.0,1
k6250,378.0,78.1089,3.0,5.0,0
k6454,0.0,101.3163,3.0,2.0,0
k4217,755.0,37.8021,1.0,5.0,1
k2436,0.0,25.02,6.0,3.0,0
k479,0.0,201.5589,1.0,3.0,1
k4456,99.0,147.0034,7.0,5.0,1
k2629,2051.0,297.1397,6.0,3.0,1
k672,0.0,135.2368,7.0,5.0,0
k318,1752.0,143.4225,5.0,6.0,0
k5777,20.0,114.2804,5.0,4.0,0
k1031,0.0,214.021,10.0,4.0,0
k1267,0.0,118.1524,7.0,1.0,0
k1223,0.0,26.6271,7.0,7.0,0
k7258,0.0,63.3246,4.0,4.0,0
k4334,0.0,82.0549,6.0,2.0,0
k697,179.0,147.1224,5.0,3.0,1
k4176,0.0,75.6902,3.0,2.0,0
k5342,0.0,76.7919,2.0,2.0,0
k2988,0.0,143.2829,6.0,3.0,0
k4297,0.0,281.2152,10.0,7.0,0
k2910,2132.0,196.8883,3.0,2.0,1
k3459,139.0,117.0385,8.0,3.0,1
k5965,0.0,0.0,1.0,1.0,0
k6050,577.0,141.2091,4.0,5.0,1
k6952,0.0,312.7059,1.0,4.0,0
k2613,0.0,199.8324,8.0,4.0,0
k694,0.0,80.2309,3.0,3.0,0
k5738,0.0,157.7466,3.0,4.0,0
k4597,0.0,32.8024,8.0,6.0,0
k328,0.0,82.8553,4.0,3.0,0
k1133,0.0,207.6632,6.0,2.0,0
k453,0.0,115.9353,2.0,1.0,0
k2824,3462.0,47.0956,2.0,5.0,0
k2697,1393.0,193.6621,1.0,2.0,1
k3591,0.0,60.0333,3.0,3.0,0
k1752,0.0,64.0781,3.0,3.0,1
k2916,0.0,406.7677,8.0,1.0,0
k1625,0.0,90.5539,6.0,4.0,0
k6196,399.0,27.4591,1.0,2.0,1
k7225,0.0,343.4312,1.0,1.0,0
k323,0.0,138.4377,2.0,3.0,0
k2528,0.0,29.8329,1.0,3.0,1
k944,2505.0,365.0055,5.0,4.0,1
k4757,297.0,124.5793,7.0,3.0,0
k7183,0.0,225.1089,7.0,6.0,0
k3715,0.0,93.3435,6.0,4.0,0
k3767,0.0,48.2597,4.0,3.0,0
k7262,695.0,21.0,4.0,2.0,1
k631,0.0,0.0,1.0,1.0,0
k3012,0.0,121.8072,7.0,6.0,0
k2943,0.0,118.6971,2.0,3.0,0
k7000,0.0,61.9839,5.0,2.0,0
k1514,0.0,247.655,7.0,3.0,0
k3905,558.0,552.7106,9.0,2.0,0
k1691,0.0,113.5341,3.0,3.0,0
k3072,0.0,185.0973,5.0,5.0,0
k1271,0.0,161.4001,6.0,1.0,0
k3334,0.0,114.6298,5.0,3.0,0
k6690,0.0,92.2659,4.0,2.0,0
k902,4861.0,74.3303,6.0,2.0,1
k6613,437.0,146.0856,4.0,1.0,1
k6398,0.0,54.037,1.0,2.0,0
k7133,0.0,285.6081,8.0,1.0,0
k779,199.0,146.7515,4.0,6.0,1
k2421,0.0,695.6558,7.0,1.0,0
k4702,439.0,189.156,1.0,2.0,1
k6948,0.0,58.3095,1.0,4.0,0
k3946,0.0,33.5261,6.0,3.0,0
k4384,298.0,658.041,2.0,1.0,1
k683,0.0,72.2011,8.0,5.0,0
k3910,1654.0,291.2902,5.0,5.0,1
k6816,0.0,43.6578,1.0,4.0,0
k4380,99.0,87.2983,8.0,1.0,1
k5689,0.0,0.0,4.0,1.0,0
k5346,0.0,581.5445,5.0,1.0,0
k5855,0.0,113.9517,5.0,4.0,0
k6323,298.0,325.0415,4.0,1.0,0
k5873,0.0,833.6624,3.0,1.0,0
k7437,3248.0,22.1359,6.0,4.0,1
k651,800.0,418.0765,8.0,5.0,0
k862,0.0,106.4519,5.0,1.0,0
k7455,0.0,128.8759,5.0,7.0,0
k66,438.0,284.176,2.0,1.0,1
k446,657.0,211.0853,7.0,2.0,0
k4723,0.0,149.2716,5.0,5.0,0
k3702,358.0,573.362,4.0,1.0,1
k3793,0.0,178.4405,5.0,1.0,0
k5205,219.0,244.002,9.0,5.0,0
k7223,0.0,142.8986,2.0,7.0,0
k4404,278.0,221.5085,1.0,1.0,0
k67,0.0,764.5247,7.0,1.0,0
k1240,0.0,117.3882,6.0,4.0,0
k1209,0.0,937.8454,2.0,1.0,0
k753,0.0,63.2851,5.0,4.0,0
k1611,0.0,98.2344,6.0,1.0,0
k6517,1054.0,195.6042,8.0,6.0,1
k2298,139.0,84.0952,2.0,4.0,0
k2209,398.0,227.1079,4.0,3.0,1
k585,0.0,77.4661,2.0,2.0,0
k1061,0.0,65.0308,4.0,6.0,0
k2747,0.0,155.541,2.0,8.0,0
k2105,0.0,231.0,8.0,5.0,0
k312,99.0,41.7732,10.0,8.0,0
k802,0.0,108.6646,4.0,10.0,0
k1522,497.0,357.4353,4.0,1.0,1
k3087,1213.0,96.7471,3.0,2.0,1
k5339,219.0,627.2878,4.0,1.0,0
k3293,99.0,175.9233,7.0,3.0,0
k5784,219.0,155.6567,3.0,1.0,0
k2367,0.0,152.2662,1.0,4.0,0
k5040,0.0,82.3772,6.0,3.0,0
k6368,0.0,338.5203,5.0,1.0,0
k4871,0.0,44.0454,3.0,4.0,0
k5386,755.0,309.414,1.0,5.0,1
k2742,139.0,78.0256,8.0,2.0,0
k2117,199.0,97.0052,3.0,3.0,1
k3011,0.0,125.7816,7.0,6.0,0
k7029,0.0,190.704,5.0,3.0,0
k2669,0.0,612.6745,4.0,1.0,0
k1090,0.0,52.8867,7.0,4.0,0
k308,238.0,107.3546,2.0,2.0,0
k1973,0.0,115.0174,8.0,8.0,0
k2966,0.0,112.6455,3.0,2.0,1
k4237,0.0,79.3095,10.0,3.0,0
k6563,119.0,162.5208,4.0,3.0,0
k129,0.0,346.3019,10.0,1.0,0
k4718,0.0,166.0753,8.0,2.0,0
k5356,0.0,154.1752,7.0,3.0,0
k5956,0.0,245.6603,5.0,3.0,0
k7520,139.0,93.1933,3.0,1.0,1
k4822,0.0,120.4159,5.0,1.0,1
k2156,477.0,101.9657,4.0,1.0,0
k5979,378.0,183.3085,2.0,1.0,1
k5247,477.0,183.4394,4.0,1.0,0
k4163,99.0,206.8744,4.0,3.0,0
k874,0.0,104.7855,1.0,3.0,1
k1379,0.0,711.9452,5.0,2.0,0
k1590,0.0,34.2053,9.0,4.0,0
k5679,0.0,235.3763,6.0,1.0,0
k7563,99.0,304.5817,10.0,8.0,0
k4728,179.0,172.3514,8.0,3.0,1
k1707,497.0,53.7587,4.0,4.0,0
k2476,0.0,357.7401,6.0,2.0,0
k2645,636.0,47.2969,10.0,5.0,1
k3751,0.0,218.0023,5.0,3.0,0
k3312,0.0,89.8888,7.0,1.0,0
k1735,99.0,100.9604,7.0,4.0,1
k6911,0.0,80.05,6.0,5.0,0
k2685,278.0,144.7791,3.0,1.0,0
k3707,0.0,77.0779,2.0,2.0,0
k2429,0.0,105.9292,5.0,4.0,0
k6804,0.0,187.0722,3.0,2.0,0
k2551,0.0,107.5174,6.0,4.0,0
k598,417.0,338.5912,6.0,1.0,1
k2488,0.0,141.0567,6.0,3.0,0
k108,0.0,160.6113,2.0,6.0,0
k2291,0.0,766.9035,3.0,1.0,0
k5398,139.0,112.7209,5.0,1.0,1
k537,179.0,25.4951,5.0,2.0,1
k5316,298.0,210.5825,5.0,1.0,0
k1077,0.0,77.0065,5.0,5.0,0
k5737,258.0,62.9682,2.0,1.0,0
k6961,0.0,294.0612,3.0,4.0,0
k1189,0.0,250.008,3.0,5.0,0
k5347,0.0,88.459,5.0,4.0,0
k5970,1375.0,114.7911,2.0,4.0,1
k670,238.0,72.9178,1.0,1.0,0
k2469,139.0,401.263,8.0,2.0,0
k661,0.0,136.0588,10.0,2.0,0
k6494,0.0,154.2077,8.0,4.0,0
k2660,0.0,240.6346,3.0,2.0,0
k637,0.0,162.1974,2.0,3.0,0
k3199,2169.0,29.1548,2.0,2.0,1
k120,0.0,149.0839,10.0,3.0,0
k6730,278.0,151.1985,1.0,6.0,1
k760,0.0,141.0319,7.0,2.0,0
k606,0.0,521.5515,3.0,1.0,0
k3406,0.0,95.2575,8.0,3.0,0
k1849,0.0,30.2655,6.0,4.0,0
k4707,0.0,57.0088,7.0,3.0,0
k3122,278.0,375.2253,3.0,2.0,0
k4029,0.0,181.276,3.0,3.0,0
k6489,358.0,131.0611,9.0,3.0,1
k3126,80.0,223.0,2.0,5.0,1
k4078,0.0,52.3927,4.0,5.0,0
k284,0.0,264.6091,3.0,1.0,0
k7145,0.0,44.5533,8.0,4.0,0
k4167,0.0,30.5941,9.0,3.0,0
k6796,1192.0,280.0803,8.0,2.0,0
k6842,438.0,135.8308,6.0,1.0,1
k321,438.0,220.0954,1.0,2.0,0
k2186,716.0,0.0,1.0,1.0,1
k1505,339.0,95.901,1.0,2.0,0
k663,0.0,105.9481,7.0,6.0,0
k7535,0.0,461.1952,3.0,1.0,0
k1521,119.0,123.199,1.0,4.0,0
k7334,0.0,155.029,10.0,8.0,1
k219,0.0,72.111,7.0,2.0,0
k3094,0.0,179.0112,2.0,7.0,0
k5896,219.0,454.9253,5.0,1.0,1
k194,0.0,26.9258,1.0,4.0,0
k4982,318.0,94.3663,2.0,2.0,0
k4049,0.0,56.5685,1.0,5.0,0
k5396,278.0,1046.2476,3.0,1.0,0
k4527,0.0,186.9358,7.0,1.0,0
k307,0.0,171.2367,7.0,4.0,0
k1701,239.0,250.056,5.0,5.0,1
k6734,0.0,71.1758,7.0,3.0,0
k7039,258.0,723.0443,8.0,2.0,0
k1127,0.0,64.5368,2.0,4.0,0
k2515,0.0,599.096,5.0,1.0,0
k4022,219.0,297.6071,1.0,5.0,0
k444,0.0,286.3425,7.0,4.0,0
k5674,0.0,305.3686,10.0,1.0,1
k2287,319.0,87.8009,2.0,1.0,0
k5592,0.0,118.9033,6.0,1.0,0
k1494,0.0,890.4229,3.0,1.0,0
k4162,199.0,279.351,9.0,1.0,0
k3988,339.0,851.0288,7.0,1.0,0
k6930,0.0,221.4159,8.0,1.0,0
k5554,0.0,73.1095,8.0,7.0,0
k6752,0.0,79.1012,2.0,2.0,0
k2472,278.0,58.4209,6.0,4.0,0
k1812,477.0,58.6941,6.0,3.0,1
k1295,0.0,70.0,5.0,1.0,0
k5930,0.0,131.0,2.0,3.0,0
k7253,119.0,87.0919,3.0,3.0,1
k4141,0.0,277.0271,7.0,3.0,0
k489,0.0,104.69,5.0,3.0,0
k290,618.0,111.0045,6.0,5.0,1
k2272,756.0,179.1787,3.0,1.0,1
k1386,0.0,93.3809,5.0,1.0,0
k193,0.0,267.0169,1.0,6.0,0
k6338,219.0,234.4781,4.0,2.0,1
k3249,0.0,239.416,7.0,4.0,0
k3575,179.0,214.021,3.0,4.0,0
k4948,0.0,372.6996,6.0,1.0,0
k5753,0.0,26.6271,7.0,2.0,0
k4508,0.0,153.4959,3.0,1.0,0
k1609,836.0,174.5623,2.0,2.0,0
k7036,0.0,133.66,9.0,1.0,0
k2376,0.0,230.0022,10.0,6.0,0
k1906,0.0,92.0489,4.0,2.0,0
k6421,0.0,92.5419,7.0,5.0,0
k5215,0.0,43.4166,2.0,3.0,0
k2221,0.0,175.2627,3.0,5.0,0
k4473,0.0,76.0263,3.0,2.0,0
k4865,139.0,76.0263,4.0,6.0,0
k7285,1072.0,157.0127,3.0,3.0,1
k1186,179.0,0.0,1.0,2.0,0
k4765,139.0,422.4808,1.0,1.0,0
k7177,0.0,0.0,1.0,2.0,0
k1754,0.0,110.0591,10.0,1.0,0
k7026,99.0,129.0349,7.0,6.0,0
k2009,139.0,58.8218,2.0,3.0,0
k6057,278.0,239.1757,3.0,1.0,0
k5499,0.0,213.1783,7.0,1.0,0
k6791,0.0,212.3252,8.0,1.0,0
k4417,0.0,90.7965,2.0,3.0,0
k4726,1090.0,127.1417,3.0,4.0,0
k2112,239.0,258.544,3.0,2.0,0
k1880,358.0,199.0603,3.0,1.0,0
k7162,139.0,465.0011,7.0,4.0,0
k3794,0.0,281.5173,3.0,4.0,0
k4650,377.0,265.8138,7.0,5.0,1
k4219,0.0,136.2351,4.0,7.0,0
k4142,0.0,73.1095,10.0,8.0,1
k3206,0.0,86.4928,3.0,4.0,0
k1035,278.0,128.0976,4.0,1.0,1
k5153,318.0,212.0094,3.0,7.0,0
k7603,0.0,853.863,2.0,1.0,0
k2181,417.0,0.0,1.0,1.0,1
k7430,0.0,36.7696,2.0,3.0,0
k1954,398.0,293.0836,8.0,8.0,0
k516,0.0,233.311,6.0,4.0,0
k1991,0.0,250.1999,1.0,7.0,0
k3258,0.0,677.5227,5.0,1.0,0
k2455,0.0,140.4279,8.0,3.0,0
k2884,0.0,135.4843,9.0,6.0,0
k4698,219.0,571.148,1.0,1.0,0
k5444,0.0,84.0536,6.0,1.0,0
k6527,358.0,71.7008,2.0,2.0,0
k7542,0.0,150.1632,4.0,5.0,1
k2502,0.0,129.1395,9.0,1.0,0
k5563,0.0,235.0766,10.0,4.0,0
k224,0.0,68.542,1.0,5.0,0
k3663,0.0,88.3233,10.0,1.0,0
k5101,0.0,34.7131,6.0,2.0,0
k4847,179.0,119.3399,1.0,7.0,0
k3740,0.0,0.0,5.0,1.0,0
k1492,0.0,0.0,1.0,1.0,0
k3858,298.0,384.1575,4.0,6.0,0
k3606,1192.0,584.5083,3.0,1.0,0
k6184,0.0,114.0395,8.0,1.0,0
k5773,0.0,415.0434,9.0,4.0,0
k6295,159.0,290.8333,3.0,7.0,0
k1934,0.0,85.2115,2.0,4.0,0
k2170,0.0,69.7209,4.0,3.0,0
k5384,0.0,581.173,3.0,1.0,0
k2389,179.0,83.0,5.0,2.0,1
k4285,0.0,41.1096,8.0,2.0,0
k795,0.0,33.2415,7.0,3.0,0
k4224,1012.0,37.6962,10.0,5.0,1
k3726,0.0,38.0789,7.0,3.0,0
k6684,0.0,170.3203,4.0,2.0,0
k2989,0.0,253.3969,10.0,3.0,0
k7113,556.0,118.2074,10.0,5.0,1
k165,0.0,273.3862,4.0,3.0,1
k5581,199.0,63.8905,2.0,4.0,0
k2177,238.0,47.5184,1.0,2.0,0
k630,0.0,286.2953,6.0,1.0,0
k5142,0.0,411.0523,5.0,1.0,0
k3298,199.0,26.8701,1.0,5.0,1
k5628,0.0,60.1332,10.0,8.0,0
k7134,139.0,91.2195,1.0,2.0,0
k6389,1370.0,142.1724,4.0,4.0,1
k3349,219.0,28.6007,2.0,2.0,0
k342,0.0,127.5617,10.0,1.0,0
k7353,0.0,138.0326,3.0,3.0,1
k5190,338.0,118.0042,3.0,1.0,0
k3077,0.0,199.5294,7.0,2.0,0
k3361,0.0,151.1092,5.0,4.0,0
k18,298.0,331.4363,1.0,1.0,0
k5467,160.0,535.7322,1.0,2.0,0
k4875,298.0,109.5901,9.0,3.0,1
k3669,0.0,410.278,10.0,3.0,0
k3711,1510.0,494.9828,5.0,1.0,1
k4349,0.0,114.2147,7.0,6.0,1
k1638,398.0,323.3481,3.0,3.0,1
k6211,0.0,126.0159,5.0,8.0,0
k1785,478.0,265.9361,1.0,1.0,1
k2711,0.0,51.788,7.0,2.0,0
k6005,0.0,264.6224,9.0,1.0,0
k5603,179.0,329.5649,1.0,2.0,0
k2007,0.0,157.3086,1.0,4.0,1
k1013,219.0,194.7434,9.0,5.0,0
k2377,0.0,63.1269,6.0,2.0,0
k2193,0.0,102.5914,5.0,3.0,0
k7197,0.0,29.5296,4.0,5.0,0
k2065,99.0,43.4166,5.0,2.0,0
k7277,377.0,23.7697,3.0,2.0,1
k2766,0.0,40.7063,2.0,2.0,0
k6720,0.0,303.0413,8.0,5.0,0
k3005,0.0,106.066,10.0,1.0,0
k820,179.0,45.2217,2.0,2.0,1
k3730,0.0,220.2748,5.0,6.0,0
k7054,279.0,587.1669,2.0,1.0,0
k62,99.0,91.2634,3.0,1.0,1
k6659,0.0,99.7647,5.0,1.0,0
k7296,0.0,169.7056,4.0,4.0,0
k1052,278.0,84.1487,4.0,1.0,1
k4810,0.0,230.6708,7.0,3.0,0
k6095,0.0,302.8003,10.0,5.0,1
k7191,0.0,162.0123,4.0,3.0,0
k644,0.0,840.0119,8.0,1.0,0
k6779,159.0,411.7596,8.0,1.0,1
k5518,377.0,187.4166,4.0,1.0,1
k1909,0.0,112.058,4.0,3.0,0
k1428,0.0,225.3375,7.0,1.0,0
k1843,80.0,508.1191,9.0,1.0,0
k4700,4931.0,428.6595,1.0,2.0,0
k2276,199.0,180.025,3.0,3.0,1
k3105,0.0,197.0634,4.0,3.0,0
k6284,99.0,158.2561,5.0,1.0,1
k4397,478.0,194.0,5.0,2.0,0
k36,0.0,127.063,4.0,10.0,0
k1711,0.0,104.9952,8.0,1.0,0
k3621,258.0,252.3351,4.0,1.0,0
k1871,378.0,16.7631,3.0,4.0,1
k6802,0.0,210.0095,10.0,8.0,0
k5389,0.0,46.1736,1.0,4.0,0
k1795,537.0,311.6697,5.0,2.0,0
k1472,279.0,69.6348,4.0,2.0,0
k7428,0.0,178.0028,1.0,7.0,0
k5167,119.0,114.9348,6.0,1.0,0
k1093,0.0,549.5343,10.0,7.0,0
k2359,4861.0,157.2069,6.0,2.0,1
k6238,0.0,254.7096,9.0,7.0,1
k7477,0.0,214.7044,2.0,3.0,0
k2548,0.0,133.3754,6.0,2.0,0
k27,417.0,184.1657,5.0,3.0,1
k1290,338.0,128.0976,2.0,3.0,0
k2814,199.0,444.8831,10.0,3.0,0
k4784,0.0,93.771,4.0,6.0,0
k7450,0.0,24.0416,4.0,5.0,0
k3507,0.0,30.0167,8.0,6.0,1
k1358,0.0,209.0383,3.0,4.0,0
k2857,0.0,73.0,3.0,2.0,0
k5714,0.0,110.2769,7.0,1.0,0
k256,0.0,43.8292,2.0,3.0,0
k7284,0.0,248.6966,6.0,1.0,0
k579,0.0,217.3753,6.0,2.0,0
k7532,796.0,159.0283,4.0,6.0,1
k7325,478.0,107.0047,2.0,3.0,1
k850,238.0,152.3286,4.0,4.0,0
k6352,1690.0,133.3754,2.0,3.0,1
k3137,0.0,303.3183,3.0,4.0,0
