Key_1_1,pupilDiamLag,regressLen,lastSaccLen
k4176,0.253,259.0,31.7057
k5342,0.237,0.0,118.2381
k2988,0.4338,0.0,203.0025
k4297,0.4067,0.0,242.1699
k2910,0.4325,537.0,90.6035
k3459,0.4189,0.0,162.4962
k5965,0.3014,0.0,68.1707
k6050,0.6997,1395.0,101.1558
k6952,0.1572,0.0,153.5985
k2613,0.3642,0.0,69.3001
k694,0.308,239.0,116.3239
k5738,0.3061,0.0,253.6632
k4597,0.4191,0.0,117.031
k328,-0.07,0.0,177.5063
k1133,0.179,258.0,118.8876
k453,0.1218,219.0,79.1344
k2824,0.2401,1611.0,260.1082
k2697,0.207,0.0,306.1634
k3591,0.0005,0.0,334.506
k1752,0.1462,0.0,38.513
k2916,0.4063,0.0,857.5036
k1625,0.344,0.0,460.7779
k6196,1.7037,0.0,114.8151
k7225,0.1325,0.0,117.3765
k323,0.1643,0.0,308.1173
k2528,0.3253,0.0,130.384
k944,0.2875,1410.0,128.9079
k4757,0.2636,4690.0,433.5049
k7183,0.2451,0.0,742.43
k3715,1.15,0.0,430.6173
k3767,0.1289,0.0,272.1369
k7262,0.3235,0.0,223.6096
k631,0.1039,0.0,67.1751
k3012,0.1396,0.0,600.4759
k2943,0.1946,516.0,40.5771
k7000,0.1602,219.0,111.2845
k1514,0.269,0.0,123.2284
k3905,1.4366,0.0,222.7431
k1691,0.1711,159.0,58.1055
k3072,0.1791,0.0,162.0378
k1271,0.3061,0.0,189.1593
k3334,0.2724,0.0,140.5569
k6690,0.0795,0.0,263.5043
k902,0.3575,11655.0,206.1965
k6613,0.1812,0.0,513.5197
k6398,0.2347,0.0,182.2142
k7133,0.3642,0.0,140.5009
k779,0.1741,0.0,235.2573
k2421,0.4497,0.0,117.9841
k4702,0.3229,577.0,184.5332
k6948,0.0969,0.0,304.1488
k3946,0.2672,0.0,207.099
k4384,0.1208,0.0,72.8371
k683,0.2431,0.0,459.0103
k3910,0.2085,896.0,347.1041
k6816,0.5211,239.0,124.2578
k4380,0.0259,0.0,565.0179
k5689,0.3513,0.0,135.559
k5346,0.0543,0.0,195.0923
k5855,0.0886,0.0,280.5303
k6323,0.0173,0.0,194.1262
k5873,0.0621,775.0,265.5772
k7437,0.7725,9087.0,503.0002
k651,0.4915,0.0,314.7876
k862,0.9126,0.0,65.7305
k7455,0.2754,99.0,580.5603
k66,0.0526,0.0,74.8415
k446,-0.0216,0.0,131.911
k4723,0.1767,99.0,461.1196
k3702,0.0845,0.0,291.4125
k3793,0.38,0.0,103.0303
k5205,0.5446,0.0,224.0273
k7223,0.2215,0.0,141.5009
k4404,0.3554,0.0,159.0951
k67,0.0798,0.0,302.3384
k1240,0.253,0.0,499.5928
k1209,0.2235,0.0,93.7257
k753,0.1595,0.0,328.1421
k1611,0.0945,0.0,76.8668
k6517,0.3691,0.0,151.8634
k2298,0.4074,0.0,110.7079
k2209,0.1138,0.0,304.943
k585,0.1665,0.0,196.5204
k1061,0.2357,0.0,652.102
k2747,0.3121,298.0,64.1327
k2105,0.3791,397.0,505.5022
k312,0.3536,1132.0,848.1327
k802,0.2751,437.0,321.3973
k1522,0.1371,0.0,169.3576
k3087,0.6825,0.0,156.5966
k5339,0.2141,0.0,104.0685
k3293,0.132,0.0,141.5221
k5784,0.4174,0.0,99.0454
k2367,0.0959,0.0,244.232
k5040,0.1491,0.0,200.4507
k6368,0.4009,0.0,105.7568
k4871,0.3085,199.0,381.147
k5386,0.1745,0.0,307.0818
k2742,0.2954,279.0,179.4833
k2117,0.7736,0.0,94.4696
k3011,0.1437,0.0,167.8519
k7029,0.5383,0.0,329.5186
k2669,0.4406,0.0,230.2851
k1090,0.2678,0.0,342.646
k308,0.1852,2664.0,290.0108
k1973,0.3083,0.0,728.3716
k2966,0.0979,1571.0,206.3129
k4237,0.3583,0.0,150.2132
k6563,0.1124,358.0,169.1686
k129,0.1327,0.0,261.5578
k4718,0.2367,0.0,139.5143
k5356,0.6357,0.0,160.6526
k5956,0.1198,0.0,420.4608
k7520,0.1764,0.0,113.5099
k4822,0.1233,0.0,107.6162
k2156,0.1359,3619.0,117.8346
k5979,0.3464,0.0,117.5383
k5247,0.4949,3619.0,95.9231
k4163,0.2853,0.0,108.7945
k874,1.1726,0.0,115.5692
k1379,0.4798,0.0,265.993
k1590,0.1847,0.0,220.6043
k5679,0.0819,0.0,89.4497
k7563,0.3536,1132.0,533.496
k4728,0.2592,0.0,243.0741
k1707,0.1729,318.0,280.2356
k2476,0.126,159.0,88.459
k2645,1.0012,2525.0,120.0521
k3751,0.0837,0.0,196.3982
k3312,3.2536,0.0,97.7164
k1735,0.275,0.0,157.7862
k6911,0.3136,0.0,264.0573
k2685,0.0851,1152.0,123.3086
k3707,0.4061,0.0,150.3105
k2429,0.1126,0.0,304.2014
k6804,0.1428,0.0,239.2995
k2551,0.2405,0.0,475.3959
k598,0.106,0.0,191.0
k2488,1.4196,0.0,113.0896
k108,0.0427,457.0,58.826
k2291,0.0923,0.0,358.8851
k5398,0.2633,0.0,182.0247
k537,0.1211,0.0,101.4938
k5316,0.2853,0.0,339.4013
k1077,0.0366,676.0,110.269
k5737,0.1176,318.0,171.896
k6961,0.1133,0.0,258.56
k1189,0.1587,0.0,50.1224
k5347,0.2649,0.0,157.0199
k5970,1.598,1036.0,104.3935
k670,0.1443,0.0,299.1927
k2469,0.1091,2127.0,96.6049
k661,0.007,0.0,437.907
k6494,0.3621,0.0,158.7278
k2660,0.4398,0.0,207.2402
k637,0.1347,0.0,196.0057
k3199,0.1456,0.0,315.0778
k120,0.3262,0.0,133.6507
k6730,0.114,576.0,272.9991
k760,0.0608,4314.0,219.4767
k606,0.1127,0.0,92.5662
k3406,0.1717,0.0,205.2182
k1849,0.3878,0.0,354.9412
k4707,0.5094,1749.0,221.5141
k3122,0.1462,0.0,160.0383
k4029,0.102,0.0,142.1487
k6489,0.5446,199.0,308.6313
k3126,0.1643,0.0,339.6472
k4078,2.7764,0.0,490.2499
k284,0.9162,0.0,83.5
k7145,0.4465,0.0,430.3045
k4167,0.2765,0.0,219.9528
k6796,0.0771,15604.0,250.8371
k6842,0.4197,3160.0,201.748
k321,0.4009,0.0,334.9336
k2186,0.1315,0.0,62.5
k1505,0.2953,0.0,353.0598
k663,0.4355,0.0,534.4645
k7535,0.1525,0.0,114.5884
k1521,0.2953,0.0,198.4263
k7334,0.9915,2650.0,116.9241
k219,0.3413,0.0,58.5021
k3094,0.105,0.0,796.2401
k5896,0.0592,0.0,127.3283
k194,0.5452,0.0,287.6891
k4982,0.4932,0.0,206.6549
k4049,0.3329,0.0,398.4595
k5396,0.226,0.0,162.0633
k4527,0.1796,0.0,274.6643
k307,-0.1907,0.0,92.0666
k1701,0.1181,0.0,99.5301
k6734,0.1816,0.0,287.1489
k7039,0.3791,0.0,212.9941
k1127,0.0489,0.0,477.7682
k2515,0.0926,0.0,50.4009
k4022,0.1649,0.0,145.1043
k444,0.6081,0.0,406.9843
k5674,0.1837,0.0,216.2556
k2287,1.9487,618.0,1107.6039
k5592,0.2334,0.0,73.3485
k1494,0.106,0.0,180.025
k4162,0.1876,0.0,1500.8852
k3988,0.7577,0.0,71.2969
k6930,0.1538,0.0,161.6447
k5554,0.3554,5363.0,819.2565
k6752,0.12,0.0,138.0906
k2472,0.0265,0.0,319.8664
k1812,-0.0316,0.0,111.7866
k1295,0.2114,0.0,72.94
k5930,0.2236,0.0,146.96
k7253,0.082,0.0,137.816
k4141,0.5597,0.0,174.8607
k489,0.351,0.0,158.1597
k290,-1.206,4103.0,262.7741
k2272,0.1175,0.0,111.0281
k1386,0.1339,0.0,90.312
k193,0.2002,0.0,817.2033
k6338,2.7764,0.0,372.3657
k3249,0.2485,457.0,85.2877
k3575,0.0039,0.0,537.5733
k4948,0.2091,160.0,204.3679
k5753,0.327,0.0,313.9606
k4508,0.2284,0.0,92.7793
k1609,1.2617,1155.0,208.3273
k7036,0.385,0.0,167.638
k2376,0.0787,0.0,268.4143
k1906,0.4182,0.0,0.0
k6421,0.8376,0.0,387.3296
k5215,0.2416,0.0,140.0036
k2221,0.1815,338.0,431.1812
k4473,0.2389,0.0,199.1212
k4865,0.0883,975.0,727.8958
k7285,0.6825,1391.0,66.0
k1186,0.3047,278.0,22.102
k4765,-0.0083,0.0,152.1907
k7177,0.2373,159.0,85.0368
k1754,0.6234,0.0,168.2974
k7026,0.1393,854.0,106.0189
k2009,0.3011,0.0,200.5025
k6057,0.1386,1152.0,166.0188
k5499,0.522,0.0,126.7251
k6791,0.1388,0.0,228.6329
k4417,0.2477,716.0,245.0877
k4726,0.1086,2545.0,119.0378
k2112,0.0359,477.0,116.3497
k1880,0.0047,0.0,220.6111
k7162,0.404,0.0,271.8993
k3794,0.3783,0.0,242.4072
k4650,0.1393,477.0,63.7122
k4219,0.0487,0.0,97.3255
k4142,0.7675,2650.0,119.877
k3206,0.4364,0.0,263.6001
k1035,0.1729,0.0,204.0055
k5153,0.3303,0.0,0.0
k7603,0.2094,0.0,103.9639
k2181,0.2037,0.0,219.2761
k7430,0.2162,0.0,173.7074
k1954,-0.0086,0.0,589.9564
k516,0.085,0.0,358.8248
k1991,0.2284,0.0,583.7949
k3258,0.248,299.0,574.6723
k2455,0.0978,0.0,216.1926
k2884,3.0962,0.0,343.1268
k4698,0.291,0.0,214.9244
k5444,0.1233,0.0,130.1768
k6527,0.0752,0.0,148.1022
k7542,0.2751,0.0,321.5016
k2502,0.1194,378.0,56.6591
k5563,0.9383,1491.0,138.4783
k224,0.1325,0.0,529.279
k3663,1.3177,0.0,282.16
k5101,0.203,0.0,200.3578
k4847,0.0531,159.0,724.1768
k3740,0.1746,0.0,282.438
k1492,0.1212,0.0,187.5613
k3858,0.0954,0.0,219.4203
k3606,0.1958,0.0,384.5939
k6184,0.2508,0.0,205.3223
k5773,0.4497,0.0,266.9724
k6295,0.2537,616.0,321.0876
k1934,0.0437,0.0,164.746
k2170,0.1461,0.0,143.6706
k5384,0.1347,0.0,95.1223
k2389,0.5007,0.0,142.6087
k4285,0.9383,0.0,150.6793
k795,0.4201,0.0,186.5905
k4224,0.3344,0.0,89.0056
k3726,0.4466,0.0,112.8683
k6684,0.1461,0.0,127.5245
k2989,0.2322,0.0,71.0862
k7113,0.6747,0.0,125.865
k165,0.2544,0.0,62.0725
k5581,0.0526,995.0,133.2901
k2177,0.5605,0.0,470.1205
k630,0.4321,0.0,278.2175
k5142,-0.0593,0.0,37.8319
k3298,0.2076,139.0,118.0042
k5628,0.1529,0.0,203.81
k7134,0.1921,0.0,61.4003
k6389,0.1172,796.0,429.3673
k3349,0.2394,377.0,163.0
k342,0.0781,775.0,98.1122
k7353,0.029,0.0,98.1542
k5190,0.0267,0.0,120.2341
k3077,0.5964,139.0,60.2702
k3361,0.1168,0.0,198.5157
k18,0.0736,0.0,158.2561
k5467,0.1432,0.0,113.554
k4875,0.2184,1134.0,172.7614
k3669,0.1487,0.0,214.7819
k3711,0.2076,0.0,92.5054
k4349,0.3754,0.0,808.1765
k1638,0.1682,0.0,259.6137
k6211,0.0647,0.0,644.6877
k1785,0.6131,0.0,191.0026
k2711,0.1862,0.0,178.4888
k6005,0.0581,0.0,184.7444
k5603,0.3684,338.0,801.0275
k2007,0.291,0.0,151.2457
k1013,0.0183,338.0,195.9656
k2377,0.2395,0.0,96.3379
k2193,1.1966,0.0,165.0242
k7197,0.19,0.0,208.5096
k2065,0.2253,0.0,180.7242
k7277,0.1893,0.0,127.0984
k2766,0.2303,0.0,64.158
k6720,0.3804,0.0,170.8874
k3005,0.9383,0.0,307.6467
k820,0.111,0.0,138.8254
k3730,-0.157,20.0,109.8203
k7054,0.9162,0.0,190.0217
k62,0.0039,0.0,251.0005
k6659,0.1587,0.0,125.5807
k7296,0.1136,0.0,147.5686
k1052,0.2338,0.0,137.5582
k4810,0.614,0.0,402.4665
k6095,0.5989,0.0,143.6959
k7191,0.2118,0.0,314.8877
k644,0.2337,815.0,90.6104
k6779,0.4941,0.0,131.5485
k5518,0.1029,0.0,237.5426
k1909,0.0593,0.0,256.4888
k1428,0.3283,0.0,61.8971
k1843,0.4046,0.0,24.4591
k4700,0.3212,11988.0,261.5134
k2276,0.1144,0.0,350.4169
k3105,0.2667,219.0,84.0536
k6284,0.2923,0.0,232.2848
k4397,-1.067,219.0,90.05
k36,0.056,0.0,852.1367
k1711,0.3339,0.0,92.8924
k3621,0.2758,0.0,154.0552
k1871,0.127,0.0,169.0362
k6802,0.1215,0.0,701.9238
k5389,0.5365,0.0,152.0148
k1795,0.0079,2783.0,102.5597
k1472,-0.5825,657.0,205.5736
k7428,0.0823,298.0,98.7142
k5167,0.1643,0.0,152.0206
k1093,0.5446,0.0,135.1333
k2359,1.4375,11655.0,287.7725
k6238,0.1215,0.0,121.2642
k7477,0.1518,0.0,167.5
k2548,0.1259,0.0,177.7301
k27,0.2875,0.0,290.0728
k1290,0.0386,537.0,361.8764
k2814,0.3241,497.0,274.5073
k4784,-0.292,259.0,721.021
k7450,0.1529,0.0,427.452
k3507,1.3232,0.0,471.7648
k1358,0.253,0.0,390.4971
k2857,0.1356,0.0,168.1458
k5714,0.1567,1412.0,211.164
k256,1.1076,0.0,83.5733
k7284,0.2253,0.0,83.5419
k579,0.0708,99.0,90.5055
k7532,0.2246,3936.0,623.7708
k7325,0.3193,0.0,263.1316
k850,0.1741,0.0,207.3475
k6352,0.2241,795.0,172.1424
k3137,0.3121,0.0,258.0484
k2702,0.2906,1512.0,573.0218
k180,0.1327,3717.0,826.4581
k4462,0.1643,1550.0,197.784
k6549,0.0015,0.0,266.3104
k4168,0.1951,0.0,131.0
k1983,0.249,1632.0,255.6766
k6133,0.4325,0.0,220.096
k292,1.9487,618.0,84.257
k990,1.0804,0.0,0.0
k6426,0.1187,0.0,172.5007
k3692,0.8481,656.0,169.0067
k815,0.2986,0.0,191.802
k3142,0.2298,0.0,197.3537
k2696,0.3122,0.0,147.1436
k3784,0.3761,0.0,380.659
k2381,1.4802,698.0,590.0686
k3301,0.2751,278.0,26.5047
k2602,0.1557,119.0,369.3457
k6967,0.1538,0.0,212.8057
k3853,0.3302,179.0,58.5342
k3891,0.556,0.0,149.541
k4862,0.8065,0.0,241.5186
k1836,0.2052,0.0,315.833
k7471,0.3036,0.0,114.7966
k6466,0.1525,0.0,201.1523
k4764,0.3335,22218.0,150.1874
k1972,0.4915,159.0,319.188
k1682,0.0841,2167.0,89.2749
k614,0.2923,0.0,324.6798
k3614,0.3442,0.0,336.7911
k7035,0.5515,0.0,298.0759
k5220,0.0246,0.0,526.0271
k28,0.6028,0.0,0.0
k3042,0.0903,0.0,678.9464
k255,0.4046,0.0,170.5029
k704,0.4074,398.0,117.1164
k5918,0.1456,0.0,200.6103
k6844,0.0833,1252.0,79.5393
k6102,0.2556,0.0,230.7347
k3401,0.4466,0.0,91.0124
k2372,0.1947,378.0,258.6238
k5624,1.15,0.0,137.0328
k7042,0.1526,3639.0,524.1612
k1508,0.0925,0.0,146.5094
k6244,0.3797,0.0,335.0302
k6794,-0.0408,0.0,157.9818
k2045,0.0921,0.0,171.2921
k3640,0.1296,0.0,104.6721
k4257,0.147,139.0,139.0081
k777,0.289,0.0,688.5231
k4092,0.9337,0.0,266.1748
k1201,0.3684,0.0,142.4649
k7564,0.3893,0.0,67.0671
k5083,0.2395,0.0,129.8249
k7220,-0.0422,0.0,321.5603
k3391,0.1403,0.0,329.3907
k3630,0.111,0.0,259.512
k1424,0.133,0.0,270.2041
k7286,0.1665,0.0,158.9166
k6572,0.237,0.0,108.0116
k6644,0.1977,0.0,138.0154
k3890,0.4968,0.0,104.7485
k1289,0.3161,417.0,86.2047
k2398,0.2216,0.0,192.2869
k6506,0.211,0.0,165.1552
k3040,0.0841,2167.0,278.3779
k2546,0.0945,0.0,114.2639
k4790,0.0329,0.0,117.6287
k7405,0.3131,0.0,75.0267
k3064,0.1386,278.0,45.853
k5015,0.2327,0.0,321.624
k1546,0.123,0.0,128.4338
k1332,0.2033,0.0,24.3311
k625,0.2729,318.0,440.702
k755,0.3803,258.0,101.6526
k6609,0.7876,0.0,200.0625
k4895,0.2617,3717.0,94.012
k998,0.2133,0.0,1074.1036
k2152,0.104,0.0,164.1714
k138,0.0103,0.0,208.1952
k5723,0.3554,0.0,75.5993
k597,0.2128,0.0,557.2443
k3294,0.1717,0.0,170.0118
k6940,0.0775,0.0,150.1308
k6434,0.5086,0.0,202.9495
k5092,0.1801,0.0,390.9735
k6883,0.1462,0.0,221.5023
k2153,0.0047,0.0,569.5184
k1058,0.4978,3678.0,0.0
k3427,0.2243,0.0,143.1861
k7196,0.5197,0.0,179.8506
k1968,0.0761,0.0,117.0684
k3352,0.1958,0.0,448.0137
k510,0.3176,0.0,131.344
k5940,0.2099,0.0,52.9009
k3188,0.0698,119.0,61.7738
k6025,0.2521,0.0,92.1263
k7297,0.0708,0.0,319.5767
k6177,0.2022,0.0,269.8453
k7101,0.1757,0.0,122.0092
k103,0.0804,0.0,206.8586
k4068,0.1442,0.0,229.0851
k2016,0.1682,0.0,80.9151
k2247,0.2544,179.0,211.3534
k1988,0.2215,0.0,712.2837
k1980,0.1432,0.0,96.5829
k3698,2.5361,0.0,106.0106
k4013,-0.0285,993.0,223.7856
k590,0.5515,0.0,250.6472
k4064,0.4725,299.0,435.4366
k6158,-0.0043,0.0,130.1163
k6650,0.3413,0.0,81.3895
k4703,0.029,1353.0,210.0536
k3892,0.2322,338.0,222.3044
k1221,0.0639,0.0,132.795
k100,0.1166,0.0,246.3341
k4081,0.3222,377.0,135.0926
k5626,0.1471,476.0,51.1981
k4890,0.2116,0.0,68.469
k7577,0.2822,0.0,158.5757
k3151,0.3163,0.0,284.6753
k526,0.3188,0.0,81.7389
k6584,0.1643,80.0,162.2421
k4124,0.205,0.0,201.562
k1339,0.5303,0.0,92.6674
k2543,1.0012,2664.0,82.6514
k7333,0.0854,377.0,135.4289
k1012,0.2298,0.0,166.4227
k866,0.2215,0.0,92.5486
k4393,0.1196,497.0,179.5341
k5731,0.152,0.0,69.8355
k5922,0.1831,0.0,168.2624
k5732,0.1211,0.0,129.1375
k7579,0.2401,854.0,283.317
k2163,0.9836,1234.0,128.161
k7511,2.6022,200.0,74.6073
k2813,0.2718,0.0,122.7609
k1721,-0.0139,0.0,275.5454
k684,-0.0062,0.0,93.5855
k4973,0.6525,17872.0,119.5199
k2001,0.0819,0.0,284.2789
k6876,0.0437,0.0,125.8978
k5949,0.4932,0.0,201.4274
k1519,1.5457,0.0,128.8031
k6227,0.136,458.0,168.6335
k3721,0.085,0.0,135.2562
k6275,0.043,0.0,479.0942
k5298,0.2938,0.0,97.0
k1634,0.1497,0.0,103.0109
k1473,0.25,0.0,107.5186
k6223,0.2636,0.0,17.5285
k1792,0.9425,17872.0,80.514
k5423,0.4069,0.0,144.5415
k2419,0.4172,0.0,141.726
k7368,0.1289,0.0,112.1751
k7239,0.5104,299.0,252.9056
k4806,0.2004,1154.0,495.1336
k6731,0.2636,0.0,139.3592
k2118,0.1645,0.0,649.6676
k4655,0.1796,0.0,289.5622
k3261,0.5532,0.0,159.5282
k4188,0.1645,0.0,376.3313
k2780,0.1727,0.0,1924.1347
k5379,0.4446,0.0,500.536
k6243,0.1356,0.0,108.1157
k302,0.154,0.0,346.5274
k6526,0.2071,0.0,936.2094
k5538,0.0969,0.0,109.7144
k1650,0.3095,0.0,57.0898
k3376,0.0776,0.0,259.5308
k3762,0.1788,0.0,110.3913
k6267,0.1401,0.0,120.204
k6012,0.1171,0.0,430.4257
k2893,0.1816,0.0,348.509
k951,0.0596,159.0,67.8325
k1747,0.285,0.0,140.532
k467,0.4189,139.0,45.1221
k3419,0.0184,836.0,72.9126
k3494,0.2912,0.0,127.3862
k1149,0.2952,0.0,187.5167
k422,0.2022,0.0,423.7313
k6672,0.3359,0.0,88.37
k1023,2.2879,937.0,78.2336
k3390,0.1859,0.0,379.3761
k1866,0.1113,975.0,545.6796
k6515,0.1471,0.0,151.5074
k6947,0.1688,0.0,466.2502
k92,0.124,0.0,397.0519
k5521,-0.0043,0.0,131.4002
k1716,0.2373,0.0,149.688
k1382,0.1806,1253.0,85.856
k1427,0.1819,278.0,178.5343
k544,0.1465,0.0,184.1962
k20,0.3455,0.0,270.4741
k2739,0.0921,0.0,102.9332
k5397,0.2895,0.0,116.6812
k5358,0.0293,0.0,200.1406
k2022,0.3628,0.0,265.6991
k5727,0.4924,0.0,148.0304
k4312,0.3893,0.0,139.5609
k1982,0.2537,0.0,845.7489
k2920,0.1462,0.0,1581.9637
k599,0.25,0.0,277.5018
k7463,0.1022,954.0,451.0291
k5590,0.1935,4434.0,525.1726
k584,0.1774,0.0,118.4789
k5871,0.1206,0.0,220.1113
k6249,0.3028,0.0,571.9869
k2384,0.1151,0.0,138.5036
k5100,0.0957,0.0,81.5552
k2154,0.3207,0.0,270.8967
k7130,1.3812,0.0,66.7271
k2106,0.1432,0.0,764.5826
k3167,0.3328,675.0,471.255
k6170,0.1613,0.0,196.5312
k6327,0.3397,0.0,170.4531
k29,1.6042,200.0,128.1405
k1749,0.1795,278.0,93.0658
k2729,0.3536,0.0,392.699
k5532,0.6081,0.0,231.2926
k941,0.0921,0.0,98.6268
k2846,0.2337,0.0,144.6695
k1738,0.1682,0.0,225.0
k5034,0.2589,0.0,267.6476
k2404,0.0435,0.0,110.6368
k3120,0.404,179.0,457.7775
k3615,0.1274,0.0,243.6847
k5341,0.2496,0.0,97.8673
k4640,0.3933,0.0,132.0947
k5969,1.3177,0.0,57.2189
k6412,0.4009,0.0,133.7395
k1579,0.6353,0.0,315.0571
k5367,0.2565,914.0,371.3506
k3282,0.1335,0.0,268.8215
k601,0.114,1053.0,115.9741
k4781,0.2395,0.0,217.8124
k1377,0.0818,0.0,162.5131
k6132,0.4063,0.0,869.9118
k2692,0.0353,0.0,221.0713
k6115,0.2126,0.0,474.5432
k7354,0.1202,0.0,195.686
k1931,0.1063,0.0,95.7209
k7185,0.1595,0.0,318.0605
k6406,-0.0238,2286.0,142.2744
k904,0.1029,0.0,81.0062
k2464,0.3438,0.0,0.0
k1556,0.1855,0.0,248.0952
k5447,0.419,80.0,149.5209
k2201,0.1235,0.0,690.704
k6579,0.304,0.0,369.4117
k3933,0.1968,0.0,309.1622
k4191,0.2297,100.0,154.5
k6817,0.248,0.0,258.0237
k3191,1.2332,0.0,233.0161
k4881,0.2427,0.0,201.575
k3872,0.2451,0.0,453.6722
k4211,1.002,4105.0,369.3812
k655,0.0231,298.0,294.5819
k5550,-0.007,0.0,224.7454
k3474,0.0652,0.0,123.501
k1803,0.4063,3380.0,159.7568
k5709,0.279,0.0,219.2538
k4802,0.0639,0.0,215.6879
k1334,0.0978,4314.0,237.5084
k7188,0.124,278.0,480.837
k3164,0.0841,995.0,508.5199
k4670,0.2232,0.0,73.0924
k5776,0.0708,0.0,229.2477
k150,0.046,0.0,116.4989
k3833,0.2943,0.0,285.7866
k1383,0.2635,0.0,330.2128
k2121,0.0085,0.0,86.6747
k715,0.6412,0.0,283.5353
k7476,0.1572,0.0,406.5172
k1047,0.663,0.0,208.5863
k6600,0.1274,0.0,130.9599
k2340,2.7591,359.0,1292.0639
k2345,0.1101,0.0,174.2326
k3966,0.1456,0.0,351.3307
k6907,0.1432,2705.0,480.8123
k3016,0.0971,0.0,51.2299
k3511,0.139,0.0,425.4894
k875,0.3397,0.0,149.5008
k4086,0.2625,0.0,169.7425
k6658,0.1767,0.0,290.0845
k7214,0.1458,0.0,100.5
k3358,0.2754,0.0,110.6345
k6377,0.1682,199.0,296.2811
k6452,0.0161,0.0,142.7839
k3737,0.283,0.0,227.8163
k5837,0.1258,0.0,970.3105
k3412,-0.0083,0.0,91.1071
k5831,0.0282,0.0,853.2634
k5255,0.2565,0.0,100.5609
k5582,0.1487,219.0,77.7721
k6274,0.3768,0.0,429.4147
k484,0.0173,833.0,195.0026
k609,0.304,0.0,148.054
k442,0.2777,0.0,469.3149
k620,0.5964,0.0,55.3173
k4791,0.2081,1094.0,64.4748
k3562,0.1975,0.0,516.8861
k4657,0.1611,0.0,169.5435
k946,0.522,0.0,126.3576
k1680,0.0621,537.0,143.0079
k494,0.3642,0.0,241.5999
k4270,0.2052,0.0,323.7901
k449,0.2162,0.0,94.1913
k1829,0.2667,0.0,230.8533
k2540,0.3253,0.0,131.501
k4480,0.0708,0.0,163.01
k6306,0.2059,0.0,99.363
k5464,0.1377,0.0,110.911
k2984,0.2903,0.0,130.4003
k5097,0.3006,1452.0,82.2876
k380,0.0736,0.0,89.3588
k7565,0.8257,1215.0,94.1236
k4656,0.2032,0.0,142.4254
k1502,0.1166,0.0,337.8113
k2949,0.4172,377.0,201.5589
k6234,0.2284,0.0,111.2879
k4873,0.2002,0.0,262.2103
k4509,0.0259,0.0,720.6837
k7112,0.1061,0.0,78.5064
k7322,0.4,1849.0,131.264
k3141,0.361,0.0,632.4043
k2208,0.0843,0.0,212.3682
k2289,0.3913,0.0,275.2063
k3478,0.1494,0.0,194.5308
k3321,0.2648,0.0,188.9874
k1017,0.2907,0.0,99.2182
k5276,0.3554,0.0,184.5677
k5572,0.0723,0.0,309.9823
k1755,0.1325,0.0,72.1405
k1859,0.1174,3540.0,78.2768
k4317,0.1327,0.0,119.2015
k5277,0.248,1632.0,353.0287
k4088,0.2135,0.0,157.6959
k5739,0.3185,0.0,1236.1789
k3102,0.2347,0.0,179.0112
k7472,0.0441,0.0,57.2123
k6912,0.204,0.0,120.0135
k6220,0.8061,0.0,196.3982
k1226,0.052,0.0,275.1404
k3395,0.1568,0.0,531.1841
k1853,0.2758,0.0,123.0864
k2211,0.1063,0.0,147.147
k3250,2.3481,0.0,83.5853
k3845,0.1468,0.0,183.6968
k2346,0.1816,0.0,95.4005
k7513,0.1824,218.0,252.0005
k6546,0.0829,0.0,86.6444
k7304,0.2776,1391.0,71.6746
k6014,0.1113,219.0,249.3657
k6343,0.2636,0.0,108.4735
k2667,-0.0378,0.0,834.1902
k1998,0.212,0.0,674.9448
k1765,0.1525,0.0,148.7725
k5905,0.0016,5031.0,437.7925
k4506,0.3464,398.0,34.5326
k3829,0.1756,0.0,95.5667
k2624,0.2672,0.0,56.4734
k1623,-0.1317,0.0,242.7725
k1224,1.8132,0.0,292.6555
k6256,0.0837,0.0,243.2961
k1051,0.2724,0.0,154.7942
k7488,0.2037,0.0,277.2819
k1921,0.1557,3160.0,183.7621
k5327,0.2451,0.0,234.5645
k6706,0.1476,0.0,293.3586
k1192,0.2625,0.0,128.7808
k5658,0.0713,0.0,204.7877
k6286,0.0979,736.0,81.9421
k807,0.0592,0.0,264.5043
k2591,0.3547,0.0,243.654
k691,0.3397,99.0,44.7353
k7504,0.1757,0.0,179.5446
k4759,0.1024,0.0,228.5662
k2536,0.1402,0.0,150.1408
k4846,0.1113,219.0,521.0002
k542,0.2982,0.0,336.322
k1780,0.6975,0.0,174.8156
k3280,0.2777,0.0,236.5021
k6503,0.356,298.0,100.4502
k814,0.1647,0.0,201.1796
k3605,0.1802,0.0,282.0869
k4139,0.1289,0.0,220.4291
k2678,0.2777,0.0,127.2095
k3559,0.1301,219.0,632.8027
k1118,0.1324,0.0,331.7356
k3610,0.2496,0.0,167.6969
k4553,0.1187,0.0,105.5107
k2583,0.1402,477.0,131.595
k6685,0.2226,0.0,151.8898
k5540,-0.0408,0.0,125.3236
k3953,0.494,0.0,245.0862
k1410,0.1437,0.0,142.0317
k2101,0.0979,736.0,298.862
k4004,0.0939,0.0,214.5985
k2237,0.4325,3359.0,195.3586
k5044,0.3516,0.0,114.7661
k6056,0.0267,0.0,129.0213
k577,0.185,0.0,108.9461
k2881,0.1487,0.0,97.4166
k5720,0.1812,0.0,129.2256
k5841,0.4949,0.0,170.6605
