Key_1_1,landingPos,firstSaccLen,P2stFixation
k5896,71.9184,450.3476,1
k194,33.9006,51.6188,1
k4982,114.1764,201.4274,0
k4049,44.9055,91.0014,1
k5396,128.6672,963.9922,1
k4527,59.1714,123.2325,0
k307,64.3623,237.5084,0
k1701,41.6203,259.5308,1
k6734,85.6461,155.9888,0
k7039,217.5529,505.5022,0
k1127,91.6788,140.0,0
k2515,46.1979,554.5316,0
k4022,72.94,355.981,0
k444,137.2953,426.0226,0
k5674,74.5252,235.3853,0
k2287,42.8632,57.6281,1
k5592,35.6721,97.5051,0
k1494,138.3618,756.0572,0
k4162,82.6075,196.7543,0
k3988,58.0775,792.5002,0
k6930,99.4309,129.3223,1
k5554,119.365,184.5677,1
k6752,97.4025,178.1832,0
k2472,27.7849,86.9511,1
k1812,73.814,122.5826,1
k1295,31.7844,50.3513,0
k5930,26.7255,154.5291,0
k7253,17.2192,100.3457,0
k4141,39.3192,309.0344,0
k489,19.0591,125.5886,0
k290,28.178,136.7708,0
k2272,68.2221,95.6935,0
k1386,40.302,81.0586,0
k193,70.2157,338.5133,0
k6338,24.5204,233.0263,1
k3249,81.0494,319.1414,0
k3575,34.5,251.0005,1
k4948,30.2696,355.4128,1
k5753,56.1427,74.8766,0
k4508,99.6255,153.1837,0
k1609,242.4046,72.5,1
k7036,90.6228,126.5356,0
k2376,10.7703,214.7819,0
k1906,56.0201,155.1161,1
k6421,31.5634,109.6016,0
k5215,85.2115,123.0447,0
k2221,19.906,181.6762,0
k4473,77.1038,148.5412,0
k4865,151.2457,221.9031,0
k7285,18.527,134.0037,1
k1186,45.8912,0.0,0
k4765,56.6591,388.3298,1
k7177,59.785,0.0,0
k1754,39.7398,104.4629,0
k7026,63.2317,179.2017,1
k2009,41.1491,29.3471,0
k6057,65.1345,177.1588,1
k5499,48.5412,170.2946,0
k6791,72.5328,143.921,0
k4417,120.2341,210.4335,1
k4726,74.0557,189.8848,0
k2112,4.0,261.1226,0
k1880,32.039,165.1764,1
k7162,88.0412,382.3562,0
k3794,16.7631,262.9815,1
k4650,195.9451,73.3757,1
k4219,14.0089,148.3543,1
k4142,26.5424,85.2115,0
k3206,109.7565,193.0317,1
k1035,62.6498,64.2359,1
k5153,28.5175,242.7725,0
k7603,123.0386,725.1,1
k2181,78.339,0.0,1
k7430,33.3542,73.0274,0
k1954,85.5234,374.7616,0
k516,87.0919,135.2562,0
k1991,10.3078,253.5597,0
k3258,126.2864,554.203,1
k2455,85.1029,188.9153,1
k2884,33.444,158.5788,0
k4698,76.611,501.4192,1
k5444,58.86,107.6162,0
k6527,15.5322,87.8208,0
k7542,55.4301,200.2255,0
k2502,79.8326,146.5307,0
k5563,80.0141,307.6467,0
k224,95.8358,152.5664,0
k3663,57.6238,68.6822,0
k5101,137.329,176.7831,0
k4847,39.0512,158.2127,0
k3740,123.5607,0.0,0
k1492,49.8723,0.0,0
k3858,47.7624,427.3585,1
k3606,86.0015,496.3839,1
k6184,24.965,104.6733,0
k5773,41.5752,454.5099,0
k6295,7.5664,294.6226,0
k1934,72.4189,113.8914,1
k2170,68.8059,127.5245,0
k5384,54.7449,521.8058,0
k2389,26.0048,59.0339,1
k4285,58.9173,108.9082,0
k795,37.5666,60.0187,0
k4224,48.0833,81.5751,0
k3726,47.7127,89.9514,0
k6684,35.7351,136.7452,0
k2989,70.3651,312.5076,1
k7113,22.5499,96.6863,0
k165,105.3091,283.8045,1
k5581,45.0694,99.0454,0
k2177,56.3937,102.4414,0
k630,57.0811,236.1573,1
k5142,69.4262,360.0889,0
k3298,38.5649,50.04,0
k5628,124.0161,189.191,0
k7134,83.7257,140.4146,0
k6389,101.005,244.0005,1
k3349,118.2899,143.7028,1
k342,82.3423,89.2328,1
k7353,70.342,210.0536,1
k5190,51.7929,96.7471,0
k3077,23.2863,188.914,0
k3361,92.0462,227.6587,1
k18,89.7357,312.6088,0
k5467,68.9511,480.8123,0
k4875,72.4431,138.4133,1
k3669,70.5868,341.977,0
k3711,73.9814,430.0814,1
k4349,76.6893,185.4562,1
k1638,40.3051,296.2811,1
k6211,41.1825,161.4102,0
k1785,80.5993,194.6645,0
k2711,115.3917,149.6563,0
k6005,58.3631,214.2924,0
k5603,38.5292,299.2825,0
k2007,60.0521,129.4083,1
k1013,56.6414,248.0811,0
k2377,141.0567,213.1695,0
k2193,22.8035,65.7305,0
k7197,115.3365,128.1181,0
k2065,81.8841,96.9665,1
k7277,60.4669,70.0179,0
k2766,60.21,68.31,0
k6720,80.0562,395.6871,1
k3005,75.7314,96.2549,0
k820,18.0693,40.1404,0
k3730,99.0404,321.0876,1
k7054,71.9462,516.4189,1
k62,94.5013,91.5014,1
k6659,95.0329,62.155,0
k7296,56.2694,226.0138,0
k1052,63.8318,25.005,1
k4810,95.1236,324.0062,0
k6095,71.7722,367.032,1
k7191,75.5066,233.0193,0
k644,68.3118,775.7385,1
k6779,153.1837,259.525,1
k5518,48.2105,140.4226,0
k1909,81.6165,189.1692,0
k1428,104.4521,116.0399,0
k1843,81.1249,435.3723,0
k4700,32.5615,389.1484,1
k2276,14.7648,168.3597,0
k3105,24.0832,195.9751,1
k6284,42.547,121.9529,0
k4397,44.2719,152.1455,0
k36,33.5596,166.9686,1
k1711,64.6239,88.5127,1
k3621,55.1725,203.2265,0
k1871,48.7083,45.467,0
k6802,76.6632,293.3343,0
k5389,59.3043,107.0946,0
k1795,70.214,253.6912,1
k1472,99.6895,135.0741,1
k7428,40.6602,220.6451,1
k5167,43.0726,120.6172,1
k1093,60.879,568.156,1
k2359,114.4825,75.0067,1
k6238,57.3956,310.5906,1
k7477,41.3673,254.3275,1
k2548,84.2882,221.0481,0
k27,54.037,242.4113,0
k1290,26.4622,151.5008,1
k2814,142.6753,324.2052,0
k4784,52.4047,154.4385,0
k7450,12.51,24.0468,0
k3507,64.2748,89.0351,1
k1358,167.5858,381.6733,0
k2857,59.1545,129.5936,0
k5714,40.9542,110.2384,1
k256,75.4404,97.8621,1
k7284,69.5449,190.2978,0
k579,47.289,166.6021,0
k7532,64.9384,224.2014,0
k7325,28.9007,71.1846,0
k850,109.2177,246.3433,1
k6352,57.3781,182.1984,1
k3137,105.9398,211.3557,0
k2702,92.9624,213.6428,1
k180,33.738,120.0521,1
k4462,17.9234,64.9346,1
k6549,66.7083,176.5574,0
k4168,69.1231,103.2582,0
k1983,31.1328,138.3989,1
k6133,54.3369,90.6035,0
k292,128.7245,146.237,1
k990,51.071,231.5005,1
k6426,59.5756,256.5955,0
k3692,94.3001,129.5473,1
k815,90.5884,110.8603,1
k3142,64.846,592.964,0
k2696,29.1247,136.8247,0
k3784,16.8671,365.4436,0
k2381,56.4469,92.4392,0
k3301,81.4877,505.7836,1
k2602,105.7178,255.0961,0
k6967,39.08,122.4847,0
k3853,69.1394,209.5239,0
k3891,46.057,72.5844,0
k4862,68.5511,88.5056,0
k1836,25.7148,460.4131,0
k7471,101.5197,71.5017,0
k6466,106.3015,431.6321,0
k4764,52.9953,186.3934,1
k1972,78.4889,263.7698,1
k1682,48.5232,260.2768,1
k614,58.1893,232.2848,1
k3614,62.8908,229.2886,0
k7035,57.0898,95.0053,0
k5220,84.4038,164.0191,0
k28,87.8465,139.3431,0
k3042,276.1797,113.3016,1
k255,11.1018,159.0637,0
k704,63.4606,161.4845,1
k5918,61.7738,144.4412,0
k6844,76.8505,121.1084,1
k6102,66.4831,111.6121,1
k3401,44.4775,75.6108,0
k2372,86.9669,139.4606,0
k5624,98.732,155.5394,0
k7042,43.5259,867.0066,1
k1508,36.1386,101.4027,0
k6244,135.0037,256.0005,0
k6794,197.9002,0.0,1
k2045,33.0038,102.9332,0
k3640,6.5192,271.0018,0
k4257,40.0562,108.14,0
k777,62.3398,183.8294,0
k4092,143.6184,321.4129,0
k1201,13.9014,155.5972,0
k7564,40.8534,127.548,0
k5083,20.1804,114.5884,0
k7220,71.318,0.0,1
k3391,99.9525,212.3682,1
k3630,32.0663,131.461,0
k1424,111.9732,196.9378,0
k7286,45.1248,60.4152,0
k6572,64.002,118.2381,0
k6644,33.712,120.1759,1
k3890,54.1341,131.501,0
k1289,12.2577,185.5108,1
k2398,49.0102,288.4185,0
k6506,51.7421,335.8043,1
k3040,10.7005,121.6409,1
k2546,70.1463,101.0371,0
k4790,100.5112,123.5091,1
k7405,123.6285,874.8634,0
k3064,126.5899,202.5154,1
k5015,66.8973,155.2417,0
k1546,80.0625,0.0,0
k1332,44.7214,272.1089,0
k625,46.7467,174.4018,1
k755,120.7994,190.0007,1
k6609,33.2415,161.6741,1
k4895,10.2956,89.6396,1
k998,149.4824,533.0553,0
k2152,17.8466,581.9203,0
k138,55.1453,601.9489,0
k5723,50.4406,77.9888,1
k597,81.3019,359.1131,0
k3294,92.0122,219.1118,0
k6940,1165.0718,1430.1508,1
k6434,83.2166,66.8824,0
k5092,28.5701,152.0526,0
k6883,140.8022,684.5928,1
k2153,78.1601,115.5249,1
k1058,35.8504,617.5032,1
k3427,58.9788,89.8568,1
k7196,81.5843,168.6891,0
k1968,6.0208,144.105,0
k3352,1119.2213,1067.1551,0
k510,64.4302,210.5718,0
k5940,936.8235,884.5575,0
k3188,51.6841,149.2146,0
k6025,105.9835,0.0,1
k7297,66.8599,90.5055,0
k6177,70.2567,0.0,0
k7101,75.0417,352.066,0
k103,56.2694,162.1496,0
k4068,84.9779,244.8183,0
k2016,53.9073,109.0562,0
k2247,53.9491,62.0725,1
k1988,38.1608,141.5009,0
k1980,84.5843,129.5154,0
k3698,93.5655,322.6647,1
k4013,68.9366,89.5126,1
k590,138.3709,181.1222,0
k4064,62.7236,172.6963,0
k6158,62.5979,131.4002,0
k6650,97.4705,114.0395,1
k4703,66.9216,115.0848,1
k3892,83.6002,216.2556,0
k1221,89.4218,88.9297,0
k100,26.1008,174.2326,1
k4081,67.6794,266.0122,1
k5626,8.7321,433.6465,0
k4890,57.1402,115.5097,0
k7577,50.8035,214.6491,1
k3151,59.3633,105.3043,0
k526,87.8778,563.1814,0
k6584,91.5055,308.1173,0
k4124,138.0145,205.548,0
k1339,74.7061,45.8394,0
k2543,24.8244,826.4581,1
k7333,104.433,116.9027,1
k1012,140.3041,0.0,0
k866,5.2202,93.7257,0
k4393,56.1894,770.3765,0
k5731,50.4232,0.0,1
k5922,54.884,218.7287,0
k5732,47.2969,99.7647,1
k7579,94.7008,76.5914,1
k2163,25.5441,67.7089,1
k7511,22.4555,110.0102,0
k2813,78.3661,213.6686,0
k1721,77.0097,112.0413,0
k684,77.4355,156.5008,1
k4973,210.2076,568.4259,1
k2001,91.9239,510.8035,0
k6876,50.01,154.7361,0
k5949,80.5761,784.7345,0
k1519,957.5862,1091.8755,0
k6227,68.1175,112.0279,1
k3721,190.7525,240.4189,0
k6275,225.6419,0.0,0
k5298,41.3098,66.4831,1
k1634,62.155,100.927,1
k1473,73.2547,110.2112,0
k6223,113.6101,218.2441,0
k1792,120.9731,513.8796,1
k5423,35.7946,230.4566,0
k2419,89.1768,0.0,1
k7368,77.1314,147.5737,0
k7239,65.9735,105.119,0
k4806,121.096,316.7069,1
k6731,69.5216,212.5288,0
k2118,93.8416,243.5262,0
k4655,72.6722,100.9071,0
k3261,69.5288,114.4137,0
k4188,49.2062,649.6676,0
k2780,198.6416,367.0766,0
k5379,10.6066,200.3304,0
k6243,11.0454,168.1458,1
k302,39.0512,386.5,0
k6526,44.5,84.7835,0
k5538,90.0,644.3456,1
k1650,83.4521,160.447,0
k3376,79.6194,194.1198,1
k3762,11.4127,776.0195,1
k6267,49.4191,83.6675,0
k6012,52.6545,809.0222,1
k2893,58.3652,284.9649,0
k951,32.9621,163.8856,0
k1747,75.06,157.7791,0
k467,8.9443,210.5024,0
k3419,75.2629,110.5,1
k3494,67.0019,133.6507,0
k1149,80.5062,207.7703,1
k422,96.933,122.0656,1
k6672,90.2358,0.0,1
k1023,27.4089,327.1395,1
k3390,77.9888,183.8648,0
k1866,111.8939,242.0418,0
k6515,38.2655,51.1981,0
k6947,131.5466,212.8057,0
k92,116.7444,126.2864,0
k5521,57.639,140.0009,0
k1716,82.4212,310.2084,0
k1382,44.5449,228.1847,1
k1427,208.0727,481.0751,1
k544,78.3534,470.3576,0
k20,16.1012,208.2793,0
k2739,93.9601,389.0145,0
k5397,90.1734,520.3953,0
k5358,60.9262,780.0854,1
k2022,60.2764,450.6531,1
k5727,80.9892,144.105,0
k4312,51.1566,136.1112,0
k1982,41.7433,220.0006,0
k2920,1270.0721,1116.3301,0
k599,188.362,120.6493,0
k7463,40.0031,115.0761,1
k5590,65.3491,115.7411,1
k584,64.7012,371.3812,0
k5871,58.4209,143.6672,1
k6249,17.066,432.0932,0
k2384,101.3903,112.9292,0
k5100,57.1402,26.6177,1
k2154,80.1265,113.5925,1
k7130,20.2485,119.3325,0
k2106,154.6302,0.0,0
k3167,77.0097,190.2374,0
k6170,121.499,175.7569,1
k6327,29.2617,70.7425,0
k29,67.624,72.7633,0
k1749,36.1179,787.0815,1
k2729,36.9121,1551.7633,0
k5532,58.2001,296.5611,0
k941,59.6029,204.5153,0
k2846,51.5461,156.7713,1
k1738,129.7575,628.2653,1
k5034,64.5078,82.7602,1
k2404,57.1424,100.6243,1
k3120,69.0797,131.0467,1
k3615,59.2558,177.5197,1
k5341,137.7652,105.3862,0
k4640,57.0811,88.8623,0
k5969,131.3335,144.3892,0
k6412,24.3977,105.7568,0
k1579,57.2451,219.1632,0
k5367,55.4617,80.0765,0
k3282,142.1487,152.645,0
k601,36.0347,419.1718,1
k4781,60.6671,96.3379,0
k1377,81.2927,195.4002,1
k6132,56.5199,857.5036,0
k2692,23.4201,128.2663,0
k6115,84.4304,200.4507,0
k7354,82.0061,198.2839,1
k1931,64.9384,75.0417,0
k7185,84.0134,189.4842,1
k6406,34.7635,442.6073,0
k904,82.0686,58.331,1
k2464,48.6261,64.9788,1
k1556,101.5788,279.1008,1
k5447,15.0083,716.0939,1
k2201,61.4837,641.4415,0
k6579,87.5685,147.666,0
k3933,162.6138,189.0238,1
k4191,85.1499,1385.84,0
k6817,48.4381,159.4091,0
k3191,129.4923,217.5575,1
k4881,73.9797,89.9347,0
k3872,12.5,742.43,0
k4211,67.1361,80.514,1
k655,59.7746,100.8179,0
k5550,90.5677,212.5376,1
k3474,93.094,231.2385,0
k1803,29.3002,437.1032,1
k5709,32.311,371.066,0
k4802,34.2965,132.795,0
k1334,157.8647,194.4544,0
k7188,70.7478,397.2908,0
k3164,26.6693,127.0089,0
k4670,58.0194,236.1086,0
k5776,88.2043,163.01,0
k150,19.8116,173.0181,0
k3833,91.0838,207.6132,0
k1383,26.2774,159.5125,0
k2121,55.3173,164.5068,0
k715,39.5601,103.3102,1
k7476,76.9415,230.411,0
k1047,92.5864,97.2895,0
k6600,131.5038,216.3805,1
k2340,95.1236,111.5437,0
k2345,82.1842,114.6571,1
k3966,31.3249,349.5515,1
k6907,85.5643,111.5437,0
k3016,79.1344,157.8171,0
k3511,99.29,164.7741,1
k875,40.2647,98.5457,0
k4086,91.4617,574.5885,0
k6658,95.3362,313.0994,0
k7214,77.1751,96.0208,0
k3358,57.0022,580.5603,1
k6377,206.4001,353.7814,1
k6452,60.4401,79.5692,0
k3737,59.5189,166.503,0
k5837,82.5651,386.0534,0
k3412,102.1567,152.1907,1
k5831,117.807,167.503,1
k5255,140.8128,264.8443,0
k5582,19.2938,90.7979,0
k6274,55.9129,173.5115,1
k484,44.8693,111.3643,0
k609,74.8131,114.9478,0
k442,50.2494,236.5021,0
k620,66.8225,60.2702,0
k4791,33.9779,398.6142,0
k3562,33.6786,117.3382,0
k4657,15.0333,110.0011,1
k946,27.0601,126.7251,0
k1680,32.8672,284.2974,1
k494,21.2426,119.3367,0
k4270,105.3209,196.3982,0
k449,62.139,173.7074,0
k1829,48.9719,225.8058,0
k2540,45.7056,96.0,0
k4480,115.7325,319.5767,0
k6306,24.6221,143.0638,0
k5464,56.8001,226.3454,0
k2984,60.1041,0.0,0
k5097,56.626,326.7185,0
k380,39.424,57.2123,0
k7565,48.2131,266.1748,0
k4656,122.173,430.308,0
k1502,34.6771,303.5334,0
k2949,46.0977,201.3237,1
k6234,73.4456,186.5811,0
k4873,71.0721,83.9434,0
k4509,66.1853,40.05,1
k7112,16.14,130.0779,0
k7322,76.415,112.8207,1
k3141,88.0412,262.894,0
k2208,140.0152,183.0437,1
k2289,106.0719,0.0,0
k3478,46.3249,104.9976,1
k3321,91.8491,0.0,0
k1017,20.5183,248.9543,0
k5276,48.1274,243.2057,1
k5572,137.3909,310.3824,1
k1755,55.0681,184.0,0
k1859,59.5084,68.6913,1
k4317,14.1156,261.5578,0
k5277,131.1154,224.5802,1
k4088,103.9002,49.4495,0
k5739,78.6289,126.58,0
k3102,55.7719,73.5425,0
k7472,74.027,283.9331,0
k6912,8.5,205.7,1
k6220,111.5404,621.1258,1
k1226,68.1487,97.0155,0
k3395,94.4788,145.7232,0
k1853,64.7341,38.2001,0
k2211,11.5109,95.7209,0
k3250,44.9722,115.434,0
k3845,96.831,417.6967,1
k2346,69.8516,40.5771,0
k7513,43.1856,442.1629,0
k6546,46.5108,140.2257,1
k7304,51.923,152.8275,1
k6014,148.2228,418.116,1
k6343,63.0575,224.1082,0
k2667,61.4919,590.0858,1
k1998,102.0025,61.5731,0
k1765,70.5868,244.0215,0
k5905,52.0433,242.3267,0
k4506,62.514,80.4767,1
k3829,65.2993,385.1873,1
k2624,45.0,141.1737,0
k1623,76.1052,173.7081,0
k1224,55.1838,86.0131,1
k6256,79.6006,201.3982,0
k1051,39.3859,106.4918,0
k7488,29.6057,219.2761,0
k1921,125.001,430.0291,1
k5327,53.5584,144.5424,0
k6706,112.0402,80.0656,0
k1192,62.2656,159.2545,0
k5658,76.1577,51.4782,0
k6286,110.6097,161.3459,1
k807,130.5038,236.5338,0
k2591,26.2488,128.8148,0
k691,24.3824,170.4531,0
k7504,93.2805,469.5551,1
k4759,65.7438,0.0,0
k2536,132.0947,550.5908,0
k4846,32.0156,380.659,1
k542,105.8123,225.1444,0
k1780,70.6417,1236.1789,0
k3280,95.1591,174.018,0
k6503,10.4043,0.0,0
k814,41.6083,314.8341,0
k3605,51.5218,99.0808,0
k4139,86.5852,140.108,0
k2678,9.5131,183.0027,0
k3559,376.8189,0.0,1
k1118,55.5,210.2617,0
k3610,51.87,97.8673,0
k4553,66.83,172.5007,0
k2583,45.5,680.3242,0
k6685,83.7153,151.0761,0
k5540,84.1487,157.9818,1
k3953,87.4486,838.2412,0
k1410,63.0496,667.4328,0
k2101,53.0212,313.6312,1
k4004,38.5389,200.0156,1
k2237,13.3135,220.096,1
k5044,65.8426,188.099,0
k6056,37.1248,120.2341,0
k577,68.3977,453.4358,0
k2881,45.6974,78.7544,0
k5720,108.2266,223.1435,1
k5841,21.5928,95.9231,1
k5598,33.0643,88.5903,0
k2826,110.3143,442.0025,0
k158,111.6971,451.0635,0
k122,29.6015,173.6491,1
k2735,94.7589,143.5862,0
k4028,82.8734,194.0232,1
k367,106.6068,141.8767,1
k44,54.7289,295.0813,0
k5286,33.5261,516.1095,1
k3628,14.9164,165.0916,1
k3951,47.4473,151.1895,0
k1709,45.31,82.8553,1
k4449,98.0459,83.6212,0
k6710,66.2212,106.3602,0
k483,34.5579,37.8319,1
k1907,38.0789,212.6511,0
k4685,74.0068,145.3487,0
k7279,126.1269,9.1924,0
k2434,24.7891,166.2415,1
k2950,108.1954,409.4985,1
k7372,114.5011,215.2324,0
k3224,80.7419,531.1,1
k4593,165.7966,221.5023,1
k2610,30.0832,479.0942,0
k4027,88.8144,60.5186,0
k7448,16.2788,111.6121,0
k2149,64.2806,232.1379,0
k692,118.6971,166.1942,1
k3205,1089.6372,834.1902,1
k5788,2.2361,235.9158,0
k7506,85.821,129.6784,1
k2762,75.4404,568.0603,0
k2468,69.7316,139.6755,0
k6135,77.2528,173.926,0
k7303,62.9385,103.4843,0
k3647,128.9961,246.4878,0
k402,33.5149,87.5014,0
k5992,116.9241,319.9394,0
k2182,90.1388,101.1781,0
k7545,39.538,33.0038,1
k1572,60.6383,74.9283,1
k4048,12.0104,75.4072,0
k612,128.0039,821.5184,1
k877,23.5053,163.5925,0
k925,68.3465,127.6656,0
k508,86.5794,325.8105,0
k5395,52.0096,105.0107,0
k226,56.0022,94.4524,0
k2222,28.6007,124.3262,0
k4966,19.5,245.3166,1
k2938,82.8613,296.527,0
k5011,88.0596,87.6584,1
k852,94.3835,194.0309,0
k5199,21.2426,137.5582,1
k1,48.4407,122.7609,0
k7347,76.0953,166.0903,0
k3171,23.2648,220.5091,0
k3915,13.4164,0.0,0
k7429,69.6796,158.0791,0
k3220,60.7454,129.0213,0
k5400,29.3981,133.0883,0
k4318,76.0428,138.0154,1
k4504,2.6926,137.8278,0
k1187,36.6879,507.7046,0
k5089,6.0208,128.2078,1
k2365,36.7764,227.8163,0
k4147,25.2389,114.2147,1
k3124,24.8847,118.9758,0
k5584,63.2949,783.9547,1
k996,107.5744,210.7143,1
k7378,63.4527,716.8935,1
k1280,77.1038,125.5159,1
k4808,66.3363,304.4011,1
k3593,40.942,203.6916,0
k5754,69.0018,185.5168,0
k1128,113.3986,115.1282,1
k2509,38.1215,127.4608,0
k5999,5.7009,236.244,1
k5906,63.3344,321.624,0
k210,93.1625,229.592,0
k415,12.3794,750.9695,0
k6283,59.5189,137.816,0
k4891,69.7227,212.2569,0
k4118,54.0833,76.8798,0
k1048,42.6907,248.8785,0
k4843,15.5322,508.5199,0
k434,57.2451,59.4643,0
k2254,41.14,553.0509,0
k6799,153.0817,124.6134,1
k1114,59.2305,139.6755,0
k4795,67.3146,95.8775,1
k1314,62.8828,113.2166,0
k4561,38.8909,291.7062,1
k1049,69.5881,112.9469,0
k6112,35.5,73.5153,1
k1317,68.6604,183.0826,1
k1819,48.1586,294.9903,0
k7311,21.2603,181.6549,0
k4262,55.9017,573.6055,1
k648,59.0445,390.4971,0
k3234,58.7963,101.2089,1
k5239,59.3507,143.4164,0
k1437,40.7001,174.4484,0
k621,35.107,110.8659,0
k1344,46.3276,314.8591,0
k1536,86.4306,81.3895,1
k7407,28.0045,89.7232,0
k2612,56.1471,268.4143,0
k2861,21.7083,129.848,0
k7144,51.2957,142.0317,0
k6927,113.3589,212.5147,1
k993,63.9551,683.5353,0
k1915,27.6586,0.0,0
k6523,121.6439,51.7929,1
k7342,36.8782,237.0243,0
k1359,60.3511,94.3941,0
k7194,86.7078,115.088,0
k2290,42.11,76.5278,1
k5750,71.0721,97.0322,0
k4833,45.2355,99.0051,0
k2731,69.5018,229.0546,0
k2064,33.6043,0.0,1
k6880,98.5051,159.5282,0
k1509,98.6826,111.325,0
k4696,52.024,201.9462,0
k731,46.0,269.2438,0
k3353,25.318,77.4355,0
k5143,60.7289,96.7497,1
k51,59.5504,93.8736,0
k195,6.5192,312.1158,0
k2954,17.3277,166.0188,0
k5630,37.2156,45.1774,1
k4837,34.3402,229.5049,0
k592,44.9472,69.0887,1
k5041,94.6177,319.3595,0
k3580,36.9899,221.0713,0
k3035,90.5124,868.8757,0
k3552,96.0169,360.0559,1
k1994,24.3516,116.0097,0
k5462,9.0,65.6906,1
k3217,106.5293,122.2385,0
k4351,81.7435,44.9722,0
k3344,32.8101,149.6939,0
k6508,40.3113,98.0319,0
k2068,56.6127,88.9508,1
k2239,50.0924,244.232,0
k3197,54.0948,117.0684,0
k1826,108.8531,193.8414,0
k2592,53.4462,102.3132,1
k1028,52.0697,67.574,0
k1801,62.0081,1611.1568,1
k5643,194.2807,12.3491,0
k4864,88.0355,213.2985,0
k4991,19.4165,125.8978,0
k5112,88.0738,163.1104,0
k6100,141.9877,164.6003,1
k1748,23.4787,166.0188,1
k1426,54.2033,228.0356,0
k6173,62.2435,191.6377,1
k3962,48.6621,87.2611,0
k623,68.942,54.2033,0
k2159,98.5203,311.137,0
k1897,51.7929,257.7518,0
k4280,65.0692,92.5014,1
k1520,48.9923,101.4901,0
k5152,78.3661,163.6658,1
k4518,40.0406,66.7271,0
k6404,54.0023,122.1024,0
k723,65.1153,88.459,0
k689,80.6381,109.9022,0
k5994,51.1957,103.2473,0
k1304,83.3607,201.5589,1
k5322,56.4491,183.4734,1
k4051,197.9274,183.0874,0
k561,58.2795,114.2147,1
k1157,42.1011,402.8613,1
k1688,64.5697,160.6526,0
k7486,38.422,213.5053,0
k1369,28.1824,64.1327,0
k6542,48.0234,114.5535,0
k2438,44.9444,257.0627,0
k580,79.69,229.5615,1
k1761,2.6926,158.2024,0
k6693,22.6991,172.7614,0
k6442,57.8705,136.2066,1
k5118,80.7001,180.5062,1
k3906,81.7083,0.0,0
k2349,210.0857,260.1082,1
k6512,106.8796,605.3173,0
k4306,67.0858,588.5688,0
k6648,58.6707,124.3483,0
k3450,54.5573,166.9558,0
k148,92.2659,123.3055,1
k6116,19.5256,66.191,1
k3885,70.7549,189.6905,1
k5291,60.1768,91.0124,0
k6709,76.3053,350.4169,0
k2829,210.5148,281.575,1
k3256,32.7758,139.5797,0
k950,79.267,99.3202,1
k2073,80.22,77.1038,1
k3536,13.7931,131.0,0
k7318,1148.3777,1069.5379,0
k4222,55.394,71.8766,0
k1125,99.9562,678.6151,1
k6359,138.0009,126.58,0
k2878,141.6272,172.0356,1
k1454,36.8816,159.5125,0
k6655,8.3815,317.7373,0
k6769,82.7647,111.2879,0
k5009,42.0,66.9216,0
k7467,85.6636,661.274,1
k4924,120.7528,82.2876,0
k2056,60.1519,83.8048,1
k6497,147.3067,87.7568,1
k1019,108.334,222.4011,1
k4755,73.27,83.5733,1
k7474,85.6519,177.0254,1
k2786,74.2462,142.9021,0
k5179,48.5412,289.5622,0
k4298,30.5655,54.9477,1
k4637,37.663,100.0612,0
k3236,76.3692,261.8229,0
k6896,53.8934,119.5073,0
k4061,51.614,107.5174,1
k1679,67.4259,128.3988,0
k2733,92.6674,196.0542,1
k333,55.1294,311.1696,1
k3855,11.6726,368.1644,0
k1504,103.2473,167.0397,1
k6044,69.0018,165.1091,1
k4892,110.4095,49.1757,0
k3183,31.1809,713.472,0
k619,36.0902,87.9233,1
k921,33.5596,195.829,0
k3549,42.9942,85.5015,0
k2738,28.9698,101.6526,0
k6708,66.8768,64.531,0
k7295,108.4827,27.2029,1
k2565,65.0404,0.0,0
k906,54.7289,142.1487,0
k3672,62.7714,92.6674,1
k3295,46.36,138.1304,1
k5971,117.3925,83.1039,0
k3895,6.265,83.9315,0
k3864,65.4714,112.9889,0
k2360,100.3195,148.6178,1
k313,93.7257,110.2554,0
k2097,31.5674,86.7828,0
k5404,131.344,294.6375,1
k7282,42.2966,134.8008,0
k4039,218.4777,348.5359,1
k6006,50.1124,179.5467,0
k2394,67.574,318.0605,1
k7482,52.5024,96.6566,1
k74,5.3852,110.8388,1
k2715,69.9518,101.8847,1
k151,61.0328,119.0976,1
k2079,42.72,149.6103,0
k2659,37.8451,95.0,0
k6320,73.1386,168.2409,0
k4423,18.5068,112.5711,0
k7343,60.5743,161.9089,1
k2175,59.6196,429.5975,0
k1673,35.0143,313.2112,0
k4369,49.2062,112.54,1
k7503,2.0616,223.6096,0
k5251,90.8639,99.5301,1
k6122,38.6264,291.5257,1
k5827,14.1598,82.0686,0
k559,49.3812,107.3371,0
k2594,77.7512,78.2336,1
k583,69.029,808.1765,1
k6885,13.6015,672.1356,0
k6778,71.6746,145.5764,1
k4502,55.8144,174.8607,0
k4204,5.0249,469.0003,1
k1560,29.6015,241.2105,0
k6004,55.9464,162.0278,1
k5812,133.7881,379.3761,1
k4289,38.5519,150.812,1
k5757,79.1344,167.6969,0
k5688,43.8321,181.7973,0
k3626,104.5431,194.1391,0
k3430,113.5044,192.5649,0
k7366,91.7878,159.0951,1
k7317,70.7107,247.8003,1
k1583,14.3178,117.8357,0
