Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo.1
k2905,139.0,7227.0,221.0,7227.0
k767,80.0,10495.0,321.0,10495.0
k1990,99.0,1733.0,54.0,1733.0
k1865,358.0,6002.0,178.0,6002.0
k7507,139.0,3893.0,125.0,3893.0
k4185,80.0,1190.0,37.0,1190.0
k5136,219.0,3220.0,98.0,3220.0
k3000,140.0,2859.0,87.0,2859.0
k6629,179.0,4112.0,132.0,4112.0
k6353,199.0,3013.0,92.0,3013.0
k4138,199.0,4183.0,133.0,4183.0
k1699,159.0,9597.0,296.0,9597.0
k6898,239.0,8479.0,267.0,8479.0
k6654,219.0,8152.0,255.0,8152.0
k1042,299.0,2747.0,83.0,2747.0
k2926,258.0,6258.0,184.0,6258.0
k7414,139.0,9899.0,304.0,9899.0
k3566,99.0,9944.0,305.0,9944.0
k4960,179.0,1970.0,61.0,1970.0
k5375,139.0,5727.0,169.0,5727.0
k4812,219.0,5797.0,171.0,5797.0
k7286,179.0,1443.0,44.0,1443.0
k127,159.0,10707.0,329.0,10707.0
k4584,159.0,10865.0,335.0,10865.0
k2594,278.0,802.0,24.0,802.0
k7107,80.0,3909.0,125.0,3909.0
k3039,319.0,2343.0,74.0,2343.0
k6267,179.0,5502.0,165.0,5502.0
k5582,139.0,8145.0,254.0,8145.0
k5832,238.0,7598.0,234.0,7598.0
k3647,139.0,1547.0,46.0,1547.0
k2416,259.0,2759.0,84.0,2759.0
k6165,159.0,3871.0,124.0,3871.0
k4187,139.0,194.0,6.0,194.0
k1057,457.0,453.0,14.0,453.0
k6858,239.0,4933.0,150.0,4933.0
k7048,139.0,8269.0,258.0,8269.0
k3641,119.0,4866.0,149.0,4866.0
k44,99.0,4894.0,149.0,4894.0
k5642,139.0,7937.0,246.0,7937.0
k6636,338.0,10721.0,329.0,10721.0
k3930,278.0,4043.0,130.0,4043.0
k2957,298.0,5947.0,177.0,5947.0
k2165,139.0,865.0,26.0,865.0
k3454,258.0,3302.0,100.0,3302.0
k7602,80.0,6525.0,194.0,6525.0
k6425,139.0,1110.0,33.0,1110.0
k659,199.0,8475.0,267.0,8475.0
k6249,318.0,5573.0,166.0,5573.0
k1675,179.0,9537.0,294.0,9537.0
k1028,239.0,3995.0,129.0,3995.0
k1497,259.0,10840.0,334.0,10840.0
k846,338.0,1289.0,41.0,1289.0
k4495,219.0,7018.0,213.0,7018.0
k6134,119.0,62.0,2.0,62.0
k2073,358.0,6000.0,178.0,6000.0
k6281,338.0,1635.0,50.0,1635.0
k6544,179.0,4761.0,147.0,4761.0
k200,159.0,1925.0,61.0,1925.0
k4933,199.0,151.0,5.0,151.0
k4779,119.0,6716.0,200.0,6716.0
k113,298.0,4759.0,147.0,4759.0
k3429,179.0,5856.0,174.0,5856.0
k6608,139.0,7202.0,220.0,7202.0
k4885,80.0,3635.0,113.0,3635.0
k2984,159.0,9119.0,286.0,9119.0
k5393,258.0,6266.0,184.0,6266.0
k1227,99.0,4313.0,135.0,4313.0
k2972,219.0,8451.0,266.0,8451.0
k6721,80.0,8201.0,256.0,8201.0
k6513,139.0,3996.0,129.0,3996.0
k2958,99.0,6597.0,195.0,6597.0
k7386,179.0,6283.0,185.0,6283.0
k6926,20.0,2624.0,79.0,2624.0
k4983,199.0,2988.0,91.0,2988.0
k5881,140.0,3079.0,93.0,3079.0
k5253,279.0,2551.0,78.0,2551.0
k2296,139.0,9920.0,305.0,9920.0
k2650,139.0,3980.0,129.0,3980.0
k4728,120.0,3096.0,94.0,3096.0
k875,179.0,4651.0,144.0,4651.0
k3865,139.0,384.0,11.0,384.0
k5289,80.0,10534.0,321.0,10534.0
k2909,179.0,2638.0,79.0,2638.0
k6137,219.0,7723.0,238.0,7723.0
k4524,219.0,3084.0,93.0,3084.0
k2819,299.0,2761.0,84.0,2761.0
k2391,318.0,4740.0,146.0,4740.0
k2624,199.0,10198.0,310.0,10198.0
k4655,99.0,6963.0,211.0,6963.0
k6034,119.0,9907.0,304.0,9907.0
k991,199.0,5114.0,155.0,5114.0
k3735,278.0,4525.0,140.0,4525.0
k5943,99.0,7955.0,247.0,7955.0
k5696,20.0,3178.0,97.0,3178.0
k3972,298.0,5338.0,161.0,5338.0
k3318,139.0,7672.0,236.0,7672.0
k926,99.0,8196.0,256.0,8196.0
k3262,139.0,8903.0,281.0,8903.0
k2196,80.0,9771.0,301.0,9771.0
k6524,379.0,3101.0,94.0,3101.0
k4616,100.0,6371.0,188.0,6371.0
k3115,219.0,6222.0,183.0,6222.0
k792,99.0,10491.0,321.0,10491.0
k6429,80.0,8785.0,278.0,8785.0
k1921,219.0,2596.0,78.0,2596.0
k2970,139.0,8144.0,254.0,8144.0
k1444,99.0,10907.0,336.0,10907.0
k4742,179.0,5676.0,168.0,5676.0
k685,139.0,4579.0,142.0,4579.0
k4500,99.0,3692.0,115.0,3692.0
k4411,378.0,4150.0,133.0,4150.0
k676,318.0,887.0,27.0,887.0
k5911,99.0,5587.0,166.0,5587.0
k6020,219.0,3752.0,119.0,3752.0
k3108,379.0,2234.0,71.0,2234.0
k7143,239.0,5577.0,166.0,5577.0
k7542,219.0,9908.0,304.0,9908.0
k1093,20.0,2256.0,72.0,2256.0
k4424,139.0,1246.0,39.0,1246.0
k2356,398.0,6140.0,181.0,6140.0
k2751,99.0,10146.0,309.0,10146.0
k3052,80.0,6259.0,184.0,6259.0
k3129,139.0,9011.0,283.0,9011.0
k5149,239.0,2849.0,86.0,2849.0
k2865,239.0,2078.0,66.0,2078.0
k4789,179.0,8537.0,270.0,8537.0
k4405,119.0,1681.0,52.0,1681.0
k4609,139.0,6307.0,185.0,6307.0
k4369,179.0,9859.0,304.0,9859.0
k568,318.0,9452.0,293.0,9452.0
k6617,119.0,8508.0,269.0,8508.0
k6916,99.0,408.0,12.0,408.0
k2541,179.0,6281.0,185.0,6281.0
k1208,139.0,6886.0,207.0,6886.0
k7470,139.0,652.0,21.0,652.0
k188,179.0,863.0,26.0,863.0
k5897,179.0,8533.0,270.0,8533.0
k6190,357.0,1967.0,61.0,1967.0
k1474,139.0,2541.0,78.0,2541.0
k5956,159.0,1109.0,33.0,1109.0
k3436,159.0,3179.0,97.0,3179.0
k1268,99.0,10148.0,309.0,10148.0
k5358,159.0,7795.0,240.0,7795.0
k5055,379.0,2323.0,73.0,2323.0
k4093,198.0,134.0,4.0,134.0
k5534,80.0,6264.0,184.0,6264.0
k873,258.0,9144.0,287.0,9144.0
k5934,139.0,5329.0,161.0,5329.0
k729,318.0,5830.0,173.0,5830.0
k3465,80.0,703.0,22.0,703.0
k226,119.0,7511.0,229.0,7511.0
k7524,258.0,1295.0,41.0,1295.0
k4523,357.0,1197.0,37.0,1197.0
k2622,198.0,1362.0,42.0,1362.0
k1210,80.0,3230.0,98.0,3230.0
k4825,120.0,2277.0,73.0,2277.0
k2489,338.0,693.0,22.0,693.0
k2187,119.0,617.0,20.0,617.0
k582,179.0,8794.0,278.0,8794.0
k3629,259.0,10734.0,330.0,10734.0
k6752,99.0,5128.0,155.0,5128.0
k7093,179.0,746.0,22.0,746.0
k4276,219.0,1826.0,57.0,1826.0
k7236,159.0,1296.0,41.0,1296.0
k3416,139.0,2024.0,65.0,2024.0
k4283,99.0,7156.0,219.0,7156.0
k5131,80.0,7064.0,215.0,7064.0
k5100,119.0,7384.0,226.0,7384.0
k5615,119.0,4095.0,132.0,4095.0
k6549,99.0,2049.0,65.0,2049.0
k4247,139.0,2086.0,66.0,2086.0
k2166,259.0,10913.0,336.0,10913.0
k7384,99.0,719.0,22.0,719.0
k5990,99.0,10163.0,310.0,10163.0
k1866,159.0,9261.0,289.0,9261.0
k4693,219.0,7024.0,213.0,7024.0
k5171,298.0,8901.0,281.0,8901.0
k1424,338.0,9858.0,304.0,9858.0
k5478,99.0,5182.0,157.0,5182.0
k5725,179.0,465.0,14.0,465.0
k4532,99.0,6798.0,203.0,6798.0
k2130,119.0,9851.0,304.0,9851.0
k2351,278.0,8640.0,274.0,8640.0
k1658,199.0,8578.0,272.0,8578.0
k5519,119.0,9166.0,287.0,9166.0
k6668,298.0,8594.0,273.0,8594.0
k2879,139.0,9718.0,299.0,9718.0
k4646,219.0,3841.0,123.0,3841.0
k7334,99.0,8341.0,261.0,8341.0
k6514,99.0,794.0,24.0,794.0
k274,239.0,4478.0,138.0,4478.0
k2722,99.0,6897.0,208.0,6897.0
k6339,80.0,6619.0,197.0,6619.0
k3381,179.0,4900.0,150.0,4900.0
k5282,80.0,2069.0,66.0,2069.0
k3632,119.0,6177.0,182.0,6177.0
k2140,298.0,4342.0,135.0,4342.0
k392,99.0,6004.0,178.0,6004.0
k5288,119.0,9904.0,304.0,9904.0
k1856,279.0,3746.0,119.0,3746.0
k3591,199.0,4283.0,135.0,4283.0
k6851,338.0,3745.0,119.0,3745.0
k5095,359.0,2894.0,88.0,2894.0
k6472,299.0,2276.0,73.0,2276.0
k5688,199.0,2500.0,78.0,2500.0
k628,139.0,7814.0,240.0,7814.0
k4466,139.0,9945.0,305.0,9945.0
k3916,279.0,2956.0,90.0,2956.0
k3163,100.0,8272.0,258.0,8272.0
k3867,199.0,10007.0,306.0,10007.0
k5986,338.0,10623.0,326.0,10623.0
k6874,119.0,10230.0,311.0,10230.0
k759,179.0,221.0,6.0,221.0
k4758,258.0,3460.0,106.0,3460.0
k1673,99.0,687.0,22.0,687.0
k6667,159.0,553.0,18.0,553.0
k2492,159.0,5776.0,171.0,5776.0
k4078,218.0,1806.0,57.0,1806.0
k1,100.0,8879.0,280.0,8879.0
k2372,80.0,6461.0,191.0,6461.0
k1076,119.0,7330.0,225.0,7330.0
k6115,278.0,7026.0,213.0,7026.0
k5325,159.0,8512.0,269.0,8512.0
k89,179.0,1090.0,33.0,1090.0
k2011,99.0,10283.0,313.0,10283.0
k437,179.0,6103.0,180.0,6103.0
k901,119.0,10234.0,311.0,10234.0
k2683,99.0,10197.0,310.0,10197.0
k1751,179.0,7590.0,233.0,7590.0
k5740,100.0,304.0,9.0,304.0
k5399,159.0,5339.0,161.0,5339.0
k2810,279.0,3018.0,92.0,3018.0
k5110,279.0,2618.0,78.0,2618.0
k1490,139.0,1297.0,41.0,1297.0
k1987,179.0,4203.0,134.0,4203.0
k4253,179.0,7050.0,214.0,7050.0
k3724,318.0,4094.0,132.0,4094.0
k7094,119.0,10402.0,317.0,10402.0
k7086,119.0,6791.0,203.0,6791.0
k4821,179.0,1616.0,49.0,1616.0
k1352,159.0,8662.0,275.0,8662.0
k982,179.0,4871.0,149.0,4871.0
k6718,139.0,3266.0,99.0,3266.0
k3110,80.0,7942.0,246.0,7942.0
k124,179.0,7165.0,219.0,7165.0
k1768,179.0,765.0,23.0,765.0
k6316,119.0,8707.0,276.0,8707.0
k4243,159.0,9591.0,296.0,9591.0
k5706,219.0,4426.0,136.0,4426.0
k2131,258.0,8872.0,280.0,8872.0
k1341,100.0,9652.0,297.0,9652.0
k4175,278.0,795.0,24.0,795.0
k2651,99.0,5626.0,167.0,5626.0
k271,259.0,3229.0,98.0,3229.0
k3141,219.0,7166.0,219.0,7166.0
k484,219.0,10733.0,330.0,10733.0
k5949,338.0,10881.0,336.0,10881.0
k4750,139.0,8902.0,281.0,8902.0
k5352,338.0,3867.0,124.0,3867.0
k7599,159.0,5909.0,176.0,5909.0
k6126,278.0,4274.0,135.0,4274.0
k4982,159.0,2744.0,83.0,2744.0
k1535,199.0,2308.0,73.0,2308.0
k7040,258.0,1630.0,50.0,1630.0
k5264,179.0,10781.0,332.0,10781.0
k2222,179.0,8610.0,273.0,8610.0
k4272,100.0,7911.0,245.0,7911.0
k3027,159.0,9139.0,287.0,9139.0
k7275,179.0,6106.0,180.0,6106.0
k1203,99.0,1510.0,45.0,1510.0
k1290,219.0,10319.0,315.0,10319.0
k788,358.0,670.0,21.0,670.0
k5652,160.0,9120.0,286.0,9120.0
k6801,119.0,4873.0,149.0,4873.0
k296,179.0,7498.0,229.0,7498.0
k2635,99.0,6495.0,192.0,6495.0
k4234,179.0,7256.0,222.0,7256.0
k7473,99.0,8112.0,253.0,8112.0
k2311,80.0,6336.0,187.0,6336.0
k5974,99.0,6076.0,179.0,6076.0
k6325,258.0,10864.0,335.0,10864.0
k6183,239.0,3830.0,123.0,3830.0
k967,179.0,9208.0,288.0,9208.0
k7185,159.0,4512.0,139.0,4512.0
k6717,238.0,9685.0,298.0,9685.0
k5689,139.0,4929.0,150.0,4929.0
k5508,278.0,6063.0,179.0,6063.0
k2400,238.0,7981.0,248.0,7981.0
k3060,199.0,2516.0,78.0,2516.0
k1378,219.0,5195.0,157.0,5195.0
k1850,119.0,6620.0,197.0,6620.0
k2308,278.0,6100.0,180.0,6100.0
k2429,119.0,299.0,9.0,299.0
k1520,80.0,6616.0,197.0,6616.0
k5682,238.0,5081.0,154.0,5081.0
k5311,99.0,3636.0,113.0,3636.0
k7281,159.0,9421.0,292.0,9421.0
k6450,100.0,2429.0,76.0,2429.0
k511,239.0,4687.0,144.0,4687.0
k3849,20.0,3092.0,94.0,3092.0
k4828,179.0,4100.0,132.0,4100.0
k1832,139.0,7342.0,225.0,7342.0
k2989,80.0,5433.0,163.0,5433.0
k2167,239.0,3570.0,110.0,3570.0
k822,139.0,1290.0,41.0,1290.0
k1148,99.0,3563.0,110.0,3563.0
k2723,159.0,7404.0,226.0,7404.0
k2043,199.0,2982.0,91.0,2982.0
k4860,119.0,8216.0,256.0,8216.0
k673,99.0,5287.0,159.0,5287.0
k518,179.0,2914.0,89.0,2914.0
k514,199.0,10449.0,319.0,10449.0
k2706,139.0,7366.0,225.0,7366.0
k5082,219.0,10211.0,311.0,10211.0
k5026,298.0,9515.0,293.0,9515.0
k6099,179.0,7130.0,217.0,7130.0
k6321,119.0,8711.0,276.0,8711.0
k5908,298.0,7810.0,240.0,7810.0
k1130,477.0,435.0,13.0,435.0
k1496,199.0,7947.0,246.0,7947.0
k5536,179.0,9708.0,299.0,9708.0
k7287,119.0,5137.0,155.0,5137.0
k6915,199.0,4356.0,136.0,4356.0
k702,357.0,10490.0,321.0,10490.0
k6879,80.0,7919.0,246.0,7919.0
k6778,99.0,7432.0,227.0,7432.0
k90,219.0,2857.0,87.0,2857.0
k3790,139.0,5632.0,167.0,5632.0
k3800,99.0,7500.0,229.0,7500.0
k1676,80.0,5535.0,165.0,5535.0
k6140,179.0,797.0,24.0,797.0
k7133,179.0,7459.0,227.0,7459.0
k2641,80.0,6065.0,179.0,6065.0
k2569,398.0,9536.0,294.0,9536.0
k4067,199.0,2961.0,91.0,2961.0
k6720,119.0,6835.0,204.0,6835.0
k6338,259.0,10177.0,310.0,10177.0
k7337,139.0,9856.0,304.0,9856.0
k1565,278.0,4962.0,151.0,4962.0
k5170,139.0,8176.0,255.0,8176.0
k146,219.0,447.0,14.0,447.0
k4508,80.0,8538.0,270.0,8538.0
k1503,80.0,3917.0,125.0,3917.0
k684,219.0,6642.0,197.0,6642.0
k4320,99.0,10386.0,317.0,10386.0
k41,239.0,3998.0,129.0,3998.0
k7154,179.0,5203.0,157.0,5203.0
k3607,199.0,9951.0,306.0,9951.0
k5417,278.0,5106.0,155.0,5106.0
k4356,119.0,163.0,5.0,163.0
k2367,80.0,6637.0,197.0,6637.0
k5863,179.0,4091.0,131.0,4091.0
k2979,339.0,2517.0,78.0,2517.0
k2754,279.0,2684.0,81.0,2684.0
k2306,139.0,8132.0,254.0,8132.0
k4182,299.0,3192.0,98.0,3192.0
k2629,139.0,8932.0,281.0,8932.0
k80,139.0,3262.0,99.0,3262.0
k1412,119.0,7340.0,225.0,7340.0
k5728,199.0,4061.0,130.0,4061.0
k5916,358.0,663.0,21.0,663.0
k4641,199.0,3138.0,96.0,3138.0
k3464,338.0,5408.0,163.0,5408.0
k260,239.0,4406.0,136.0,4406.0
k5107,179.0,7559.0,231.0,7559.0
k2242,438.0,2320.0,73.0,2320.0
k5499,119.0,10561.0,323.0,10561.0
k6033,99.0,6338.0,187.0,6338.0
k134,258.0,7677.0,236.0,7677.0
k5284,179.0,849.0,25.0,849.0
k7591,199.0,1434.0,44.0,1434.0
k1625,337.0,7854.0,242.0,7854.0
k121,119.0,5292.0,159.0,5292.0
k2268,179.0,4185.0,133.0,4185.0
k1426,219.0,4799.0,148.0,4799.0
k2820,239.0,6657.0,198.0,6657.0
k946,139.0,5021.0,153.0,5021.0
k3119,179.0,1803.0,57.0,1803.0
k1716,99.0,6939.0,210.0,6939.0
k4949,139.0,409.0,12.0,409.0
k821,139.0,4643.0,143.0,4643.0
k1660,259.0,2745.0,83.0,2745.0
k2150,279.0,2595.0,78.0,2595.0
k6957,139.0,10524.0,321.0,10524.0
k1395,99.0,1498.0,45.0,1498.0
k5930,199.0,4513.0,139.0,4513.0
k7190,219.0,264.0,8.0,264.0
k4645,219.0,2363.0,74.0,2363.0
k2257,199.0,8041.0,250.0,8041.0
k7400,199.0,6785.0,203.0,6785.0
k804,139.0,3982.0,129.0,3982.0
k7049,99.0,300.0,9.0,300.0
k1807,179.0,4588.0,142.0,4588.0
k3342,119.0,6492.0,192.0,6492.0
k3394,179.0,4650.0,144.0,4650.0
k7043,80.0,9203.0,288.0,9203.0
k6111,199.0,9640.0,297.0,9640.0
k6695,179.0,2874.0,87.0,2874.0
k6772,736.0,5863.0,174.0,5863.0
k7356,219.0,5405.0,163.0,5405.0
k3832,338.0,5620.0,167.0,5620.0
k6077,99.0,566.0,18.0,566.0
k7238,239.0,2962.0,91.0,2962.0
k4365,80.0,1809.0,57.0,1809.0
k4001,159.0,2548.0,78.0,2548.0
k2861,139.0,63.0,2.0,63.0
k7589,219.0,10020.0,306.0,10020.0
k6262,259.0,3221.0,98.0,3221.0
k6768,99.0,162.0,5.0,162.0
k3692,139.0,4581.0,142.0,4581.0
k7186,100.0,5795.0,171.0,5795.0
k132,20.0,2729.0,83.0,2729.0
k5828,159.0,8071.0,251.0,8071.0
k1801,179.0,8452.0,266.0,8452.0
k1965,179.0,10839.0,334.0,10839.0
k4062,199.0,5831.0,173.0,5831.0
k2613,199.0,3741.0,118.0,3741.0
k3220,298.0,9085.0,285.0,9085.0
k6536,338.0,9911.0,304.0,9911.0
k4756,139.0,1865.0,58.0,1865.0
k3343,239.0,6723.0,201.0,6723.0
k4360,179.0,2826.0,86.0,2826.0
k1242,199.0,5331.0,161.0,5331.0
k6994,99.0,5477.0,164.0,5477.0
k5278,298.0,10736.0,330.0,10736.0
k3340,160.0,7619.0,235.0,7619.0
k170,119.0,5032.0,153.0,5032.0
k2647,219.0,3299.0,100.0,3299.0
k7228,100.0,6257.0,184.0,6257.0
k5233,318.0,3824.0,122.0,3824.0
k1532,298.0,9506.0,293.0,9506.0
k5746,199.0,9905.0,304.0,9905.0
k4274,219.0,3294.0,100.0,3294.0
k4195,219.0,8993.0,283.0,8993.0
k4429,199.0,7088.0,215.0,7088.0
k2669,80.0,10823.0,333.0,10823.0
k6811,179.0,2858.0,87.0,2858.0
k2846,318.0,5700.0,169.0,5700.0
k3982,159.0,8726.0,277.0,8726.0
k1043,119.0,7025.0,213.0,7025.0
k5774,119.0,128.0,4.0,128.0
k5757,139.0,9463.0,293.0,9463.0
k3272,199.0,7659.0,236.0,7659.0
k7090,299.0,2696.0,81.0,2696.0
k114,159.0,8107.0,253.0,8107.0
k3645,139.0,9860.0,304.0,9860.0
k6807,199.0,856.0,26.0,856.0
k4602,238.0,3729.0,117.0,3729.0
k5966,159.0,5948.0,177.0,5948.0
k6523,99.0,7446.0,227.0,7446.0
k2301,258.0,5575.0,166.0,5575.0
k6449,358.0,752.0,22.0,752.0
k1445,358.0,5951.0,177.0,5951.0
k5675,139.0,4090.0,131.0,4090.0
k5649,179.0,9619.0,296.0,9619.0
k7030,159.0,1911.0,60.0,1911.0
k4695,199.0,5629.0,167.0,5629.0
k1461,279.0,2508.0,78.0,2508.0
k995,179.0,9150.0,287.0,9150.0
k3895,119.0,7429.0,227.0,7429.0
k953,258.0,5475.0,164.0,5475.0
k3973,219.0,4057.0,130.0,4057.0
k7564,100.0,10590.0,324.0,10590.0
k2376,80.0,6825.0,204.0,6825.0
k3574,417.0,2025.0,65.0,2025.0
k2581,139.0,10053.0,307.0,10053.0
k3725,298.0,1214.0,37.0,1214.0
k6928,159.0,7626.0,235.0,7626.0
k7365,378.0,2504.0,78.0,2504.0
k7309,438.0,3171.0,97.0,3171.0
k4773,99.0,1815.0,57.0,1815.0
k4025,180.0,3471.0,107.0,3471.0
k6539,139.0,8836.0,279.0,8836.0
k1609,418.0,7162.0,219.0,7162.0
k5301,199.0,10324.0,315.0,10324.0
k2506,179.0,9596.0,296.0,9596.0
k4053,219.0,2549.0,78.0,2549.0
k4883,119.0,9975.0,306.0,9975.0
k3511,279.0,3021.0,92.0,3021.0
k5958,457.0,8219.0,256.0,8219.0
k4113,219.0,6174.0,182.0,6174.0
k5056,219.0,1093.0,33.0,1093.0
k1695,80.0,10224.0,311.0,10224.0
k4913,179.0,5712.0,169.0,5712.0
k6258,139.0,10740.0,330.0,10740.0
k5166,179.0,7201.0,220.0,7201.0
k26,159.0,5857.0,174.0,5857.0
k6381,398.0,8202.0,256.0,8202.0
k6861,338.0,5291.0,159.0,5291.0
k6495,219.0,5728.0,169.0,5728.0
k3137,377.0,5853.0,174.0,5853.0
k2670,179.0,10816.0,333.0,10816.0
k6518,179.0,6374.0,188.0,6374.0
k7267,219.0,1447.0,44.0,1447.0
k2888,139.0,6829.0,204.0,6829.0
k5468,199.0,563.0,18.0,563.0
k877,179.0,4099.0,132.0,4099.0
k6153,80.0,9152.0,287.0,9152.0
k1779,258.0,3700.0,116.0,3700.0
k695,139.0,7662.0,236.0,7662.0
k3159,80.0,6031.0,178.0,6031.0
k487,99.0,6702.0,200.0,6702.0
k7206,238.0,1665.0,52.0,1665.0
k16,219.0,6645.0,197.0,6645.0
k4061,219.0,3948.0,127.0,3948.0
k5622,80.0,5791.0,171.0,5791.0
k2550,219.0,6740.0,202.0,6740.0
k23,219.0,262.0,8.0,262.0
k6218,318.0,1632.0,50.0,1632.0
k3954,139.0,1900.0,59.0,1900.0
k399,179.0,2634.0,79.0,2634.0
k6292,338.0,5608.0,167.0,5608.0
k6548,159.0,2079.0,66.0,2079.0
k96,160.0,3052.0,93.0,3052.0
k1107,278.0,4679.0,144.0,4679.0
k451,159.0,7842.0,241.0,7842.0
k3415,238.0,3714.0,117.0,3714.0
k6061,99.0,8745.0,277.0,8745.0
k1070,179.0,8866.0,280.0,8866.0
k1556,238.0,412.0,12.0,412.0
k2274,119.0,1960.0,61.0,1960.0
k267,139.0,5088.0,154.0,5088.0
k1564,99.0,6769.0,203.0,6769.0
k6663,119.0,8928.0,281.0,8928.0
k5910,198.0,4586.0,142.0,4586.0
k2605,80.0,5428.0,163.0,5428.0
k3520,179.0,6892.0,208.0,6892.0
k2220,139.0,8133.0,254.0,8133.0
k4186,298.0,492.0,15.0,492.0
k4116,298.0,1036.0,31.0,1036.0
k7191,239.0,6817.0,204.0,6817.0
k694,298.0,1053.0,31.0,1053.0
k4748,99.0,6944.0,210.0,6944.0
k642,259.0,3170.0,97.0,3170.0
k5680,119.0,7841.0,241.0,7841.0
k1493,99.0,10153.0,309.0,10153.0
k3250,159.0,920.0,28.0,920.0
k5835,80.0,6034.0,178.0,6034.0
k5044,179.0,10515.0,321.0,10515.0
k6030,99.0,1833.0,57.0,1833.0
k3348,139.0,217.0,6.0,217.0
k783,397.0,8896.0,280.0,8896.0
k7151,278.0,9112.0,286.0,9112.0
k5900,319.0,3107.0,94.0,3107.0
k7187,239.0,5576.0,166.0,5576.0
k6410,199.0,5933.0,176.0,5933.0
k7326,239.0,4910.0,150.0,4910.0
k5165,99.0,7692.0,237.0,7692.0
k1417,179.0,6102.0,180.0,6102.0
k6423,80.0,7023.0,213.0,7023.0
k409,139.0,3644.0,113.0,3644.0
k6231,537.0,5570.0,166.0,5570.0
k2403,219.0,2993.0,91.0,2993.0
k6320,99.0,8445.0,266.0,8445.0
k94,318.0,5256.0,159.0,5256.0
k717,139.0,3820.0,122.0,3820.0
k315,179.0,4926.0,150.0,4926.0
k7577,179.0,10291.0,314.0,10291.0
k3837,279.0,5929.0,176.0,5929.0
k6535,119.0,1604.0,48.0,1604.0
k235,80.0,8661.0,275.0,8661.0
k2040,258.0,10634.0,327.0,10634.0
k5849,219.0,8217.0,256.0,8217.0
k3778,598.0,2713.0,82.0,2713.0
k4502,119.0,3433.0,105.0,3433.0
k4507,159.0,1615.0,49.0,1615.0
k2262,99.0,3571.0,110.0,3571.0
k2377,80.0,5030.0,153.0,5030.0
k2051,239.0,7276.0,223.0,7276.0
k2307,179.0,4557.0,142.0,4557.0
k6884,119.0,9448.0,293.0,9448.0
k192,199.0,4407.0,136.0,4407.0
k2368,298.0,5616.0,167.0,5616.0
k4470,318.0,500.0,15.0,500.0
k2532,258.0,1263.0,40.0,1263.0
k4835,258.0,10392.0,317.0,10392.0
k6447,219.0,1234.0,38.0,1234.0
k5457,80.0,8182.0,255.0,8182.0
k3030,179.0,8995.0,283.0,8995.0
k2412,139.0,5670.0,168.0,5670.0
k4464,100.0,7200.0,220.0,7200.0
k1263,80.0,8728.0,277.0,8728.0
k1452,299.0,2235.0,71.0,2235.0
k5246,259.0,2895.0,88.0,2895.0
k521,377.0,4115.0,132.0,4115.0
k5360,99.0,3267.0,99.0,3267.0
k6043,179.0,706.0,22.0,706.0
k7594,100.0,9232.0,289.0,9232.0
k6590,219.0,1899.0,59.0,1899.0
k4316,915.0,5601.0,167.0,5601.0
k4155,139.0,3891.0,125.0,3891.0
k6630,99.0,3306.0,100.0,3306.0
k1087,298.0,9827.0,303.0,9827.0
k4432,119.0,3892.0,125.0,3892.0
k2808,598.0,2525.0,78.0,2525.0
k6510,139.0,5206.0,157.0,5206.0
k495,218.0,6328.0,187.0,6328.0
k2299,219.0,7460.0,227.0,7460.0
k6242,80.0,8368.0,262.0,8368.0
k7207,159.0,4515.0,139.0,4515.0
k6051,239.0,8205.0,256.0,8205.0
k2765,159.0,3588.0,111.0,3588.0
k6219,299.0,808.0,24.0,808.0
k7150,179.0,521.0,15.0,521.0
k2610,239.0,7812.0,240.0,7812.0
k3424,119.0,7716.0,238.0,7716.0
k1284,238.0,7663.0,236.0,7663.0
k4866,139.0,8102.0,253.0,8102.0
k4942,418.0,5017.0,153.0,5017.0
k5871,219.0,2101.0,66.0,2101.0
k1427,119.0,9545.0,294.0,9545.0
k5254,259.0,1400.0,43.0,1400.0
k4685,199.0,2873.0,87.0,2873.0
k1588,99.0,1997.0,63.0,1997.0
k2092,318.0,5669.0,168.0,5669.0
k3946,199.0,7195.0,220.0,7195.0
k2832,339.0,2842.0,86.0,2842.0
k2876,139.0,570.0,18.0,570.0
k7165,99.0,8200.0,256.0,8200.0
k1988,119.0,6325.0,187.0,6325.0
k2679,278.0,177.0,5.0,177.0
k177,199.0,2182.0,70.0,2182.0
k7508,99.0,8271.0,258.0,8271.0
k3742,358.0,7599.0,234.0,7599.0
k7257,119.0,10804.0,333.0,10804.0
k7243,239.0,2839.0,86.0,2839.0
k6601,119.0,9745.0,300.0,9745.0
k1274,219.0,2592.0,78.0,2592.0
k1319,577.0,5865.0,174.0,5865.0
k2724,259.0,862.0,26.0,862.0
k3426,139.0,8597.0,273.0,8597.0
k1233,219.0,2233.0,71.0,2233.0
k6619,80.0,3683.0,115.0,3683.0
k3685,179.0,939.0,28.0,939.0
k3273,99.0,6626.0,197.0,6626.0
k2246,99.0,5686.0,168.0,5686.0
k506,318.0,6496.0,192.0,6496.0
k5383,438.0,2271.0,73.0,2271.0
k1279,99.0,9868.0,304.0,9868.0
k6150,258.0,7441.0,227.0,7441.0
k1680,99.0,8433.0,265.0,8433.0
k2177,120.0,3232.0,98.0,3232.0
